time,Load,avg_p,avg_s1,max_d
1.68e-05,-7935.0208517679,-63.053614158241,188.8700872536,0
1.682e-05,-7376.0608136808,-58.61191255871,192.14684199605,0
1.684e-05,-6988.4502694079,-55.531802804264,194.4807527698,0
1.686e-05,-6856.5620491553,-54.483723940371,195.40767517865,0
1.688e-05,-7005.6720490011,-55.668515552878,194.78857375046,0
1.69e-05,-7396.1994384508,-58.771651994159,192.84120426571,0
1.692e-05,-7932.9149061012,-63.036416131526,190.08945330701,0
1.694e-05,-8486.9759077858,-67.438998470332,187.24211447477,0
1.696e-05,-8925.6921576177,-70.925020640561,185.0291407822,0
1.698e-05,-9143.1460936464,-72.652850358266,184.03319615746,0
1.7e-05,-9084.6016199778,-72.187554796212,184.55538115732,0
1.702e-05,-8759.0744112224,-69.600782610975,186.54608548775,0
1.704e-05,-8237.1756834309,-65.453626819248,189.61685386361,0
1.706e-05,-7634.744710442,-60.666564206885,193.13042934918,0
1.708e-05,-7086.065548604,-56.306631098386,196.34809402332,0
1.71e-05,-6712.8620721155,-53.341054588549,198.60023206471,0
1.712e-05,-6596.2301623855,-52.414223974321,199.44073350201,0
1.714e-05,-6757.9775610214,-53.69941747342,198.74964368187,0
1.716e-05,-7155.6631685594,-56.859386806637,196.76044922469,0
1.718e-05,-7692.4633397663,-61.12475861696,194.00579846534,0
1.72e-05,-8239.5728079581,-65.472036361695,191.19426811842,0
1.722e-05,-8665.9595798238,-68.860035680695,189.04667673359,0
1.724e-05,-8868.6013412333,-70.470143598459,188.12975176006,0
1.726e-05,-8796.2255420181,-69.894955577129,188.72553579562,0
1.728e-05,-8461.0808737794,-67.231808493151,190.76663458089,0
1.73e-05,-7936.0363642681,-63.059726680596,193.85217908249,0
1.732e-05,-7337.6949764506,-58.305240218682,197.3407218622,0
1.734e-05,-6799.4364519941,-54.028182535525,200.49853180455,0
1.736e-05,-6440.6230167882,-51.176999608504,202.66899549257,0
1.738e-05,-6339.0776285523,-50.370063939077,203.42401456272,0
1.74e-05,-6513.1789865013,-51.753404080462,202.66249938607,0
1.742e-05,-6917.6909068546,-54.96756773574,200.63330838663,0
1.744e-05,-7454.2716752449,-59.23113156551,197.87743195258,0
1.746e-05,-7994.2231202316,-63.521466523941,195.1028460053,0
1.748e-05,-8408.2188747792,-66.810957731254,193.02097469753,0
1.75e-05,-8596.1458590396,-68.30412174823,192.18253269324,0
1.752e-05,-8510.172515817,-67.620902160018,192.85062936322,0
1.754e-05,-8165.7266737813,-64.883895140444,194.94038342641,0
1.756e-05,-7637.8623778309,-60.689477474636,198.03891284872,0
1.758e-05,-7043.8713212476,-55.969636923107,201.50099202825,0
1.76e-05,-6516.1690374274,-51.776528560404,204.59820580997,0
1.762e-05,-6171.7250221904,-49.039571067614,206.68711360649,0
1.764e-05,-6085.094150726,-48.351159570504,207.35760136831,0
1.766e-05,-6271.265697039,-49.830388643479,206.52722593966,0
1.768e-05,-6682.2736552841,-53.096121164241,204.45985811129,0
1.77e-05,-7218.3341369995,-57.355487079604,201.70441268391,0
1.772e-05,-7750.9251488911,-61.587273520737,198.96788493822,0
1.774e-05,-8152.4723496995,-64.777803126332,196.95204984181,0
1.776e-05,-8325.7849591869,-66.154824911159,196.19153802773,0
1.778e-05,-8226.4491629944,-65.365444901075,196.93065419042,0
1.78e-05,-7873.0177339308,-62.557087193427,199.06732866795,0
1.782e-05,-7342.6570842213,-58.342903345924,202.17706635085,0
1.784e-05,-6753.2732499528,-53.659747758976,205.61127264844,0
1.786e-05,-6236.2585316023,-49.551628618307,208.64717272903,0
1.788e-05,-5906.1595823347,-46.928698830494,210.65466392923,0
1.79e-05,-5834.2688844292,-46.357422289319,211.24158456482,0
1.792e-05,-6032.2264374412,-47.930279484518,210.34391648847,0
1.794e-05,-6449.4017712818,-51.244968382581,208.24018292096,0
1.796e-05,-6984.644352191,-55.497772539885,205.48680747349,0
1.798e-05,-7509.6767013286,-59.669437987751,202.78942906237,0
1.8e-05,-7898.7219445545,-62.760585299608,200.83992395822,0
1.802e-05,-8057.5237149999,-64.022291310556,200.15677274508,0
1.804e-05,-7945.0619638831,-63.12863305273,200.96560797383,0
1.806e-05,-7582.9598800724,-60.25142854545,203.14747206171,0
1.808e-05,-7050.4237285322,-56.020027552092,206.26665597991,0
1.81e-05,-6465.9000771278,-51.375564682397,209.67160213199,0
1.812e-05,-5959.6998561851,-47.353439765682,212.64549547983,0
1.814e-05,-5643.9177600938,-44.844309372536,214.57173089785,0
1.816e-05,-5586.5904459561,-44.388759267625,215.07606230071,0
1.818e-05,-5796.0493482935,-46.052980157997,214.1126720332,0
1.82e-05,-6219.0650008738,-49.414025852423,211.97437522817,0
1.822e-05,-6753.1953882351,-53.657930904155,209.22469073773,0
1.824e-05,-7270.4751230046,-57.76793691099,206.56752958297,0
1.826e-05,-7646.9692580554,-60.759314991385,204.68462522959,0
1.828e-05,-7791.3669737627,-61.906557391354,204.07824757755,0
1.83e-05,-7666.0172558678,-60.910514750951,204.95549369572,0
1.832e-05,-7295.5588272389,-57.966962232231,207.18082046362,0
1.834e-05,-6761.165419515,-53.720872294788,210.30770335722,0
1.836e-05,-6181.7509046182,-49.117077991108,213.6820245287,0
1.838e-05,-5686.4876114933,-45.181916540887,216.59324320951,0
1.84e-05,-5384.9901819872,-42.786325738883,218.43840580325,0
1.842e-05,-5342.0469209265,-42.445073497283,218.8611400907,0
1.844e-05,-5562.7219877652,-44.198389624376,217.83360122036,0
1.846e-05,-5991.2525101864,-47.603205457444,215.66253507336,0
1.848e-05,-6523.9797882767,-51.835900989712,212.91814421125,0
1.85e-05,-7033.317330305,-55.88274388836,210.30224449576,0
1.852e-05,-7397.2155719741,-58.774000442319,208.48618800739,0
1.854e-05,-7527.3193685933,-59.807657914958,207.95597885425,0
1.856e-05,-7389.321231798,-58.711137003128,208.90031954429,0
1.858e-05,-7010.8201666766,-55.703730329239,211.16738581231,0
1.86e-05,-6474.885109878,-51.445458563556,214.30023535449,0
1.862e-05,-5900.8246012726,-46.884276163735,217.64258955237,0
1.864e-05,-5416.6160618566,-43.037010848244,220.49049128672,0
1.866e-05,-5129.3670340451,-40.754667511919,222.25478672485,0
1.868e-05,-5100.6258730579,-40.526263859966,222.59693067955,0
1.87e-05,-5332.2313527118,-42.366402418211,221.50682013838,0
1.872e-05,-5765.9529154824,-45.812414742397,219.30476987196,0
1.874e-05,-6296.9896047503,-50.031617740431,216.56725667459,0
1.876e-05,-6798.1998414588,-54.013829375778,213.99363832926,0
1.878e-05,-7149.4618739191,-56.804647574863,212.24465259885,0
1.88e-05,-7265.3853294984,-57.72562604756,211.78998835287,0
1.882e-05,-7114.979938461,-56.530545676399,212.8000988347,0
1.884e-05,-6728.7493537668,-53.461773856157,215.10718510829,0
1.886e-05,-6191.585578081,-49.193805991611,218.24428410683,0
1.888e-05,-5623.119784397,-44.677145712826,221.55335259576,0
1.89e-05,-5150.0791225324,-40.918671854441,224.33732128664,0
1.892e-05,-4877.0380586782,-38.749250786734,226.02097846105,0
1.894e-05,-4862.3143531555,-38.632225198917,226.28355390596,0
1.896e-05,-5104.5638991502,-40.556908811167,225.13245211837,0
1.898e-05,-5543.1543118594,-44.04155714148,222.90119416993,0
1.9e-05,-6072.2164311848,-48.245012479851,220.17212369283,0
1.902e-05,-6565.1188056687,-52.161160919035,217.64178189818,0
1.904e-05,-6903.7088786796,-54.851260163287,215.96006506328,0
1.906e-05,-7005.5690936509,-55.660493442247,215.58030315689,0
1.908e-05,-6842.9992750813,-54.368785486189,216.65484993114,0
1.91e-05,-6449.3516967408,-51.241132687666,219.00024038994,0
1.912e-05,-5911.2694114814,-46.965932722337,222.13988701943,0
1.914e-05,-5348.6348027791,-42.495671050349,225.41437473806,0
1.916e-05,-4886.8703480309,-38.826845896101,228.13382096947,0
1.918e-05,-4627.9925524549,-36.769988153782,229.73709245574,0
1.92e-05,-4627.0989082846,-36.762848392128,229.92113656648,0
1.922e-05,-4879.7055621383,-38.769794970263,228.71062753924,0
1.924e-05,-5322.8443006963,-42.290532196717,226.4519294074,0
1.926e-05,-5849.6514323698,-46.476013151192,223.73284736428,0
1.928e-05,-6334.0700305745,-50.324703372377,221.24675206709,0
1.93e-05,-6659.95704823,-52.913839993021,219.63247701679,0
1.932e-05,-6747.8747149369,-53.612290315283,219.32695551795,0
1.934e-05,-6573.3849918368,-52.225899984844,220.46459617002,0
1.936e-05,-6172.632346126,-49.041845470014,222.84657870665,0
1.938e-05,-5633.9389907318,-44.761855285716,225.98708676862,0
1.94e-05,-5077.367721178,-40.339834364812,229.22572274555,0
1.942e-05,-4626.9829217644,-36.761476397873,231.88008425271,0
1.944e-05,-4382.2193647481,-34.816788688405,233.40324672129,0
1.946e-05,-4394.9655911503,-34.918020427123,233.50981227953,0
1.948e-05,-4657.6417751414,-37.004943112004,232.24148363692,0
1.95e-05,-5105.0100159771,-40.559235767379,229.95710368964,0
1.952e-05,-5629.2853730373,-44.724544545537,227.24953607856,0
1.954e-05,-6105.0490081897,-48.504419104909,224.80863152364,0
1.956e-05,-6418.2066104989,-50.992387010157,223.26194544507,0
1.958e-05,-6492.306072816,-51.581045516904,223.02998272315,0
1.96e-05,-6306.1426883679,-50.101931550207,224.2293657842,0
1.962e-05,-5898.5962848383,-46.863949542697,226.64623208951,0
1.964e-05,-5359.5964753022,-42.581588483686,229.78593129774,0
1.966e-05,-4809.3163061335,-38.209615508867,232.98746906598,0
1.968e-05,-4370.4096468909,-34.72250379997,235.57621117805,0
1.97e-05,-4139.7068971559,-32.889557946493,237.01956575829,0
1.972e-05,-4165.8999696376,-33.09762447698,237.04972134968,0
1.974e-05,-4438.3574888977,-35.262231652484,235.72516431736,0
1.976e-05,-4889.6381495512,-38.847560230909,233.41685156504,0
1.978e-05,-5411.1086451442,-42.990528518849,230.72230428353,0
1.98e-05,-5878.0509394098,-46.700268195615,228.32750856078,0
1.982e-05,-6178.4575769821,-49.086899461726,226.84853252355,0
1.984e-05,-6238.8668805406,-49.566786597005,226.68942696699,0
1.986e-05,-6041.2778122803,-47.996921374119,227.94919182848,0
1.988e-05,-5627.2483188808,-44.707480864971,230.39923751972,0
1.99e-05,-5088.243790058,-40.42514528387,233.53647380837,0
1.992e-05,-4544.478013018,-36.104991896765,236.69969181733,0
1.994e-05,-4117.1429382813,-32.709865494644,239.22230787318,0
1.996e-05,-3900.4431036588,-30.988197965966,240.58618047248,0
1.998e-05,-3939.8871365206,-31.30153997768,240.54101063203,0
2e-05,-4221.8371898331,-33.541535353879,239.16181997321,0
2.002e-05,-4676.7149754145,-37.155394676031,236.83131380952,0
2.004e-05,-5195.111293857,-41.273884198651,234.1512722604,0
2.006e-05,-5653.0707571799,-44.9122086177,231.80347686746,0
2.008e-05,-5940.7097592615,-47.19737402726,230.39230544472,0
2.01e-05,-5987.5606927499,-47.56953986583,230.30533522782,0
2.012e-05,-5778.7956576117,-45.910909450624,231.62411210635,0
2.014e-05,-5358.5930685736,-42.572473946542,234.10563689527,0
2.016e-05,-4819.8826127891,-38.292536720862,237.23877274741,0
2.018e-05,-4282.8499742201,-34.025938410788,240.36247477138,0
2.02e-05,-3867.1748155219,-30.723495770837,242.81848650894,0
2.022e-05,-3664.4154914595,-29.112607273654,244.1032280889,0
2.024e-05,-3716.9117193314,-29.529642706671,243.98383339689,0
2.026e-05,-4008.0649180654,-31.84272546764,242.55160730377,0
2.028e-05,-4466.2263730927,-35.482625088684,240.20063721706,0
2.03e-05,-4981.283042342,-39.57452818117,237.53656590658,0
2.032e-05,-5430.103148432,-43.140196413112,235.23663532723,0
2.034e-05,-5704.9627845163,-45.323805942318,233.89333625213,0
2.036e-05,-5738.3909124932,-45.589330450109,233.87775914852,0
2.038e-05,-5518.7013632661,-43.843934563885,235.25416909793,0
2.04e-05,-5092.6349602748,-40.458961782165,237.76547699589,0
2.042e-05,-4554.5143626175,-36.183771804457,240.89289179039,0
2.044e-05,-4024.428988365,-31.972427315902,243.97590733267,0
2.046e-05,-3620.4968968512,-28.763325766256,246.36486525252,0
2.048e-05,-3431.6111224199,-27.262680896892,247.57085206391,0
2.05e-05,-3496.9578903286,-27.781804862212,247.37834919499,0
2.052e-05,-3797.0242849614,-30.165669874098,245.89468913857,0
2.054e-05,-4258.1578501019,-33.829134530593,243.52497439633,0
2.056e-05,-4769.6133153344,-37.892374718741,240.87831652629,0
2.058e-05,-5209.142574733,-41.384185856795,238.6270878249,0
2.06e-05,-5471.2161099204,-43.466189113135,237.3517016815,0
2.062e-05,-5491.3607974957,-43.626182343156,237.4067549225,0
2.064e-05,-5260.9999111427,-41.796034273675,238.83940989079,0
2.066e-05,-4829.3782182155,-38.366975787125,241.37880944854,0
2.068e-05,-4292.1401887879,-34.098857430933,244.49889982379,0
2.07e-05,-3769.2115099546,-29.944428177733,247.54008451626,0
2.072e-05,-3377.1003932738,-26.829283420824,249.8615682207,0
2.074e-05,-3202.0166141627,-25.438310372432,250.98920200022,0
2.076e-05,-3280.0093754095,-26.057895134285,250.7247237296,0
2.078e-05,-3588.6984887971,-28.510233206963,249.1912342726,0
2.08e-05,-4052.494561644,-32.194803295836,246.80448358383,0
2.082e-05,-4560.0912591155,-36.227335878652,244.17666064224,0
2.084e-05,-4990.1832885874,-39.644129586394,241.97494307865,0
2.086e-05,-5239.4690319717,-41.624516190985,240.7674830313,0
2.088e-05,-5246.4734605729,-41.680118408462,240.89238321337,0
2.09e-05,-5005.6961174073,-39.767244846365,242.37988615016,0
2.092e-05,-4568.8268480625,-36.29654566699,244.94569074034,0
2.094e-05,-4032.7609491528,-32.037798212433,248.05687098627,0
2.096e-05,-3517.193625837,-27.941907675889,251.05510700051,0
2.098e-05,-3136.9760856137,-24.921293294583,253.30872552997,0
2.1e-05,-2975.6181190141,-23.639383579287,254.35843368724,0
2.102e-05,-3066.0494343641,-24.357778547806,254.0231288906,0
2.104e-05,-3383.0702936367,-26.876276685595,252.44141750881,0
2.106e-05,-3849.2212834862,-30.579508695456,250.03932872072,0
2.108e-05,-4352.7057023237,-34.579321231919,247.43174014038,0
2.11e-05,-4773.2192753454,-37.919978140917,245.28031489058,0
2.112e-05,-5009.7206025706,-39.798777905716,244.14076655771,0
2.114e-05,-5003.7317533236,-39.751159456,244.3347097311,0
2.116e-05,-4752.794477714,-37.757600025633,245.87565491045,0
2.118e-05,-4310.9844377023,-34.247697835301,248.46618325926,0
2.12e-05,-3776.3769598813,-30.000594488883,251.56688599627,0
2.122e-05,-3268.3707453853,-25.964827142903,254.52108278967,0
2.124e-05,-2900.1139435368,-23.039273541279,256.70647536005,0
2.126e-05,-2752.4008556855,-21.865781018404,257.67871165686,0
2.128e-05,-2855.0602831985,-22.681311873488,257.27374592649,0
2.13e-05,-3180.1213133596,-25.26365242718,255.64542360937,0
2.132e-05,-3648.3215209251,-28.98311797892,253.22968438986,0
2.134e-05,-4147.4440444336,-32.948229023201,250.64370844835,0
2.136e-05,-4558.2428661775,-36.211668942052,248.54332987621,0
2.138e-05,-4781.9679005795,-37.988949334868,247.47165312653,0
2.14e-05,-4763.1361175775,-37.839307173977,247.73381724981,0
2.142e-05,-4502.2965043422,-35.767109878503,249.32679349044,0
2.144e-05,-4055.8508666659,-32.220429272992,251.94037374685,0
2.146e-05,-3522.9839397958,-27.987210109425,255.02905491821,0
2.148e-05,-3022.7326125246,-24.013102939242,257.93815523807,0
2.15e-05,-2666.4970012453,-21.183087256173,260.05499838872,0
2.152e-05,-2532.3415997624,-20.117316156186,260.95025143529,0
2.154e-05,-2647.0138964897,-21.028270560613,260.47681722531,0
2.156e-05,-2979.8207583832,-23.672114049364,258.80351068284,0
2.158e-05,-3449.7637557022,-27.405379078068,256.37581332093,0
2.16e-05,-3944.275467879,-31.333812806173,253.81282518438,0
2.162e-05,-4345.224272923,-34.518963717081,251.76424289261,0
2.164e-05,-4556.1811195399,-36.194791998397,250.76039877823,0
2.166e-05,-4524.6543050076,-35.944303579148,251.08997652554,0
2.168e-05,-4254.1639773229,-33.795468859848,252.73360699783,0
2.17e-05,-3803.3777754712,-30.214353774278,255.36862483326,0
2.172e-05,-3272.5191323216,-25.99714442255,258.44382160516,0
2.174e-05,-2780.1982164173,-22.086089381162,261.30687097364,0
2.176e-05,-2436.0228414807,-19.351918742406,263.35496176868,0
2.178e-05,-2315.3141125261,-18.392984148699,264.17385449671,0
2.18e-05,-2441.7582685229,-19.397445193449,263.63328992454,0
2.182e-05,-2781.9888508563,-22.100231638931,261.91678335393,0
2.184e-05,-3253.3376769254,-25.84461962461,259.47899378686,0
2.186e-05,-3742.9548774569,-29.734123938214,256.94056683473,0
2.188e-05,-4133.8772342465,-32.839586793593,254.9447651581,0
2.19e-05,-4332.0238798588,-34.413632022774,254.00900038758,0
2.192e-05,-4287.8881099928,-34.062983550481,254.40553648019,0
2.194e-05,-4007.9224591816,-31.838906146687,256.09887799494,0
2.196e-05,-3552.9976160987,-28.224960744301,258.7542483455,0
2.198e-05,-3024.3027973225,-24.024995517883,261.81513540281,0
2.2e-05,-2539.9545121545,-20.177325581238,264.6319369007,0
2.202e-05,-2207.7219130157,-17.538063884132,266.61196222628,0
2.204e-05,-2100.1666675227,-16.683633790304,267.35615409571,0
2.206e-05,-2237.9306306928,-17.778008189621,266.75099913166,0
2.208e-05,-2585.0186657278,-20.535238181939,264.99446847456,0
2.21e-05,-3057.1535625388,-24.285826191115,262.55006607602,0
2.212e-05,-3541.2642018375,-28.131540670375,260.03964846234,0
2.214e-05,-3921.6015010121,-31.152880439104,258.09979525697,0
2.216e-05,-4106.4504077001,-32.621272423293,257.23490334277,0
2.218e-05,-4049.2723003664,-32.167023502049,257.70091334169,0
2.22e-05,-3759.4018324507,-29.864292929818,259.44648371987,0
2.222e-05,-3299.8376470213,-26.213539756501,262.12514379521,0
2.224e-05,-2772.6486686628,-22.025590428534,265.17555565326,0
2.226e-05,-2295.376625131,-18.23418245478,267.9512922621,0
2.228e-05,-1973.8901423359,-15.680320720662,269.87012945029,0
2.23e-05,-1877.9581771726,-14.91823664233,270.548381609,0
2.232e-05,-2025.1756913903,-16.087697096169,269.88930254337,0
2.234e-05,-2376.9415864971,-18.882055431844,268.10520311324,0
2.236e-05,-2847.4055406667,-22.619325852277,265.66824501829,0
2.238e-05,-3323.3084967676,-26.399794978708,263.20132451903,0
2.24e-05,-3690.1302205335,-29.313734711341,261.33427117304,0
2.242e-05,-3858.505034487,-30.65124389286,260.55857341177,0
2.244e-05,-3784.8085480899,-30.065783947952,261.11416268835,0
2.246e-05,-3481.1677173539,-27.653694615909,262.93436559467,0
2.248e-05,-3012.5921513965,-23.931403438293,265.66168344925,0
2.25e-05,-2481.9004097729,-19.71568185381,268.73069329257,0
2.252e-05,-2005.9323945525,-15.934680832684,271.4988704029,0
2.254e-05,-1688.5465990449,-13.413427004225,273.39509159425,0
2.256e-05,-1596.6364751282,-12.68330273618,274.05153382444,0
2.258e-05,-1744.6962848677,-13.859442034994,273.3885538188,0
2.26e-05,-2091.4886357956,-16.614259967506,271.63301354148,0
2.262e-05,-2549.5713320345,-20.253133662447,269.2658854091,0
2.264e-05,-3005.4746976569,-23.874687674278,266.91128559557,0
2.266e-05,-3345.8653574538,-26.578633152878,265.19258603603,0
2.268e-05,-3483.6541461993,-27.673161645472,264.58883541461,0
2.27e-05,-3378.0223416247,-26.834026294908,265.32462790833,0
2.272e-05,-3043.7482730398,-24.178627465907,267.31881537008,0
2.274e-05,-2547.6902998007,-20.238072388623,270.20385296331,0
2.276e-05,-1993.2497675882,-15.833752065437,273.41124806862,0
2.278e-05,-1496.4120521779,-11.887018050559,276.30332433825,0
2.28e-05,-1158.9039407945,-9.205953220045,278.3208433523,0
2.282e-05,-1044.6646065543,-8.2984654447575,279.11240231552,0
2.284e-05,-1165.055751255,-9.2548030933284,278.61577014332,0
2.286e-05,-1476.2148422004,-11.726531872176,277.07244242882,0
2.288e-05,-1889.1515572289,-15.006739678963,274.97211550887,0
2.29e-05,-2290.2481335818,-18.192886083642,272.93994530082,0
2.292e-05,-2567.4262517893,-20.394663600998,271.59264460399,0
2.294e-05,-2635.938779389,-20.938877353036,271.39664512064,0
2.296e-05,-2457.8350626031,-19.524068232131,272.56105285039,0
2.298e-05,-2050.6128947241,-16.289238304175,274.99007133112,0
2.3e-05,-1483.0704257622,-11.780897590613,278.30581764424,0
2.302e-05,-859.32861195144,-6.8261430896937,281.93619263707,0
2.304e-05,-294.72498032961,-2.3411678996504,285.24745281301,0
2.306e-05,110.84837827742,0.88053056290274,287.69083602312,0
2.308e-05,296.00650593529,2.3513419784933,288.92938620153,0
2.31e-05,252.0146559373,2.0018879032779,288.91572976567,0
2.312e-05,24.757222748029,0.19665965019941,287.902900543,0
2.314e-05,-295.9124189044,-2.3505845454777,286.38576692421,0
2.316e-05,-596.97571605778,-4.7420776871973,284.98662056921,0
2.318e-05,-768.40091442434,-6.1037840671688,284.31135458162,0
2.32e-05,-728.60705155195,-5.7876721971245,284.80942663525,0
2.322e-05,-443.36629318729,-3.5218631524099,286.66990823375,0
2.324e-05,66.210718849104,0.52594137365191,289.77757071658,0
2.326e-05,728.43851916171,5.7863026155924,293.73908170672,0
2.328e-05,1437.4569878928,11.418321731229,297.97319303924,0
2.33e-05,2077.4710934849,16.502188586517,301.84403886807,0
2.332e-05,2549.2289029815,20.249508247753,304.80674028928,0
2.334e-05,2792.6273286566,22.182866473026,306.53171276993,0
2.336e-05,2800.2357913718,22.243250603968,306.97902628402,0
2.338e-05,2618.6282433222,20.800626016322,306.4057184353,0
2.34e-05,2337.2281837848,18.565323137225,305.30443735677,0
2.342e-05,2067.2508589019,16.420763899187,304.28762695623,0
2.344e-05,1915.6089335742,15.216183934297,303.94401679034,0
2.346e-05,1959.8071331343,15.567214024681,304.70055295734,0
2.348e-05,2229.6203776613,17.710348339901,306.72163519733,0
2.35e-05,2699.7818558754,21.444870012539,309.86890123843,0
2.352e-05,3295.3644913555,26.175604093343,313.73081445363,0
2.354e-05,3908.6093755657,31.046595053971,317.71519897077,0
2.356e-05,4423.3154213415,35.134841756803,321.18335276472,0
2.358e-05,4741.1650048053,37.65940653816,323.59480423883,0
2.36e-05,4803.9206029187,38.157722918759,324.62936024368,0
2.362e-05,4606.3862731159,36.588543723173,324.2583670437,0
2.364e-05,4197.1618380203,33.337923261392,322.74884172707,0
2.366e-05,3667.0339300171,29.126998249514,320.59961925171,0
2.368e-05,3127.6980145215,24.842969985989,318.42433268791,0
2.37e-05,2685.7333662029,21.332385683733,316.80829480992,0
2.372e-05,2417.8457344644,19.204495128476,316.1723570971,0
2.374e-05,2353.0978131136,18.690116536896,316.67520047183,0
2.376e-05,2466.2329201758,19.588617966635,318.1766314093,0
2.378e-05,2683.6349428533,21.315266960329,320.27036602402,0
2.38e-05,2900.5497108702,23.038024662065,322.37873954062,0
2.382e-05,3005.5940158535,23.87221867543,323.88748801179,0
2.384e-05,2906.8985657796,23.088187268226,324.2895126425,0
2.386e-05,2553.8568283859,20.284016173983,323.30447999682,0
2.388e-05,1949.4674152393,15.483558459051,320.94669774935,0
2.39e-05,1150.4275362348,9.1371640332069,317.52563834291,0
2.392e-05,254.95839791293,2.0249709608342,313.57900831333,0
2.394e-05,-618.82996577502,-4.9149388637297,309.75380358185,0
2.396e-05,-1359.047874251,-10.793911232929,306.66277188406,0
2.398e-05,-1884.5935736179,-14.967839017041,304.74936007334,0
2.4e-05,-2162.5228559261,-17.175106386176,304.19224641153,0
2.402e-05,-2214.2302191065,-17.585667780169,304.87139652014,0
2.404e-05,-2109.0391936531,-16.750128269904,306.40335000411,0
2.406e-05,-1946.711303451,-15.460818049197,308.23743437036,0
2.408e-05,-1832.9447093652,-14.557196734064,309.79051930358,0
2.41e-05,-1853.5524734368,-14.720778388125,310.5890245893,0
2.412e-05,-2053.3132701304,-16.307171568581,310.38523110627,0
2.414e-05,-2424.4058858972,-19.254237698164,309.22089194282,0
2.416e-05,-2907.1241360328,-23.087780686975,307.42331869918,0
2.418e-05,-3402.7325865203,-27.023655126761,305.53471274661,0
2.42e-05,-3795.5198440286,-30.142914932441,304.19092578771,0
2.422e-05,-3978.9816593655,-31.599753327349,303.97751394983,0
2.424e-05,-3880.1111381132,-30.81440330029,305.29619849844,0
2.426e-05,-3476.2091316495,-27.606630781585,308.27244866552,0
2.428e-05,-2800.3542380855,-22.239164539373,312.72540935769,0
2.43e-05,-1934.289416283,-15.361195035659,318.20700477559,0
2.432e-05,-990.38461291816,-7.8651234142955,324.10109223021,0
2.434e-05,-86.849780438565,-0.68971320075829,329.7597143298,0
2.436e-05,678.0810775979,5.3849246228972,334.64499775079,0
2.438e-05,1247.0520534194,9.9033196482403,338.44402661367,0
2.44e-05,1614.7810077911,12.823544158333,341.1303426219,0
2.442e-05,1827.0099183527,14.508869423239,342.95811606747,0
2.444e-05,1967.5067427518,15.62453585674,344.39062252731,0
2.446e-05,2136.1788151216,16.963939929882,345.97985169469,0
2.448e-05,2423.4117212262,19.244850848356,348.22536647256,0
2.45e-05,2886.6190795123,22.923189353088,351.44532075708,0
2.452e-05,3534.4769113447,28.067835561817,355.68972974576,0
2.454e-05,4322.5397664731,34.325823776544,360.71631879759,0
2.456e-05,5161.3054348897,40.986393578595,366.03481552892,0
2.458e-05,5934.9194286073,47.129530688894,371.00974041318,0
2.46e-05,6526.2541088517,51.825125898972,374.99824756349,0
2.462e-05,6842.6267054896,54.33720294786,377.49148293988,0
2.464e-05,6836.2726961572,54.286493808013,378.22711543503,0
2.466e-05,6514.8973799732,51.734220865201,377.24732915339,0
2.468e-05,5939.9088806265,47.168055372966,374.88910263651,0
2.47e-05,5212.7643978101,41.39368422875,371.70915163721,0
2.472e-05,4452.5876856548,35.357065628138,368.36089917027,0
2.474e-05,3770.2127792782,29.938311657286,365.45181444092,0
2.476e-05,3244.6173605002,25.764553207915,363.41390454971,0
2.478e-05,2907.1421849836,23.084638072821,362.41702388364,0
2.48e-05,2737.080881209,21.734121462381,362.34470226768,0
2.482e-05,2669.5854037971,21.198051293875,362.83768402536,0
2.484e-05,2613.9766874247,20.756374258873,363.39467086758,0
2.486e-05,2478.1383308919,19.67763930919,363.50650411738,0
2.488e-05,2193.2610885807,17.415480365879,362.79227139025,0
2.49e-05,1733.1228297417,13.761702031934,361.10536722707,0
2.492e-05,1123.3506928241,8.9198153031659,358.58447633114,0
2.494e-05,438.42741601926,3.4812557278821,355.63717654077,0
2.496e-05,-212.96196714898,-1.6909782562595,352.85943939684,0
2.498e-05,-710.94721651574,-5.6450932967968,350.90914649934,0
2.5e-05,-950.61566906679,-7.5480814656099,350.36241571641,0
2.502e-05,-865.30691333758,-6.8706794744138,351.58557427671,0
2.504e-05,-441.72760806916,-3.5073735957875,354.65208506734,0
2.506e-05,276.57279874566,2.196013384973,359.32343859342,0
2.508e-05,1198.1546133757,9.5134157310943,365.09834587665,0
2.51e-05,2203.0084614117,17.491937596409,371.31890557223,0
2.512e-05,3167.8143855192,25.152413330659,377.30939651429,0
2.514e-05,3991.3676945902,31.691287044219,382.51597002331,0
2.516e-05,4614.391713841,36.63792033891,386.61547334602,0
2.518e-05,5029.2814717263,39.931949574999,389.56891398412,0
2.52e-05,5277.6687565209,41.903944877581,391.60797339418,0
2.522e-05,5436.5241685803,43.165055166178,393.15850879067,0
2.524e-05,5596.1635378688,44.432377874183,394.71955807867,0
2.526e-05,5835.3932716197,46.331616523844,396.72662604632,0
2.528e-05,6199.6818856006,49.223770240442,399.43161654369,0
2.53e-05,6687.5331929889,53.096946373784,402.82786149333,0
2.532e-05,7248.3253978055,57.549211436974,406.63819074512,0
2.534e-05,7792.2120371655,61.867209337495,410.36931894456,0
2.536e-05,8209.8727927332,65.182981915767,413.4203907961,0
2.538e-05,8397.6038568143,66.673179500686,415.22089276769,0
