time,Load,avg_p,avg_s1,max_d
4.24e-06,-28467.700587239,-226.44113798488,-86.761436818466,0
4.25e-06,-25094.829822133,-199.61210768357,-68.051093706447,0
4.26e-06,-15890.394268985,-126.39708014535,-17.213942969801,0
4.27e-06,-10095.807582539,-80.305110230472,14.841530112384,0
4.28e-06,-15019.582217135,-119.47020112617,-12.073568151796,0
4.29e-06,-29180.843569206,-232.11275443666,-89.870950357942,0
4.3e-06,-42688.380271756,-339.55500069297,-164.11292730462,0
4.31e-06,-44818.497814999,-356.49801512288,-175.71373018823,0
4.32e-06,-32761.339539063,-260.59201380999,-109.19915120075,0
4.33e-06,-14342.972109562,-114.08762208436,-7.6873209061002,0
4.34e-06,-2340.3389169408,-18.615648464645,58.4991572733,0
4.35e-06,-4853.1147143606,-38.602894312615,44.835692519163,0
4.36e-06,-19350.770148174,-153.92074260365,-34.843656001458,0
4.37e-06,-35007.482633094,-278.4576096436,-120.89369752579,0
4.38e-06,-41331.341828689,-328.7584784644,-155.52008550616,0
4.39e-06,-36112.953259766,-287.24988680236,-126.60918855557,0
4.4e-06,-26348.681540865,-209.58268238412,-72.73073385432,0
4.41e-06,-21630.170837332,-172.05063007797,-46.664778282863,0
4.42e-06,-25708.620229177,-204.49134336338,-69.058163743509,0
4.43e-06,-33334.105282921,-265.14581047248,-111.04407196343,0
4.44e-06,-34984.595628277,-278.27401837761,-120.13765280317,0
4.45e-06,-25492.422582287,-202.77148376494,-67.834057063733,0
4.46e-06,-9247.8858210452,-73.559429485164,21.675838815767,0
4.47e-06,2577.8468755538,20.504687185396,86.861701901146,0
4.48e-06,724.15328224239,5.760052701745,76.838778690195,0
4.49e-06,-14553.374960885,-115.76018527908,-7.0776652546412,0
4.5e-06,-33173.54425785,-263.86789880393,-109.40053941944,0
4.51e-06,-42644.592080422,-339.20145699114,-161.30689712627,0
4.52e-06,-37436.927797367,-297.77836363443,-132.37732377552,0
4.53e-06,-22884.007592816,-182.02224953256,-52.028946382547,0
4.54e-06,-10571.566981996,-84.08749299481,15.962906223036,0
4.55e-06,-9087.9653624047,-72.286688103388,24.380727915741,0
4.56e-06,-17651.469204938,-140.40156842096,-22.542594283877,0
4.57e-06,-27592.33046455,-219.47179261624,-77.046773928911,0
4.58e-06,-30197.393116676,-240.1922134194,-91.095736096627,0
4.59e-06,-24265.162560035,-193.00647279452,-58.110975651788,0
4.6e-06,-17028.962303602,-135.44910441322,-17.978042736294,0
4.61e-06,-17689.093536914,-140.69958570454,-21.321944106648,0
4.62e-06,-29017.189352186,-230.80317111364,-83.416991178233,0
4.63e-06,-44158.15247838,-351.23389930561,-166.58764487302,0
4.64e-06,-51532.624783802,-409.88967278271,-207.05015681133,0
4.65e-06,-44068.880645688,-350.5227496813,-165.84144698476,0
4.66e-06,-25265.381613012,-200.9601409288,-62.239396831431,0
4.67e-06,-7003.3440081188,-55.704423492809,38.339987132763,0
4.68e-06,-731.15021322438,-5.8155529201239,72.962954972729,0
4.69e-06,-9008.8291109889,-71.656020683312,27.490134307026,0
4.7e-06,-24035.099569255,-191.17446132309,-55.157840577006,0
4.71e-06,-34163.301254646,-271.73350290521,-110.77205422421,0
4.72e-06,-33077.616078046,-263.09765283784,-104.60211271104,0
4.73e-06,-24241.271712537,-192.81363132024,-55.786329567385,0
4.74e-06,-17176.211904315,-136.61846986664,-16.7505810342,0
4.75e-06,-18906.10812542,-150.37784712697,-26.119136508141,0
4.76e-06,-27822.812229566,-221.30048062351,-75.101717696604,0
4.77e-06,-35106.998774106,-279.23803972933,-115.12851119472,0
4.78e-06,-32504.973574664,-258.54152332941,-100.68879882057,0
4.79e-06,-19914.56399012,-158.39849982967,-31.2246023321,0
4.8e-06,-6280.0482320308,-49.950879705407,43.971006403922,0
4.81e-06,-2807.4444618677,-22.33012626317,63.253151108946,0
4.82e-06,-13902.822372584,-110.5815246065,2.3772119926992,0
4.83e-06,-33185.440648882,-263.95293076684,-103.6264199162,0
4.84e-06,-47927.731873083,-381.21058017368,-184.64555103904,0
4.85e-06,-48557.12729554,-386.21609287911,-187.97094262361,0
4.86e-06,-35724.148968258,-284.14429063493,-117.22997376662,0
4.87e-06,-19336.091599658,-153.79625261246,-26.98587948707,0
4.88e-06,-10485.656646799,-83.401311162261,21.76553491899,0
4.89e-06,-12923.277907515,-102.7898081902,8.3729413517911,0
4.9e-06,-20888.803344311,-166.14637773236,-35.489784410704,0
4.91e-06,-24785.871244086,-197.14297414405,-56.887618141205,0
4.92e-06,-19780.433297293,-157.33041208981,-29.185059726329,0
4.93e-06,-10073.067644041,-80.119533415339,24.420969197577,0
4.94e-06,-5256.4989422986,-41.809306778972,51.11394260371,0
4.95e-06,-11827.400341041,-94.07304739538,15.190170163358,0
4.96e-06,-27006.050026942,-214.80097844655,-68.152661569758,0
4.97e-06,-40180.666353456,-319.58871462099,-140.48737384938,0
4.98e-06,-41073.301510393,-326.68792669762,-145.17775761652,0
4.99e-06,-28114.289554182,-223.61451943425,-73.596521022889,0
5e-06,-10137.138387757,-80.628378582335,25.58202180742,0
5.01e-06,136.89276730273,1.0888117091261,82.376413409305,0
5.02e-06,-4320.9839782198,-34.368016941101,58.141246167277,0
5.03e-06,-19770.496909561,-157.24925945874,-26.656915293304,0
5.04e-06,-35024.993737546,-278.5787800869,-110.35400772737,0
5.05e-06,-40376.440798478,-321.14184417268,-139.48565674372,0
5.06e-06,-34897.397891974,-277.56261915066,-109.0183252236,0
5.07e-06,-26297.807811727,-209.16392796159,-61.444577478345,0
5.08e-06,-23707.237969391,-188.55917727232,-46.982393179696,0
5.09e-06,-29591.234116112,-235.35818779995,-79.224649565586,0
5.1e-06,-37614.799637981,-299.17446049934,-123.33068981789,0
5.11e-06,-38238.079234121,-304.13154030969,-126.70805060318,0
5.12e-06,-27345.956172393,-217.49954162632,-66.660597793628,0
5.13e-06,-10583.153806481,-84.17447087244,25.700310949298,0
5.14e-06,449.92156614377,3.5785097770542,86.511124876151,0
5.15e-06,-2770.0547866156,-22.031987845102,68.947872323684,0
5.16e-06,-18700.191881615,-148.73424706594,-18.613089399389,0
5.17e-06,-36489.219257094,-290.22097377073,-116.4195951317,0
5.18e-06,-44041.521921079,-350.28843083473,-157.8328164094,0
5.19e-06,-37081.630254278,-294.93189535312,-119.35314583612,0
5.2e-06,-22032.132820934,-175.23433679302,-36.393590015732,0
5.21e-06,-10511.726615544,-83.605850291165,27.121956770305,0
5.22e-06,-10065.622454648,-80.057711989842,29.711441478369,0
5.23e-06,-18656.286733066,-148.38414434684,-17.498732471193,0
5.24e-06,-27184.529993585,-216.21394019573,-64.351711403468,0
5.25e-06,-27701.270530638,-220.32362545845,-67.020343352703,0
5.26e-06,-20351.319925542,-161.86522004671,-26.358839673241,0
5.27e-06,-13203.301387168,-105.01301840287,13.156390690451,0
5.28e-06,-15106.3632609,-120.1489920347,2.8685637458765,0
5.29e-06,-27587.471045376,-219.4176511528,-65.672124439032,0
5.3e-06,-42668.994620077,-339.36842897569,-148.61100754343,0
5.31e-06,-48681.912240831,-387.19174398343,-181.65321816413,0
5.32e-06,-39559.550042225,-314.63680405138,-131.37785860927,0
5.33e-06,-20059.277801977,-159.54145948817,-24.007731298485,0
5.34e-06,-2529.6560868247,-20.119633851063,72.484718222821,0
5.35e-06,2287.7700759142,18.195803817099,99.0899873474,0
5.36e-06,-6872.2425757191,-54.658453650203,48.734881529554,0
5.37e-06,-21392.990196851,-170.14922998713,-31.134200417695,0
5.38e-06,-29971.2222862,-238.3759105143,-78.186402710706,0
5.39e-06,-27527.025372706,-218.93570317451,-64.500833207121,0
5.4e-06,-18649.348445302,-148.32708712944,-15.422322337956,0
5.41e-06,-12959.760585621,-103.07500012891,16.106182548237,0
5.42e-06,-16479.181996246,-131.066443563,-3.025408599292,0
5.43e-06,-26313.966963191,-209.28666281256,-56.978488798316,0
5.44e-06,-33121.550287028,-263.42995940198,-94.276334062098,0
5.45e-06,-29309.287623563,-233.10903739342,-73.049940640512,0
5.46e-06,-16073.746318945,-127.84108524793,0.083045683608135,0
5.47e-06,-3228.7611469003,-25.679634609382,71.041897052744,0
5.48e-06,-1712.2836410616,-13.618463555634,79.701307766131,0
5.49e-06,-14748.287385318,-117.29870104588,8.2749336868686,0
5.5e-06,-34822.654132677,-276.95702923659,-101.96210544887,0
5.51e-06,-49041.383568854,-390.04260132595,-179.96559432712,0
5.52e-06,-48757.230923257,-387.78173657756,-178.14009400098,0
5.53e-06,-35857.997132325,-285.18961996545,-106.94201173167,0
5.54e-06,-20755.695589303,-165.0762969182,-23.698079853805,0
5.55e-06,-13874.029045973,-110.34431191173,14.291763758254,0
5.56e-06,-17646.837976559,-140.35056046095,-6.4081932651899,0
5.57e-06,-25412.102034722,-202.10991881274,-49.138315078442,0
5.58e-06,-27822.280082617,-221.27863201392,-62.330484901731,0
5.59e-06,-21248.512957984,-168.99547252782,-26.005813201852,0
5.6e-06,-11077.028513414,-88.098729249337,30.10691408732,0
5.61e-06,-7106.8235533658,-56.522547050321,52.093110716368,0
5.62e-06,-14905.120795415,-118.54448279539,9.349646170648,0
5.63e-06,-30397.979829067,-241.76309535818,-75.812697045057,0
5.64e-06,-42383.740432261,-337.08847552095,-141.69635395517,0
5.65e-06,-41194.6421605,-327.63087292832,-135.0285064945,0
5.66e-06,-26579.974959937,-211.39679611204,-54.458955494142,0
5.67e-06,-8322.6547036658,-66.19203388978,46.11828826192,0
5.68e-06,1046.1300743337,8.3201203510849,97.812236300992,0
5.69e-06,-4344.3024452674,-34.551256376841,68.314491567453,0
5.7e-06,-19590.585556431,-155.80835770964,-15.502570626034,0
5.71e-06,-33304.523748404,-264.87797862595,-90.832762158528,0
5.72e-06,-36718.573277461,-292.03014527265,-109.40583633616,0
5.73e-06,-30225.052960632,-240.3855598067,-73.47123562996,0
5.74e-06,-22149.125931077,-176.15603187568,-28.889043523906,0
5.75e-06,-21022.204108311,-167.19331385345,-22.562304416444,0
5.76e-06,-27981.03731778,-222.53800890117,-60.800451038508,0
5.77e-06,-35706.710319824,-283.98143272982,-103.33682751743,0
5.78e-06,-34813.245046449,-276.87543200324,-98.408599114432,0
5.79e-06,-22340.993134155,-177.68157486547,-29.696420615947,0
5.8e-06,-5137.7879380238,-40.86168571109,65.048380610534,0
5.81e-06,4927.7070551262,39.190893749884,120.52098024307,0
5.82e-06,203.40283161685,1.6176971309676,94.702434998322,0
5.83e-06,-16485.332592886,-131.11050312648,2.9730542762823,0
5.84e-06,-33653.704048251,-267.65285410306,-91.377646081139,0
5.85e-06,-39750.492119694,-316.14089650615,-124.71346747485,0
5.86e-06,-31781.966827719,-252.76577621948,-80.615766793451,0
5.87e-06,-17135.693089753,-136.28208093837,0.19023886730328,0
5.88e-06,-7283.7486579761,-57.928428398643,54.622683238357,0
5.89e-06,-8632.5188169624,-68.655284426484,47.441746085389,0
5.9e-06,-17942.167692736,-142.69566626362,-3.6244049384293,0
5.91e-06,-25827.57301954,-205.40864702669,-46.808443626192,0
5.92e-06,-25205.437592588,-200.46038753865,-43.0686032336,0
5.93e-06,-17531.910999031,-139.43212204503,-0.50604992042208,0
5.94e-06,-11558.831639645,-91.927789260281,32.661450259357,0
5.95e-06,-15628.996447171,-124.29773117508,10.585470085166,0
5.96e-06,-29978.119848499,-238.41610225661,-68.119356191615,0
5.97e-06,-45589.110242487,-362.56953332708,-153.86247447069,0
5.98e-06,-50833.864747809,-404.28017357969,-182.56774361024,0
5.99e-06,-40711.029994751,-323.77318081333,-126.70024912759,0
6e-06,-21167.923357192,-168.34759512805,-19.045899508172,0
6.01e-06,-4868.7777709006,-38.721195737789,70.714948367298,0
6.02e-06,-1726.3749223299,-13.729795187718,88.128661361029,0
6.03e-06,-11707.979351155,-93.113098544821,33.245076009628,0
6.04e-06,-25495.48205513,-202.76438275973,-42.594855888354,0
6.05e-06,-32269.906857988,-256.64075740386,-79.740963416287,0
6.06e-06,-28243.862867086,-224.62161271361,-57.407139361505,0
6.07e-06,-19059.700785454,-151.58045393113,-6.7291235393195,0
6.08e-06,-14296.63345341,-113.7000546283,19.616383145651,0
6.09e-06,-18879.089290455,-150.1438876187,-5.4677601583554,0
6.1e-06,-28667.035934298,-227.98644665836,-59.283937104032,0
6.11e-06,-33950.630586344,-270.00616103812,-88.30783538774,0
6.12e-06,-27962.537150543,-222.38326339551,-55.222871376211,0
6.13e-06,-13252.285163076,-105.39406852254,25.886342982601,0
6.14e-06,-416.23999318202,-3.3103137783687,96.651005709673,0
6.15e-06,19.812691257164,0.15756823189548,99.256501291324,0
6.16e-06,-13916.863057856,-110.67921601465,22.744462109316,0
6.17e-06,-33657.446485335,-267.67333611095,-85.774824905344,0
6.18e-06,-46320.783079013,-368.38247938022,-155.31058998514,0
6.19e-06,-44332.443747462,-352.56893950213,-144.19442722991,0
6.2e-06,-30824.533942898,-245.14246768931,-69.744170034702,0
6.21e-06,-16589.100936309,-131.93039470797,8.6486518071218,0
6.22e-06,-11243.458104504,-89.417397139337,38.136589745065,0
6.23e-06,-15881.216072596,-126.30074379858,12.618217965082,0
6.24e-06,-23055.038096708,-183.35294620739,-26.893670613201,0
6.25e-06,-23826.741240173,-189.49009722666,-31.071130532239,0
6.26e-06,-15839.689833458,-125.97036555721,13.032024025286,0
6.27e-06,-5580.0048766277,-44.376819310407,69.622753225479,0
6.28e-06,-2886.0166480391,-22.951983037218,84.61851250706,0
6.2899999999999e-06,-12287.011577241,-97.716343920855,33.104269461963,0
6.2999999999999e-06,-28452.014396516,-226.27327318192,-55.710766409987,0
6.3099999999999e-06,-39733.838386356,-315.99479930184,-117.64303108806,0
6.3199999999999e-06,-37194.829195059,-295.80210791011,-103.45020222784,0
6.3299999999999e-06,-21885.791047368,-174.05258970598,-18.970592535513,0
6.3399999999999e-06,-4387.416380838,-34.892080065033,77.519842654115,0
6.3499999999999e-06,3129.3083288378,24.886632409293,119.15406315341,0
6.3599999999999e-06,-3987.8978907758,-31.714752924217,80.265032762785,0
6.3699999999999e-06,-19757.680171282,-157.12758472476,-6.3147192789337,0
6.3799999999999e-06,-32737.967600081,-260.35573006042,-77.462349254349,0
6.3899999999999e-06,-35179.500586166,-279.77185409753,-90.546281456034,0
6.3999999999999e-06,-28727.878330223,-228.46358785583,-54.730870733376,0
6.4099999999999e-06,-22155.868158342,-176.19821146317,-18.312373468934,0
6.4199999999999e-06,-23250.266535854,-184.90133485884,-24.095269173743,0
6.4299999999999e-06,-31795.135949007,-252.85538009189,-70.97694474892,0
6.4399999999999e-06,-39589.856542426,-314.84360636973,-113.81478028301,0
6.4499999999999e-06,-37537.734609801,-298.52355647433,-102.43749171977,0
6.4599999999999e-06,-23887.668846739,-189.96963166319,-27.205327664359,0
6.4699999999999e-06,-6613.7610675835,-52.596761751549,67.927050487975,0
6.4799999999999e-06,2297.1541339684,18.268410812079,117.05355345413,0
6.4899999999999e-06,-3826.5862469846,-30.431408644463,83.510005349831,0
6.4999999999999e-06,-20891.483000754,-166.14198867343,-10.337358565212,0
6.5099999999999e-06,-36906.26400517,-293.50098590214,-98.387832423833,0
6.5199999999999e-06,-41007.2013791,-326.1136376876,-120.80455939441,0
6.5299999999999e-06,-31532.338830287,-250.76365537092,-68.517131591894,0
6.5399999999999e-06,-16757.036247036,-133.2617386537,12.878722666229,0
6.5499999999999e-06,-7872.904786061,-62.609937303576,61.877042369532,0
6.5599999999999e-06,-10076.468168857,-80.133949549263,49.861111188719,0
6.5699999999999e-06,-18990.109589908,-151.02033876365,0.83716826361845,0
6.5799999999999e-06,-25108.629770515,-199.6781719136,-32.740193811567,0
6.5899999999999e-06,-22363.180714622,-177.84462280312,-17.434527510118,0
6.5999999999999e-06,-13543.951046001,-107.70904749721,31.29290093221,0
6.6099999999999e-06,-7976.197292816,-63.431116693193,62.103249324306,0
6.6199999999999e-06,-13358.701376258,-106.2356452478,32.706924302497,0
6.6299999999999e-06,-28600.673604949,-227.44774992334,-51.022591315628,0
6.6399999999999e-06,-43760.468962959,-348.00590548071,-134.37539493558,0
6.6499999999999e-06,-47438.337566997,-377.25368336432,-154.52492309442,0
6.6599999999999e-06,-35815.381129505,-284.82185919492,-90.468224515064,0
6.6699999999999e-06,-15987.612243009,-127.14153086397,18.679038066291,0
6.6799999999999e-06,-779.02939056506,-6.1952376420553,102.39873121798,0
6.6899999999999e-06,858.90531425491,6.8304551017592,111.52119457312,0
6.6999999999999e-06,-9748.167678055,-77.522412699051,53.160522981819,0
6.7099999999999e-06,-22718.719848761,-180.67072246563,-18.176958642144,0
6.7199999999999e-06,-27869.828399158,-221.63467281345,-46.353780113188,0
6.7299999999999e-06,-22739.519065546,-180.83570973133,-17.913418113352,0
6.7399999999999e-06,-13905.823077358,-110.58576521463,30.867196534448,0
6.7499999999999e-06,-10733.457099331,-85.357518919176,48.531063457048,0
6.7599999999999e-06,-16962.776821108,-134.89586482266,14.458860518906,0
6.7699999999999e-06,-27267.411982888,-216.84279691482,-42.124205336714,0
6.7799999999999e-06,-31714.393055416,-252.20682248626,-66.435838424124,0
6.7899999999999e-06,-24455.207842559,-194.478335769,-26.237074552054,0
6.7999999999999e-06,-9344.0056712297,-74.307485677947,57.18033367307,0
6.8099999999999e-06,2400.9000401345,19.092957349353,122.05230533894,0
6.8199999999999e-06,815.95252780114,6.4887867176025,113.68087859794,0
6.8299999999999e-06,-14791.667161336,-117.62913078946,28.086109248684,0
6.8399999999999e-06,-34900.705294471,-277.54334647151,-82.333373212233,0
6.8499999999999e-06,-46779.600886812,-372.00768289105,-147.41413411539,0
6.8599999999999e-06,-43974.178681722,-349.69717405357,-131.6853234581,0
6.8699999999999e-06,-30768.164327566,-244.67823219931,-58.809069976639,0
6.8799999999999e-06,-18163.570342132,-144.44238770971,10.698543782153,0
6.8899999999999e-06,-14847.265893038,-118.07005314893,29.093977794952,0
6.8999999999999e-06,-20580.326217904,-163.66104860094,-2.412257022841,0
6.9099999999999e-06,-27253.917228677,-216.7313502385,-39.128281881315,0
6.9199999999999e-06,-26476.263291519,-210.54708483004,-34.74966438471,0
6.9299999999999e-06,-17201.895907511,-136.79451762346,16.422800928717,0
6.9399999999999e-06,-6924.3290567323,-55.064283407955,73.068706659401,0
6.9499999999999e-06,-5368.157362201,-42.689138994807,81.770670705134,0
6.9599999999999e-06,-15930.445108863,-126.68340724955,23.796093016446,0
6.9699999999999e-06,-32063.923101881,-254.98107036719,-64.933110476195,0
6.9799999999999e-06,-41826.618660956,-332.61623156573,-118.59028289587,0
6.9899999999999e-06,-37162.197260641,-295.52323988945,-92.80191921421,0
6.9999999999999e-06,-20464.299676021,-162.7372683504,-0.81305559087291,0
7.0099999999999e-06,-3021.0807295635,-24.024401679539,95.234989189671,0
7.0199999999999e-06,3492.4894122894,27.773170445324,131.23533661985,0
7.0299999999999e-06,-4300.5413210414,-34.198995494263,88.479237635351,0
7.0399999999999e-06,-19424.954716117,-154.47200005568,5.3178885976945,0
7.0499999999999e-06,-30558.000737573,-243.0043232821,-55.771768377791,0
7.0599999999999e-06,-31103.501135911,-247.34187032833,-58.534766292343,0
7.0699999999999e-06,-23958.405612388,-190.52225794106,-19.028479328813,0
7.0799999999999e-06,-18220.74121889,-144.89501350283,12.698673961009,0
7.0899999999999e-06,-20809.045617441,-165.47759637818,-1.385048175255,0
7.0999999999999e-06,-30150.690448984,-239.76396892062,-52.739565397116,0
7.1099999999999e-06,-37298.512424055,-296.60454344796,-92.079173725168,0
7.1199999999999e-06,-33617.800697466,-267.33471996089,-71.7746855953,0
7.1299999999999e-06,-18636.64898486,-148.20195036005,10.743582088549,0
7.1399999999999e-06,-1366.9911933625,-10.870562636743,105.80888357937,0
7.1499999999999e-06,6256.7913407903,49.755163940866,147.86482267425,0
7.1599999999999e-06,-1348.5096508549,-10.723596406945,106.17923422735,0
7.1699999999999e-06,-18865.323197789,-150.02035527566,9.8490311376689,0
7.1799999999999e-06,-33951.683944282,-269.98928970646,-73.042704627473,0
7.1899999999999e-06,-36562.099800487,-290.74724701071,-87.190129335135,0
7.1999999999999e-06,-26354.248927051,-209.57264119154,-30.812724971225,0
7.2099999999999e-06,-12338.81574668,-98.119903667768,46.467532591584,0
7.2199999999999e-06,-5253.8856006219,-41.779575300289,85.671128087979,0
7.2299999999999e-06,-9025.2587193756,-71.769964661561,65.118530589545,0
7.2399999999999e-06,-18224.553333945,-144.92370302692,14.622961624835,0
7.2499999999999e-06,-23374.382233977,-185.87542695526,-13.489919458126,0
7.2599999999999e-06,-19493.698989663,-155.01559081515,8.1924536721204,0
7.2699999999999e-06,-10634.39485589,-84.565503473079,57.247501126917,0
7.2799999999999e-06,-6527.7644836362,-51.909190273471,80.145101999174,0
7.2899999999999e-06,-14092.42554439,-112.06363589638,38.873790532182,0
7.2999999999999e-06,-30902.321873842,-245.73615826685,-53.375936731889,0
7.3099999999999e-06,-46201.158077352,-367.39202993381,-137.37714518069,0
7.3199999999999e-06,-48943.277398941,-389.19656401038,-152.26438219403,0
7.3299999999999e-06,-36520.368382928,-290.40932591291,-83.726734987261,0
7.3399999999999e-06,-17074.918417162,-135.77941018142,23.366270902557,0
7.3499999999999e-06,-3431.2765501907,-27.285449083088,98.533484191735,0
7.3599999999999e-06,-3481.2049888202,-27.682482999402,98.386184813306,0
7.3699999999999e-06,-14639.22667652,-116.41083655191,36.992364663794,0
7.3799999999999e-06,-26595.218860928,-211.48445363369,-28.754752800838,0
7.3899999999999e-06,-29931.808750403,-238.0166710905,-46.964961516083,0
7.3999999999999e-06,-23533.594501326,-187.13814232543,-11.612102869409,0
7.4099999999999e-06,-14809.899984989,-117.76763280596,36.483086210948,0
7.4199999999999e-06,-12765.265885405,-101.50875578448,47.867220129523,0
7.4299999999999e-06,-19889.385156754,-158.15930399498,8.7602136566042,0
7.4399999999999e-06,-29744.937098459,-236.52992584266,-45.470612004245,0
7.4499999999999e-06,-32347.763676119,-257.22724508793,-59.742564422015,0
7.4599999999999e-06,-22913.918974565,-182.20986642337,-7.7000295117201,0
7.4699999999999e-06,-6617.1599454841,-52.619187667853,82.088694363744,0
7.4799999999999e-06,4817.6652908947,38.309736131571,145.11899350131,0
7.4899999999999e-06,2127.8448953715,16.920466903949,130.55518168513,0
7.4999999999999e-06,-14065.190313073,-111.84523280108,41.595911059711,0
7.5099999999999e-06,-33402.242922823,-265.61138196576,-64.689965545315,0
7.5199999999999e-06,-43487.810303781,-345.81012647686,-119.99370881232,0
7.5299999999999e-06,-39107.684739616,-310.97937480238,-95.69752098281,0
7.5399999999999e-06,-25665.203408728,-204.08629584971,-21.621555560164,0
7.5499999999999e-06,-14231.330454941,-113.16563392235,41.376561699625,0
7.5599999999999e-06,-12446.096457387,-98.96969407581,51.291990064257,0
7.5699999999999e-06,-18755.813066579,-149.14369403479,16.550218459368,0
7.5799999999999e-06,-24534.486999725,-195.09485752492,-15.263380620592,0
7.5899999999999e-06,-22088.417278802,-175.64398158215,-1.7019987065579,0
7.5999999999999e-06,-11712.634523205,-93.137198958886,55.520369915044,0
7.6099999999999e-06,-1788.4044914821,-14.221135307129,110.21920783197,0
7.6199999999999e-06,-1758.5021102632,-13.983350008639,110.5745689934,0
7.6299999999999e-06,-13811.191734544,-109.82445388806,44.434339991513,0
7.6399999999999e-06,-30257.525938791,-240.60277261525,-45.969332876379,0
7.6499999999999e-06,-39016.110626134,-310.24902825595,-94.015610007379,0
7.6599999999999e-06,-33006.614169187,-262.46224151013,-60.733702896282,0
7.6699999999999e-06,-15907.611562983,-126.49417096967,33.538633997783,0
7.6799999999999e-06,458.64012380221,3.6470141392092,123.75732976192,0
7.6899999999999e-06,5068.9360271141,40.30714349969,149.41871631346,0
7.6999999999999e-06,-4155.5567827933,-33.044102448019,98.879185775479,0
7.7099999999999e-06,-19360.355896194,-153.94913790415,15.39851759136,0
7.7199999999999e-06,-29487.282619083,-234.4755987479,-40.009095919468,0
7.7299999999999e-06,-29139.018606349,-231.70574475894,-37.728416035707,0
7.7399999999999e-06,-22362.521939684,-177.82048131896,-0.14437537883413,0
7.7499999999999e-06,-18404.544710427,-146.34750930785,21.9121516446,0
7.7599999999999e-06,-23192.944845885,-184.42315559787,-4.1696038305386,0
7.7699999999999e-06,-33812.284659112,-268.86443484549,-62.470781179997,0
7.7799999999999e-06,-40693.224986399,-323.57898123914,-100.25212113683,0
7.7899999999999e-06,-35787.956780368,-284.57363758063,-73.134666401837,0
7.7999999999999e-06,-19922.216168237,-158.41462863627,14.281413940088,0
7.8099999999999e-06,-3037.8164147817,-24.155679864542,107.23645062836,0
7.8199999999999e-06,3136.4644692908,24.940101796324,141.33822686353,0
7.8299999999999e-06,-5811.9878705467,-46.214943379985,92.226223599546,0
7.8399999999999e-06,-23391.888322857,-186.00412293592,-4.4880666361825,0
7.8499999999999e-06,-37054.388686568,-294.64313200615,-79.580967401092,0
7.8599999999999e-06,-37698.751987868,-299.76649430106,-82.977206266407,0
7.8699999999999e-06,-26314.352700605,-209.24182909337,-20.234023333411,0
7.8799999999999e-06,-12540.247701989,-99.715320886704,55.607772715428,0
7.8899999999999e-06,-6528.9087371531,-51.915427123351,88.799044213177,0
7.8999999999999e-06,-10895.907819453,-86.640154474482,64.82412351503,0
7.9099999999999e-06,-19262.579619961,-153.16870334236,18.777181460503,0
7.9199999999999e-06,-22356.099059024,-177.76706281595,1.8654345588994,0
7.9299999999999e-06,-16407.660995702,-130.46728771918,34.794324800722,0
7.9399999999999e-06,-6713.2636602461,-53.381207723168,88.292585075141,0
7.9499999999999e-06,-3277.2240508499,-26.059165951786,107.38396497376,0
7.9599999999999e-06,-12113.419988565,-96.320928648089,59.008263912902,0
7.9699999999999e-06,-29464.088744947,-234.28591838176,-36.337269160326,0
7.9799999999999e-06,-43906.078140259,-349.12183777944,-115.71139595401,0
7.9899999999999e-06,-44935.031104342,-357.30308790178,-121.23974320945,0
7.9999999999999e-06,-31237.488631303,-248.38624681729,-45.764465413906,0
8.0099999999999e-06,-11924.556913577,-94.818648825341,60.527296013736,0
8.0199999999999e-06,343.00110309747,2.7273901932439,128.09957463116,0
8.0299999999999e-06,-1162.3090851596,-9.2421610917127,119.91381295196,0
8.0399999999999e-06,-12641.08655778,-100.5162273233,56.725504069755,0
8.0499999999999e-06,-23512.219049425,-186.95841676405,-3.0297948952775,0
8.0599999999999e-06,-25257.384386217,-200.83496230621,-12.449280677992,0
8.0699999999999e-06,-18099.920942686,-143.92201468314,27.100207843837,0
8.0799999999999e-06,-10134.385886451,-80.583788148655,71.065541515544,0
8.0899999999999e-06,-9840.7280395768,-78.248702610698,72.895235083707,0
8.0999999999999e-06,-18406.684761746,-146.36088931079,25.914914805714,0
8.1099999999999e-06,-28377.709053446,-225.64526515978,-28.870655884137,0
8.1199999999999e-06,-29865.01427807,-237.47125675838,-36.889677144243,0
8.1299999999999e-06,-19211.394396178,-152.75899152101,21.973774907543,0
8.1399999999999e-06,-2822.8597168977,-22.445894434029,112.3562877867,0
8.1499999999999e-06,7244.1376789807,57.601532666925,167.98835746396,0
8.1599999999999e-06,2556.4560477935,20.327555979934,142.56527622172,0
8.1699999999999e-06,-14960.370638174,-118.95653677411,46.424475292982,0
8.1799999999999e-06,-34236.418202984,-272.22819887845,-59.391744337503,0
8.1899999999999e-06,-43340.388851387,-344.61674288291,-109.15687283819,0
8.1999999999999e-06,-38310.80888585,-304.6238469777,-81.180142677046,0
8.2099999999999e-06,-25545.905708216,-203.1249336187,-10.743026333628,0
8.2199999999999e-06,-16012.187641094,-127.31871073869,41.899732647891,0
8.2299999999999e-06,-16206.507057247,-128.86373384522,40.989746696001,0
8.2399999999999e-06,-23304.990780276,-185.30618651563,1.9558533333528,0
8.2499999999999e-06,-28305.856377731,-225.06965820705,-25.521305511577,0
8.2599999999999e-06,-24335.078216741,-193.4965122363,-3.5422516905489,0
