time,DJ,DJ1,DJ1_br,DJ2,DJ2_br,DJ_br,EW,EW_br,FE,FE_br,Fy_top,J,KE,KE_br,PEW,SE,SE_br,max_disp_y,preset_ext_power,preset_ext_work_p
36.5,0.0029745401203894,-0.018118543620508,0.0023356283462352,0.021093083740897,-0.0013138499076594,0.0010217784385758,1.4181284525337,-0.0049359082583668,0.094703314723966,0.040020166590319,97.908652422042,0.029329999776759,1.2292571055082,0.0067197210644046,1.4446952741209,0.11502830055916,0.0062003110504462,0.015667952763085,0.086297574940147,1.6388811822252
36.75,0.0034884721092559,-0.017761003486604,0.0023527352845233,0.02124947559586,-0.0015788811325833,0.00077385415194001,1.4378113283547,-0.0049999297169834,0.096303064141957,0.040609078700726,98.834504644153,0.030447253041204,1.2489145489359,0.0066945982059141,1.4649249701533,0.11415984017372,0.0059800777594308,0.015922255232865,0.087615635022289,1.6606203334705
37,0.0037591987538144,-0.017456114902457,0.0024149095453053,0.021215313656272,-0.0021107694446244,0.00030414010068094,1.4583218739959,-0.0050530080516138,0.097833916398772,0.041157332960738,99.928586457281,0.031554152134295,1.2684486272011,0.0066831775196692,1.4852348567042,0.11357278157502,0.0057683876603724,0.016182753185282,0.087745383570819,1.6825404607946
37.25,0.0041802683396833,-0.017558285864917,0.0024968381535327,0.0217385542046,-0.002182658691918,0.00031417946161474,1.4792624721011,-0.0051044881830684,0.099281028906538,0.041663518814456,100.66242826251,0.032308260845334,1.2879397067979,0.0067120792210954,1.5055196518311,0.11301876160028,0.0055447557261347,0.016448403140855,0.087094928266881,1.7043954997744
37.5,0.0044658393396746,-0.018195455679785,0.0025265411654278,0.02266129501946,-0.0018530517455547,0.00067348941987311,1.500112384906,-0.005169707584498,0.10067128129855,0.042128250770634,100.72623568178,0.032581282688257,1.3074702041346,0.0067611722084093,1.5257247148753,0.112378590722,0.0053395658673304,0.01671792037013,0.086419400355875,1.7260847908522
37.75,0.0036469175345611,-0.019177824867476,0.0024804650997258,0.022824742402037,-0.0022020764936866,0.00027838860603912,1.5205478576681,-0.0052515977604647,0.10201258218359,0.042556258057167,100.23289079892,0.032553164368489,1.3270968152657,0.0068612140542814,1.5458651408099,0.1116378882419,0.0051191411951906,0.016990318669168,0.086322531348584,1.7476775323153
38,0.0035852372012234,-0.020124735475321,0.0023964203622117,0.023709972676544,-0.0017311314925462,0.00066528886966558,1.5405851012116,-0.0053439251315297,0.10329697734926,0.042953994009212,99.627521533209,0.032591409691463,1.3467964882218,0.0069631467564135,1.5660011218701,0.11081596973418,0.0048959262684379,0.017264989920912,0.086934431552318,1.7693346526779
38.25,0.0032632045689422,-0.020729335668371,0.0022773924167516,0.023992540237314,-0.0017683544527065,0.00050903796404509,1.5605027938133,-0.0054410895783964,0.10451347957967,0.04332537070041,99.357208862253,0.032992727813369,1.3667320194064,0.0071356225257518,1.5861883898225,0.10986368969784,0.0046780608434455,0.017541374421872,0.08794666028051,1.791194789157
38.5,0.0040745927564468,-0.020956293964614,0.0021496913263961,0.025030886721061,-0.0010181063950254,0.0011315849313707,1.580625306298,-0.0055496244921406,0.10565899888882,0.04367315714589,99.564112661716,0.03378820107866,1.3869175614321,0.0073137160499743,1.6064399531897,0.1087312543707,0.0044620651218213,0.017818566705957,0.088833161291093,1.8132922668534
38.75,0.0044350822947666,-0.021023758054947,0.0020517429552403,0.025458840349713,-0.00089036492364113,0.0011613780315992,1.6010984923126,-0.0056734680786807,0.10673561875766,0.044000720886665,100.03519963294,0.034759319834494,1.4074074038244,0.0075450908716159,1.6267237800518,0.10743248842651,0.0042876526553341,0.018095227779415,0.089240629347464,1.8355514906832
39,0.0042809450672727,-0.021206881173045,0.0019983256212316,0.025487826240317,-0.001184126379099,0.0008141992421326,1.6218092200852,-0.0058084324058498,0.10774179703239,0.044307724975875,100.41121523748,0.035629463018916,1.4281753608013,0.0078337974289026,1.646992003041,0.10591990903721,0.0041293311760507,0.018369916019277,0.089219602763766,1.8578590196971
39.25,0.0048943011875644,-0.021636047522595,0.0019796446887378,0.026530348710159,-0.00051712589975413,0.0014625187889837,1.6425030888351,-0.0059434889952759,0.1086884568386,0.044591774805995,100.45784235951,0.036261090941555,1.4491676995885,0.0081823852950484,1.6672158618124,0.1042539252085,0.0040203222543628,0.018641607984801,0.089100632695314,1.8801490491295
39.5,0.0037825988713771,-0.022235653854849,0.0019973667449404,0.026018252726226,-0.0014343639686498,0.00056300277629051,1.6629845478562,-0.0060708875823357,0.10959202036172,0.044851392846728,100.19276915889,0.036713610874588,1.4703041221097,0.0085986235776036,1.6874018011761,0.10244666980183,0.0038937019839709,0.01891002605277,0.089194939430792,1.9024359956453
39.75,0.0042374393631221,-0.022816637958877,0.0020597685310705,0.027054077321999,-0.00084210294881802,0.0012176655822524,1.6832332562875,-0.0061840258750308,0.11048594462685,0.045095115619979,99.809903860044,0.037150087056816,1.4915379467474,0.0090791136805726,1.707582570654,0.10054433626772,0.0037734658956119,0.019175542395652,0.089618037803055,1.9247876177995
40,0.0042152218720842,-0.023226001122153,0.0021008765661699,0.027441222994237,-0.00092337463586107,0.0011775019303089,1.7033730249884,-0.0062741333462457,0.11140780895413,0.04532929862504,99.503715911016,0.037695946581486,1.5129116195847,0.0095982665343706,1.7277958067217,0.098473373248598,0.003662599474144,0.019438759835537,0.09023513203224,1.9472692640289
40.25,0.003788142743949,-0.023437645541518,0.0020280968845411,0.027225788285466,-0.0015266143420364,0.00050148254250473,1.7235512385347,-0.0063385066265264,0.11238228695101,0.045555313260593,99.346069352117,0.038364749834464,1.5344893823714,0.010080240945772,1.7480676423313,0.096120786301329,0.0035469926684128,0.019700107994243,0.090816230219858,1.9699006843104
40.5,0.0042764134467033,-0.023536765953295,0.001800546658427,0.027813179399998,-0.0011532505797612,0.0006472960786658,1.7438354880461,-0.0063830938976207,0.11342037332227,0.04577450648382,99.282730943423,0.039083143577785,1.5564325699271,0.010583213134668,1.768410034985,0.093484955863346,0.003426798478165,0.01995975097526,0.091228960674551,1.9926563331722
40.5625,0.0067146684542548,-0.02385418105702,0.001748276695963,0.030568849511275,0.0013062347185212,0.0030545114144842,1.7489215189651,-0.0063912654884019,0.11369044850584,0.045828114822986,99.261595982277,0.039261378636128,1.5704141014315,0.010871002949631,1.7735071685677,0.092836074065708,0.003439796557537,0.020024400406733,0.091323989386387,1.9983611128617
40.6875,0.0056729357101938,-0.02380150266509,0.0016055494181427,0.029474438375284,0.00023440771460134,0.001839957132744,1.7591061811897,-0.0064002081131501,0.11423703014908,0.045932879019117,99.227625714196,0.03960180097915,1.5786858075077,0.010957314260566,1.7837158112828,0.091433218297014,0.0033686424419332,0.020153404294117,0.091489686576985,2.0097869676094
40.9375,0.0048284853775856,-0.023772241349325,0.0012549084864902,0.02860072672691,-0.00045459289463733,0.00080031559185287,1.7794834954764,-0.0064088074091659,0.11534833502814,0.046132201473076,99.073541166691,0.040204706252246,1.5951461633369,0.011029642764581,1.8041976829239,0.088712612066358,0.0032482000366761,0.020410555775891,0.091894075058521,2.0327099378138
41.1875,0.0042840726951302,-0.024025327710517,0.0011400872433417,0.028309400405647,-0.00064614459431525,0.00049394264902642,1.7998577406014,-0.0063946252013476,0.11646718505876,0.046320269852456,98.769172943607,0.040716234334247,1.6173155897805,0.0111631286826,1.8247842261041,0.086174761888181,0.0030931008780539,0.020667305448121,0.092414670577009,2.0557485310182
41.4375,0.0051884200592859,-0.024302662810562,0.0011341013634041,0.029491082869848,0.00057089739954231,0.0017049987629465,1.8202667582553,-0.006361594095378,0.11757422095963,0.046499492997395,98.376530198621,0.041192786026966,1.6393674499201,0.01119363846167,1.845510113161,0.083880821451696,0.0029362086245772,0.020924903688827,0.093064714800417,2.0789334541904
41.453125,0.0064152183790212,-0.024667068322011,0.0012002417197514,0.031082286701032,0.0019005656740088,0.0031008073937602,1.821545283103,-0.0063592884169799,0.11764496761849,0.046510446236908,98.235037713271,0.04122266096948,1.6513067483315,0.011284477598208,1.8468107595761,0.083767426145421,0.0029508717982771,0.020941054232385,0.093107959066158,2.080387928205
41.484375,0.0067679651577932,-0.024675189404092,0.0012016093079115,0.031443154561885,0.0022835866780345,0.003485195985946,1.8241036779102,-0.0063547775919362,0.11778159928265,0.046532198963849,98.192074886489,0.041283119495683,1.6533281917104,0.01124075309206,1.8494142208752,0.083523931351949,0.0029576250933187,0.02097338324595,0.093195589120351,2.0832989211454
41.546875,0.0054526091053569,-0.024687143584005,0.001209790024047,0.030139752689361,0.0010029026218327,0.0022126926458797,1.8292268895031,-0.0063464705732872,0.118054415604,0.046575176627935,98.11055055271,0.041407463249438,1.6574544092663,0.011244721190121,1.8546301852698,0.082953704263147,0.0028831865311577,0.021038164903154,0.093371723711495,2.0891291496714
41.671875,0.0051906458791336,-0.024693532022624,0.0012227980031923,0.029884177901758,0.00080323048378624,0.0020260284869786,1.8395054244503,-0.0063314315221632,0.11859655061173,0.046659225200521,97.967097433728,0.041670177173916,1.6656648317274,0.011223696516663,1.865100451568,0.081939600154314,0.0028199953864664,0.021168298106243,0.093740807883498,2.1008236828961
41.921875,0.0048527869386442,-0.024678760931751,0.0011812698117287,0.029531547870395,0.00066488590944522,0.0018461557211739,1.8602089290352,-0.0063001511456275,0.11967191643966,0.046821208353657,97.712433769918,0.042208418327191,1.6819321930042,0.011062555806174,1.8862079456357,0.080077182779594,0.0027133788343748,0.021431351759445,0.094449635029735,2.1243474882603
42.046875,0.0037573907756042,-0.024934298537545,0.0012093369114586,0.028691689313149,-0.00023125766508528,0.00097807924637328,1.8706335089814,-0.0062822860690607,0.1202088148796,0.046899085049533,97.508531706161,0.042462886494685,1.6985615306576,0.011010232705262,1.8968495891408,0.079248331521797,0.0026803709972079,0.021564431720081,0.09478347892404,2.1361745578824
42.296875,0.0034048845729062,-0.025038778123133,0.001226412378765,0.028443662696039,-0.00026850012766501,0.0009579122511,1.8915854850316,-0.0062506187688251,0.12129076794378,0.047048977973928,97.080086844795,0.042850463257217,1.7149238965949,0.010902901967397,1.9184049087735,0.077715060657315,0.0025610034720513,0.021834323251388,0.095539090777101,2.159964879095
42.546875,0.0028759257080741,-0.025462308893169,0.001309927503538,0.028338234601243,-0.00040813960623012,0.00090178789730791,1.9126466105162,-0.0062423415232496,0.12239175959144,0.047193896727181,96.316754249245,0.043076107124677,1.7369220978113,0.01077316022744,1.9414663430954,0.076418695707304,0.0024698131246958,0.022109742797456,0.096450927877891,2.1839636314269
42.609375,0.0030637935926014,-0.025834638938213,0.001375773119865,0.028898432530814,-0.00011879689666452,0.0012569762232004,1.9179355752299,-0.0062438221278442,0.12267155306307,0.047229686550242,95.876360491982,0.04311226058781,1.7509735267413,0.010794055209816,1.9473591274743,0.076118750615516,0.0024476131051818,0.022179527228471,0.096717321014076,2.1900001392048
42.734375,0.0023775647086611,-0.026018690050273,0.0014359324063445,0.028396254758934,-0.00057274285985491,0.00086318954648956,1.9285309495593,-0.0062485254713199,0.12323124825613,0.047299764781871,95.411739370815,0.043180216828409,1.7592661000252,0.010732787542773,1.9592678389475,0.075529206876957,0.0023802267417031,0.022331248064265,0.09733735920281,2.2021285567183
42.984375,0.0017844826267258,-0.026372186176812,0.0016206113621718,0.028156668803538,-0.00071167575142706,0.00090893561074473,1.9498390057601,-0.00625635358747,0.1243495038822,0.047433433344238,94.449805981208,0.043353678410354,1.7759633155074,0.010677839066115,1.9834282669383,0.074495359415616,0.0022521885246102,0.022633369839655,0.098818996738279,2.2266481012109
43.046875,0.0017583985229981,-0.026771719273782,0.0016926508109851,0.02853011779678,-0.00066497359333658,0.0010276772176485,1.9552109248146,-0.0062586511744364,0.12462901423211,0.047465803846516,93.909121679625,0.043408778672405,1.7903270355666,0.010748672695292,1.9895446385762,0.07429204417013,0.0022458672866395,0.022707921650428,0.099248081134917,2.2328376973945
43.171875,0.0010470479280602,-0.026929140595495,0.0018186634759094,0.027976188523555,-0.001199644467643,0.00061901900826644,1.9660043556088,-0.0062651577088935,0.12518548840235,0.047528612255991,93.43052547998,0.043536568247609,1.7988321881311,0.010719009019661,2.0018924267868,0.073907730166699,0.0022008764929336,0.022855931696927,0.10017629023542,2.2453017206051
43.421875,0.00059776417009499,-0.027191009949592,0.0021306757943543,0.027788774119687,-0.0013357087611761,0.00079496703317818,1.9878374665171,-0.0062786346841876,0.12629353358465,0.04764861704687,92.503328319212,0.043856380219711,1.8159591026546,0.010726549214142,2.0269978243155,0.073334154143102,0.0020733668834719,0.023148296725317,0.10232281562634,2.2706141088378
43.546875,0.00016616571529889,-0.027586360934511,0.0022621233431989,0.02775252664981,-0.0016566894082379,0.000605433934961,1.9989193441829,-0.0062848499841436,0.12684230070779,0.047705352930913,91.817472393308,0.044047454115065,1.8336467228848,0.010909737539323,2.0397680964117,0.073186209808728,0.0020257622509155,0.023292932324097,0.10354809136107,2.2834810405246
43.796875,-0.00071912949888699,-0.027661002692219,0.0022208285664839,0.026941873193332,-0.0021054343014648,0.00011539426501914,2.0214578905209,-0.006318099064703,0.12793432227166,0.047812109328283,91.050972983257,0.044529003462433,1.8513224761583,0.011028660490653,2.0657996164082,0.073131767216322,0.0019225396527878,0.023597805877227,0.10629094649224,2.3097109202562
44.046875,-0.0011334282233529,-0.027644685878381,0.0018912597528454,0.026511257655028,-0.0020517578542878,-0.00016049810144238,2.0446630325014,-0.0063864068489765,0.12901860655667,0.047912652629803,90.454026391464,0.045218338184191,1.8755276199889,0.011261721564137,2.092529691855,0.073531638509464,0.0019021875514161,0.023922347063444,0.10937426067754,2.3366690711524
44.296875,-0.0010823917248014,-0.027176184794645,0.0017124513316146,0.026093793069844,-0.0018307483870777,-0.00011829705546307,2.0687523742823,-0.0064633047611711,0.13009144268593,0.048004006610708,90.450689908329,0.046235463025925,1.9002192910538,0.011451093316958,2.1199919893997,0.074410576063217,0.0018784625573199,0.024255692389862,0.11259244701671,2.3644149096142
44.546875,-0.00060990607178649,-0.026131682048688,0.0017836477603088,0.025521775976901,-0.0017394999445945,4.414781571428e-05,2.0939775225895,-0.0065246503412903,0.13115120612723,0.048088420241581,91.282246951482,0.047685403990342,1.9253496699909,0.011683848687993,2.1482483495852,0.075918375717642,0.0018754503716664,0.024596492158374,0.11562315413287,2.3929418597579
44.796875,0.00028908086794356,-0.024498176929292,0.0017606091618375,0.024787257797236,-0.00182095496478,-6.0345802942512e-05,2.1205618400346,-0.0065962372962836,0.13220111240809,0.048164687324711,93.0414314314,0.049599864983045,1.9507960463387,0.012027395769314,2.1771667278754,0.0780560297332,0.0018337451846207,0.024942719875252,0.11813448943834,2.4221615652043
45.046875,0.0016500727240057,-0.022397659234161,0.0015701660691463,0.024047731958167,-0.0018567485336046,-0.0002865824644583,2.1486131537185,-0.0066951124196873,0.13325588712342,0.04823730106881,95.595908356455,0.051903523345207,1.9763845437488,0.012479370034638,2.2065834663407,0.080763886049634,0.0017540177222303,0.025291792032658,0.11984382684036,2.4519088547392
45.296875,0.0030129059404973,-0.020064118334102,0.0013894948103702,0.023077024274599,-0.0019948918269352,-0.000605397016565,2.1780376185079,-0.0068052959622,0.1343347103683,0.04830736032298,98.588686450152,0.054414369026922,2.0020304077601,0.01299065535145,2.2362831637861,0.083749313195069,0.0016758463776612,0.025640739190461,0.12053257624747,2.4819559051251
45.546875,0.0044376590913952,-0.017814855082176,0.0012938840356854,0.022252514173571,-0.0019914632260295,-0.00069757919034402,2.2084888474702,-0.0068978897200345,0.13543634125551,0.048373540556843,101.478918537,0.056849879805629,2.0278133728089,0.013495296772315,2.2661003009576,0.086519242761038,0.0016092211824514,0.02598645553227,0.12018166578532,2.5120451853792
45.796875,0.0054821551299797,-0.01602434086828,0.0010690611294507,0.02150649599826,-0.0018066808697108,-0.00073761974026016,2.2393915537294,-0.0069750726317155,0.13655564482854,0.048433520688382,103.60876595337,0.058841369726932,2.0539640536406,0.013956807313818,2.295746800339,0.088546119366037,0.00155939189696,0.026326063984985,0.11902415516867,2.5419459129985
46.046875,0.0058117948026673,-0.015039014961987,0.0006954184429381,0.020850809764654,-0.0013635896852976,-0.00066817124235955,2.2700668206562,-0.0070366084630722,0.13768577721023,0.04848897514095,104.35387548891,0.060021957018957,2.0806760521941,0.014354584724737,2.3250782350307,0.089566637711657,0.001512885170553,0.026657382132655,0.11751094270552,2.5715128002328
46.296875,0.0049950791785024,-0.01500576896447,0.00053531941256989,0.020000848142973,-0.0012262927024775,-0.00069097328990765,2.2999342852758,-0.0070706746712648,0.13881972854528,0.048540156014384,103.38724232934,0.060212665798081,2.1079267012506,0.0146843617996,2.3540777787393,0.089732328550025,0.0014793293852417,0.026979390312343,0.11625058643068,2.6007329913748
46.546875,0.0034817346680909,-0.015723685197878,0.00037954105246848,0.019205419865969,-0.0012087858009498,-0.00082924474848133,2.3287047517462,-0.0071007400149425,0.13995703314559,0.04858728023798,100.92938532181,0.059587861240727,2.1354221975881,0.014915345177239,2.382863501372,0.089506168965981,0.0014734178910892,0.027292543581054,0.11580703552457,2.6297401941192
46.796875,0.0018825919913094,-0.01667682746795,-4.9226169976127e-05,0.01855941945926,-0.00086368750866461,-0.00091291367864073,2.3564685626013,-0.0071744070486107,0.1410945957132,0.048629043328242,97.765306354858,0.058652342609597,2.1629219014955,0.01507147089215,2.4116525337808,0.089349441685622,0.0014838422805327,0.027598773471846,0.11646961800329,2.6587747758102
47.046875,0.00048582651532294,-0.017255575575318,-0.00044207344748973,0.01774140209064,-0.00039726365540283,-0.00083933710289256,2.3836521853077,-0.0072661253407515,0.1422311387152,0.048668702357833,94.955043753005,0.058019748888638,2.1903843409762,0.015153356101589,2.4406852062069,0.089516724512068,0.001487144801416,0.027901100572995,0.11822192760254,2.6881112190109
47.296875,-4.4937063494881e-05,-0.017002451119017,-0.00051273623762743,0.016957514055522,2.885420804098e-05,-0.00048388202958645,2.4108895633512,-0.0073430237934274,0.14337198816074,0.048708353453718,93.413125010722,0.058161614950463,2.2179783558922,0.015209288354405,2.4701495833331,0.090054205482415,0.0014603021180519,0.028202906036971,0.12054005915852,2.717956467356
47.546875,0.0001977855011822,-0.015757506753883,-0.00042075601201609,0.015955292255065,9.3004080479259e-05,-0.00032775193153683,2.4388488745578,-0.0074173399410057,0.14452467274872,0.048746816783943,93.582773781864,0.05925951302937,2.2458166321215,0.015265426889179,2.5002189172432,0.090987338986544,0.0014181269053258,0.028507051413287,0.12287602871978,2.7483834783408
47.796875,0.0010525376552716,-0.013725373552836,-0.00039144394871341,0.014777911208108,5.7218914183641e-05,-0.00033422503452977,2.4680177395336,-0.0075161240002038,0.1457020444495,0.048783299000855,95.278634504908,0.061139213280292,2.2738708274798,0.015333094596466,2.5307159419354,0.09230544274502,0.0013756778328347,0.028815136242683,0.12451142904552,2.7793069105615
48.046875,0.0022316105665161,-0.011464519638213,-0.00033129307303827,0.013696130204729,1.7474630435279e-05,-0.00031381844260299,2.4984980404236,-0.0076332731136341,0.14691561059385,0.048816011656058,97.711682972359,0.063280936329798,2.3021088352496,0.015438480654103,2.5614528425832,0.093773352741291,0.0012912637555503,0.029127179991226,0.12522234548001,2.8105236323772
48.296875,0.0031290790036717,-0.009685770297468,-8.3063532368734e-05,0.01281484930114,-0.00020749371412964,-0.00029055724649838,2.5299479948635,-0.0077632429479163,0.14818307460119,0.048846254021485,99.785381251422,0.065014303577286,2.3305926464848,0.015616167794805,2.5922195358965,0.095059738071222,0.0012029333042855,0.029441874978928,0.1251191654427,2.8418163212425
48.546875,0.0034144537928505,-0.008863950508763,0.00011756364820151,0.012278404301613,-0.00033749269036131,-0.0002199290421598,2.5617652805767,-0.0079049876320216,0.14951332924744,0.048874621868351,100.64716510655,0.065892890880258,2.3594264570619,0.015872018264439,2.622942655708,0.095884193068698,0.0011341612537514,0.029757313456416,0.12472438274802,2.8730467647664
48.796875,0.002974991722495,-0.0089435763544677,0.00014714697295104,0.011918568076963,-0.00013897637625895,8.1705966920837e-06,2.5934160948325,-0.0080531788948066,0.15092000389421,0.048901510633501,100.16567877287,0.065973675078206,2.388692692004,0.016206514131156,2.6535826623233,0.09614712436273,0.0010648410499363,0.0300718560453,0.12452251559259,2.9042026270589
49.046875,0.0016815382187807,-0.0094155360110762,-0.00013757608288919,0.011097074229857,-0.00047947518477645,-0.00061705126766564,2.6246869001185,-0.0082087898224059,0.15239728268056,0.048926687705843,98.943683280465,0.065738386449539,2.418340266636,0.016567057771443,2.6841659271734,0.095970286203826,0.00099301143674354,0.030384721877121,0.12485940197861,2.9353753667553
49.296875,0.0010089333456172,-0.0096901043449317,-0.0001263807149495,0.010699037690549,-0.00057215314988651,-0.00069853386483601,2.6557178781812,-0.0083534059898649,0.15393477520476,0.048949224358602,97.864159940094,0.06573686612066,2.4483433351148,0.016928759553777,2.714814640847,0.095492070053812,0.00094139116742865,0.030696023475692,0.12571457883778,2.9666971143574
49.546875,0.0014324496161186,-0.0094466004157953,0.00023015705668014,0.010879050031914,-0.00031665646740085,-8.6499410720705e-05,2.6868466771722,-0.0084950673212927,0.15552195381612,0.048968844887236,97.54682687021,0.066260033168545,2.4787765711212,0.017359409350738,2.7456124504515,0.094775065608928,0.00091115381764637,0.031006285356503,0.12677657446557,2.9982585085203
49.796875,0.00152280614429,-0.0087498008010911,0.00050056808722544,0.010272606945381,-0.0011160533991305,-0.00061548531190502,2.7183780098417,-0.0086339252652894,0.1571412705696,0.048986399967325,98.064246983961,0.067236437415601,2.5096091572343,0.017858093385278,2.7765681515957,0.093887249211609,0.00090397210212,0.031315790290624,0.12766175076718,3.0300632991744
50.046875,0.0017078088880627,-0.0079379401099937,0.00072279467090644,0.0096457489980564,-0.0015308856623253,-0.00080809099141882,2.7504050537164,-0.0087671192161741,0.15877591585168,0.049001755661239,99.007170750033,0.068342556513075,2.5407603320427,0.018412821412832,2.8076290506966,0.092864587209511,0.0009020886976547,0.031624191179692,0.1281403819793,3.0620385657677
50.296875,0.0025397870547955,-0.007388523312689,0.00090122725647485,0.0099283103674845,-0.0012126543749733,-0.00031142711849842,2.7827737747144,-0.008898959762793,0.16040290312807,0.049014514558,99.795178460145,0.069224685385296,2.572155651669,0.019006635713056,2.8388659767551,0.091724159188237,0.00090103844593858,0.031930639184404,0.12824062076968,3.0940861911113
50.546875,0.0032773220633812,-0.0073054086750386,0.00079928829399295,0.01058273073842,-0.0013704417055456,-0.00057115341155262,2.8151993810124,-0.0090289247470556,0.16202253254646,0.049025473541415,100.02695611841,0.069696776378529,2.6037773363816,0.019662093088389,2.8701112931365,0.090444677794468,0.00088879118015957,0.032234333233123,0.12819077675746,3.1261401158022
50.796875,0.0038764587736053,-0.0076494233710145,0.00042202315602849,0.01152588214462,-0.0010739649390435,-0.00065194178301501,2.8474434204372,-0.0091483896059519,0.163633648743,0.049036554745716,99.658186021036,0.069803044001475,2.6355381675643,0.020242737093529,2.9013600613571,0.089061709733265,0.00090067359452056,0.032535127496198,0.12826293063748,3.1581968292266
51.046875,0.00368493219809,-0.0082087703046954,-6.1843797668657e-07,0.011893702502785,-0.00037172611835331,-0.00037234455633,2.8794318512569,-0.0092409726384434,0.16524476934265,0.049046790499923,98.946644650911,0.069753719118481,2.6674690087285,0.020691886564271,2.9326608623199,0.087488795144301,0.00091898869448553,0.032833817917537,0.1286315502924,3.1903086393428
51.296875,0.0037904758549048,-0.0087095614439126,-0.0002544747194579,0.012500037298817,-0.00012238367544761,-0.00037685839490551,2.9112668439137,-0.0092981426506526,0.16687517065867,0.049056406270745,98.276024519743,0.069821640637096,2.6997418900163,0.021003089262272,2.9640779020569,0.085656181516804,0.00092026389173619,0.033131957135606,0.12930910436856,3.2225512211754
51.421875,0.0039773745423941,-0.0090183808261094,-0.00028509675439525,0.012995755368504,0.00017279126782667,-0.00011230548656858,2.9271882065956,-0.0093142593999906,0.16770717085543,0.049061040668927,97.981850270244,0.069971551788405,2.7243689482579,0.02122999897812,2.9798458967822,0.084635753785846,0.00092485897122881,0.033281318995753,0.12973170927399,3.2387412720281
51.671875,0.0043834819040313,-0.0088923980787833,-0.00032961982474801,0.013275879982815,0.00012495627640733,-0.00020466354834069,2.9591769644394,-0.0093380202830529,0.16939493069334,0.049070498181505,98.00242176065,0.070588865422469,2.7488482613057,0.021293315845048,3.0116673846695,0.082474097807312,0.00094213405762871,0.033581947108541,0.13059130857863,3.2712816492597
51.921875,0.0051491484605931,-0.0086364621549614,-0.00024495211373374,0.013785610615554,0.00010455230944252,-0.00014039980429122,2.9914547217459,-0.0093507114965331,0.17112731914153,0.049080534267423,98.345260887627,0.071510101683048,2.7819754332658,0.021415018104374,3.0436738755159,0.08023710777182,0.00094948254996838,0.033885896394756,0.13130976795546,3.3040192838264
52.171875,0.0058491991581171,-0.0083551148005026,1.604342332821e-05,0.01420431395862,-1.4663763389292e-06,1.4577046989281e-05,3.0240093550091,-0.0093570566651661,0.17289618098493,0.049089926174446,98.762517113699,0.072434499173186,2.815219475962,0.021523501121165,3.0758250634784,0.07807375293084,0.00094973317645054,0.03419369021293,0.13182546498346,3.3369111879438
52.234375,0.0061631796163858,-0.0085371263586436,0.00011953774242419,0.014700305975029,0.00025048169465267,0.00037001943707686,3.0321783195289,-0.0093573217466889,0.17334776376725,0.049092193862761,98.919975143334,0.072632300896385,2.8362529426556,0.021671986830886,3.083881836774,0.077545494312714,0.00095437794575348,0.034271257079236,0.13192778404487,3.3451534769759
52.359375,0.0056377899606896,-0.0084284313923957,0.00021274144561132,0.014066221353085,-6.495061535895e-08,0.00021267649499596,3.0485344649941,-0.0093573344076118,0.17424576543451,0.049096596892171,98.931115979231,0.072945430663649,2.8486849684517,0.021727913246755,3.100014888892,0.076508231231551,0.00095162595890658,0.034427102476704,0.13212059382511,3.3616565005928
52.484375,0.00560876619491,-0.0084822945619963,0.00027547109150547,0.014091060756906,-0.00011139105883821,0.00016408003266725,3.0648937439047,-0.0093557794485785,0.17514800948784,0.049100888099543,98.818725125643,0.073141717067156,2.865306895328,0.021819011121326,3.116175809241,0.07550367511909,0.00096094073219937,0.034583848301098,0.13233184625455,3.3781847780978
52.609375,0.005422227866326,-0.0086145024125421,0.00025999638085189,0.014036730278868,-0.00022193306892249,3.8063311929401e-05,3.0812368190764,-0.0093581409029131,0.17605347811398,0.049105236811986,98.566747411519,0.073230680319051,2.8819515826241,0.021935161671416,3.1323703141384,0.074484668955846,0.00095335471612414,0.034741418258874,0.13259344930259,3.3947426090701
52.859375,0.0046837782447692,-0.0088904341141567,0.00026821895605559,0.013574212358926,-0.00021389994307143,5.4319012984155e-05,3.1138275245248,-0.0093762799445226,0.17786036752271,0.049113953036883,97.921778020082,0.073224541073373,2.9068095558356,0.02204558468394,3.16503901505,0.072454446791384,0.00095248575385091,0.035058585364562,0.1333708345623,3.4279881445532
53.109375,0.0040381076990632,-0.0092607907104706,0.00024368505344487,0.013298898409534,-0.0005232182025358,-0.00027953314909093,3.1463541050309,-0.0094159748284548,0.17967519285905,0.049122477724889,97.086658384317,0.073150352400075,2.9403633980059,0.022276055721302,3.1979924363754,0.070464964580569,0.00091745126696595,0.035377886443209,0.13449600514301,3.4614714995164
53.359375,0.0030138322384656,-0.0095180581238331,0.00025538001840169,0.012531890362299,-0.00069662147970247,-0.00044124146130078,3.1788971321413,-0.0094780094358678,0.18150342474602,0.049130927230929,96.311257346224,0.0731355169375,2.9740693089301,0.022484970286062,3.2312928514782,0.068650191154556,0.00090039679733989,0.035698675762312,0.13594752836996,3.4952769412055
53.609375,0.0025393586186086,-0.0097129626861723,0.00077816564162148,0.012252321304781,-0.00098387689548482,-0.00020571125386334,3.2115236529749,-0.0095208387681214,0.18333746545192,0.049138967296688,95.640879152835,0.07316439639643,3.0079717316706,0.02269326268644,3.2650236005979,0.067062797890376,0.00090490371135096,0.036020639143706,0.13767509672152,3.5294797693419
