time,DJ1,DJ2,DJint,EW,FE,Fy_top,J,KE,PEW,SE,max_disp_y
24.75,-0.0028300910331386,0.0054787217454432,0.0026486307123046,0.64623393254364,0.032366025081494,92.239461836888,0.011926822871018,0.53000019871276,0.65724199644218,0.089886325612961,0.0067451701279704
25,-0.0027542830082157,0.0056815334988695,0.0029272504906538,0.65957127202052,0.033241399213801,93.601643476797,0.012440146852528,0.54140110269077,0.67145907711539,0.091812354158385,0.0068857662410697
25.25,-0.002498057390793,0.0058617959929214,0.0033637386021284,0.67406494909929,0.034147555792191,97.257688720737,0.013136893429262,0.55287132268159,0.68624076390583,0.094334552372683,0.00702918428387
25.5,-0.0022970419391513,0.006066751948704,0.0037697100095527,0.68937973938626,0.035090685704077,101.27433937818,0.013784853545533,0.56426441736927,0.70117304016637,0.097034738001137,0.0071738713648358
25.75,-0.0023623712608955,0.0062514402385093,0.0038890689776137,0.70483173462373,0.036079036258215,103.60501473201,0.01417775407256,0.57570376950762,0.71587608686301,0.099307370749348,0.0073180206077805
26,-0.0027581160003382,0.0064722947970434,0.0037141787967052,0.71980741482244,0.037118861337174,103.21510720777,0.014257028492165,0.58732328132789,0.73019382558196,0.10095825965805,0.0074607315487108
26.25,-0.0033588427126982,0.0067075734642305,0.0033487307515324,0.73411719874301,0.038216596137823,100.66893208781,0.01415530297515,0.59906009760381,0.74425043515773,0.10223148427154,0.0076026698585336
26.5,-0.0039268962904888,0.0069807456306428,0.0030538493401539,0.74803068589981,0.039378362523873,97.763085235995,0.014120684410835,0.61085449755838,0.75834274443374,0.10339387539645,0.007745822848043
26.75,-0.0042696538943187,0.0072901064440475,0.0030204525497289,0.76204777985522,0.040609326090559,96.375980426912,0.014358187435773,0.62282235320987,0.77273748663808,0.10453142392019,0.0078924575054353
27,-0.0043740065999279,0.0076087712734423,0.0032347646735144,0.77658288903325,0.04191169688719,97.2552002804,0.014891307995042,0.63507033595489,0.78750384714439,0.10568624557393,0.0080461860392193
27.25,-0.0044198936241959,0.0079779042621419,0.003558010637946,0.79170709399871,0.043281401146106,99.571347710218,0.015545434984057,0.64755609065775,0.80248872594441,0.1068032380737,0.0082078229410397
27.5,-0.004654267364659,0.0083585463749895,0.0037042790103305,0.80711062396977,0.044704541609908,101.57441975722,0.016073119146426,0.66020383842419,0.81744411389467,0.10769766973348,0.0083704475443452
27.75,-0.0052112391184734,0.0087960465270013,0.003584807408528,0.82235599211571,0.046157888428939,101.89045623417,0.016333759618682,0.67296864607834,0.83220924149847,0.10828386194611,0.0085342680512857
28,-0.006013756228035,0.009238039019695,0.00322428279166,0.8372173583177,0.047611881606163,100.49202212026,0.016392424046118,0.68576930874745,0.84681389234245,0.10871724110531,0.008697907075419
28.25,-0.0068369280501096,0.0097283154844586,0.0028913874343491,0.85181164461032,0.049037611308722,98.609051069457,0.016459874781289,0.69855957585244,0.86143339675248,0.10919101857327,0.0088606394655761
28.5,-0.0074843862977089,0.010252527764218,0.0027681414665091,0.86645737326651,0.050411356241884,97.682301299791,0.016721211824215,0.71141005135581,0.87624171294216,0.10978265020457,0.0090227916172778
