time,Fy,Jint,ce_integral,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_work,strain_energy
4.05e-05,99.651316342951,0.040344757228579,0.14481407165018,1.6774519781408,0.15400463693417,1.4908668589769,0.020320693098177,1.6993754323473,0.085258209509305
4.1e-05,98.276185884438,0.040775066967384,0.14969972088697,1.7162824001539,0.15851199790739,1.530863576437,0.020861459345823,1.7383622353423,0.081276417817617
4.15e-05,96.57069706125,0.041043810378841,0.15437296019275,1.7547124797976,0.162643659661,1.5710971754047,0.021396917669067,1.7782513519411,0.077967116694264
4.2e-05,95.095637918452,0.041612045957089,0.1587696154066,1.7935890931568,0.16602218926291,1.6117890143235,0.021937258224815,1.8199388749548,0.0757642410463
4.25e-05,94.182334738935,0.042700167806254,0.16297049903077,1.8340586874821,0.16905574536402,1.6532816934803,0.022494484398168,1.8651275682146,0.074848105115993
4.3e-05,93.765197341691,0.044165593019658,0.16679896286151,1.8770413084972,0.1721789674748,1.6960083151565,0.023077696277283,1.9135476731571,0.074934062598365
4.35e-05,93.57066942937,0.045689579651098,0.17033839987702,1.9228500507412,0.17562578858935,1.7405546145415,0.023690134056268,1.964304208203,0.075456460615263
4.4e-05,93.524582002392,0.04713705280858,0.17389739030909,1.9713320531328,0.17952379313887,1.7873428751578,0.024328949838346,2.0169160797819,0.076259102790216
4.45e-05,93.928914945856,0.048727568011051,0.17755779759447,2.0223507697504,0.18375719698007,1.8360777389932,0.024986750362825,2.0712679625384,0.078059868949212
4.5e-05,95.170981064174,0.050805256303227,0.18127274051153,2.076028264528,0.18797210024989,1.8859392508182,0.025653312920361,2.1272984972695,0.081558205421112
4.55e-05,97.253203577282,0.053428464606823,0.18494013704167,2.132465495154,0.19197560468511,1.9363186688488,0.026316879454746,2.1846925408753,0.086476762202349
4.6e-05,99.618299675153,0.056200070621132,0.18846806138685,2.1912187549597,0.19582221432588,1.9871998407054,0.026965706657689,2.2428585880566,0.091622090206394
4.65e-05,101.43144203604,0.058501567763004,0.19181933307765,2.2511088115173,0.19962393769387,2.0389559159955,0.027590593549995,2.3010533085397,0.095593037946223
4.7e-05,102.06980594012,0.059914450439008,0.19511958376038,2.3106820645016,0.2034216728638,2.0918868286877,0.028187854989557,2.3587364783607,0.097513684728355
