time,DJint,DJint_2,Fy,Jint,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_power,preset_ext_work,preset_ext_work_p,strain_energy
6.75,7.9024118299462e-05,0.00067127937034862,99.945262628783,0.00064500788314201,0.14705353650342,0.006050572289462,0.072319698618348,0.000778088915931,0.022325695433501,0.14821488233149,0.14899285003882,0.072808318020347
7,8.4820297173392e-05,0.00080622626451525,99.934354564692,0.00076719241703627,0.15263843615577,0.0060822260738851,0.075056864238983,0.00080713560735478,0.022387504210398,0.15377501680476,0.15458199999431,0.075625986514144
7.25,8.1413619317206e-05,0.00090408986905867,100.02911127392,0.00088239374467272,0.1582317584683,0.0061190591587443,0.077757761142938,0.00083618398320849,0.022356430162427,0.15933828057904,0.16017499179091,0.078476577070093
7.5,7.6479112859178e-05,0.001008290121974,99.98670065372,0.00098868436999505,0.16381861701572,0.0061787162908711,0.080420685912989,0.00086521076725654,0.022346870356997,0.16489746807808,0.16576290435584,0.081340251748567
7.75,7.5672983142828e-05,0.001285158016206,99.941736356214,0.001098169903503,0.16940738159059,0.0062674646112061,0.083048311238489,0.00089424764426918,0.022391865677872,0.17046106128418,0.1713552463602,0.084211926193563
8,7.3683689975538e-05,0.0013080661544892,99.995197056164,0.0012092531192697,0.17500420190996,0.0063781616153119,0.085657224176893,0.00092329272182872,0.022392938695158,0.17602971520569,0.17695334690683,0.087092208008603
8.25,7.240919887978e-05,0.0013346267564181,99.997941467583,0.0013214379008512,0.18059990577159,0.0065055319449716,0.088230232254979,0.00095232597855417,0.022378734163166,0.18159711282613,0.18254980601412,0.089999688522251
8.5,7.3101833852825e-05,0.0014298880837093,99.956732050235,0.0014344521428098,0.18619504071626,0.006650096235559,0.090762049589354,0.00098136151717901,0.022404452273005,0.18716624234027,0.18814770431864,0.092922708642573
8.75,7.7435211499947e-05,0.0014939856753259,99.973818360311,0.0015481176263856,0.19179599459332,0.0068108894096667,0.093265577340574,0.0010104081255065,0.022420961671091,0.19274022260292,0.19375088106165,0.095858470410327
9,8.5109830885544e-05,0.0015542069049956,99.989994274894,0.0016625945662062,0.1973992418607,0.0069894139271384,0.095744441175246,0.0010394590345952,0.022415434688579,0.19831559592205,0.19935543060661,0.098804070972173
9.25,9.417887802895e-05,0.0016296508481953,99.963130942754,0.0017774296730796,0.20300244371452,0.0071883005080466,0.098196345900751,0.0010685402753461,0.022430370216671,0.20389244301534,0.20496115621977,0.1017589252903
9.5,0.00010303844045208,0.0017403110560789,99.95549419181,0.0018924201131972,0.20860974913426,0.0074103890112173,0.10062260049342,0.0010977252603716,0.022453683495964,0.20947390552581,0.21057166293385,0.10471824924419
9.75,0.00011038334042889,0.00189457501822,99.957631938506,0.0020068628572298,0.21422074747379,0.0076575139166944,0.10302536335243,0.0011271687848307,0.022464746348487,0.21505956031538,0.2161864666644,0.10768035388675
10,0.00011499097166121,0.0020734016429041,99.917733659249,0.002119802530045,0.21983093715324,0.0079310498395807,0.10540231917708,0.0011572385001358,0.022491079077121,0.22065011466317,0.2218059448426,0.1106448500478
10.25,0.00011527705539854,0.0021886444466138,99.854901909524,0.0022300045809952,0.22543220533751,0.0082304180312919,0.10777548843992,0.0011887055749875,0.022547439927411,0.22625105487013,0.22743575971817,0.11357534000864
10.5,0.00011011607422608,0.0022042069028871,99.787907242127,0.002336404450153,0.23098844484791,0.0085578507732804,0.11022017958295,0.0012229661794147,0.022626065144592,0.23186880674623,0.23308244785217,0.11636448454303
10.75,9.9875576826151e-05,0.0022027128526103,99.705358348646,0.0024389573052002,0.23639425527371,0.0089139370006175,0.11292117493165,0.0012622467048821,0.0227379927931,0.23751049068974,0.23875295509438,0.11874838778768
11,8.7289192157898e-05,0.0022196938096466,99.639575981257,0.0025401945880859,0.24144736205544,0.0092986155255254,0.11626634919715,0.0013095795668339,0.022886108155936,0.2431847084297,0.24445596771301,0.12023003029303
11.25,7.7840362246462e-05,0.0022581013042881,99.639529125641,0.0026457332262954,0.24591846316298,0.0097109862284588,0.12081571138664,0.0013682689532223,0.027328267563582,0.24889650534311,0.25073276467795,0.12023552827112
11.5,7.8276022843671e-05,0.0023240216866012,99.708688370042,0.0027621751101846,0.24981814860143,0.010152396266564,0.12693979209336,0.0014407427834904,0.036545822765113,0.25464346906567,0.25871702596904,0.11865807323171
11.75,9.2367214931364e-05,0.0024006735741859,99.834780698736,0.0028928322804443,0.25370483488412,0.010623682735983,0.13426587248012,0.0015270721431702,0.044413641828217,0.26041675199033,0.2688369590432,0.11633973691992
12,0.00011695180277273,0.0024710707353374,100.01040518615,0.0030341455217786,0.25851639039638,0.011125969827407,0.14167688133513,0.0016239424987375,0.048376625375468,0.26620194304656,0.28043574244367,0.11453350242457
12.25,0.0001417464973472,0.0025451941927166,100.20328577336,0.0031754095074134,0.2647422000011,0.011660512002864,0.14835026286674,0.0017250888037467,0.047230394906106,0.27198011904124,0.29238661997886,0.11349422760226
12.5,0.00015359402948918,0.0026398060618539,100.35695053225,0.0033025788041065,0.27182522157796,0.012228400518128,0.15467545188049,0.0018236065913265,0.042228538048985,0.27773224155897,0.30356898659825,0.11225050643094
12.75,0.00014315850195473,0.0027233657386066,100.41307241486,0.0034052239562181,0.2787070809981,0.012828656635822,0.16147786430209,0.0019151783794337,0.03669633368285,0.28344516989288,0.31343459556473,0.11024554719708
13,0.00011184950995337,0.0027539171897962,100.33199929815,0.0034845215835171,0.28477868541581,0.013462114422939,0.16869714168047,0.0020001136990868,0.033784109365902,0.28911721085863,0.32224465094582,0.10806125332072
13.25,7.5026733361533e-05,0.0027578052822897,100.14169516839,0.003556741271746,0.29005028380876,0.014124811708424,0.17581002868537,0.0020824630550587,0.03454379702343,0.29476074493511,0.33078563924449,0.10604974432004
13.5,5.4644995723976e-05,0.0027735685833301,99.960253273626,0.0036446899673348,0.29492012105553,0.01481632266655,0.1828558728577,0.0021665738550085,0.037750739336316,0.3003964519121,0.33982245628946,0.10390451785083
13.75,6.2756166202869e-05,0.0028086149928338,99.910495193833,0.0037603104955262,0.30002107989718,0.015535268133722,0.1900136351308,0.0022537382452157,0.040219200741434,0.30603969115131,0.34956869879918,0.10166397802958
14,9.0512822407532e-05,0.0028531746268915,100.00000443576,0.0038946012141365,0.30571536403633,0.016281920148687,0.19712693771422,0.0023417129427586,0.040103815262288,0.31169060191581,0.35960907579964,0.099537938760545
14.25,0.00011526659197193,0.0028956783963585,100.11073681336,0.0040258493925368,0.31173144881822,0.017057167293631,0.20414855696411,0.0024273234627785,0.038363206321737,0.3173379491229,0.36941745349764,0.097415749922273
