time,DJ_over_J,DJint,Fy,Jint,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_work,strain_energy
8.7e-06,0.0045820863446434,7.0147252311404e-06,99.479860670424,0.0015309020178855,0.18598123464124,0.00090013581959673,0.090501098086776,0.0010019192322899,0.18712334115648,0.095966925330084
8.75e-06,0.025482086265429,4.0347638244635e-05,101.06200850264,0.0015833726416417,0.18704798009058,0.00093889880224353,0.091043271005855,0.0010054579229868,0.18825460665358,0.096520310864604
8.8e-06,0.04533624070725,7.417324979893e-05,102.24962012829,0.0016360697014534,0.18818431077343,0.00097544504796885,0.091592792160647,0.0010085206109108,0.18936949312182,0.097044945389883
8.85e-06,0.06126831232996,0.00010318695715411,102.58563745829,0.001684181483544,0.18936031335989,0.0010096779779634,0.092165317968809,0.001013114063703,0.19045712469454,0.097516423473505
8.9e-06,0.071662326205665,0.000123561434571,101.94020176864,0.0017242174670187,0.19052797699002,0.001045124738834,0.092749615607611,0.0010212662760342,0.19151703163574,0.097968922225292
8.95e-06,0.076292932127121,0.0001338697279651,100.55770667177,0.0017546806005836,0.19165344997819,0.0010839735525323,0.09328511320389,0.0010289361479855,0.19255928481695,0.098488206318353
9e-06,0.076219659602421,0.00013541311092228,98.960848612639,0.0017766165793527,0.19273373079094,0.0011249561726225,0.0937059284143,0.0010360868961466,0.19360061652338,0.099139419484435
9.05e-06,0.073383661147372,0.00013160860810977,97.749556088808,0.0017934320263127,0.19379094266457,0.0011667981182093,0.09400553651466,0.0010427875216712,0.19465803960175,0.099906685717215
9.1e-06,0.069966808599206,0.00012661293850981,97.372299124577,0.0018096143163409,0.19485411273552,0.0012101030047079,0.094247413033056,0.0010491562144548,0.19574241460832,0.10071345532556
9.15e-06,0.067716214924075,0.00012384512741037,97.957042051881,0.0018288843750234,0.19594259521058,0.0012552348987848,0.094514073806559,0.001055297429924,0.1968544116594,0.10148668441043
9.2e-06,0.067483284053835,0.00012503717513556,99.265596597976,0.0018528614439661,0.19705819432552,0.0013001415406231,0.094854059350343,0.0010612523342082,0.1979843804898,0.10219524689287
9.25e-06,0.069107012218886,0.00012998063383548,100.78761867673,0.0018808602725261,0.19818521351135,0.0013439401091852,0.095268968254122,0.0010669769773932,0.19911614241714,0.10284102931149
9.3e-06,0.071587642656502,0.00013676913065037,101.93725649677,0.0019105131217495,0.19929610282643,0.0013881704658861,0.095739326239804,0.0010723533370224,0.20023322682436,0.10342429874597
9.35e-06,0.073436107863074,0.00014235962565117,102.27677843915,0.0019385508000589,0.20036247767387,0.001434741574537,0.09625852424858,0.0010772281918611,0.2013251588948,0.10392820707723
9.4e-06,0.073127599552307,0.00014344140790493,101.68194030927,0.0019615221719719,0.20137040480358,0.0014825438323815,0.096834855042565,0.0010814666786117,0.20239140725873,0.10434419332453
9.45e-06,0.069574431711277,0.00013752695130236,100.38675244906,0.0019766881010696,0.20233361954138,0.0015319736040975,0.097466607205034,0.0010850036089837,0.20344151068552,0.10469552085577
9.5e-06,0.062475717880174,0.00012389532070108,98.891676732557,0.0019830955914538,0.20329476344027,0.0015806601972264,0.098125052003588,0.0010878770355437,0.20449136777978,0.10504251495091
9.55e-06,0.052430626920989,0.00010393107258138,97.77129674616,0.0019822588186481,0.20430929988672,0.0016293100015601,0.098759995659971,0.0010940577366854,0.20555713145717,0.10545763113777
9.6e-06,0.040811247971733,8.0717930867214e-05,97.455363161867,0.001977835397808,0.20541838327287,0.0016784759347329,0.099319590997555,0.001103606010676,0.20664904735847,0.1059946780983
9.65e-06,0.029462516612824,5.8170648893529e-05,98.066580609579,0.0019743951155961,0.20662654872475,0.0017276522285468,0.099777575025179,0.0011132525288116,0.20776757676482,0.10666157245042
9.7e-06,0.020289129761249,4.0092230075574e-05,99.376240251864,0.0019760448352076,0.20789864478052,0.0017782985978839,0.10014535472423,0.0011226573887303,0.20890325757497,0.10741982792862
9.75e-06,0.014766336441219,2.9319188430482e-05,100.89354967092,0.0019855424903255,0.20917783436043,0.0018308384143428,0.10045353683753,0.0011315233302063,0.21004032605873,0.10822269728077
9.8e-06,0.013455405156061,2.6962916932593e-05,102.05364491805,0.0020038725419165,0.21041244250466,0.0018846369025121,0.1007198518171,0.0011396550677814,0.21116269510869,0.10905068517596
9.85e-06,0.015720812070269,3.191281826378e-05,102.43213476321,0.0020299726325291,0.21157511265957,0.0019416321439636,0.10093848775784,0.0011469887117342,0.21226000283392,0.10990421150456
9.9e-06,0.019883899225,4.0974929979623e-05,101.90458612387,0.002060708994547,0.212665754967,0.0020019572407833,0.10110522984356,0.0011535826344175,0.21333143822494,0.11077499876574
9.95e-06,0.023837542210692,4.9858444438078e-05,100.69094579687,0.00209159333615,0.21370205339437,0.0020632448435241,0.10124693444361,0.0011595731681365,0.21438591324889,0.11162870036908
1e-05,0.025822859919717,5.4702347991901e-05,99.26904543986,0.0021183690792565,0.21470716164025,0.0021218496335255,0.10141859078715,0.00116510961311,0.2154385483381,0.11242349419399
1.005e-05,0.024987055359933,5.3440911598282e-05,98.191112927122,0.0021387438747174,0.21570066480877,0.0021789067153776,0.10166819678791,0.0011702895746079,0.21650483616813,0.11314152399457
1.01e-05,0.021561502721149,4.6426620962324e-05,97.873691999857,0.0021532182409896,0.21669254781894,0.0022352498089522,0.1020048506658,0.00117511544721,0.21759471686164,0.11380472511093
1.015e-05,0.016722503869597,3.6197746684507e-05,98.440842296011,0.0021646128454674,0.21767873375044,0.0022924886354093,0.10240749926451,0.0011794859130951,0.21870881181431,0.11443724426141
