time,Jint,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_power,preset_ext_work,preset_ext_work_p,strain_energy
1.5e-05,0.0065545108060068,0.80722099886339,0.13975171481669,0.57317704789951,0.0039998317442972,51039.937196531,0.54479821132104,0.58198645087655,0.090164513271253
1.55e-05,0.0068036750182388,0.84486557759997,0.14551449869781,0.60787534283636,0.0042287215343476,54967.477174632,0.57084908757262,0.60848830446934,0.088970240059785
1.6e-05,0.007255893562388,0.8867195431036,0.15012719228704,0.6435040851812,0.0044686708412136,63034.131376708,0.60021074393403,0.63798870660717,0.091551253096549
1.65e-05,0.0080038197456663,0.9351836806778,0.15373892243151,0.68248766235112,0.0047219683139974,69804.280984436,0.63323514307843,0.67119830969746,0.096333857740876
1.7e-05,0.0087861835891979,0.98888046743253,0.1565281880275,0.72678876115057,0.0049784751131113,72934.995991126,0.66869920372835,0.70688312894135,0.099127025241269
1.75e-05,0.0093261868262079,1.0444287777633,0.15846789130438,0.77822461450338,0.0052289414607981,74511.254497938,0.70536367501168,0.74374469156362,0.096483143346772
1.8e-05,0.0096639293328676,1.10047115783,0.15930056931285,0.83746127862786,0.0054743832321724,77646.232219174,0.74323408505226,0.78178406324289,0.089659120802745
1.85e-05,0.010048574883659,1.1584796488909,0.15947805294288,0.90330819608904,0.0057220553639684,82496.243627876,0.78308543280129,0.82181968220466,0.082800037865701
1.9e-05,0.010574951548766,1.2201354755216,0.15971713995872,0.97072205330446,0.0059754862390552,86866.114663699,0.82520320468977,0.86416027177755,0.079851725363772
1.95e-05,0.011167457954748,1.2851552416116,0.16004890363648,1.0363080776899,0.0062321915540092,89623.85406911,0.86908671848941,0.90828276396075,0.081050389815088
2e-05,0.011822727232886,1.3520909533863,0.16049760441443,1.1004105170908,0.0064905487578187,91695.501249597,0.91418663875,0.95361260279043,0.085007672260482
2.05e-05,0.012585836112283,1.4203465761118,0.16106011919223,1.1631654486043,0.0067548252110007,94074.833267041,0.96040291354016,1.0000551864196,0.092185039848963
2.1e-05,0.013388928851797,1.4902473317723,0.16157322451578,1.2241911193407,0.0070319235175935,96576.350696227,1.0078274533551,1.0477179824104,0.10272771561073
2.15e-05,0.014098120229517,1.5618646587035,0.16205765850216,1.2851659298172,0.0073263894149999,98833.689396404,1.0564328506162,1.0965704924336,0.1135232448192
2.2e-05,0.014672493078308,1.6347517930012,0.162622673391,1.3495217637465,0.0076414274766759,101301.15442881,1.1062240414807,1.1466042033899,0.12093101975082
