time,DJ1,DJ2,DJint,EW,FE,Fy,J,KE,PEW,SE,max_disp_y
20.25,-3.6046508208888e-05,0.003570192835057,0.0035341463268481,0.43137407519805,0.085557041159479,98.13141118088,0.0084367513729625,0.35662665598948,0.43424063780163,0.05492824025141,0.0044077859419478
20.5,-0.00010030775684445,0.0038672130828194,0.003766905325975,0.43817322661824,0.085631489814805,97.41408864343,0.0086062896131584,0.36349327828665,0.44130591133799,0.055049057550995,0.0044973292073649
20.75,-0.0001946877979623,0.0032298782055383,0.003035190407576,0.44541023067059,0.085520349777553,96.474645815119,0.0087624623229262,0.37058286588346,0.4489338494144,0.055421228817889,0.0045898321982282
21,-0.0003129526094148,0.0025413083154886,0.0022283557060738,0.45322896128849,0.08544950163116,95.347198934098,0.0089165159873458,0.37809782362469,0.45730778808771,0.056004964326535,0.0046866659257062
21.25,-0.0004417130265862,0.0029835940368836,0.0025418810102973,0.46179918759147,0.085756138403169,94.246722116456,0.0090851413173012,0.38616779912622,0.46663350554932,0.056877634955717,0.004789455135724
21.5,-0.00057089017150238,0.003969374594427,0.0033984844229246,0.47130435914197,0.086577057683429,93.44080445739,0.0092765649263963,0.39484889162899,0.47710074651754,0.058154121602542,0.0048998396859668
21.75,-0.00069378735743271,0.0047130766819558,0.0040192893245231,0.48191793889068,0.0877821135023,93.098272523569,0.0094917153258643,0.40429181470573,0.48884136294799,0.059793927156746,0.0050191781363995
22,-0.00079349483912698,0.0046171109852699,0.0038236161461429,0.49378169901863,0.089119550526233,93.330614254483,0.009741425863522,0.41452635139115,0.501894524038,0.062033362257192,0.005148242587569
22.25,-0.00083783407053905,0.0037219787381141,0.002884144667575,0.5069803187414,0.090244768345529,94.303327338325,0.010052680468586,0.42517183078664,0.51617152545487,0.06536897653459,0.0052869218158394
22.5,-0.00080243263745516,0.0031998222943091,0.0023973896568539,0.52148801817976,0.091566339337273,96.156788886475,0.010446037478192,0.4357103776532,0.53142282661703,0.069970936781967,0.005433988620524
22.75,-0.00070402071722644,0.0033782404552403,0.0026742197380139,0.53708812150448,0.093326740877252,98.75835194592,0.010903686869869,0.44581467366935,0.54723589559737,0.075601848247126,0.0055870660828304
23,-0.00060514622814131,0.003098915478217,0.0024937692500757,0.55332264578241,0.095174968418263,101.57562483431,0.011365344895985,0.45543176597314,0.56309305056294,0.081612043706671,0.0057429163177942
23.25,-0.00058359497821054,0.0025133023004416,0.0019297073222311,0.56954827977891,0.097100176768435,103.83979288502,0.011758540952793,0.46496287077667,0.57848563115838,0.086899101077584,0.0058980493691067
23.5,-0.00069744677858786,0.0028409901515087,0.0021435433729209,0.58511337466149,0.099010049788684,104.86946735333,0.012032053119085,0.47498491103245,0.59304720242421,0.09064821467871,0.0060495111690562
23.75,-0.00096771037714965,0.0042180646373227,0.0032503542601731,0.59957938993388,0.10083425905979,104.34076027768,0.012169704790406,0.48569847369015,0.6066591526509,0.092803024287985,0.0061956286678093
24,-0.0013721976770259,0.0053912836500174,0.0040190859729915,0.61287282574222,0.10275419457141,102.41842354126,0.012193003916619,0.49679374136624,0.61949042889251,0.094019735378253,0.006336457194466
24.25,-0.0018428758981514,0.0054734032885051,0.0036305273903537,0.62529354983225,0.10469198547617,99.747248618432,0.012163602972489,0.50783501380086,0.63194771923789,0.09501670990656,0.00647370308699
24.5,-0.0022773951736483,0.0049223581772656,0.0026449630036172,0.63739159032259,0.10694074472975,97.280346114768,0.012175741121391,0.51875071862148,0.64453777060787,0.096110736969791,0.006610047508086
24.75,-0.0025767561265565,0.0044170677156594,0.0018403115891029,0.64978425466086,0.10954048460851,95.941050827514,0.012323859492454,0.52987637905706,0.65768241432557,0.09733479302904,0.006748070040308
25,-0.0026955702677637,0.0043156752453245,0.0016201049775608,0.66296499838108,0.11240772667267,96.225476683957,0.012653845749009,0.54143072534908,0.67156003220969,0.098870657342576,0.0068892192825464
25.25,-0.0026723439494757,0.0045431214235338,0.0018707774740581,0.6771225234719,0.11547399779424,97.936816587706,0.013129885659498,0.55318549147671,0.68604748185515,0.10097356727679,0.0070333220761346
25.5,-0.0026186262893365,0.0047308061942736,0.0021121799049371,0.692037098352,0.11872095506813,100.21876300451,0.013643360733311,0.56485609744903,0.70079590138985,0.10343739024507,0.0071788977102278
25.75,-0.0026692657036914,0.0047270084425172,0.0020577427388258,0.70717077717037,0.12205347351164,101.93768695322,0.01406391594607,0.57648826864992,0.71540982337061,0.10567874087039,0.0073241443599887
26,-0.0029134793844915,0.0047290476675143,0.0018155682830228,0.72196248922537,0.1254991080936,102.27544706176,0.014309344935356,0.58823848278676,0.72964297195234,0.10733360499538,0.0074680928324113
26.25,-0.0033418439176894,0.0048415866166669,0.0014997426989775,0.73614346581721,0.12912433028215,101.20551686009,0.014397404382422,0.60009240719772,0.74350829855878,0.10853031482727,0.0076112910179917
26.5,-0.003848882812333,0.0052581916877761,0.0014093088754432,0.74985248038622,0.13289284859565,99.511526182307,0.014443041418502,0.61195703916873,0.75724189959176,0.10958212365526,0.0077556089974549
26.75,-0.0043009947761358,0.0065076195007537,0.0022066247246179,0.76350414405728,0.13659940667745,98.283832560382,0.014591503084619,0.62383654843413,0.77114439312415,0.11074576623072,0.0079032583374914
27,-0.0046259813113043,0.008476248994154,0.0038502676828497,0.77752491544014,0.14006539549305,98.220373578555,0.014926528523855,0.63582802712067,0.78539842934456,0.11212345348049,0.0080614264809128
27.25,-0.0048589334994366,0.0097241310650595,0.0048651975656228,0.79210230761765,0.1434018558441,99.215076377528,0.015419243537621,0.64797874466221,0.7999746395298,0.11369913386685,0.008224089799179
27.5,-0.0051157224829379,0.008648327704953,0.0035326052220152,0.8070828804594,0.14666170796416,100.49751417071,0.015952270681556,0.66017017406109,0.81467836331481,0.1154413027199,0.0083868357650495
27.75,-0.0055171176888837,0.0061197576599887,0.00060263997110499,0.82210130479917,0.14981292084661,101.19235119511,0.016396991507903,0.67227507041607,0.8292963009824,0.11719394727544,0.0085514724921507
28,-0.0061113121909649,0.0032225174451668,-0.0028887947457981,0.83685576527149,0.1529489219273,100.90202695585,0.016693272374363,0.68439152855851,0.84373947324107,0.11868518704297,0.0087167435605676
28.25,-0.0068419850702321,0.0013658395352954,-0.0054761455349367,0.85131017896165,0.15617917763094,99.929388806107,0.01688492506474,0.69667588621156,0.85808838635966,0.11993101015335,0.008880835512989
28.5,-0.0075859579204498,0.0055273697445844,-0.0020585881758655,0.86568134094059,0.1598866722542,99.007949268246,0.017086207801594,0.70909163178564,0.87251953657507,0.1211188574719,0.0090441086971095
28.75,-0.008236652948329,0.014981231431846,0.0067445784835174,0.88025426231628,0.16408968575072,98.743571515163,0.017397413924611,0.72156416414896,0.88717608790645,0.12237488569654,0.0092079417040256
29,-0.0087699437542997,0.021145196669348,0.012375252915048,0.89517392023725,0.16847057474523,99.181364380968,0.017830863906711,0.73439334905049,0.90207935237291,0.12337455472737,0.0093802414546418
29.25,-0.0092407798837867,0.01959920527755,0.010358425393763,0.91036060381997,0.17199902238339,99.823863783035,0.018306130002715,0.74751169065559,0.91713915232564,0.12443672932803,0.0095624572055352
29.5,-0.0097154273016077,0.011950508121979,0.0022350808203708,0.92560451320225,0.1751250144558,100.07145143899,0.018718831055792,0.76060597844252,0.93224309962137,0.12560402697702,0.0097487358356472
29.75,-0.010197650441111,0.0031943992950226,-0.0070032511460882,0.94074834202841,0.17842369851241,99.707908476036,0.019026889414911,0.77368353577138,0.94734878376555,0.12674790523965,0.0099381987924924
30,-0.010614362834215,-0.00087484225185788,-0.011489205086073,0.95580020584906,0.18198078210025,99.022781023274,0.019281084955304,0.78687926537052,0.96250973903106,0.12781270821679,0.010130015161517
30.25,-0.010876079079613,0.003329616263152,-0.0075464628164606,0.97089900544307,0.18555227128771,98.492658843098,0.019572370335283,0.80023567855507,0.97782528471264,0.12889369196767,0.01032333423456
30.5,-0.010959019613011,0.012236268067675,0.001277248454664,0.98618047187653,0.18922411485793,98.339081299664,0.019944826858251,0.81372478686211,0.99336504516074,0.13010775154519,0.010517257429337
30.75,-0.010934180704588,0.018524498329677,0.0075903176250884,1.0016638096475,0.19287183420299,98.370633755379,0.020357462270418,0.82728238211456,1.0091324299632,0.13149296801062,0.010711040842804
31,-0.010918007023226,0.018237345196923,0.0073193381736966,1.0172532414628,0.19620953469625,98.222075464368,0.02072961964249,0.84095047376969,1.0250904716646,0.13291043607543,0.010904435910211
31.25,-0.010993017252095,0.011631121585836,0.00063810433374069,1.0328389973832,0.19934297193003,97.722664016672,0.021020206815688,0.85485337572758,1.041217406708,0.13420984555597,0.011097896524642
31.5,-0.011171366491643,0.0044684737837337,-0.0067028927079092,1.0483940958192,0.20243837670183,97.033436006745,0.021260321373094,0.86909296032631,1.0575384540716,0.13531801677203,0.011292488378611
31.75,-0.01142453085981,0.0035230074658839,-0.0079015233939265,1.0639843802121,0.20569416846487,96.458949050772,0.021514839655915,0.88376969720028,1.074109676962,0.13617683403606,0.011489600317416
32,-0.011733157013871,0.0087619379610688,-0.0029712190528024,1.0797030931152,0.20924094035639,96.16854663634,0.021824689414314,0.89897391949746,1.0909768083915,0.13674512521573,0.011690690358995
32.25,-0.012097903882501,0.015845557749359,0.0037476538668581,1.0956105868538,0.21309966197443,96.116216794636,0.022191402879616,0.91480824841276,1.1081500129698,0.13688883346116,0.011897171736163
