time,DJ1,DJ2,DJint,EW,FE,Fy_top,J,KE,PEW,SE,max_disp_y
39,-0.022068132090928,0.029157734776566,0.007089602685638,1.5961667178773,0.10893931983194,100.81726274519,0.036549782891661,1.4249019700943,1.6229824187733,0.093640063360632,0.018524559937089
39.25,-0.022833860825558,0.029422326117915,0.0065884652923566,1.6159471189329,0.1104131989657,99.814957790123,0.03676700637589,1.4452054992901,1.6423814815733,0.091354309163087,0.018792991092985
39.5,-0.023387247256972,0.029637474579341,0.0062502273223692,1.6356214389263,0.11179055725127,99.127695273833,0.037130476870688,1.465831462074,1.6618987042915,0.088948078739063,0.019056823366282
39.75,-0.023637683599959,0.029538942207526,0.0059012586075669,1.6553099731212,0.11306156310484,98.976107783432,0.037726300384815,1.4867032378574,1.6815549870236,0.086622577698344,0.019315420271421
40,-0.023658881588177,0.029372323181741,0.005713441593564,1.6750417568634,0.11423723903237,99.18564214478,0.038473443551129,1.5076144243211,1.7013151865338,0.084566488617449,0.019568557474119
40.25,-0.023631450487314,0.029004790000404,0.0053733395130905,1.6947496271321,0.11534116661494,99.347907913034,0.039188959862111,1.5283756432726,1.7211291336842,0.082815175526797,0.019816909473786
40.5,-0.023736419049696,0.02881980088216,0.0050833818324634,1.714336114856,0.11639502122245,99.094076539756,0.039703670275364,1.5489939237154,1.7409821075496,0.081226463927659,0.020062343534281
40.75,-0.024060064506457,0.02906188582888,0.005001821322423,1.7337560526622,0.11741392271761,98.314308377152,0.039960707129837,1.5696223249174,1.7609246780698,0.079682969019559,0.020307777673432
41,-0.024567038615121,0.029239314681896,0.0046722760667751,1.7530568481658,0.11840566034201,97.190000866876,0.040035846192684,1.5903645690134,1.7810654709464,0.078243626930914,0.020556613330132
41.25,-0.025156571137794,0.029356039158325,0.0041994680205312,1.7723570560066,0.11937576018697,96.024977470611,0.04006752114664,1.6111970566866,1.8015346194901,0.077094856492654,0.020811991257078
41.5,-0.025752689705596,0.029527800121099,0.0037751104155035,1.7917876599212,0.1203341071827,95.013311193108,0.040154205441343,1.6320560001141,1.8224488182279,0.076386546482048,0.021076195538999
41.75,-0.026348620681525,0.030288807311372,0.0039401866298473,1.811438666374,0.12129779824488,94.132063784325,0.040305276261947,1.6529588143383,1.8446045813656,0.076098624271398,0.021376198085261
42,-0.026968861116692,0.031045004966927,0.004076143850235,1.831348979181,0.12229157403554,93.232550596968,0.040481694897215,1.6740823127633,1.8679152258443,0.076075848729547,0.021674297280887
42.25,-0.027594483788258,0.031693790263598,0.0040993064753399,1.8515494311967,0.12334355755175,92.23115827701,0.040678291244422,1.6956058033981,1.8918915732544,0.076221457249354,0.021967620265462
42.5,-0.028128354452032,0.032474440763132,0.0043460863110993,1.8721256344389,0.12446988007199,91.235065543812,0.040967069877748,1.7175527902337,1.916492498964,0.076627720556446,0.022256494826289
42.75,-0.028427112730295,0.032920728263118,0.0044936155328228,1.8932519138863,0.12567062233612,90.519180043069,0.041470402559885,1.7399298537836,1.9417492340996,0.077413796860507,0.022546015346535
43,-0.028360560435442,0.0327545020637,0.0043939416282582,1.9151783813174,0.1269341431205,90.396519449713,0.042302405489671,1.7627141683305,1.9676914949867,0.078631817320708,0.022867411398831
43.25,-0.027846185965671,0.03308363807318,0.0052374521075084,1.9381878211237,0.12824391999443,91.083084913992,0.043531696279282,1.7858917927318,1.9943096406969,0.080315837617451,0.023196908172067
43.5,-0.026851244675263,0.033003827437885,0.0061525827626215,1.962540657556,0.12958356255821,92.625375532774,0.045174588753914,1.8094095086459,2.0215363516189,0.082538694077096,0.023533590639351
43.75,-0.025397915221504,0.033192305126842,0.0077943899053377,1.9884101608328,0.1309469500357,94.890468788458,0.047186931432599,1.8330690300332,2.0492448991342,0.085317244654353,0.023875788800734
44,-0.023591159920787,0.0325796124866,0.008988452565813,2.0158077246006,0.1323400404561,97.586876036776,0.049438344448241,1.8567862309683,2.077258743084,0.088462347829637,0.024220934877925
44.25,-0.021638564837651,0.032321399810719,0.010682834973068,2.0445171384711,0.13376886856282,100.30396303991,0.051699178617559,1.880558744786,2.1053699986807,0.091579994607296,0.024565735096901
44.5,-0.019821508308086,0.031825231893426,0.01200372358534,2.0740793670384,0.13524295653272,102.57683468694,0.05367729341143,1.904589067864,2.1333752944131,0.09420671473031,0.024906676701177
44.75,-0.018422597582793,0.031129428579632,0.012706830996839,2.1038616330133,0.13676969657805,103.96874889911,0.055095535335801,1.9290509044095,2.161117052902,0.096019757167393,0.025240742365008
45,-0.017650541729344,0.030766133626427,0.013115591897084,2.1331984518519,0.13834497708246,104.15454448268,0.055767651064744,1.9539908863439,2.1885217372639,0.096928289584025,0.025566094672136
