time,DJint,DJint_over_Jint,Jint,dt,external_work,kinetic_energy,preset_ext_work,strain_energy,tip,tip_adv,tip_cum,tip_vel
21.4,-0.00082539136986483,-0.20258428357475,0.0040743109746728,0.2,0.21608029150355,0.18413143047557,0.42978636302871,0.025484859409343,58.267704583715,0.26777400120659,8.5354785849213,1.338870006033
21.6,-0.00095854891696181,-0.23570302515593,0.0040667654406543,0.2,0.21964247877448,0.18801977951706,0.43818457902443,0.025638121482729,58.535478584921,0.26748450724053,8.8029630921619,1.3374225362026
21.8,-0.00090049559188806,-0.21176006297424,0.0042524335289681,0.2,0.22391581678858,0.1922581572318,0.44724564345492,0.026378445082971,58.802963092162,0.27430951957421,9.0772726117361,1.3715475978711
22,-0.00059936100368175,-0.12793733634862,0.0046848013315559,0.2,0.22897706474655,0.19659089605938,0.45684295583157,0.027678076295076,59.077272611736,0.28810629089829,9.3653789026344,1.4405314544915
22.2,-0.00019076106623598,-0.036473774868979,0.0052300883832625,0.2,0.23482958451252,0.20075222366035,0.46672474728085,0.029510109920152,59.365378902634,0.3022537292878,9.6676326319222,1.511268646439
22.4,0.00010984750707106,0.01936012040959,0.0056739061920631,0.2,0.24119258869094,0.20472941155874,0.4765808745503,0.03146498511207,59.667632631922,0.31176123025664,9.9793938621788,1.5588061512832
22.6,0.00015799108363527,0.026907632869947,0.0058716084167974,0.2,0.24756238877849,0.20873021967174,0.48617899298325,0.032904228273762,59.979393862179,0.31553369468674,10.294927556866,1.5776684734337
22.8,-6.14859679546e-05,-0.010588444957153,0.0058068930993555,0.2,0.2535864381574,0.21297692061676,0.49539329130316,0.033822796378944,60.294927556866,0.31432710668296,10.609254663549,1.5716355334148
23,-0.00046154797818796,-0.082932213334984,0.0055653642852103,0.2,0.25898742121917,0.21746162513187,0.50428647662639,0.034130659520329,60.609254663549,0.309576114082,10.918830777631,1.54788057041
23.2,-0.00089534154565408,-0.16915919255263,0.005292893233547,0.2,0.26394667677657,0.22201898455342,0.51303713359455,0.034429537272151,60.918830777631,0.3036959902736,11.222526767904,1.518479951368
23.4,-0.0012010419427855,-0.23315441915755,0.005151272479094,0.2,0.26865574463758,0.22658849415461,0.5218868116376,0.034671487894291,61.222526767904,0.30039402820447,11.522920796109,1.5019701410224
23.6,-0.0012747088514367,-0.24302204052627,0.0052452396855705,0.2,0.27351650574669,0.23121072118771,0.53098473794608,0.035209700374246,61.522920796109,0.30260482734784,11.825525623456,1.5130241367392
23.8,-0.0011452786164278,-0.20648216918984,0.0055466223593128,0.2,0.27868039530813,0.23591245376174,0.54035900278781,0.035838855201882,61.825525623456,0.30919015180983,12.134715775266,1.5459507590491
24,-0.00097290579259359,-0.16503455041368,0.0058951643165316,0.2,0.28426777121468,0.24062667786507,0.54990223929569,0.036760395729936,62.134715775266,0.31596630765176,12.450682082918,1.5798315382588
24.2,-0.00093490166526486,-0.15294328306899,0.0061127343843087,0.2,0.29003032841188,0.24535204734038,0.55949303524467,0.037582889935155,62.450682082918,0.31980444524921,12.770486528167,1.5990222262461
24.4,-0.0010811602612906,-0.17583519969651,0.0061487134723685,0.2,0.29581093714959,0.2501084340675,0.56904812537627,0.0384119841101,62.770486528167,0.32041297694496,13.090899505112,1.6020648847248
24.6,-0.0013026872361828,-0.21314169252226,0.006111836782223,0.2,0.30142496967318,0.2548861372025,0.57859498311322,0.039093673955014,63.090899505112,0.31978917207122,13.410688677183,1.5989458603561
24.8,-0.0014533778739333,-0.23639129696243,0.0061481868943943,0.2,0.30700154022323,0.25968802041718,0.58820512651802,0.03991608676427,63.410688677183,0.32040412203385,13.731092799217,1.6020206101693
25,-0.001489094786597,-0.23629129856153,0.0063019450807635,0.2,0.3125957633392,0.26449850084833,0.59795293503658,0.040711460492545,63.731092799217,0.32292684409706,14.054019643314,1.6146342204853
25.2,-0.001473000748184,-0.22626753708775,0.0065099959417189,0.2,0.31838789959783,0.26933405163448,0.60783506040549,0.041728961441296,64.054019643314,0.32615063613321,14.380170279448,1.630753180666
25.4,-0.0014757105562336,-0.2202041276579,0.0067015571957224,0.2,0.32429540619805,0.27420161358557,0.61782442847866,0.042641338320457,64.380170279448,0.32894192033634,14.709112199784,1.6447096016817
25.6,-0.0015159932330976,-0.22106736918399,0.0068576074284212,0.2,0.33031146366999,0.27912249166057,0.62790030487405,0.043609963113423,64.709112199784,0.33110050409478,15.040212703879,1.6555025204739
25.8,-0.0015882968722075,-0.2274086661488,0.0069843286938247,0.2,0.33633190843544,0.28407789660966,0.63806334757698,0.044563679195264,65.040212703879,0.33278242296892,15.372995126848,1.6639121148446
26,-0.0016938793966037,-0.23914635943628,0.0070830239715816,0.2,0.3422666483133,0.2890700043169,0.6483825418946,0.045372355730144,65.372995126848,0.33405067575473,15.707045802602,1.6702533787737
26.2,-0.0018280590204898,-0.25521249159543,0.0071628900649097,0.2,0.34819784297514,0.29413005102206,0.65892989682748,0.046234525900987,65.707045802602,0.33505138584011,16.042097188442,1.6752569292005
26.4,-0.0019709009315279,-0.2718695996735,0.0072494347801108,0.2,0.35408073243155,0.29924880155518,0.66979345716816,0.046920969105609,66.042097188442,0.33611088582062,16.378208074263,1.6805544291031
26.6,-0.0021086239612053,-0.28641176724789,0.0073622113416183,0.2,0.36000538172757,0.30447116533271,0.68103237699144,0.047573974422189,66.378208074263,0.3374541432599,16.715662217523,1.6872707162995
26.8,-0.0022465379997096,-0.29947934909953,0.0075014788380716,0.2,0.36593691062105,0.30981822554204,0.69267176660904,0.048096243180052,66.715662217523,0.33905719460398,17.054719412127,1.6952859730199
27,-0.0023968099243079,-0.31289072663704,0.0076602139988897,0.2,0.37189543887045,0.31524413678077,0.70469961117128,0.048625689272904,67.054719412127,0.34081324986358,17.39553266199,1.7040662493179
27.2,-0.0025733068466588,-0.3286833362385,0.0078291369319422,0.2,0.37783324784981,0.32070645056675,0.71709703265804,0.049010460234362,67.395532661991,0.34260380069644,17.738136462687,1.7130190034822
27.4,-0.0028004437913343,-0.35057803803023,0.0079880753713753,0.2,0.38386431321012,0.32622633537188,0.72979081884832,0.049419175750208,67.738136462687,0.34421937052624,18.082355833213,1.7210968526312
27.6,-0.0031061380734543,-0.3828533876298,0.0081131267838167,0.2,0.390005159642,0.33171835293009,0.74262584933202,0.049918259235878,68.082355833213,0.34544599328234,18.427801826496,1.7272299664117
27.8,-0.0034955745201167,-0.42622963972227,0.008201153074184,0.2,0.39616921334295,0.33718109784633,0.75544946145261,0.050288819056209,68.427801826496,0.34628700501008,18.774088831506,1.7314350250504
28,-0.0039372279221723,-0.47558344365824,0.0082787321019562,0.2,0.40239213824795,0.34273121277196,0.76813464333315,0.050605062821737,68.774088831506,0.34701337587852,19.121102207384,1.7350668793926
28.2,-0.0043760310768555,-0.52202138140301,0.0083828579302524,0.2,0.40860200166098,0.34837932934254,0.78062827761606,0.050824080086693,69.121102207384,0.34796717159304,19.469069378977,1.7398358579652
28.4,-0.0047604611000975,-0.55789437192925,0.0085329075531546,0.2,0.41479446072623,0.35410993646458,0.79295512756538,0.051053326768203,69.469069378977,0.34930068871003,19.818370067687,1.7465034435501
28.6,-0.0050676211023267,-0.58150839270547,0.0087146138661036,0.2,0.42088763664747,0.3599117930386,0.805241012893,0.05112092189341,69.818370067687,0.35085406853231,20.169224136219,1.7542703426616
28.8,-0.0053092872439114,-0.59724872877661,0.0088895747920416,0.2,0.42697400703544,0.36576665313334,0.81763175031788,0.051241965443814,70.169224136219,0.35228977204894,20.521513908268,1.7614488602447
29,-0.0055081395568292,-0.60993906633038,0.009030639060338,0.2,0.43302870152825,0.3716552631255,0.83022225124236,0.051265019891847,70.521513908268,0.35340681630685,20.874920724575,1.7670340815343
29.2,-0.0056703841576807,-0.61974960182002,0.0091494760803854,0.2,0.43908377433112,0.37762932711224,0.84303656390204,0.05126485144356,70.874920724575,0.35432111873883,21.229241843314,1.7716055936941
29.4,-0.0057946187118833,-0.62454181845546,0.0092781916929339,0.2,0.44518742770393,0.38358998176258,0.85601941486371,0.051368777827329,71.229241843314,0.35528500212212,21.584526845436,1.7764250106106
29.6,-0.0059009255903527,-0.62593909236679,0.0094273159518448,0.2,0.45128525825895,0.38953700893897,0.86910785036156,0.051338488220373,71.584526845436,0.35636880357183,21.940895649008,1.7818440178592
29.8,-0.0060247747688861,-0.62885871308366,0.0095804902493011,0.2,0.45744903352865,0.3955434915311,0.882236862679,0.051359960565982,71.940895649008,0.35744691322374,22.298342562232,1.7872345661187
30,-0.0061787917863236,-0.63520428417815,0.0097272514374144,0.2,0.46361692576053,0.40151280743494,0.89537897456523,0.051440984763207,72.298342562232,0.3584480333133,22.656790595545,1.7922401665665
30.2,-0.0063465405220719,-0.64276973211321,0.0098737389223455,0.2,0.46977349427101,0.40749396729852,0.90856321199343,0.051516183901039,72.656790595545,0.35941760868132,23.016208204226,1.7970880434066
