time,DJ1,DJ2,DJint,EW,FE,Fy_top,J,KE,PEW,SE,max_disp_y
12.25,-0.00081336079557995,0.0028819491194216,0.0020685883238417,0.58870665249879,0.047641720909143,158.31864795825,0.0060365201864428,0.35128002013889,0.60302746441477,0.19476016114684,0.0026672012290503
12.5,-0.00087067061217287,0.0029138265836901,0.0020431559715173,0.60492553960664,0.051318642989293,160.10597859625,0.0062442348466346,0.36752606021234,0.61660279196258,0.18804524840011,0.0027989032609334
12.75,-0.0010498257875168,0.0029343915978401,0.0018845658103233,0.61928474155588,0.05516620200271,156.54032947286,0.0063328604720113,0.38467740740859,0.62938825331446,0.17970322558991,0.0029222324328772
13,-0.0013357788015035,0.0029430839238536,0.0016073051223501,0.63173065053307,0.059160301603869,149.87243447345,0.00630811854801,0.40198787828873,0.64180152583638,0.17112756719674,0.0030428097445585
13.25,-0.001632874475212,0.0029418005229275,0.0013089260477155,0.64331357771501,0.063293292670759,144.21632483503,0.0062710384584094,0.41890412625025,0.65455066885493,0.16317219101165,0.0031661413760886
13.5,-0.0018176694667436,0.0029305243229468,0.0011128548562031,0.65554565683883,0.06756071826976,142.89645701185,0.0063520369165196,0.43556709087206,0.66821996900378,0.15612170185289,0.0032935761795632
13.75,-0.001819034602083,0.0029089989462239,0.0010899643441409,0.66951917509045,0.071940863225061,146.10391457291,0.0066211273828084,0.4520681444452,0.68287413549766,0.15019948877365,0.003421921022274
14,-0.0016937314262438,0.0028821691980541,0.0011884377718103,0.68507770305524,0.076397241888109,150.81580687919,0.0070295393692877,0.46813804409442,0.69801314364767,0.14526526267484,0.0035469053879599
14.25,-0.0016120485022927,0.0028586087062851,0.0012465602039924,0.70098624997383,0.080888921461448,153.25226697776,0.0074250811331439,0.48360106702429,0.71298107646519,0.140720028546,0.0036670683168987
14.5,-0.0017185890378156,0.002842426865164,0.0011238378273485,0.71616880837801,0.085366408104726,151.92939711719,0.007669062766253,0.49849627113283,0.72753142498479,0.13631559062567,0.0037845138325167
14.75,-0.0019914029011784,0.0028322971589816,0.00084089425780327,0.73068404241721,0.089766619985,148.65834424662,0.0077733616445537,0.5127920962953,0.74204807291023,0.13260827374518,0.0039024372765736
15,-0.0022550497053719,0.0028235489539222,0.00056849924855026,0.7454996888621,0.094014186105264,146.59561366074,0.0079034531225883,0.52644328198702,0.75719220108116,0.13029585659593,0.0040224060429896
15.25,-0.0023510339783206,0.0028219892146745,0.00047095523635394,0.76147490109303,0.098024609515478,147.24137049756,0.0082153376458006,0.53962286958238,0.7733016383531,0.12951702602077,0.0041439182822767
15.5,-0.0022967010001026,0.0028206225647972,0.00052392156469461,0.77859026461567,0.10170627627425,149.31753013834,0.0086915520858747,0.5526492652184,0.79014001596861,0.12976803620858,0.0042658852013027
15.75,-0.002256071454874,0.0028022418517731,0.00054617039689907,0.79613368710139,0.1049577535951,150.47930203231,0.0091644394729083,0.56596732366953,0.80723395971485,0.13011076845092,0.0043878975065216
16,-0.0023507437512009,0.0027683728057217,0.00041762905452086,0.81357006497814,0.10767194152499,149.828577388,0.0095066574646329,0.58025900216191,0.82440446295158,0.12970435879101,0.0045100653657445
16.25,-0.0025320410244469,0.0027314657185331,0.00019942469408626,0.83108162624218,0.10974486403072,148.51442966871,0.0097655922433846,0.59624784518147,0.8419129191622,0.12827525548567,0.0046322024632167
16.5,-0.0026571158089784,0.0026949741804351,3.785837145671e-05,0.84923259802483,0.11117556272828,148.07064403111,0.010086258648896,0.61438238735367,0.8601207735411,0.12595488340137,0.0047537016665167
16.75,-0.0026592375002501,0.0026520031760586,-7.2343241914598e-06,0.8683028520495,0.11213533335154,148.68992753921,0.01052964833088,0.6345269234097,0.87911631230212,0.12319044400022,0.0048742570135783
