time,Jint,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_power,preset_ext_work,preset_ext_work_p,strain_energy
7.45e-05,0.012230400331576,0.34880471845753,0.032811186607726,0.25041855514406,0.021419416394669,33009.677738594,1.1714155955155,1.3216069982571,0.068990995135084
7.5e-05,0.012355058996193,0.35379083518253,0.034387323422628,0.25360819977183,0.021645941207411,32911.505874928,1.187766565517,1.3380872941604,0.06918577037214
7.55e-05,0.012368626797817,0.35872891134623,0.036008842553674,0.25677349358753,0.021872636581599,32631.543401995,1.204024138494,1.3544730564797,0.0693172506065
7.6e-05,0.012252407744251,0.36355040426433,0.037670870184651,0.25994111992321,0.022100157821993,32338.436005466,1.2201412483801,1.3707155513315,0.069349076857301
7.65e-05,0.012065017028322,0.36822623177686,0.039358736516613,0.26314084381404,0.02232963293122,32230.895509161,1.2361612744667,1.3868578842102,0.069278945742843
7.7e-05,0.01191353459365,0.37278760480852,0.041063345802462,0.26640631310986,0.022562806685672,32632.880113046,1.2522099218138,1.4030738281157,0.069108516910333
7.75e-05,0.011897593916498,0.3773182973857,0.042773582334958,0.26978658923599,0.022801652646058,33595.645853121,1.2684469075255,1.4196309596073,0.068851764980645
7.8e-05,0.01206355251827,0.38192175563086,0.044478826107704,0.27332495901115,0.023047539851477,34704.749308887,1.2849975927461,1.4367060583978,0.068513966499007
7.85e-05,0.01239181480208,0.38668033407262,0.046176650852028,0.27703969651372,0.023300428800335,35720.975052994,1.3018979717635,1.4543124894883,0.068129795912465
7.9e-05,0.01281475416297,0.39162632184049,0.04786280315494,0.28088984658885,0.023558605118541,36516.502118063,1.3190814122896,1.472371858781,0.067742748916442
7.95e-05,0.013248069482548,0.39673659670102,0.049528440362519,0.28480763235532,0.023819141130617,37062.022795248,1.3364140356835,1.4907664900093,0.067368958449869
8e-05,0.013619486698276,0.40195109011301,0.051162271799629,0.28876564334508,0.024078876412337,37373.180256711,1.3537594876675,1.5093752907723,0.066988034571259
8.05e-05,0.013888122120415,0.40720379107906,0.052749271681192,0.29279063409298,0.024335472450862,37479.812369593,1.3710383566845,1.5280885389289,0.066573009927527
8.1e-05,0.014056357552956,0.41244967482526,0.054285137436032,0.29687846487245,0.024588093295422,37427.991870862,1.3882514809205,1.546815489989,0.066127239326137
8.15e-05,0.014170656921597,0.41767583477043,0.05576379285582,0.30103243209454,0.02483744523743,37284.186617298,1.4054562830443,1.5654935346111,0.065685609097024
8.2e-05,0.014296053446021,0.42289448295256,0.057180720975335,0.30521622083293,0.025085192143133,37121.151109084,1.4227111226878,1.5840948690427,0.065289638434466
8.25e-05,0.014467590131935,0.42812283008048,0.058536858200423,0.30944201331484,0.025333046243707,37010.188122885,1.4400230824927,1.6026277038507,0.064917571297724
8.3e-05,0.01466298398163,0.4333613439734,0.05985283993298,0.3137488676259,0.025581988755341,36984.329136523,1.4573341747658,1.6211263331655,0.064489512571302
8.35e-05,0.014830722709329,0.43858555672243,0.061132844542759,0.31816111275057,0.02583199557927,36993.616985755,1.4745528743367,1.6396208196961,0.063939977048403
8.4e-05,0.01494017578828,0.44375853870641,0.062377848066498,0.32272239928568,0.02608234000172,37146.978218887,1.4916047749528,1.6581559684972,0.06322803240868
