time,Jint,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_work,strain_energy
4.9e-05,0.061534257633843,2.5037983613305,0.16523135530713,2.2586840218559,0.03055293890531,2.5513126374684,0.099208865649468
4.95e-05,0.062730201199252,2.5607398113039,0.16910179229201,2.3155633354821,0.031133787250741,2.6087096583091,0.0962372829183
5e-05,0.064016524799387,2.6192904303287,0.17302151596148,2.3736811853404,0.031726783848076,2.6671098271632,0.093525909389391
5.05e-05,0.065274161390536,2.6793524400454,0.17698967413623,2.4323179635395,0.032328608650038,2.7261977332801,0.091587544467996
5.1e-05,0.066512828662302,2.7405731866347,0.18103310075315,2.4910791950725,0.032933856624449,2.7860722220187,0.090157937698447
5.15e-05,0.067568113394464,2.8023536960386,0.18519104327601,2.5500959502701,0.033537702930253,2.8465199044486,0.088584348727499
5.2e-05,0.068057430970978,2.8639726960135,0.1894916422161,2.6096627193082,0.03413866716677,2.9076213230548,0.086607082045287
5.25e-05,0.0678396540371,2.9249777080709,0.19394763986675,2.6698669622646,0.0347403884631,2.9697712220149,0.084452457768032
5.3e-05,0.06743171154432,2.9856457944979,0.1985326317057,2.7308223741195,0.0353509914516,3.0334238087902,0.082566759029418
5.35e-05,0.067696313932388,3.0470266625688,0.20314440283619,2.7928072907297,0.035979672327533,3.0991306162224,0.081374691485248
5.4e-05,0.069043374388621,3.110383934872,0.20769539095759,2.8561983376317,0.036632082757695,3.1670952694213,0.080827652611842
5.45e-05,0.07109285461654,3.1764518562801,0.21211455758058,2.921321499365,0.037307184503242,3.2371307357144,0.080649294161177
5.5e-05,0.073143943261988,3.2451412852053,0.21640459318695,2.9882174350736,0.037997395715365,3.308791605221,0.080604696014126
5.55e-05,0.074823696261635,3.3158761940289,0.22062565581444,3.0564626551325,0.038691775623088,3.3816617504396,0.080841730973174
5.6e-05,0.076271698386881,3.3881433972284,0.22484613440467,3.1252521761969,0.039380354635133,3.45549375129,0.081832156039792
5.65e-05,0.077863970133226,3.4617721204779,0.22913306389646,3.1941429945114,0.040057464762587,3.5302043033513,0.083525483622781
5.7e-05,0.079823054286293,3.5367897140613,0.23353171295224,3.2632765157665,0.040722802309475,3.6056221490988,0.085229933336384
5.75e-05,0.082021576617438,3.6130596994382,0.23803840383376,3.3333022014602,0.041380212002633,3.681487175984,0.086216026131276
5.8e-05,0.084102719624142,3.6900681246591,0.24259552531738,3.4043895290133,0.042035238167687,3.7575070935693,0.0861582275341
5.85e-05,0.085741361717718,3.7670540351828,0.24714843993737,3.4766510329154,0.042692926723113,3.8335603446061,0.084872295196659
5.9e-05,0.086810202956344,3.8433673966241,0.25169969291351,3.5501306582267,0.043356902466175,3.9095775236282,0.082374388511997
5.95e-05,0.087477723674274,3.9188208796412,0.25619875830073,3.6248722485815,0.044029624321355,3.9858417096592,0.078732378500618
6e-05,0.088240933086555,3.9938666131901,0.2606564281705,3.7011111998976,0.044712812337387,4.0627669615793,0.074258651770251
6.05e-05,0.089642614640156,4.0694419220569,0.26502749812058,3.7785161329308,0.045407153425174,4.1406925690001,0.069839913087333
6.1e-05,0.091738344978479,4.1464338299917,0.26925622854201,3.8568232028852,0.046111393177253,4.2197196716597,0.065928114184163
6.15e-05,0.09396546931795,4.225121469241,0.27324474720731,3.9355933125568,0.046821806952613,4.2997389425212,0.062951985977822
6.2e-05,0.095723790291829,4.3051271881231,0.27696671598169,4.0146912287411,0.047532969677538,4.3806254039944,0.060755382858966
6.25e-05,0.096934902544514,4.3858568439899,0.28043733702799,4.0942812200272,0.048239819420419,4.4624038040227,0.058800323048998
6.3e-05,0.09784726507528,4.4669036480942,0.28371014986238,4.1751196774106,0.048940057916554,4.5452614040432,0.056819459837525
6.35e-05,0.098580420259629,4.5481446353491,0.2868445840704,4.2573075786514,0.04963565077702,4.6294893557737,0.054995412824864
