time,DJint,DJint_2,Fy,Jint,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_power,preset_ext_work,preset_ext_work_p,strain_energy
11.25,9.8308408603191e-05,0.0022979883062426,100.26045498922,0.0026598323698666,0.23676206546773,0.003816786860411,0.11965938762087,0.0014030490871638,0.037141590533122,0.2416842951435,0.24663666179719,0.1134934445487
11.5,0.00012097839772217,0.00236794524606,100.29440508517,0.0027975758891967,0.24059805216557,0.0042511726508715,0.12668899013425,0.0014894241147804,0.043634976604494,0.24705005095024,0.25673373268939,0.11133671232952
11.75,0.0001570111313511,0.0024346274211236,100.28146387757,0.002949058660118,0.24543188018093,0.0047157054574446,0.13343351344729,0.0015848241071647,0.045937601547882,0.25238601972709,0.26793030495844,0.10987930877644
12,0.00018972543907752,0.0024971649598879,100.2515760761,0.0030968593165802,0.25147283700339,0.005210527428155,0.13944647839179,0.0016831614266596,0.043520063587706,0.2576944067919,0.27911251310039,0.10894660398772
12.25,0.00019657389827006,0.0025594399305142,100.21846262039,0.0032175930377273,0.25803607395799,0.0057367480396514,0.14538506123898,0.0017782394270479,0.038164175123826,0.26297822103748,0.28932304293933,0.10754227312733
12.5,0.00016453562144368,0.0026205997925835,100.17492649424,0.0032973126626886,0.26422702692625,0.0062933773982574,0.15189491944541,0.0018666136718618,0.033183267500763,0.26824099922743,0.2982414732674,0.10547912200909
12.75,0.00010506864089497,0.0026786867980828,100.11284843668,0.0033472786500202,0.26965493909206,0.0068800338167816,0.15867480119178,0.0019491280541557,0.031186008130723,0.27348769260987,0.30628763272134,0.10343207684731
13,5.2346781518329e-05,0.0027326019575581,100.0340021902,0.0034026163513762,0.27441016557373,0.0074954618052469,0.1652909406566,0.0020297632374161,0.032717056635511,0.27872523342706,0.31427551581712,0.10152813202989
13.25,4.0153405731434e-05,0.0027809361431423,99.973148148354,0.003498020653138,0.27889483895117,0.008140183553303,0.17191101820048,0.0021123757401132,0.036129673514909,0.28396164487306,0.32288135708592,0.099432762482994
13.5,7.3230472157474e-05,0.0028240989581207,99.979531499986,0.0036379878645446,0.28369135615798,0.0088122770133579,0.1786421767021,0.0021977805869248,0.038192257388476,0.2892015596931,0.33217159844884,0.097290451672118
13.75,0.00012012211537729,0.0028575205038025,100.04244389861,0.0037905869423425,0.28904767922496,0.0095072980917795,0.18529319580622,0.0022835507134841,0.037602866561648,0.29444226050271,0.34164598894261,0.095269329417323
14,0.00014085002321617,0.0028832786121702,100.07889857063,0.0039164725779828,0.29463516758679,0.010226819024702,0.19186727508143,0.0023665652353243,0.035697676554984,0.29967744792169,0.35080855683219,0.093228969147173
14.25,0.00012644978739318,0.0029030642290559,100.02627898733,0.004007809639212,0.30003980953384,0.010970040910292,0.19842335605059,0.0024458315521754,0.034713193395919,0.30490612040799,0.35960991557605,0.091202215407344
14.5,0.00010596141130145,0.0029264398065934,99.917412456504,0.0040943609876925,0.30518679922453,0.011735508591756,0.20489727593258,0.0025230223413859,0.035410572866287,0.31013603088443,0.36837538635883,0.089256228404376
