time,DJ1,DJ1_br,DJ2,DJ2_br,DJ_br,DJint,EW,EW_br,FE,FE_br,Fy,J,KE,KE_br,PEW,SE,SE_br,max_disp_y
24.125,-0.00231988617895,0.00023393256691073,0.0024887805554927,-4.5128463539619e-05,0.00018880410337111,0.0001688943765427,0.61369137661282,0.00035543370771857,0.11730782148837,0.0014293397798684,94.398784817494,0.011465960527141,0.5107668977581,0.00018729863175881,0.62434067053368,0.080277433650462,0.0020423381279013,0.0063966907250346
24.375,-0.0024783341536816,0.00033840539868688,0.0027584040984886,-3.6077058699565e-05,0.00030232833998732,0.00028006994480706,0.62652557991974,0.00027862523828609,0.11937334242261,0.0022018438516617,92.950758694648,0.011735251535198,0.52231215559297,0.00022477578570718,0.63817513799206,0.081979944216203,0.0022925676881713,0.0065360194118496
24.625,-0.0023301775857162,0.00048984677758983,0.0027624435826477,-4.2975315253109e-05,0.00044687146233672,0.00043226599693144,0.6403134869705,0.00016889831651091,0.12158059607605,0.0032090084749647,95.101512054065,0.012314888622185,0.53416432787805,0.00027738600535918,0.6526802489533,0.084092970511302,0.002586870925425,0.0066776610735185
24.875,-0.002098229569564,0.0006690102583712,0.002688612445443,-6.2974750588444e-05,0.00060603550778276,0.00059038287587899,0.65510972671413,3.6199240494195e-05,0.12390717168456,0.0045062475496229,99.104680210814,0.012984368128767,0.54613723575396,0.00035173141669893,0.66756259378215,0.086563961318126,0.0029377300276329,0.00682074678221
25.125,-0.0020556961644341,0.00090038700373533,0.0030099419770902,-6.8059643750739e-05,0.00083232735998459,0.00095424581265611,0.67041782807516,-0.0001366723194295,0.12640702825555,0.0061363541333877,102.22057252583,0.013472965909599,0.55813559136924,0.0004544860616117,0.68242615943486,0.088927031280135,0.0033584496650631,0.0069635523179363
25.375,-0.0023379112899016,0.0011975486717981,0.0035454035681219,-8.2463808991969e-05,0.0011150848628061,0.0012074922782203,0.68556575155414,-0.00034509746786921,0.1290243947283,0.0081145515089219,102.60580178682,0.01364559241063,0.57025294247937,0.00059246515768584,0.69702845660241,0.090842154323847,0.0038599720648011,0.0071049497576442
25.5,-0.0027057786306261,0.0013234539356569,0.0042100191316166,-9.0196730061535e-05,0.0012332572055954,0.0015042405009905,0.69295620640919,-0.00046370212253049,0.13035327879918,0.009245409232288,101.48977948662,0.013623814655998,0.57962129736631,0.00072580627695681,0.70422128627373,0.091656326465532,0.0041400045713958,0.007175107666264
25.75,-0.0031022363520502,0.0017864238435797,0.003396784941139,-0.00011870551633836,0.0016677183272413,0.00029454858908873,0.7073516831219,-0.00068829642735793,0.13326991969868,0.011824161453928,99.051145613577,0.013574024896806,0.58860429676908,0.000901009518311,0.71856981455885,0.093219396155335,0.0047601382869771,0.0073156896466746
26,-0.0034373469487233,0.0021312721080253,0.0031179030479686,-0.00025515205419991,0.0018761200538254,-0.0003194439007547,0.7216118383197,-0.00093421459063442,0.13650641141842,0.014822807471458,97.217922081156,0.013704131949118,0.60087811366891,0.001219207191491,0.73306607240993,0.094787991630904,0.0054226353561724,0.0074583345447529
26.125,-0.0036146160070176,0.0021131197382655,0.0035649280941541,-0.00034181997157291,0.0017712997666926,-4.9687912863582e-05,0.72882268566504,-0.0010599954497929,0.13822641086934,0.016507368686858,97.018902235294,0.013879899263399,0.61039083983954,0.0015424244405984,0.74042115770348,0.095599306681484,0.0057520606930332,0.0075309602946212
26.375,-0.0034937627879551,0.0022609891977762,0.0026030321730842,-0.00084426516988393,0.0014167240278923,-0.00089073061487087,0.74362809181018,-0.0012772860176125,0.14192431593267,0.020198480997593,98.504748951688,0.014367666337425,0.61960258306763,0.0019266671290584,0.75531871230535,0.097223435838648,0.0063801417270069,0.0076792035389001
26.625,-0.0035457854205163,0.0023154342124051,0.0025442342463279,-0.0013512435227582,0.00096419068964697,-0.0010015511741884,0.75882992291651,-0.001499959577355,0.14619763345756,0.024278368979098,100.58679294181,0.014850190109693,0.63229789605299,0.0024965854882336,0.77032073662694,0.098675558641839,0.0069810387096105,0.0078305793951646
26.875,-0.0038799019927741,0.0023666705034042,0.0023458843088364,-0.0019458356220664,0.00042083488133782,-0.0015340176839377,0.77411378790875,-0.0016897457203516,0.15065279670459,0.028596969888418,101.51473139987,0.015148661940339,0.64516507041699,0.0030715354159836,0.78525946496636,0.099850029623545,0.0075664457597419,0.0079835662331179
27.125,-0.0045351253771812,0.0025357805221354,0.0023026091825531,-0.0025578652079584,-2.2084685823079e-05,-0.0022325161946281,0.78920949434315,-0.0018426517424482,0.15522587541694,0.033037665123367,100.61524240485,0.015275196231669,0.65820318425174,0.0035950035947147,0.80009660078469,0.10067107475685,0.008077802436762,0.0081440615861129
27.375,-0.0053691995016383,0.0024709404121274,0.0025620807198636,-0.0030711639292423,-0.00060022351711484,-0.0028071187817748,0.80411196613516,-0.0019382500933958,0.1598701843039,0.037427253498101,98.866598259718,0.015398108403149,0.67140434301896,0.0040560915235359,0.81492914211537,0.1013509430256,0.0084476161895848,0.0083070831282629
27.625,-0.0062061241283738,0.0023611393813878,0.0030923867775841,-0.003450814578054,-0.0010896751966662,-0.0031137373507897,0.8190246600477,-0.0019951814947208,0.164371756045,0.041759605565553,97.847524964818,0.015668815795048,0.6846358229387,0.0044414737027174,0.82988044198584,0.10217258663565,0.0086554833811967,0.0084714555346194
27.875,-0.0069614012335166,0.0020991095160264,0.0035788630050423,-0.0038480467081324,-0.0017489371921061,-0.0033825382284743,0.83414322188808,-0.0020662720585765,0.16878925472932,0.04601196432847,98.252155096266,0.016090525426616,0.69779181325968,0.0047345964077978,0.84499300184361,0.10319755546884,0.0087020309973374,0.0086360419799215
28.125,-0.0076383745243283,0.0017537421584808,0.0036638190520989,-0.0045691010003797,-0.0028153588418989,-0.0039745554722294,0.84948739111868,-0.0021078459951816,0.17323676048253,0.050127516513541,99.416538639757,0.016545529562326,0.71091497012881,0.0049188897145252,0.86021706376747,0.10431091845981,0.0086693621810209,0.0088004292724315
28.375,-0.0082456830852506,0.0017318628486321,0.0033402881661206,-0.0056678005553223,-0.0039359377066902,-0.00490539491913,0.86492198656526,-0.0021319295593482,0.17750378226812,0.054124704608642,100.17868056374,0.016925016381065,0.72411971858503,0.0049501394717115,0.8754816257984,0.10535553156922,0.0086502694965184,0.0089641730295533
28.625,-0.0087542704081852,0.0022433827928358,0.0029131225274423,-0.0067141770900431,-0.0044707942972073,-0.0058411478807429,0.88031712010718,-0.002218655898127,0.18156826324089,0.058125880209023,100.02906771735,0.017216815323628,0.73747641980067,0.0048313933412068,0.89076222951183,0.1062355081028,0.0086570788375077,0.009127824221608
28.875,-0.0091313063538981,0.0025669236693806,0.0021352676449188,-0.0078641029803636,-0.0052971793109831,-0.0069960387089793,0.89565440615181,-0.0022968041393104,0.18575683585144,0.062302199051348,99.386590701263,0.01748292686542,0.75103493508416,0.0047129753210714,0.90608571671695,0.10695055811662,0.0086948631683938,0.009294933360957
29.125,-0.0093883638909754,0.0029522738819142,0.0013789215096673,-0.0088241817338562,-0.005871907851942,-0.0080094423813081,0.91099692910286,-0.0023872897615983,0.19040011656038,0.066774898376171,98.940121193816,0.017783012402547,0.76477300958136,0.0046799933379281,0.92148807137778,0.10756141326715,0.0088084669926802,0.0094793478836662
29.375,-0.0095841478502861,0.0033800299092076,0.00098045576161163,-0.0096214186725282,-0.0062413887633207,-0.0086036920886744,0.92640189792594,-0.0024878192893971,0.19542396375083,0.071575091951737,98.941303722396,0.018128429679807,0.77861729522759,0.004747063981377,0.93698069958429,0.10815552468913,0.0089703417606874,0.0096671847876263
29.625,-0.0097867872922549,0.0034834075948357,0.001033994730694,-0.010437237430197,-0.0069538298353613,-0.0087527925615609,0.94187436088248,-0.0025289403239945,0.20056380363435,0.076684748807808,99.135063391917,0.01849101455788,0.79249087288319,0.0048947724955307,0.95255522284503,0.10875130252806,0.0090934558006244,0.0098571000682961
29.875,-0.01003306071115,0.0035646019238195,0.00108610614558,-0.011234232454882,-0.0076696305310625,-0.0089469545655699,0.95739101800628,-0.0025730400930745,0.2059287838367,0.082087037556082,99.169582399608,0.01883810285499,0.80642040112178,0.0050572316465502,0.9682102435854,0.10931810108863,0.0091815952015253,0.010047909549334
30.125,-0.010312851259,0.0037110985175754,0.00075773599262548,-0.011996576082718,-0.0082854775651427,-0.0095551152663743,0.97294506468443,-0.0026635345186518,0.21153021266909,0.087682717306474,98.927727624928,0.019159447486057,0.82043050464792,0.0051845752683575,0.98396677874089,0.10986870066164,0.0091759644247511,0.010238866137019
30.375,-0.010590977186338,0.0036382354601676,0.00045683630749853,-0.012543062005052,-0.0089048265448848,-0.010134140878839,0.98855377564028,-0.0028018681829544,0.21740181000098,0.093461591428239,98.528313868418,0.019466666413772,0.83451086893726,0.0053383928378822,0.99985976557327,0.11050234086223,0.0090835675884244,0.010429680453309
30.625,-0.010854253956974,0.003660664837036,0.0010886815313857,-0.012358673554586,-0.0086980087175496,-0.0097655724255883,1.0042287507927,-0.0029848070335524,0.2235805128855,0.099427377200735,98.147845344047,0.019766779373216,0.84856098123282,0.0054759918495475,1.0159208646326,0.11130447191093,0.0089750542249621,0.010620362133896
30.875,-0.011140108974966,0.0037500752599591,0.002500689426656,-0.011394751518603,-0.0076446762586443,-0.0086394195483095,1.0199509551637,-0.00318407684399,0.23011662741136,0.10557328550745,97.867130170774,0.020038866782181,0.86263687254069,0.0056099294407169,1.032173249308,0.11218432408624,0.0088554111557598,0.010811081824131
31.125,-0.011510510383332,0.0037677179351037,0.0065640603106082,-0.0075871795947204,-0.0038194616596167,-0.0049464500727239,1.0356788217257,-0.0033538855119434,0.23707158494451,0.11192465970802,97.619403279298,0.020247402368859,0.87682042133789,0.0057245208874828,1.0486417540021,0.1131006248441,0.0087403648263599,0.01100218755705
31.375,-0.011994597085763,0.0039127269297182,0.012269465806753,-0.0020569190479217,0.0018558078817965,0.00027486872099031,1.051378218765,-0.0034594206924473,0.24414708108446,0.11809453852333,97.257035484189,0.020383338451142,0.8912624204436,0.005816410122923,1.0653647272323,0.11390184359297,0.0085919817798236,0.011194356456251
31.625,-0.012557610447172,0.003859914774953,0.015708677543483,0.0012282221148856,0.0050881368898386,0.0031510670963113,1.0670461089011,-0.0035329796521965,0.25056950279771,0.12314117022118,96.708768603712,0.020486455514757,0.90621712854144,0.005933376044603,1.0823947931121,0.11443637832652,0.0083977864148995,0.01138875265564
31.875,-0.013114425501159,0.0037509691915567,0.016721795958396,0.0021371026656815,0.0058880718572382,0.0036073704572373,1.0827198201229,-0.0036049178863874,0.25657421128339,0.12720381238581,96.0980354398,0.020628494477678,0.92193412263804,0.00615324060195,1.0997883550312,0.11449678058532,0.0080902961382622,0.011587039321046
32.125,-0.0135613879224,0.0036830298671471,0.017756111559597,0.0030297238578823,0.0067127537250293,0.0041947236371976,1.0984890194276,-0.0037166529908236,0.26258860255225,0.13059353307447,95.686283539588,0.020883696258023,0.93844916757435,0.0064009144968762,1.1175913078996,0.11415457853719,0.0077795960148855,0.011791144230987
32.375,-0.013806586023853,0.0035123744216976,0.017383960095159,0.0022807907855549,0.0057931652072525,0.0035773740713061,1.1145174395714,-0.0038547599034868,0.26897571174403,0.13379468332896,95.684361024393,0.021312136244688,0.95574310473982,0.0066524722547262,1.1358263911207,0.11337087689341,0.0073522517472246,0.012002787870503
32.625,-0.01379681690202,0.0034618467681998,0.016439525244811,0.00080925290427381,0.0042710996724736,0.0026427083427912,1.1310502731188,-0.0039316940745489,0.27551960368266,0.13677188851981,96.129774162215,0.021951007214075,0.97366598098833,0.006884076885138,1.1544839477552,0.11249619119352,0.0069451308683702,0.012222916304753
32.875,-0.013535567029235,0.00348153580798,0.01674292008876,0.00087142153102543,0.0043529573390054,0.0032073530595256,1.1483769497365,-0.0039795827662428,0.28226868149446,0.13972647239662,96.934195915176,0.022804877943605,0.99183527590305,0.0070361368682952,1.1735174140804,0.11192352153511,0.0065517796033654,0.012451266208582
33.125,-0.013086817907198,0.003373678979073,0.017501241115042,0.0017022277192998,0.0050759066983728,0.0044144232078443,1.1667369721403,-0.0039997934037758,0.28899989545917,0.14251733371722,97.988263281729,0.023837835965996,1.0099235170208,0.0071587653051275,1.1928448590748,0.11186984120175,0.006141459722167,0.01268626261862
33.375,-0.012572455394,0.0031970086465846,0.017471562227947,0.0016196641033952,0.0048166727499799,0.0048991068339469,1.1861946748431,-0.0040403444085672,0.29558950875083,0.14501306210165,99.171023331877,0.024966098755198,1.0278733680944,0.0073240110203932,1.2123568513454,0.11210665538192,0.0056006134101192,0.012925320920536
33.625,-0.012165675074362,0.0030462722311768,0.017333463091823,0.0011002512281751,0.0041465234593518,0.0051677880174614,1.2065542415735,-0.0040951988868664,0.30192401130721,0.14712056854952,100.28247434694,0.026050158785706,1.0458241450953,0.007484026584793,1.2319311821787,0.11233703417125,0.0050505570121665,0.013165468514617
33.875,-0.012061937789035,0.0028050845642649,0.018072488368473,0.0014793511352976,0.0042844356995626,0.0060105505794381,1.2273815285764,-0.0041575516295995,0.30824865400862,0.14885684314339,101.0382053965,0.026908473198706,1.0639988186952,0.0075362702944557,1.2514559231769,0.11213819549702,0.0045500109740833,0.013404089303325
34.125,-0.012410604975551,0.0025597622091016,0.019061213667498,0.0024335042914602,0.0049932665005618,0.0066506086919469,1.2481362823208,-0.0042312836731233,0.31483129204336,0.15042076522447,101.18444626509,0.027380153948089,1.0826273356878,0.0075216524431807,1.2708592716014,0.11128785378707,0.0040268555632885,0.01363955183553
34.375,-0.01322532026756,0.0022372556630669,0.01857969393215,0.0020781419223599,0.0043153975854268,0.0053543736645891,1.2683539030494,-0.0042944569920597,0.32187174669488,0.15207338965896,100.65218104603,0.027422576978303,1.1017453796215,0.0075630337229224,1.290136363151,0.10989808776844,0.0033674525396052,0.01387151326249
34.625,-0.014330658191347,0.0018478730738196,0.016534846975452,-1.6162078658201e-05,0.0018317109951614,0.0022041887841051,1.2877935182506,-0.0043292256489456,0.32888968426022,0.15352220842635,99.637340809831,0.027178325685277,1.1209811586002,0.0075513355573704,1.3093564723186,0.10858640185408,0.0028762961342801,0.014100799568565
34.875,-0.015406461604776,0.0014443758690999,0.015772565210434,-0.0010943359974408,0.0003500398716591,0.00036610360565757,1.30650375548,-0.0043556489340533,0.33598323178223,0.15488228929351,98.548052955541,0.026941316767556,1.1400696376436,0.0073480310381163,1.3286384742772,0.10741640407551,0.0025711482501774,0.014328928498351
35.125,-0.016134663815015,0.0010166381904001,0.017856866945946,0.00069949684118325,0.0017161350315833,0.0017222031309308,1.3248110465126,-0.0043675204836465,0.3431596309285,0.15623699930647,97.825675678481,0.027015259169285,1.1592658879629,0.0070866076638979,1.3481000915324,0.1060685651917,0.0022482584494594,0.014557497731303
35.375,-0.016365609412551,0.00076785146996601,0.020420015629758,0.0034274485259221,0.0041952999958881,0.0040544062172065,1.3432272235545,-0.0043558635802262,0.35011053847273,0.15738414902894,97.726675147556,0.027548442722661,1.1787627150019,0.006843964383999,1.3678057073224,0.10472197424952,0.0020399351967724,0.014787719737783
35.625,-0.016190738361505,0.00068102389979273,0.020601321204391,0.0041454347484081,0.0048264586482008,0.0044105828428861,1.3622466215702,-0.004368016682181,0.35662060635903,0.15823981167704,98.210734114976,0.028458120738924,1.1983972113813,0.0066193476963479,1.3877413934906,0.10371167112287,0.001967030954146,0.015020303265171
35.875,-0.015878512300929,0.0005961924096047,0.018991667396478,0.0030141094701411,0.0036103018797458,0.0031131550955499,1.382091207341,-0.0043569153518776,0.36262027892147,0.15877881364238,99.010793500103,0.029488850453479,1.2179436093187,0.006467181137781,1.4078291980304,0.10295653730831,0.0017202494718596,0.015255695134104
36.125,-0.015728816459316,0.00037394347913665,0.017572173100028,0.0019317821842562,0.0023057256633929,0.0018433566407121,1.4025875942471,-0.004434942337538,0.36788178951598,0.15911417878294,99.796078516382,0.030354220184087,1.2374260360719,0.0063988485673597,1.4279691891822,0.10242368913794,0.0016296965719177,0.015494497146831
36.375,-0.015936633611485,0.00016783942886315,0.018436988750697,0.0017386908132749,0.001906530242138,0.0025003551392117,1.4232961812753,-0.0044639207478503,0.37261367166571,0.15926412837512,100.28761991175,0.030874985679277,1.256881002545,0.0063583015014462,1.4480852713224,0.10205391901225,0.0014456189935858,0.01573776216927
36.625,-0.016519662428495,0.00021347031899799,0.01978940186687,0.0014029711809394,0.0016164414999374,0.0032697394383743,1.4437904489887,-0.0044557088815489,0.37667963801,0.15948238062633,100.31692024375,0.031055855018768,1.2763710636126,0.006336712198136,1.4681539716161,0.10145045537354,0.0013307917835944,0.01598691800215
36.75,-0.017122368667602,0.00020803796456335,0.020869567180047,-7.0347721264517e-05,0.00013769024329883,0.0037471985124447,1.4539012326719,-0.0044729986808382,0.37843474167194,0.15966981084423,100.10688692258,0.03105850463802,1.2915794530253,0.0063905188970642,1.4781756348763,0.1012312077022,0.001289386726643,0.016114107131182
37,-0.017735483747129,-5.7340507914253e-05,0.02064888971836,2.3228533870556e-05,-3.4111974043697e-05,0.002913405971231,1.4738017084192,-0.0045718924629587,0.3816233503173,0.16014266128132,99.598645142924,0.031113160561067,1.3060923740009,0.0063370234801065,1.4982409587121,0.10045551917338,0.0012102050386464,0.016374365151657
37.25,-0.018387063865372,3.3675240611064e-05,0.022714358616789,-0.001583354349525,-0.0015496791089139,0.0043272947514167,1.4935573286399,-0.0047135363101785,0.38453319176447,0.16054028787835,99.131452360443,0.03142909194883,1.3261969628359,0.0064087241997999,1.5183783601446,0.099666462846903,0.0011772189644261,0.016642049042662
37.5,-0.01876055367662,0.00030752583181038,0.023823050964162,-0.0029395986154572,-0.0026320727836468,0.0050624972875417,1.5134945833244,-0.0048729022089703,0.38746303853272,0.16070056231989,99.114722975758,0.032114473237063,1.3466604188994,0.0065566732778973,1.5386133363298,0.098462312049246,0.0011290078773357,0.016915482143718
37.75,-0.018953091942717,0.00042663996921287,0.024003943553006,-0.0038664737884245,-0.0034398338192116,0.0050508516102894,1.5338155435062,-0.0050151453815804,0.39029507106423,0.16077990551195,99.562107207857,0.033043942158252,1.3674371565046,0.0067624257494426,1.5589250716464,0.097036255465013,0.001118181481242,0.01719191122604
38,-0.019189250856221,0.00030321553148346,0.024927446915851,-0.0041131289292862,-0.0038099133978028,0.0057381960596305,1.5544735703729,-0.0051367435768012,0.393304871727,0.16087380407682,100.0868897122,0.033947939909721,1.3884153604188,0.0070175089364681,1.5792645285736,0.095464783519835,0.0011307538681354,0.017468324246524
38.25,-0.019631256549132,0.00015150603959048,0.025340855428582,-0.0037835185280509,-0.0036320124884604,0.0057095988794495,1.5752366188479,-0.0052561223982672,0.39641449604622,0.16108176591303,100.24600238295,0.034622986023434,1.4095300700262,0.0073460269603668,1.5995927164414,0.093639069059586,0.0011439592796953,0.017742359361713
38.5,-0.020250724623632,-3.4443799111788e-05,0.026130337034113,-0.002988483799979,-0.0030229275990908,0.0058796124104812,1.5958771291996,-0.0054023536573735,0.39982927714062,0.16136345142203,99.935262697257,0.035074927655071,1.4306690800086,0.0077586783936924,1.6199067574565,0.091775006734835,0.0011545809212957,0.018012808161803
38.75,-0.020869740132954,-0.00027279299404579,0.026122166968812,-0.0017142516048179,-0.0019870445988637,0.0052524268358579,1.616322781722,-0.0055772066980193,0.40391801326417,0.16150590488574,99.448941950868,0.035476744150156,1.4517560448954,0.0082627831272421,1.6402351453637,0.089785881909403,0.0011104988434859,0.018279496843023
39,-0.021310757068429,-0.00051713626243154,0.023879360092925,-0.0012788247965853,-0.0017959610590168,0.0025686030244965,1.6366660311554,-0.0057165371588766,0.40832123067753,0.16153181304654,99.185948592896,0.036004583668369,1.4729491493861,0.0087892805056982,1.660611521729,0.087648720417092,0.0010701802517953,0.018542720242631
39.25,-0.021514952229157,-0.00070174414664536,0.020811555024401,-0.0019979594984816,-0.002699703645127,-0.00070339720475653,1.6570561674594,-0.0057748990613122,0.41212965383454,0.16163618555337,99.307805894286,0.036707553992681,1.4943190753949,0.0092001032511158,1.6810516237426,0.085443239971747,0.0010611378469829,0.018802663424156
39.5,-0.02155423220419,-0.00069327972012747,0.018615942958166,-0.0021638635216033,-0.0028571432417308,-0.0029382892460232,1.6775693159191,-0.005751977739396,0.41573825823313,0.16179817360389,99.630564444651,0.037498889151063,1.5159015486994,0.0094462583040333,1.7015503918377,0.083093343439285,0.0010715889540469,0.019059199459857
39.75,-0.021557627578162,-0.00083039451228686,0.019646099141529,-0.00088004863304435,-0.0017104431453312,-0.0019115284366335,1.6981589188694,-0.005702902566033,0.41921146236945,0.16203096648072,99.796457066063,0.038243106599741,1.5376313429572,0.0095770461455499,1.7220976825806,0.080589400790727,0.0010650149367034,0.01931214938184
40,-0.021616186377706,-0.001128486207221,0.025758845457161,0.0012138784325538,8.5392225332776e-05,0.004142659079455,1.7187208512159,-0.005674292909151,0.42275009045717,0.16225529545755,99.560145835105,0.038856461840301,1.5595888812742,0.0096478661540455,1.7426981437045,0.077964652977621,0.0010342659741513,0.019561761508906
40.25,-0.02173694495077,-0.0015051217965875,0.030443497916683,0.002932656396556,0.0014275345999685,0.0087065529659129,1.739199239642,-0.0056658729258674,0.42700149507434,0.16235595856548,98.951180442381,0.039344177480885,1.5816131277915,0.0096047406988907,1.7633811233801,0.075454662510361,0.0010522362934135,0.019809044015415
40.5,-0.021877719657637,-0.001787980679824,0.029400447621344,0.0037206962662657,0.0019327155864417,0.0075227279637063,1.7596332814547,-0.0056319389684162,0.4316851704172,0.16235696028056,98.185432285482,0.039755582177161,1.6035270061279,0.0094204700526081,1.7841972925131,0.072950302592133,0.0010783383919424,0.020055726470907
40.75,-0.022015356375515,-0.0017802344528884,0.027620339825468,0.0043850555738936,0.0026048211210052,0.0056049834499531,1.7801220049568,-0.0055467740888827,0.43642008156664,0.16238493200623,97.436984430916,0.040114552420776,1.625554410957,0.0091396545037202,1.8052099355229,0.070402979568102,0.0010842655028578,0.020303894825031
41,-0.022170068488349,-0.0015971791663251,0.029200565030674,0.0055866912313986,0.0039895120650735,0.0070304965423245,1.8007562886692,-0.005454802174528,0.44139841860178,0.16216352696401,96.711809386391,0.040402992153988,1.6477852642268,0.0088098451856073,1.8265131326599,0.067882699313944,0.0011047166009008,0.020555533779175
41.25,-0.022368713014669,-0.001432149667187,0.030518834125402,0.006623744707185,0.005191595039998,0.0081501211107328,1.8215798172512,-0.0054100221138615,0.44653767473524,0.16180639286501,95.918827571827,0.040607720361889,1.670119028484,0.0084712243401546,1.8485662639317,0.065725427629765,0.001164852201995,0.020812210934228
41.5,-0.0226023510648,-0.0012769978035257,0.029377468866835,0.0072643931620574,0.0059873953585317,0.0067751178020351,1.8426056500873,-0.0054112902637712,0.4514188910694,0.16146572190512,95.000026174972,0.040762575848938,1.6925456876688,0.0081806972277688,1.8716155202429,0.063888477326058,0.0012218633006214,0.021074996123753
41.75,-0.022832465986037,-0.0011238382435146,0.029572946766809,0.0076231633620548,0.0064993251185402,0.0067404807807725,1.8638605771832,-0.0054184931684187,0.45624372444611,0.16124834106519,93.965795572374,0.040928355615211,1.7151829820229,0.0080068744044044,1.8954149999459,0.062394901845844,0.0012267647336645,0.021346158079489
42,-0.023030576432947,-0.00095827138802989,0.032234385324487,0.0077856703565614,0.0068273989685315,0.0092038088915397,1.8854125780747,-0.0054120356929561,0.46082809345325,0.16111349231305,92.858144040202,0.041140044111432,1.7380411084412,0.0079346423299793,1.9198584736653,0.061407702038575,0.0012316997982659,0.021634505231897
42.25,-0.023188890521253,-0.00078371342233339,0.033980741206803,0.0078020519620683,0.0070183385397349,0.010791850685551,1.9073720244828,-0.0054182215611289,0.46538339773971,0.16105677248159,91.746617340452,0.041397143507199,1.7612676144021,0.0079098712959067,1.9450049419144,0.060771739887166,0.0012546126900947,0.021917028520316
42.5,-0.023278077330484,-0.00063291163999465,0.032756161527195,0.0069723052951273,0.0063393936551327,0.009478084196711,1.929885098088,-0.0054646336203853,0.4701202921482,0.161029282144,90.766882214074,0.041718748603663,1.7849300182706,0.0079274153364264,1.9708315467774,0.060636112660202,0.0013046809522119,0.022197977711954
42.75,-0.023198030125805,-0.00054124087620472,0.026939051352887,0.0050401537517662,0.0044989128755615,0.0037410212270822,1.9531334806282,-0.0055550637848824,0.47516951158088,0.16107254924985,90.135497934275,0.042203003857211,1.8089991901546,0.0080370316198044,1.9974083702535,0.061051389700243,0.0013116894059288,0.022498683500396
43,-0.022783534245307,-0.00058506844293933,0.019046246440944,0.0029543581930495,0.0023692897501102,-0.0037372878043629,1.9773367719276,-0.0057013961028896,0.48042904689176,0.16134202555422,90.118363846008,0.043018471297996,1.8335844329028,0.0082732003687179,2.0247800764801,0.061968546112713,0.0012564626190996,0.022808268664246
43.25,-0.021881146564287,-0.00075358393555502,0.014711686307394,0.0018244617223423,0.0010708777867872,-0.0071694602568932,2.0027364967373,-0.0059036601503383,0.48562372350782,0.16169638740916,90.972214062532,0.044317819951616,1.8586703971041,0.0085422988419283,2.0529347926194,0.063500155778453,0.0012525762878,0.023126904634967
43.5,-0.020453559112601,-0.00091658151332123,0.016691963457417,0.0014809021999537,0.00056432068663244,-0.0037615956551836,2.0295390434666,-0.0061344535431725,0.4906256926078,0.1619232558403,92.848419891012,0.046130886961127,1.8840524802682,0.0087891724609587,2.0818571241223,0.065721148065707,0.0012689652279196,0.023453963007609
43.75,-0.018640914277937,-0.00094942312638463,0.021473322936085,0.0018658581318726,0.00091643500548793,0.0028324086581474,2.0578209936515,-0.0063552258633358,0.49537761504845,0.1619910608109,95.651556504467,0.048308304666289,1.9095885976198,0.0090485820647107,2.1112864382022,0.068480438119121,0.0012660029211328,0.023787521400894
44,-0.016737301643994,-0.00080451816515476,0.025042568875905,0.002996097009032,0.0021915788438773,0.0083052672319103,2.0874385611794,-0.006527178500802,0.499714348564,0.16189265168063,98.931242782612,0.050551624701252,1.9352346201199,0.0093184750317094,2.140969867722,0.071465106056404,0.0012822758546086,0.024124228359773
44.25,-0.015095350815033,-0.00062176197062212,0.025289094601878,0.0037952529647895,0.0031734909941674,0.010193743786845,2.1179982525237,-0.0066573359839868,0.50412989138955,0.16182951711125,101.93290893536,0.052514810017837,1.9610644186287,0.0096191254356896,2.1706551659804,0.074199487819777,0.0012894944766432,0.024459774489166
44.5,-0.014000262135491,-0.00053534408616105,0.022928258579237,0.003172548757107,0.002637204670946,0.008927996443746,2.1489235981196,-0.0067813048261018,0.50904910436388,0.1620877857814,103.85084975603,0.053925923423817,1.9872841287731,0.0099831893222147,2.2001905167965,0.076214697804179,0.0012724616896675,0.024789885801163
44.75,-0.013561483539387,-0.00062575772405875,0.021223243617646,0.0014791000333667,0.00085334230930798,0.0076617600782592,2.1796046927746,-0.0069061839087296,0.51410147424419,0.16249493861957,104.18354049375,0.054672515560074,2.0140168889497,0.010374598228233,2.2294108647327,0.077372517715132,0.0012514258478912,0.025111419886059
45,-0.013682757943883,-0.0010085329258923,0.020466600420031,-6.7630776747387e-05,-0.0010761637026397,0.0067838424761478,2.2095663657857,-0.0070353389664741,0.51894195360266,0.16278136634834,102.9885277879,0.054815917656479,2.0412131523136,0.01073125770807,2.2583228107795,0.077772634439142,0.0012251717672515,0.025423066115457
45.25,-0.014136845555683,-0.0015464987353417,0.020111588832084,-0.0005974143888051,-0.0021439131241468,0.0059747432764012,2.2385790323662,-0.0071858417091974,0.52383184943769,0.16296892534558,100.84044007127,0.054539156986102,2.0686991266723,0.011005080956686,2.2870306849847,0.077704960203741,0.0011878745009402,0.025725386301911
45.5,-0.014670194599207,-0.0018667486271343,0.020759415650416,-0.00047173596521297,-0.0023384845923472,0.0060892210512092,2.2666828320035,-0.0073445757412237,0.52859184204581,0.16304191817009,98.485145535449,0.054074527806962,2.0962810571379,0.011185250889055,2.3157019463012,0.077571002820767,0.0011479689013307,0.026020292561594
