time,DJ,DJint_1,DJint_2,Fy_top,J,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_power,preset_ext_work,preset_ext_work_p,strain_energy
30.75,0.0025113883608636,-0.01036380115594,0.012875189516803,98.317127102525,0.01983286021587,1.0021017214395,0.06212414628339,0.8303369562434,0.010672471428384,0.063463453219678,1.0134618323892,1.1717027492407,0.11673998809677
31,0.0024621547430443,-0.010700973428939,0.013163128171984,98.105912190419,0.02008448852537,1.0173648281205,0.063329438390822,0.84385898370849,0.010860027559175,0.064208143010345,1.0293210053056,1.1876616987694,0.11789363341082
31.25,0.0023871609016158,-0.011121896469378,0.013509057370993,97.737114607335,0.020257742317689,1.0326067689337,0.064555945715814,0.85753415763471,0.011048275297355,0.065087472106421,1.0453849409725,1.203823650659,0.11902358845673
31.5,0.0022127794842418,-0.011642063865715,0.013854843349957,97.202923859818,0.020352774302496,1.0477972120943,0.065804308909778,0.87149899237898,0.011238247307677,0.066180876776249,1.0616970809862,1.2202321942693,0.12000631665153
31.75,0.001915669082325,-0.012218752032877,0.014134421115202,96.621739818347,0.020427294775426,1.0629402594965,0.067073568442446,0.88593915662454,0.011431433696858,0.067547875262181,1.0783142820872,1.2369482882742,0.12069991556341
32,0.0016269683561127,-0.012765497079981,0.014392465436094,96.151166575037,0.020572108575028,1.0780914143878,0.068370154174402,0.90103854873474,0.011629648636842,0.069297999059979,1.0952928595975,1.2540540225644,0.12098812533877
32.25,0.0014876400472725,-0.013181407563115,0.014669047610388,95.930532675166,0.020879036204423,1.093377812216,0.069698956059496,0.91691903700492,0.011834708938501,0.071943489231737,1.1126731600625,1.2717092086009,0.12084147641535
32.5,0.0016535243796461,-0.01338442115329,0.015037945532936,96.064136010503,0.021417453141803,1.1090132662675,0.071059983227563,0.93354824223153,0.012047985878865,0.076027037925892,1.1304666566629,1.2902055244956,0.12040888173082
32.75,0.0021030038549366,-0.013343307176033,0.015446311030969,96.599864149824,0.022214343580632,1.1252808550825,0.07245465228196,0.95068581318354,0.012269959500487,0.079804406709253,1.1486469232081,1.309684455075,0.11999613313001
33,0.0027741369149264,-0.013098544677126,0.015872681592052,97.493299198524,0.023235964675717,1.1424607755736,0.073886309715218,0.96795137849554,0.012499938073137,0.082456084933742,1.1671473212582,1.3299670165304,0.119925644596
33.25,0.0036003370586382,-0.012763074415334,0.016363411473972,98.592947766485,0.024381501210525,1.1607115598036,0.075356057709786,0.98504278041674,0.012736076055839,0.083591345226468,1.1858688092778,1.3507229453004,0.12028898263936
33.5,0.0042956628398109,-0.012501060158016,0.016796722997827,99.669770082006,0.025496849950443,1.1799576218924,0.076859509068632,1.0019618071748,0.01297573391142,0.083174281817125,1.2046980311079,1.3715686486808,0.12080061016362
33.75,0.0048041246652705,-0.012487028277329,0.0172911529426,100.47512295914,0.026408845258119,1.1998630859945,0.078395062605576,1.0190211615472,0.013216104980456,0.081562489801011,1.2235315959942,1.3921607451331,0.12092662130301
34,0.0048140967459116,-0.012850334179588,0.0176644309255,100.80555757801,0.02697763285872,1.2199339972471,0.079957867682014,1.0365815593408,0.01345492707484,0.079439443154362,1.2423004578847,1.4122859867525,0.12034535125128
34.25,0.0045989447159912,-0.013618017459561,0.018216962175552,100.57088769002,0.027156552757523,1.23969702595,0.081547896007778,1.0547192223096,0.013691037809183,0.077592496952622,1.2609878051956,1.4319149792659,0.11914554703806
34.5,0.0040273246154365,-0.014681704435243,0.01870902905068,99.85241259365,0.027031684003509,1.2588481167917,0.083166448982093,1.0731705553761,0.013924563028755,0.076750897002735,1.2796335345669,1.4512079035103,0.117749185775
34.75,0.0033629510011174,-0.015815154741441,0.019178105742558,98.909045600168,0.026809766838078,1.2773139129306,0.08481218500659,1.0916399564512,0.014156663039019,0.0768232676359,1.2983203930187,1.4704046740901,0.11643032808832
35,0.0029304095717454,-0.016746911764964,0.01967732133671,98.100246150043,0.026747985652197,1.2952532192851,0.086483126484351,1.1101145423282,0.014388954844121,0.077716553268888,1.3171435595171,1.4897221517032,0.115146537573
35.25,0.0029407149774011,-0.017263692112724,0.020204407090125,97.750525759303,0.027051727950239,1.3130308001339,0.088162552102176,1.1287849758692,0.014622878889905,0.079929696312461,1.336173789492,1.5094279329009,0.11376920779867
35.5,0.0033487356974961,-0.017305315485385,0.020654051182881,98.016277427523,0.027781967998591,1.3311247802164,0.089833311652869,1.1477343939854,0.014859298102241,0.082239052127453,1.3554284234897,1.5296990264559,0.11238099606328
35.75,0.0039658358883606,-0.017010080074365,0.020975915962726,98.805719655494,0.028812662671631,1.349922747849,0.091472803255624,1.1668212663229,0.01509849401511,0.083745663222456,1.374862544525,1.5504471158746,0.11118562760097
36,0.0046395277277456,-0.016675970036973,0.021315497764718,99.789478452972,0.029869461130131,1.3694951607559,0.093066223658107,1.1858513644501,0.01534052337605,0.084101675285551,1.3943860427978,1.5714280331881,0.11022409906486
36.25,0.0047529375548071,-0.016629307454509,0.021382245009316,100.53264685177,0.030656661878079,1.3895419116376,0.094599935997298,1.2048442701648,0.015585711001409,0.083587926511457,1.4139020731219,1.5923892334128,0.10930535562949
36.5,0.0048457616557683,-0.017050284531183,0.021896046186952,100.72367439754,0.031024829702978,1.4095899209725,0.096062597136912,1.2238898645566,0.015834963881981,0.082884114387175,1.4333498741162,1.6131982385251,0.1082998748981
36.75,0.004150758790858,-0.017863355340132,0.02201411413099,100.37031259357,0.031073108099105,1.4292862268985,0.097454812690962,1.2430380917537,0.01608965421079,0.082621291999606,1.452727993131,1.6338864143234,0.10721584180391
37,0.0038376759718677,-0.01878681302899,0.022624489000858,99.797388258146,0.031093000708382,1.4485704994464,0.098790170675961,1.2622467614373,0.016351037936336,0.083064333602315,1.472082757371,1.6545971175237,0.10608965196038
37.25,0.0035372244252766,-0.019525283744588,0.023062508169865,99.41362815149,0.031372881059343,1.4676521141724,0.10009153275179,1.2815882043052,0.016619463436698,0.084000536633213,1.4914699952955,1.6754802263031,0.10486800271866
37.5,0.0036298987901122,-0.019966002482285,0.023595901272398,99.421937307284,0.032005902499096,1.4868455728151,0.10138168048803,1.3011148908413,0.01689381453016,0.084975363167198,1.5109177882984,1.6966022137782,0.10351721157075
37.75,0.0041703001175184,-0.020226775737755,0.024397075855274,99.710815934855,0.032850901021021,1.5063629226861,0.10267567715341,1.3208392755643,0.017171569890432,0.085587618217128,1.5304158143879,1.7179225864512,0.10203523464322
38,0.0048917782230982,-0.02052810938204,0.025419887605138,99.998755257435,0.033666205801766,1.5261893483789,0.10398291025386,1.3406908853263,0.017449536300884,0.085751281578021,1.549933866188,1.7393399489256,0.10045179809635
38.25,0.0048776348468561,-0.021009938481695,0.025887573328551,100.07774273957,0.034293443961872,1.5461299167315,0.10529427490417,1.3606646296357,0.017724907257263,0.085700339372349,1.5694496980021,1.7607714015444,0.098762577459927
38.5,0.0049171888922662,-0.021641721255063,0.026558910147329,99.945370429425,0.03474713788897,1.5659754489353,0.1065914699331,1.3807039387709,0.017996083410655,0.085770378111986,1.5889636223178,1.7822052412299,0.097045077095973
38.75,0.0044878267655375,-0.02227289174575,0.026760718511287,99.75161118065,0.035165261280738,1.5856416140736,0.10785397222432,1.4007648336335,0.018262833588138,0.086145187304256,1.6084926932704,1.803694686907,0.095331746392283
39,0.0045323534019355,-0.022758398923959,0.027290752325895,99.645403353854,0.035684232161049,1.6051894305678,0.10906444272799,1.4209351593133,0.018525793875136,0.086753267137235,1.6280543096422,1.8253069937122,0.093531635346282
39.25,0.0048821152955751,-0.023060228817205,0.02794234411278,99.653452395613,0.036337967876731,1.6247415353971,0.11020690749899,1.441338299898,0.018785710431316,0.087367963372322,1.6476546815955,1.8470721475259,0.091582222118738
39.5,0.0055351652485787,-0.023257682338552,0.028792847587131,99.671666164104,0.03704822581343,1.644371245423,0.11128768430516,1.4619844579707,0.019042944768785,0.08781057083299,1.6672910411526,1.8689694643015,0.089487700597163
39.75,0.0050468640191787,-0.023465917516601,0.02851278153578,99.561922568751,0.037703578517823,1.664052972909,0.11233895175778,1.4828197464517,0.019297513842012,0.088092095782749,1.6869645778819,1.8909572976285,0.087383410884328
40,0.0046932197913215,-0.023737366103548,0.028430585894869,99.267572157102,0.038253800589569,1.6837091891779,0.11339325103883,1.5036237449486,0.019549534970836,0.088409775634473,1.7066926462026,1.9130200315556,0.085423704544646
40.25,0.0039188505572818,-0.024037006210365,0.027955856767647,98.845465498528,0.038734289974331,1.7032979220191,0.11447700755322,1.5242896288117,0.019799691719348,0.088936338782034,1.7265104440851,1.9351882958577,0.083589667295254
40.5,0.0041226401511012,-0.024306775734107,0.028429415885209,98.392246588118,0.039206139474639,1.7228565246345,0.1156188603632,1.5449800564965,0.020049393353477,0.089661199940866,1.7464626885708,1.9575129881981,0.081841615630027
40.75,0.0045245706634782,-0.024545086092752,0.02906965675623,97.942978820112,0.039681068945963,1.7424751812021,0.11683779447922,1.5656919886245,0.020300572852418,0.090443482328096,1.7665947934119,1.9800260734817,0.080095006741134
41,0.0042901509820974,-0.024822781616396,0.029112932598494,97.430616824353,0.040104322759392,1.7622355830547,0.11813578113459,1.5864753555435,0.02055531184927,0.091254286959695,1.7869525438145,2.0027382946427,0.078451766067244
41.25,0.0035004152161396,-0.025228933232519,0.028729348448658,96.726380578122,0.040402231742891,1.7821685495104,0.11949074901165,1.6072859311472,0.020815521272121,0.092145912231625,1.8075916290785,2.0256633195416,0.077038440926031
41.5,0.0034854230549603,-0.025797726867211,0.029283149922171,95.728740345309,0.040549268102985,1.802265543614,0.12088283074581,1.628083725511,0.02108381581575,0.093274372416724,1.8285909881255,2.0488408551226,0.075909134847351
41.75,0.0032225535785154,-0.026469643473846,0.029692197052362,94.452689937082,0.040604719313248,1.8225340133528,0.12229136275027,1.6490293509911,0.021385511829127,0.094784854579474,1.8506429654881,2.0723482584971,0.075053513476643
42,0.002640860712187,-0.027114840627543,0.02975570133973,93.059530721732,0.040689938198336,1.8430469436679,0.12370931341447,1.6701776176117,0.021681860976067,0.096703075708603,1.8740058367526,2.0962842497832,0.074480256737506
42.25,0.0021932023150804,-0.027603688940644,0.029796891255725,91.794639785027,0.040921666792034,1.8639452922977,0.1251310664945,1.6917974115314,0.021972820217003,0.099026764620336,1.8981332804839,2.1207504798243,0.074177142431046
42.5,0.0016060673123204,-0.02786035070014,0.02946641801246,90.88794521229,0.041365982913797,1.8854031516015,0.1265509624979,1.7138135128956,0.022259268071064,0.10168894356997,1.92295946304,2.1458399433481,0.074302407597527
42.75,0.00097794598874098,-0.027847594648987,0.028825540637728,90.512121007661,0.042059022066442,1.9075992531101,0.12796061876692,1.7363457180595,0.022552133088934,0.10457394002655,1.9485422177742,2.1716228037976,0.074833123753697
43,0.0018783391303772,-0.027517002474628,0.029395341605005,90.806219710367,0.043052161159163,1.9307157116894,0.12935700591841,1.7594778273019,0.022873863645358,0.10760424517001,1.9748551964685,2.1981450769472,0.075768037253058
43.25,0.0027821536620377,-0.026803267771756,0.029585421433794,91.878114065666,0.044404634877207,1.9549394347127,0.13074244404856,1.7829796783392,0.023204455998984,0.11043393669688,2.0018841631625,2.2253998496806,0.0773061932586
43.5,0.0037239231314601,-0.02567521276982,0.02939913590128,93.741656220289,0.046124600151184,1.9804289133017,0.13212715619316,1.8067896941751,0.023542971471268,0.11266013140626,2.0295114391373,2.2532866081935,0.079485539395134
43.75,0.0050564499791746,-0.024183607081794,0.029240057060969,96.246921309895,0.048128838257575,2.0072414865653,0.13351872639947,1.8306593636717,0.023887500482173,0.11403933260391,2.0575713292881,2.2816240411947,0.082217881786293
44,0.0049526368015834,-0.022470875609785,0.027423512411369,99.063940298698,0.050250590950125,2.0352560393916,0.1349199452359,1.8545105637847,0.024235034222013,0.11446061901141,2.0858625400421,2.3101865351466,0.085243413533088
44.25,0.0069939234366914,-0.020764381229195,0.027758304665886,101.7108690938,0.052259395531499,2.0641361665501,0.13633843137747,1.8784586763724,0.024581768723296,0.11395269934312,2.1142015330422,2.338738199941,0.088031782987407
44.5,0.0068364784154331,-0.019356292461298,0.026192770876731,103.61641916154,0.053880207503535,2.0933652981589,0.13777161667892,1.9027445288115,0.024923800177632,0.11276436209014,2.1423420396038,2.3670778326201,0.090132713983613
44.75,0.0067385518970538,-0.018525467657464,0.025264019554518,104.25754011463,0.054857631333726,2.1223612602173,0.13922024494636,1.9275068470188,0.025257970616993,0.11131831772717,2.170166058873,2.3950881675973,0.091306625333488
45,0.0069436842194682,-0.018399479250296,0.025343163469764,103.37640223648,0.055078104207906,2.1506378874985,0.14068438044838,1.952743515875,0.02558254976458,0.11012848426672,2.1976685444138,2.4227690178465,0.091640811632264
45.25,0.0054648893908135,-0.018850987308457,0.02431587669927,101.16078408854,0.054668165183648,2.1779463659685,0.14217366462362,1.9782668660523,0.02589751309096,0.10962939033606,2.2249642692542,2.4502387521719,0.09150233935172
45.5,0.0039118424715747,-0.019518562415566,0.023430404887141,98.246063484571,0.053980365997947,2.2043401640808,0.14369996348214,2.0038887118322,0.026204344515845,0.11010557962657,2.252256080045,2.4777056234172,0.091286911631118
45.75,0.0026460153623637,-0.019931061326435,0.022577076688799,95.526561720613,0.053478614048913,2.2301577459615,0.14525168404562,2.029551080415,0.026505472473203,0.11157489958498,2.2797716501065,2.5054156833186,0.091220042017357
46,0.0017341959929639,-0.019659850232363,0.021394046225326,93.87520613247,0.05359175105204,2.2559448468332,0.14683011679986,2.0553919673359,0.026803566574546,0.11370945299108,2.3076891947996,2.5335762273906,0.091348468000708
46.25,0.0013195137684002,-0.018477687869002,0.019797201637402,93.842078103381,0.054557230204545,2.2823168189447,0.14842733013008,2.0815632762313,0.027100936678811,0.11589780187352,2.336075898509,2.5622771342487,0.091712889048055
46.5,0.0025308072546012,-0.016510642442677,0.019041449697278,95.381787299407,0.05627084006697,2.3097542971319,0.15003994852553,2.1080841203158,0.027399191111406,0.11751951225264,2.3648705026064,2.5914542985145,0.092348165891941
46.75,0.0037610533668567,-0.014264610340898,0.018025663707755,97.772367158575,0.058261020095879,2.3383946927147,0.15166586654693,2.1348589654503,0.027699177072189,0.11818337392492,2.3939899772949,2.6209171592867,0.093165589140538
47,0.0050647769622927,-0.012397846311936,0.017462623274228,99.9193186122,0.059913343324223,2.3679617689587,0.15330758499401,2.1618306919669,0.028001114826044,0.1180126474335,2.4231305605028,2.6504416619565,0.093868578434488
47.25,0.0052865692123204,-0.011339099923567,0.016625669135888,100.95283929013,0.060841265998853,2.397921187238,0.15496220142858,2.18915807031,0.028304795875945,0.1175047372026,2.4521426356149,2.679881335036,0.094133546996538
47.5,0.0049793013410127,-0.011068135537969,0.016047436878982,100.68163889588,0.061088964189096,2.4277694773654,0.15662851366361,2.2168869062774,0.028609743035151,0.11711898442607,2.4809969751962,2.7092093002396,0.093877517335383
47.75,0.0047350342388119,-0.011240709191346,0.015975743430158,99.552118434984,0.060995380396371,2.4572553896857,0.15830464413012,2.2449980341562,0.028915290535064,0.11719080928483,2.5097705636147,2.7384980244534,0.093214899923633
48,0.0043074543017802,-0.011474579138243,0.015782033440023,98.241711477491,0.0609105377922,2.4864174412226,0.15999111748982,2.2734310523707,0.029220598305018,0.11783071861775,2.5386247260094,2.7678757154413,0.092329793818961
48.25,0.003959897791152,-0.011500054919976,0.015459952711128,97.301557850568,0.061058024654571,2.5154898211688,0.16168852048284,2.302175557138,0.029524651326208,0.11891100082613,2.5676685446054,2.7974684303717,0.091320137971282
48.5,0.0035395798593194,-0.01115107491085,0.014690654770169,97.040190014339,0.061561716596133,2.5447790528717,0.16339670940924,2.3312429781391,0.029826311193938,0.12016228384751,2.5969396830594,2.8273525909559,0.090306851575576
48.75,0.0035744806858725,-0.01039365978292,0.013968140468792,97.496711679604,0.062433887747836,2.5745367670511,0.16511938024022,2.360551853479,0.030124476516656,0.12127078838553,2.6264373170644,2.8575317249851,0.089394935283546
49,0.0041439849987158,-0.0094299684106936,0.013573953409409,98.381083152404,0.06347888385403,2.604834624354,0.16685930596973,2.3899979846364,0.030418360269778,0.12200856035586,2.6561021693689,2.8879416435778,0.088597794977741
49.25,0.0049604715972234,-0.0086677195969715,0.013628191194195,99.13243454368,0.06431974169759,2.6355145045213,0.16862275077073,2.4195094624848,0.030707811621639,0.12237639692851,2.6858540169046,2.9184897632383,0.087817041579744
49.5,0.0044916191480628,-0.0084449825845865,0.012936601732649,99.245719700463,0.06466356980156,2.6662865962408,0.17042375148582,2.4491750265221,0.030993537883754,0.12262735195329,2.7157772947671,2.9491152318485,0.086894915173714
49.75,0.0036531399509554,-0.0087449420205269,0.012398081971482,98.661052121767,0.064575345916257,2.6969270332012,0.17227538640935,2.4791015333241,0.031277078919611,0.12309277553172,2.7457701932066,2.9798302477841,0.085723944906404
50,0.0037548174471432,-0.009218756902977,0.01297357435012,97.816346506779,0.064439189764133,2.7274213280057,0.17418711273203,2.5093058913724,0.031560482832865,0.1239363992386,2.775900691317,3.0107088946304,0.084325417863189
50.25,0.003267371192886,-0.0095026455401642,0.01277001673305,97.273315037647,0.064623025232855,2.7579445452159,0.17615287366683,2.5398517570066,0.031845789771762,0.12505610859727,2.8062472359181,3.0418329581099,0.082776953578
50.5,0.0028616349438423,-0.0094983548049201,0.012359989748762,97.273570364964,0.065190612256738,2.788711299865,0.17817067511428,2.5706941232043,0.032134551548531,0.12620650169257,2.836958408068,3.0732407843962,0.08125474894056
50.75,0.0025146268442809,-0.0093746383938126,0.011889265238093,97.618082635074,0.065913212038668,2.8198225233385,0.18023197412437,2.6016711428253,0.032427605441301,0.12720686240617,2.867933163252,3.1049174549085,0.079869734702171
51,0.0026765740639583,-0.0093654819602467,0.012042056024205,97.902037335128,0.066498750204835,2.8512171478989,0.18231281016764,2.6326969962841,0.032725171123885,0.12805626119651,2.8991200477363,3.1368253453588,0.078643251992712
51.25,0.0025629942355264,-0.0095836793939098,0.012146673629436,97.83584029286,0.06680231393687,2.8827417078729,0.18438965360322,2.663818303576,0.033027145639705,0.12889831393943,2.9305083533004,3.1689446672508,0.077501743403794
51.5,0.0023347002778194,-0.0099697417980538,0.012304442075873,97.403082432898,0.066884038198077,2.9142660860386,0.18645701069223,2.6951234029804,0.033333370617632,0.12990245393244,2.9622856002823,3.2012947632348,0.0764332035835
51.75,0.002048713075296,-0.010364303203064,0.01241301627836,96.802300931984,0.066925785534581,2.9457610579156,0.18850463046279,2.7265588107321,0.033643712224605,0.13115955151395,2.9943572854796,3.2339275139156,0.07551975030131
52,0.0018923222723743,-0.010638486962717,0.012530809235091,96.261988600989,0.067081083463952,2.9772948871181,0.19051837422725,2.7581112806966,0.033957973279944,0.13265283935259,3.0267887691093,3.2669040627739,0.074855571427169
52.25,0.0013931416187422,-0.010799753098451,0.012192894717193,95.862075801525,0.067351272963478,3.0089626814213,0.19250923506885,2.7898818115808,0.034275803970167,0.13431255276329,3.0596916421584,3.3002747367884,0.074372361455593
52.5,0.00082720149420784,-0.010984158985552,0.01181136047976,95.492326338867,0.067588601330382,3.0408103018425,0.1944856642488,2.8219428758756,0.034596773113947,0.1361077313814,3.093143202476,3.3340772723065,0.073951055222178
52.75,0.00028817765214676,-0.011307294637056,0.011595472289203,95.001832005753,0.067658534039506,3.0728253958072,0.1964554252303,2.8544398939552,0.034920610020551,0.13808799601364,3.1271020157924,3.3683517382309,0.073490299702256
53,0.00039433396125023,-0.011694745234992,0.012089079196242,94.417938949386,0.067627016514786,3.1050126250874,0.19842478422646,2.8874893442139,0.035247453380959,0.140318831895,3.1616266640723,3.4031525917195,0.073010262062392
53.25,-7.5338698648529e-05,-0.011885396227632,0.011810057528984,94.001225688393,0.067762631223917,3.137482776839,0.20041259756918,2.9210905939148,0.035577892582258,0.14276405054505,3.1967744272081,3.4385379520245,0.072611627433654
53.5,-0.0008269037577555,-0.011632865432625,0.01080596167487,94.051988410784,0.068327869782064,3.1704649713281,0.20243921819497,2.9551019315264,0.035912703436065,0.14525563593835,3.2325726867129,3.4745404128349,0.072440061163686
53.75,-0.0003731650445867,-0.010895276249923,0.010522111205336,94.662692803641,0.069378789051074,3.2042270103761,0.204499236996,2.9894197263088,0.036252376961553,0.14759307079834,3.2689953081103,3.511146501177,0.072541961717427
54,0.0011069947565052,-0.0098247697387038,0.010931764495209,95.668951234625,0.070769809807268,3.2389742124565,0.20658842915518,3.0240272646888,0.036596671968578,0.14959075600514,3.3059628938574,3.5482944795274,0.072901787583893
54.25,0.0024739250067166,-0.0086091343558199,0.011083059362536,96.819328233449,0.072315199980987,3.2748017164779,0.20869067053286,3.0588130619125,0.036944404528311,0.1511427939759,3.3433632458149,3.585886173275,0.073507819435255
54.5,0.0030626931679475,-0.0073543975194424,0.01041709068739,97.960547369961,0.07391216737782,3.3117007539973,0.21079980571939,3.0937111796251,0.037293552270317,0.15218381611535,3.3810730345977,3.6238019995364,0.07429549479469
54.75,0.0040312618955293,-0.0061105277196544,0.010141789615184,99.056215159775,0.075513865029388,3.349564672213,0.21290706032694,3.1286839526393,0.037641606477099,0.15268640468993,3.4189678885351,3.6619107771371,0.075139711620915
55,0.004553092390363,-0.0049836084189771,0.0095367008093401,100.05360654455,0.077014706296363,3.3881714149106,0.21500676084016,3.1638654025257,0.037986038029203,0.15266245930903,3.456925965604,3.700079385137,0.07575618003928
55.25,0.0048334690236669,-0.0041939033832711,0.009027372406938,100.77005524163,0.078199405834491,3.427172128433,0.2171055818651,3.1994366237871,0.038324761081056,0.15221443265009,3.4948397411517,3.7381889966319,0.075933537718838
55.5,0.0056604312720839,-0.0039892043614318,0.0096496356335157,100.94405637585,0.078837989630867,3.4661294290221,0.21921707555918,3.2353965840237,0.038656524739192,0.1516241120766,3.5326420386342,3.7761688147227,0.075629412353481
55.75,0.0046688178779776,-0.0044714403012058,0.0091402581791835,100.41740482686,0.078852065460386,3.5046229584247,0.2213383022382,3.2716590891067,0.038981185516924,0.15124120489586,3.5703340760972,3.8140269793443,0.074967146249858
56,0.0029595464943384,-0.0054955809645099,0.0084551274588483,99.273486537862,0.078396211787959,3.5423820295634,0.22345734992852,3.3081351517236,0.039299808734798,0.15138127634098,3.6079950905714,3.8518547894989,0.074180497263895
56.25,0.0014959332096721,-0.0067311528346078,0.0082270860442799,97.810094536896,0.077785872988449,3.5793720058834,0.22555732539604,3.344695557061,0.039614549065331,0.15214131472861,3.6457640928844,3.8897951133826,0.073473214171505
56.5,0.0002377181867633,-0.0078035086271164,0.0080412268138797,96.405815994368,0.077364949058779,3.6158002041434,0.22762894037491,3.3813263393619,0.039928295545527,0.15352702030897,3.6838023827578,3.9280036552623,0.07292437177771
56.75,-0.0014332538994388,-0.0083748589847958,0.0069416050853569,95.424733494524,0.077439820023125,3.6520690054338,0.22967561247412,3.4181766759517,0.040244128621833,0.15538752685557,3.7222517823208,3.9666179736578,0.072488531529856
57,-0.0011557092362017,-0.0081710802423315,0.0070153710061298,95.186477370005,0.078263506377201,3.6887046081975,0.23168759940358,3.4554291305436,0.040564700213428,0.15747710463191,3.7611960779447,4.0057260525938,0.07214771227039
57.25,0.0002762914617854,-0.0070829538498106,0.007359245311596,95.879758490365,0.079942557968265,3.7262357661731,0.23367242316317,3.4930913893716,0.040891690047898,0.15934662398861,3.80062911944,4.0453290186713,0.071929054265909
57.5,0.0013133106555746,-0.0053385302558161,0.0066518409113908,97.374105679775,0.082261994778211,3.7650020948748,0.23562899618493,3.5310373441072,0.041225498178843,0.16057620792302,3.8404429890408,4.0853193726603,0.071801368821477
57.75,0.0032484140662687,-0.0035267912929645,0.0067752053592333,99.124282721724,0.084642766817695,3.804973683658,0.237562668452,3.5694043730326,0.041565288631236,0.16097130220667,3.8804566523157,4.1255128114265,0.07157994581325
58,0.003602718320553,-0.0023158150413629,0.0059185333619159,100.39064711099,0.086408591767956,3.8457287672436,0.23946891467694,3.6080356513977,0.041909391275718,0.1607628031462,3.9204862384198,4.1657295745956,0.071084278734238
58.25,0.0039900487481318,-0.0020341681378711,0.006024216886003,100.68427854969,0.087210406246925,3.8866490850209,0.24135634175824,3.6471276892893,0.042255920471979,0.16038114954357,3.9604224956705,4.2058725686818,0.070111595708146
58.5,0.0028874111782929,-0.0024852870703284,0.0053726982486213,100.06164338936,0.087228168668287,3.9272194868585,0.2432283625277,3.6865630288895,0.042603351878828,0.16025967698821,4.0002678518515,4.2459526719983,0.068733604453164
58.75,0.0031423532879877,-0.003142410014977,0.0062847633029646,99.015539646881,0.086987735787396,3.9672362735724,0.24508807923885,3.7263822431663,0.042950801771912,0.16058217808433,4.0401135940614,4.2860579038824,0.067064129688468
59,0.002833299195558,-0.0035109240323133,0.0063442232278713,98.100786459481,0.086999821844718,4.0068229662787,0.24693237965297,3.7664745309079,0.043297908750822,0.16131924696373,4.0800803377642,4.3262955820134,0.06529690896028
59.25,0.00074152548560277,-0.0033541596019261,0.0040956850875289,97.644847302351,0.08752058746687,4.0463068908933,0.24874282420962,3.8067034442306,0.043644452430776,0.16228533369526,4.120262137101,4.3667461545957,0.063600040774451
59.5,0.0010576097768749,-0.002674155791695,0.0037317655685699,97.716841751914,0.088560554137394,4.0860597175637,0.25053119024683,3.8471604304475,0.043990008653532,0.16325856022625,4.1607063424037,4.4074391413359,0.062068806389258
59.75,0.0011525829864755,-0.0016457818635507,0.0027983648500262,98.21611640337,0.089956714476214,4.1263529722352,0.25230579770451,3.8877283125795,0.044333913908026,0.16404833733191,4.2014379579448,4.4483525035307,0.060753037966806
60,0.0021952060142895,-0.00059082057179237,0.0027860265860818,98.894370582713,0.09140129755586,4.1672435259507,0.25406431445903,3.9282255663658,0.044675595911487,0.16454715279746,4.2423338834348,4.4894269397969,0.059636782291591
60.25,0.0019390449141902,8.4766015591237e-05,0.001854278898599,99.369831523974,0.092501594527186,4.208535847993,0.2557928942448,3.9688330322333,0.045015060968449,0.16480065475807,4.2833264722461,4.5305954157413,0.05840952136717
60.5,0.0042550737963087,0.00012195067446667,0.004133123121842,99.308579355246,0.093010565461706,4.2498828432839,0.25748019897894,4.0095865638803,0.045353192429721,0.16502318476462,4.3243812556358,4.5718233956817,0.057092520613695
60.75,0.002920388818889,-0.00034846647563218,0.0032688552945212,98.694531445655,0.093063328964628,4.2909962222756,0.25912364833274,4.0507320684365,0.045691603411575,0.16547706424059,4.3655240500736,4.6131359268073,0.055490065398025
61,0.0018372723424316,-0.00089081160326039,0.002728083945692,97.868521142999,0.093083962504569,4.331820180084,0.26070989822918,4.0922669701528,0.04603204565395,0.16631390115028,4.406829732076,4.6546097974812,0.053800092782486
61.25,0.0013354038836322,-0.0011503897132053,0.0024857935968375,97.232750176339,0.093404854263976,4.3725310242074,0.26222477375137,4.1339258287534,0.046375642789519,0.16746375850022,4.4483806065379,4.6963320049375,0.052287850824734
61.5,0.0013872597553691,-0.0010879638414813,0.0024752235968504,96.92989099158,0.094040653918598,4.4133779806709,0.26366557485186,4.1757661305496,0.04672233207649,0.16874716689413,4.4902306976497,4.7383583706118,0.051104092802353
61.75,0.00074648590329599,-0.00091597969079869,0.0016624655940947,96.814294334687,0.094758507167613,4.4545177480393,0.26504276468163,4.2175886930461,0.047070803959217,0.17005647793398,4.5324017732642,4.7807088262153,0.050295727801509
62,-0.00079388275308965,-0.0008322968692132,3.8414116123557e-05,96.653480379689,0.095351498114812,4.4959603913607,0.26635827275421,4.2594200858786,0.04741898464606,0.1713980413963,4.5749038544743,4.8233906411316,0.049782195751595
62.25,-0.0005453611857793,-0.0010127467487664,0.00046738556298706,96.296158619921,0.095664651420379,4.5376133396603,0.26761412351079,4.3015230622357,0.047764848565188,0.17285227644614,4.6177574734395,4.8664219308619,0.049373019971787
62.5,-0.0023756143538868,-0.0015139107018692,-0.00086170365201754,95.705033328172,0.09570580729421,4.579356218933,0.2688119939769,4.3438557977269,0.048107207698961,0.17451771428394,4.6610047504037,4.9098431797031,0.049209068226787
