time,Jint,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_work,strain_energy
2.95e-05,0.019107430628984,0.9104233897766,0.050849095214751,0.73207896186336,0.0096528189427824,0.92502997621274,0.12364637952525
3e-05,0.019556950451072,0.94129791903058,0.05373449974554,0.75798573618792,0.010017997982228,0.95534932995584,0.12486188089768
3.05e-05,0.019840793760554,0.97074441385329,0.056570622384231,0.78421207503877,0.010391141121407,0.98509241543866,0.12535273002754
3.1e-05,0.020318624341649,0.99980553261758,0.059293775173725,0.81059831527463,0.010775454306482,1.0151630027898,0.12609071123276
3.15e-05,0.021151915182672,1.0296677016431,0.061887026683792,0.83727181525265,0.011172263186215,1.046265371115,0.12764878036873
3.2e-05,0.022139730873966,1.0607675803795,0.064392969198763,0.86424880742227,0.011579108778006,1.0784801990734,0.1301784870572
3.25e-05,0.022930401824172,1.0926106715766,0.066909471533456,0.89162040092009,0.011991952642489,1.1114436628118,0.13286764804802
3.3e-05,0.02340299025286,1.1244532405941,0.06955468982344,0.92012690191629,0.012409373172421,1.1448754994813,0.13425443039704
3.35e-05,0.023814463505309,1.1561518329197,0.072418418718766,0.95074714801816,0.012834855803061,1.178918161708,0.13355157779896
3.4e-05,0.024532327857387,1.1883605052664,0.075507652596727,0.98384386732568,0.013275281153512,1.2139931495014,0.13124236893835
3.45e-05,0.025662617077772,1.2219795273972,0.078732253084003,1.0190237793235,0.013737194083839,1.2503776980917,0.12844038093845
3.5e-05,0.027015491759507,1.257439472299,0.081978937628405,1.0553425355053,0.014223818750397,1.2879455831762,0.12607534657824
3.55e-05,0.028390353745334,1.2945289857635,0.08517572626467,1.0920019598689,0.014734172502504,1.326281150448,0.12452780488317
3.6e-05,0.029769598576845,1.3328245934383,0.088294475047923,1.128332440931,0.015263518611754,1.3649702588948,0.12379853658903
3.65e-05,0.031197039576953,1.3720399392273,0.091361669080281,1.1645577622136,0.015804270836264,1.4037564236529,0.1230657873565
3.7e-05,0.032555450947318,1.4118660515572,0.094418879267607,1.2013113651134,0.01634770685365,1.4424955638655,0.12154334475753
3.75e-05,0.033583039055168,1.4517176374483,0.097515068528425,1.2387763974582,0.016886975530153,1.4810891778464,0.11922981659709
3.8e-05,0.03415794801647,1.4909317106917,0.10058498335377,1.2765500771152,0.017420234722565,1.519528349127,0.11683168550255
3.85e-05,0.034523006228004,1.529254393071,0.1035320732879,1.3140931070332,0.017951513241269,1.5579625409549,0.11479998628103
3.9e-05,0.035153888827508,1.5670528150583,0.1063602463854,1.3519005259569,0.018488076180754,1.5966375353081,0.11245992397675
3.95e-05,0.036378959124862,1.6050520871928,0.10909119593138,1.3904785644122,0.019035766948325,1.6357075263827,0.10960409656171
4e-05,0.038137940663956,1.6438310277989,0.1117202742623,1.4301250433731,0.019595314284339,1.6750951447692,0.10622387372541
4.05e-05,0.04006014880654,1.683447838746,0.11431058451538,1.4703998268232,0.020161740517919,1.7145454366985,0.10281861243942
4.1e-05,0.041703990260069,1.7234551757004,0.11692711895511,1.5105608626775,0.020727014044868,1.7538442345311,0.099400449390724
4.1125e-05,0.042033015768621,1.7334529743721,0.1175865224434,1.5361407276242,0.020867380411402,1.7636354162715,0.09852016098439
4.1375e-05,0.04256113368331,1.753371539667,0.1189057267491,1.5511029434524,0.021146057462749,1.7832007281679,0.096640557198361
4.1875e-05,0.043182152025678,1.7927466302665,0.12157474454439,1.5809069975768,0.021696071455369,1.8225393454002,0.092913917607849
4.2375e-05,0.043522646077851,1.8317330690795,0.12437719561716,1.6212271110113,0.02224155559603,1.8626373543483,0.089716002255903
4.2875e-05,0.044079280017358,1.8709812538509,0.12733696861294,1.661758729785,0.022793282550377,1.9044392109972,0.087598944354282
4.3375e-05,0.045185211749311,1.9114664733807,0.13039501937144,1.7025797788345,0.02336318962677,1.9504379490459,0.086737596898463
4.3875e-05,0.046776980213394,1.954070034172,0.13345897556715,1.7441738837045,0.02395944889107,1.9989849508293,0.086956589585866
4.4375e-05,0.048505136868992,1.9992114800262,0.13648179731613,1.7872493957036,0.024583969231451,2.0494731285563,0.087513790258588
4.4875e-05,0.050085182767703,2.0468513705263,0.13951099529318,1.8327795566001,0.025233215096936,2.1016582704912,0.087824440001289
4.5375e-05,0.051562262549706,2.0968608415395,0.14262652805828,1.8806994006579,0.025900656091261,2.1554866643943,0.08842399119601
4.5875e-05,0.053256962768939,2.1493409818001,0.14583566810329,1.9303650829269,0.02657858137376,2.211059375221,0.090223680287667
