Time,Points:0,Points:1,Points:2,Raw Length,Raw Velocity,Smoothed:0,Smoothed:1,Smoothed Length,Smoothed Velocity
45.0,79.624,5.1256,0,32.799322043851134,1.0000000800000066,79.58670396270868,5.172578787879095,31.056824519629103,0.7743468739143395
45.25,79.749,5.2507,0,32.97616946396237,0.7073896804449475,79.78629603730076,5.237547785548096,31.266724416956574,0.8395995893098842
45.5,79.999,5.3757,0,33.25567796114984,1.118033988749886,79.96694871795344,5.336358508158825,31.472634469964813,0.8236402120329558
45.75,80.124,5.3757,0,33.38067796114984,0.5,80.14818414918889,5.4202967365970585,31.6723640564773,0.7989183460499447
46.0,80.374,5.5007,0,33.660186458337314,1.118033988749886,80.33903496503972,5.50597692307725,31.88156522345828,0.8368046679239285
46.25,80.499,5.6258,0,33.83703387844855,0.7073896804449475,80.54591142191619,5.56802400932434,32.09754603122026,0.8639232310479201
46.5,80.749,5.6257,0,34.08703389844855,1.0000000800000066,80.73588811189289,5.667414685315021,32.311951369792766,0.8576213542900177
46.75,80.999,5.7507,0,34.366542395636024,1.118033988749886,80.95966433566913,5.76822167832202,32.55738536940706,0.9817359984571681
47.0,81.124,5.8758,0,34.54338981574726,0.7073896804449475,81.16858041958521,5.8661368298371785,32.788108812115134,0.9228937708323031
47.25,81.374,6.0008,0,34.82289831293473,1.118033988749886,81.37924475524957,5.956766200466554,33.017440766150294,0.9173278161406415
47.5,81.624,6.0007,0,35.072898332934734,1.0000000800000066,81.57679720280204,6.043626806527166,33.233245618781524,0.8632194105249198
47.75,81.749,6.1259,0,35.249816506110925,0.7076726927047616,81.77493240093725,6.104261538461901,33.44045113863289,0.8288220794054553
48.0,81.999,6.1258,0,35.499816526110926,1.0000000800000066,82.00016550117036,6.163439160839526,33.67332866101512,0.9315100895289277
48.25,82.249,6.2509,0,35.779369758966496,1.1182129314222777,82.2449207459256,6.2147470862474545,33.92340391577829,1.0003010190526709
48.5,82.499,6.2509,0,36.029369758966496,1.0,82.53279953380444,6.257283916084287,34.21440834599054,1.1640177208490172
48.75,82.874,6.2508,0,36.40436977229983,1.5000000533333377,82.837578088583,6.2484899766903474,34.51931374250391,1.2196215860534778
49.0,83.124,6.2508,0,36.65436977229983,1.0,83.11729836830328,6.247889277389648,34.79903466722432,1.118883698881632
49.25,83.374,6.2508,0,36.90436977229983,1.0,83.38478088578582,6.257504662005034,35.06668995445044,1.070621148904479
49.5,83.624,6.2508,0,37.15436977229983,1.0,83.63711188811683,6.284624708625081,35.32047417710041,1.0151368905998766
49.75,83.874,6.3759,0,37.4339230051554,1.1182129314222777,83.8608881118931,6.328664568764944,35.5485428238029,0.9122745868099571
50.0,84.124,6.3759,0,37.6839230051554,1.0,84.1132191142241,6.368001864802242,35.80392167491804,1.0215154044605583
50.25,84.374,6.3758,0,37.9339230251554,1.0000000800000066,84.38598834499334,6.417523776224155,36.08114987147337,1.1089127862213388
50.5,84.624,6.5009,0,38.21347625801097,1.1182129314222777,84.65773659674161,6.479007692308075,36.35976678457317,1.1144676523991848
50.75,84.999,6.5008,0,38.588476271344305,1.5000000533333377,84.94646620047124,6.522703962704349,36.65178416096781,1.1680695055785577
51.0,85.249,6.6259,0,38.868029504199875,1.1182129314222777,85.25429836830342,6.584193706294096,36.96569757597105,1.2556536600129675
51.25,85.499,6.6259,0,39.118029504199875,1.0,85.54391375291881,6.633735664336057,37.25951976133585,1.1752887414592124
51.5,85.875,6.6258,0,39.49402951749775,1.504000053191504,85.83008624709134,6.6783165501169455,37.549143917438094,1.1584966244089685
51.75,86.125,6.7509,0,39.77358275035332,1.1182129314222777,86.11970163170673,6.709209557109953,37.84040230596448,1.1650335541055483
52.0,86.375,6.7509,0,40.02358275035332,1.0,86.42753379953892,6.728145920746319,38.148816361124155,1.233656220638693
52.25,86.75,6.7509,0,40.39858275035332,1.5,86.71626340326856,6.768386013986414,38.440336599141766,1.1660809520704447
52.5,87.0,6.7509,0,40.64858275035332,1.0,86.9880116550168,6.800483916084319,38.71397392782211,1.0945493147213767
52.75,87.25,6.876,0,40.92813598320889,1.1182129314222777,87.2660256410308,6.829059673660079,38.993452639606055,1.1179148471357792
53.0,87.5,6.876,0,41.17813598320889,1.0,87.50000000000519,6.8692834498838575,39.23085936409207,0.9496268979440572
53.25,87.75,6.876,0,41.42813598320889,1.0,87.73921911422431,6.8867624708628785,39.4707161980205,0.9594273357137126
53.5,88.0,6.8759,0,41.67813600320889,1.0000000800000066,88.00407925408447,6.883815384615794,39.735592733417825,1.05950614158931
53.75,88.25,6.8759,0,41.92813600320889,1.0,88.27301864802386,6.8759000000004065,40.00464858435977,1.0762234037677842
54.0,88.625,6.8759,0,42.30313600320889,1.5,88.57925407925934,6.867984615385023,40.31098629450592,1.2253508405846105
54.25,88.875,6.8758,0,42.55313602320889,1.0000000800000066,88.92191142191669,6.8650333333337406,40.6536563465133,1.370680208029512
54.5,89.25,6.8758,0,42.92813602320889,1.5,89.25291375291903,6.882518648019056,40.98512018972795,1.325855372858598
54.75,89.625,6.8758,0,43.30313602320889,1.5,89.57371794872326,6.922755244755656,41.308437859771736,1.2932706801751408
55.0,89.875,7.0009,0,43.58268925606446,1.1182129314222777,89.88053613054147,6.956572494172907,41.61711407047218,1.2347048428017615
55.25,90.125,7.0009,0,43.83268925606446,1.0,90.18531468532004,6.975491375291789,41.92247924778567,1.2214607092539609
55.5,90.5,7.0008,0,44.2076892693978,1.5000000533333377,90.46095571096106,7.012762237762653,42.200628654051,1.1125976250613405
