Time,Points:0,Points:1,Points:2,Raw Length,Raw Velocity,Smoothed:0,Smoothed:1,Smoothed Length,Smoothed Velocity
48.875,86.75,8.1258,0,41.141436684119334,1.0,86.7753496503548,8.115313752914235,39.182126853038504,0.9546561997741776
49.125,87.0,8.1258,0,41.391436684119334,1.0,86.99329836830354,8.129886713287195,39.40056223210868,0.8737415162807167
49.375,87.25,8.1258,0,41.641436684119334,1.0,87.18851981352498,8.106535897436379,39.59717523593916,0.7864520153219132
49.438,87.375,8.0007,0,41.81828410423057,2.807101906527463,87.37762237762756,8.078809090909571,39.78829968636439,3.033721435320966
49.562,87.5,8.1257,0,41.99506079952721,1.4256185104568155,87.56963869464388,8.082878554779036,39.980359121271135,1.5488664105383314
49.812,87.75,8.1257,0,42.24506079952721,1.0,87.76864801865322,8.102710256410738,40.180354139789756,0.7999800740744831
50.062,88.0,8.1258,0,42.49506081952721,1.0000000800000066,87.93706293706815,8.127502331002812,40.35058407754244,0.6809197510107481
50.188,88.125,8.1258,0,42.62006081952721,0.9920634920634545,88.0687645687698,8.169787878788362,40.48890756558551,1.0978054606591925
50.25,88.125,8.2508,0,42.74506081952721,2.016129032258142,88.18123543124067,8.210604195804683,40.60855566059633,1.9298079840456204
50.375,88.25,8.2508,0,42.87006081952721,1.0,88.30769230769754,8.285804662005154,40.755682992251586,1.177018653242044
50.625,88.5,8.3759,0,43.14961405238278,1.1182129314222777,88.48921911422435,8.344976689977186,40.946610492581286,0.763710001318799
50.875,88.75,8.3759,0,43.39961405238278,1.0,88.69114219114743,8.371811188811686,41.15030884633453,0.8147934150129856
51.0,88.875,8.3759,0,43.52461405238278,1.0,88.87092074592601,8.394562937063435,41.331521348129485,1.449700014359621
51.125,89.0,8.3759,0,43.64961405238278,1.0,89.01194638695168,8.3866958041963,41.47276625319246,1.1299592405038084
51.25,89.125,8.3759,0,43.77461405238278,1.0,89.1625874125927,8.358412121212616,41.626039490678004,1.2261858998843422
51.5,89.375,8.3759,0,44.02461405238278,1.0,89.36305361305891,8.3330282051287,41.82810641208058,0.8082676856103035
51.75,89.625,8.2508,0,44.30416728523835,1.1182129314222777,89.60635198135729,8.328621911422406,42.071444677548385,0.9733530618712223
52.0,89.875,8.3758,0,44.58367578242582,1.118033988749886,89.88548951049484,8.329186480186975,42.35058277761877,1.1165524002815346
52.25,90.125,8.3758,0,44.83367578242582,1.0,90.13315850816386,8.410217482517979,42.61117048981016,1.0423508487655795
52.5,90.375,8.5009,0,45.11322901528139,1.1182129314222777,90.35751748252285,8.482506060606564,42.84688766758363,0.9428687110938654
52.75,90.625,8.5009,0,45.36322901528139,1.0,90.59003496504032,8.530022377622885,43.08421061223723,0.9492917786143948
52.875,90.75,8.6259,0,45.54000571057803,1.4142135623731065,90.83857808858347,8.500002331002834,43.3345601428133,2.0027962446085894
53.125,91.125,8.3758,0,45.99075509771017,1.802997548528566,91.08216783217323,8.50437575757626,43.57818914363651,0.9745160032928197
53.375,91.375,8.5009,0,46.27030833056574,1.1182129314222777,91.34673659674202,8.493009324009828,43.84300195865398,1.0592512600698853
53.625,91.625,8.5009,0,46.52030833056574,1.0,91.63461538462082,8.502046153846656,44.13102254959161,1.1520823637505373
53.875,91.875,8.6259,0,46.79981682775321,1.118033988749886,91.92977855478402,8.525635897436402,44.42712687752929,1.1844173117507069
54.125,92.25,8.5008,0,47.19513316943415,1.5812653667237555,92.1978438228493,8.589130536131044,44.702609285471915,1.1019296317705027
54.375,92.5,8.6258,0,47.47464166662162,1.118033988749886,92.50116550117099,8.631337296037806,45.008853389287346,1.2249764152617217
54.625,92.75,8.7508,0,47.75415016380909,1.118033988749886,92.77156177156728,8.734474358974877,45.298251725142116,1.1575933434190802
54.875,93.0,8.8758,0,48.033658660996565,1.118033988749886,93.00641025641576,8.844320979021502,45.55752010109895,1.0370735038273438
55.125,93.25,9.0008,0,48.31316715818404,1.118033988749886,93.19522144522696,9.034901398601935,45.82579339710091,1.0730931840078313
55.25,93.375,9.1258,0,48.489943853480675,1.4142135623731065,93.40588578089132,9.158151282051826,46.06986305128044,1.9525572334362664
55.5,93.625,9.2508,0,48.769452350668146,1.118033988749886,93.6384032634088,9.23068974359029,46.31343277041366,0.9742788765328783
55.75,93.875,9.3758,0,49.04896084785562,1.118033988749886,93.90588578089137,9.24552191142246,46.58132620139212,1.0715737239138434
56.0,94.25,9.1257,0,49.49971023498776,1.802997548528566,94.20046620047178,9.258600466201015,46.876196803852366,1.179482409840972
56.25,94.5,9.2507,0,49.77921873217523,1.118033988749886,94.49329836830397,9.286835897436449,47.1703870791749,1.1767611012901398
56.5,94.75,9.3757,0,50.0587272293627,1.118033988749886,94.76864801865364,9.323535198135751,47.4481716514958,1.1111382892835877
56.75,95.0,9.5007,0,50.338235726550174,1.118033988749886,95.01864801865365,9.432524475525035,47.7208961692529,1.0908980710284197
57.0,95.25,9.5007,0,50.588235726550174,1.0,95.23280885781449,9.570324009324576,47.97555982301105,1.018654615032574
57.25,95.5,9.6257,0,50.867744223737645,1.118033988749886,95.45571095571663,9.675207925408499,48.22190507078797,0.9853809911076894
57.5,95.625,9.8757,0,51.14725272092512,1.118033988749886,95.68793706294275,9.787137995338576,48.47969821544459,1.0311725786264958
57.75,95.875,9.8757,0,51.39725272092512,1.0,95.9044289044346,9.898818648019235,48.72329888378462,0.9744026733601174
58.0,96.125,10.001,0,51.67689551092693,1.1185711600072636,96.06468531469102,9.99536386946446,48.91039002951895,0.7483645829373131
58.125,96.25,10.001,0,51.80189551092693,1.0,96.2016317016374,10.051683216783811,49.05846494900278,1.1845993558706596
58.188,96.25,10.126,0,51.92689551092693,1.984126984126909,96.31439393939965,10.076783449884047,49.17398699870256,1.8336833285678207
58.312,96.375,10.126,0,52.05189551092693,1.008064516129071,96.40734265734835,10.126893006993608,49.27958260411312,0.8515774629884486
58.562,96.625,10.126,0,52.30189551092693,1.0,96.56847319347891,10.122490909091509,49.44077326184384,0.6447626309228554
58.688,96.75,10.126,0,52.42689551092693,0.9920634920634545,96.77593240093816,10.159216783217385,49.65145812743681,1.6721021078806813
58.938,97.0,10.251,0,52.706404008114404,1.118033988749886,97.00524475525052,10.209582750583355,49.8862365048675,0.9391135097227448
59.188,97.25,10.251,0,52.956404008114404,1.0,97.22144522145098,10.316913752914363,50.12761294457667,0.9655057588366844
59.438,97.375,10.501,0,53.235912505301876,1.118033988749886,97.4076340326398,10.435235431236048,50.34821732570445,0.8824175245111121
59.688,97.625,10.501,0,53.485912505301876,1.0,97.59120046620626,10.547566433567061,50.56342626979599,0.8608357763661729
59.938,97.75,10.626,0,53.662689200598514,0.7071067811865532,97.75262237762817,10.589827505828133,50.730288583443375,0.6674492545895419
60.062,97.875,10.625,0,53.78769320053452,1.0080967736775028,97.9222027972086,10.604937062937692,50.900540800524745,1.3730017506562577
60.312,98.125,10.625,0,54.03769320053452,1.0,98.09120046620627,10.633212121212752,51.07188749890877,0.6853867935361109
60.438,98.25,10.625,0,54.16269320053452,0.9920634920634545,98.23805361305944,10.714948717949353,51.23995509836434,1.3338698369489057
60.688,98.375,10.875,0,54.44220169772199,1.118033988749886,98.38578088578672,10.82248951049015,51.42267994387732,0.7308993820519163
60.938,98.5,11.0,0,54.61897839301863,0.7071067811865532,98.50786713287296,10.943806526807176,51.59479290148269,0.6884518304214851
61.188,98.625,11.0,0,54.74397839301863,0.5,98.61975524476108,11.045745920746576,51.746155346027635,0.605449778179775
61.438,98.75,11.125,0,54.92075508831527,0.7071067811865532,98.75000000000585,11.116550116550773,51.894401527807304,0.5929847271186759
61.688,98.875,11.125,0,55.04575508831527,0.5,98.87500000000585,11.157342657343317,52.025889289155316,0.5259510453920484
61.938,99.0,11.25,0,55.222531783611906,0.7071067811865532,98.99475524476114,11.219156177156844,52.160656606699796,0.5390692701779187
62.188,99.125,11.25,0,55.347531783611906,0.5,99.13811188811778,11.232745920746588,52.304655941161165,0.5759973378454788
62.438,99.25,11.25,0,55.472531783611906,0.5,99.2581585081644,11.260403263403932,52.427847335290316,0.4927655765166037
62.688,99.375,11.25,0,55.597531783611906,0.5,99.34440559441148,11.291428904429575,52.51950512430557,0.36663115606100405
62.938,99.5,11.25,0,55.722531783611906,0.5,99.45687645688234,11.27072960373027,52.633864889758186,0.4574390618104758
