time,DJ,DJint_1,DJint_2,Fy_top,J,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_power,preset_ext_work,preset_ext_work_p,strain_energy
23.375,0.0038161768912384,-0.0008852154579733,0.0047013923492117,97.895225203413,0.011284986736644,0.57035315097391,0.026322865458792,0.45904955916048,0.005893309347103,0.060921093600882,0.5771950907045,0.72604718991626,0.076824102531253
23.625,0.0037300270898911,-0.0011673001764388,0.0048973272663299,99.205874595978,0.01160051671811,0.58550433331181,0.027071177672172,0.47512098270231,0.0060473381811387,0.061786125716019,0.59247933069006,0.74138559233087,0.080983925678325
23.75,0.003847104641535,-0.0013082735308586,0.0051553781723937,99.958666712327,0.011764024682775,0.59320475331171,0.02743462246984,0.48301287158511,0.0061252359842979,0.061863678376586,0.60018210920711,0.74911370508666,0.083498131965849
24,0.0039059974348915,-0.0012924482447488,0.0051984456796402,100.90226862082,0.012086380242242,0.60870421576305,0.028163301101773,0.49070734489961,0.006281359604521,0.06127401769639,0.61552090406045,0.76450591709578,0.087394401768252
24.125,0.0039629108590501,-0.0014474148720654,0.0054103257311155,101.56163883413,0.012240990018562,0.61643749474299,0.028529954558627,0.49861700580308,0.0063592724892395,0.060684576459451,0.62311811955528,0.77212832923052,0.089708739354971
24.375,0.0039709581216011,-0.0014749074849951,0.0054458656065962,102.18023725854,0.012525595377952,0.6317143564932,0.029291928429533,0.50654801177192,0.0065135832022169,0.058990174641591,0.63802654496061,0.78708767311815,0.092747995058759
24.875,0.0040918540172583,-0.0016446385597866,0.0057364925770449,102.4430617168,0.012995315774676,0.66092523428964,0.030988604731946,0.52287769992567,0.006812642743708,0.055051300040906,0.66644117208474,0.81559804178878,0.096910448464157
25.125,0.0038729054844248,-0.0021183021111634,0.0059912075955882,102.04084628229,0.013182521833599,0.67475880975211,0.031925612437622,0.540305878536,0.0069567077764298,0.053302637341024,0.67994487372261,0.82914228396152,0.097929896948286
25.625,0.0039255692192049,-0.002489756122054,0.0064153253412589,100.45864658171,0.01350792022819,0.70128027786462,0.033933022205898,0.55719962860066,0.0072359531069045,0.052020673465793,0.70622528247928,0.85547311166322,0.099469453844797
25.875,0.0036904938437214,-0.0030610126328939,0.0067515064766153,99.052314033799,0.013663394857559,0.71425524640038,0.034997687570784,0.57438650871514,0.0073726718306476,0.052566275758947,0.71926716196348,0.86854648031631,0.10031917456713
