time,DJint,DJint_2,Fy,Jint,external_work,fracture_energy,kinetic_energy,max_disp_y,preset_ext_power,preset_ext_work,preset_ext_work_p,strain_energy
77.8125,-0.0044546121819516,-0.0022006700018079,96.315050380731,0.12593570644828,7.8663598294654,0.28041095850783,7.7104366780321,0.072857932417786,0.25226374948972,8.0337030842234,8.3131015047331,0.055998235225802
78.0625,-0.001696105847106,-0.0019862328037945,97.718071074115,0.12965970049349,7.9280740629067,0.28073158010873,7.7722482344972,0.073334121150095,0.25330685423373,8.0965388654857,8.3762978301986,0.057182604249173
78.3125,0.00081192247526314,0.00054499654212401,99.138326996835,0.13322711571593,7.9910351447878,0.2810544213869,7.8341158277869,0.073807415152655,0.25373901568057,8.1595599180056,8.4396785639379,0.058367404686484
78.5625,0.002400713157415,0.00092721391803959,100.19871036561,0.13572200823359,8.0548643065115,0.28137906581115,7.8961634819097,0.074275869861637,0.25369538868935,8.222632404205,8.5031078644841,0.059344304864722
78.8125,0.0038364153326884,0.00068158124131,100.69109954436,0.13781436744056,8.1190670100865,0.28170571287953,7.9585650224224,0.074738489927352,0.25341040555587,8.2856675540918,8.5664960887647,0.060044215610921
79.0625,0.0031272954299848,0.0014300934472819,100.59081417501,0.13745546495547,8.1831550489584,0.28203452498958,8.0212374786886,0.075195349626694,0.2531272954183,8.3486353906336,8.6298133013865,0.060501430479392
79.3125,0.00090420720084599,0.0017579040800026,99.928334528757,0.13536189702356,8.2467065923588,0.28236617222519,8.0838511090211,0.075647539792373,0.25307264236758,8.4115643446901,8.6930882936098,0.060869630612762
79.5625,-0.0019533310490063,0.0027392391241543,98.760552958091,0.13264641592222,8.3094176079852,0.28270031656413,8.1467083696677,0.076096982929107,0.25345942836974,8.4745374879572,8.7564048024519,0.061282584042038
79.8125,-0.0046543199904806,-0.00019222829182652,97.295962277379,0.13011565311323,8.3711967613441,0.28303667126634,8.2093512356715,0.076546165640814,0.254437779341,8.537682287119,8.8198919534158,0.061925717730267
80.0625,-0.006348137007462,-0.00013562704237863,95.961195361592,0.12846044109957,8.4322556424018,0.28337340080387,8.272080504853,0.076997811559002,0.25599842525048,8.6011424148705,8.8836964789897,0.06282712499038
80.3125,-0.0067861528844693,0.0018046663118514,95.223826806256,0.12780294311936,8.4930883575457,0.28371223809401,8.3347635654198,0.077454479924085,0.25793090142653,8.6650335141779,8.9479376448243,0.064056491735675
80.5625,-0.0058199723786088,0.001874282228819,95.295197029216,0.12831296402379,8.5543084486077,0.28405286984115,8.3977691469552,0.077918076226254,0.25990971277821,8.7294053745592,9.0126677215999,0.065532642387022
80.8125,-0.0036829392168161,0.00052859848700659,96.026848484896,0.12981984249429,8.616446141815,0.28439376137163,8.4609871009349,0.078389334143358,0.26164530686997,8.7942331220922,9.0778620990559,0.067236815080487
81.0625,-0.00087119592042883,-0.001254969329424,97.100111714477,0.13191252078022,8.6798305266363,0.28473514189273,8.5245073048586,0.078867435539042,0.26296597328478,8.8594360793036,9.1434385090753,0.06902940902475
81.3125,0.0021124075116535,-0.0028641051582452,98.252019805324,0.13423295507478,8.7445531233541,0.28507826711809,8.5882515061928,0.079349985207583,0.26379823362212,8.9249037867518,9.2092840349386,0.070879125289489
81.5625,0.0050461688066931,-0.0056699119967747,99.286173674086,0.13662759057321,8.8104392571564,0.28542041817026,8.6522967173049,0.079833476248138,0.26414620078442,8.9905174167754,9.2752770892395,0.072556095085787
81.8125,0.0073441069789133,-0.0044423468217396,99.977214846278,0.13850225461077,8.8770472898432,0.28575943212859,8.7167852445218,0.080314182922113,0.26413025637539,9.0561736520504,9.3413116463844,0.073913225670025
82.0625,0.0082727177776521,-0.0075637580841773,100.1300436846,0.1391534664567,8.9437918531992,0.28609482619156,8.781271173637,0.080789199456381,0.26399732710555,9.121814274493,9.4073275943195,0.074935518947257
82.3125,0.0081457658362624,-0.006106563799412,99.761121332372,0.13889651509679,9.0101896355469,0.28642359320768,8.8467044176091,0.081257231360578,0.26401445400746,9.1874438189463,9.4733290669587,0.075546241825842
82.5625,0.0078093197557199,-0.0091524924341165,99.123854313997,0.13854196685405,9.0760550889699,0.28674576478163,8.912051046318,0.081718818914106,0.26432520566626,9.2531169686549,9.5393715244179,0.076055878607023
82.8125,0.0076985100593421,-0.0092022910384506,98.516750893172,0.13847951899175,9.1414978950465,0.28706247550413,8.9780214380404,0.082175912013339,0.26491534631665,9.3189043495876,9.6055265934158,0.076349868434354
83.0625,0.0076476192293407,-0.0071943670350446,98.125311836223,0.13852748900753,9.2067869519129,0.28736907784066,9.0443530217195,0.082631005283098,0.2656870659375,9.3848627807807,9.6718518949475,0.07650980861978
83.3125,0.0077446219909781,-0.0051402610143082,98.04183999807,0.1387178505456,9.2722276605525,0.28766821550656,9.1102297982408,0.083086227232642,0.26651764642336,9.4510214923683,9.7383774839926,0.07664399990174
83.5625,0.0081470225042477,-0.0035735505549036,98.298577182859,0.13920106508283,9.338086347362,0.28795936514953,9.1772494293776,0.083542758818259,0.26726451728693,9.5173766367979,9.8051002544564,0.07664924376822
