time,Fy,Jint,ce_int,external_work,fracture_energy,kinetic_energy,max_disp_y,nucleation_energy,preset_ext_work,strain_energy
4.55e-05,97.850213450555,0.05381778888498,-1.1575252097361,2.2469000568627,0.46526931341906,2.0724798268567,0.025926002947548,0.59205907042322,2.3037976831028,0.07216365054155
4.6e-05,100.10169078064,0.05635130992923,-1.1937758876625,2.3089514263455,0.47380462896082,2.1277372797196,0.026570282424718,0.62376344031885,2.3649910629703,0.076255457028749
4.625e-05,101.35831494169,0.057505882642626,-1.2034668616061,2.3404253989703,0.47812199513703,2.1701481384833,0.026885327882027,0.63783379438276,2.39559801314,0.077945338769985
4.675e-05,101.98056794701,0.059162201115502,-1.1901769882386,2.4032894727124,0.48643406018831,2.21233552563,0.027495917628637,0.65465934166963,2.4562867341187,0.079971784761927
4.725e-05,101.46617912964,0.059847127422072,-1.1469840261131,2.4650054669822,0.49465599509969,2.270270593476,0.028080836506726,0.6615681464373,2.5161751892487,0.079692290397069
4.775e-05,99.843423987756,0.059860782913459,-1.0664367695465,2.5252596813549,0.50276536302598,2.329719309045,0.028645475078667,0.65534468161043,2.57562622337,0.077547306569336
4.825e-05,97.877336572984,0.059788361106683,-0.95756328023728,2.5847077724745,0.51111277241088,2.3905612085899,0.029199356670249,0.63978562316273,2.6353820994201,0.074372645048528
4.875e-05,96.328066617852,0.060063494211062,-0.82407595067767,2.6444609200713,0.51933715219879,2.4525367720388,0.029752844200469,0.61563609691288,2.6960449647699,0.071181944953258
4.925e-05,95.651986581969,0.06081770099617,-0.69690258479317,2.7054953648193,0.52734437041852,2.5157897747521,0.030314264944163,0.59309793138174,2.7580226588256,0.068068245788449
4.975e-05,95.946225695712,0.062055457309591,-0.57356131826051,2.7683943596913,0.53503511099054,2.5800249986528,0.030888294503907,0.57155336588056,2.8215653833131,0.066016991486047
5.025e-05,96.989749854045,0.063693863941275,-0.46317802961537,2.8333360570375,0.54336144358147,2.6449032295808,0.031475298317892,0.55300657090208,2.8866412755751,0.064748844688464
