time,DJ_over_J,DJint,Fy,Jint,ce_int,external_work,fracture_energy,kinetic_energy,max_disp_y,nucleation_energy,preset_ext_work,strain_energy
4.6250000000001e-05,-0.16225125721744,-0.0093837153495636,99.804161882006,0.057834469270018,0.46895311619759,2.3098591177308,0.33762163710557,2.1482031467092,0.027055032953511,0.38550897157963,2.3662903260951,0.08675028886015
4.6300000000001e-05,-0.14511062117615,-0.0085085801605627,100.79493794755,0.058635130162074,0.47671958422034,2.316064289624,0.33819106775537,2.1536726254044,0.02711573206716,0.38716519788185,2.3723064976424,0.087042867780076
4.6350000000001e-05,-0.13147208590785,-0.0077919762692935,101.6669532503,0.059267153293325,0.48267845499003,2.3223448418804,0.33875237715083,2.1591543575267,0.027176592090413,0.38864950710735,2.3783042497233,0.087314754244352
4.6400000000001e-05,-0.12196797543156,-0.0072803962519415,102.34761244552,0.059691047803173,0.49092412696196,2.3286652707175,0.3393086022683,2.1646500177785,0.027237539034512,0.39022060301455,2.38427856045,0.087559146913824
4.6450000000001e-05,-0.1166833147689,-0.0069893178202537,102.78545343928,0.059899890863542,0.49648807791215,2.3349923954916,0.33986756021974,2.1701616614341,0.027298487270308,0.39184516089655,2.3902268213636,0.087773055003023
4.6500000000001e-05,-0.11531027758667,-0.0069085628170382,102.94786002694,0.059912810563183,0.50424918950251,2.341298663835,0.34043051395506,2.1756926249927,0.027359344324989,0.39310794479389,2.3961486766554,0.087950159511465
4.6550000000001e-05,-0.11733502257008,-0.0070123450909783,102.81629656115,0.05976344434408,0.51491498508399,2.347562859103,0.34099357314809,2.181246736844,0.027420017980426,0.39409807183372,2.4020455601277,0.088086232593265
4.6600000000001e-05,-0.12219976413094,-0.0072694615915527,102.38396780225,0.059488343887172,0.52354368874911,2.3537690191684,0.3415628237156,2.1868321206848,0.027480425674779,0.39490081205863,2.4079201525805,0.088172326275453
4.6650000000001e-05,-0.12939390713873,-0.0076497226017025,101.65907098367,0.05911965076919,0.53307856719712,2.3599049125264,0.34214399560803,2.1924589288394,0.027540504947908,0.39584515968817,2.4137759557194,0.088200365920325
4.6700000000001e-05,-0.13844899972532,-0.0081247570546314,100.67336327383,0.058684115239193,0.54248913998664,2.3659611753867,0.34272761467394,2.1981335066296,0.02760022265012,0.39657188597764,2.4196170793437,0.088171649776538
4.6750000000001e-05,-0.14884680691153,-0.0086640153131629,99.49210487132,0.05820759943015,0.55584647053436,2.3719315364198,0.34332875147767,2.2038532878289,0.027659580352857,0.39692598947481,2.4254482101494,0.088096241895937
4.6800000000001e-05,-0.15988951496389,-0.0092291024751318,98.219211236612,0.057721749154196,0.56560318491259,2.3778139384576,0.3439344483773,2.2096069169216,0.027718614072733,0.39725592621272,2.4312746264396,0.088000839440975
4.6850000000001e-05,-0.17060994799637,-0.0097705716903633,96.991810038617,0.057268475872059,0.57606894916736,2.3836120423802,0.34453660570124,2.2153795844926,0.027777387872645,0.39732224697147,2.4371020863458,0.087900456967558
4.6900000000001e-05,-0.17980264105065,-0.010230528487545,95.961506780214,0.056898655257586,0.58581624885383,2.3893364699009,0.34513275325837,2.2211584344951,0.027835982636596,0.39737700302716,2.4429374500193,0.087813970585899
4.6950000000001e-05,-0.18622247442721,-0.010552066289654,95.264560701036,0.056663763716545,0.59547770527371,2.3950050649286,0.34572295360083,2.2269328871725,0.02789448270179,0.39753533274245,2.4487936249798,0.087754509836434
4.7000000000001e-05,-0.18892376929858,-0.010693508304938,94.988097641768,0.056602238800551,0.60661253964204,2.4006415006607,0.34631430439624,2.2326995427115,0.027952963569938,0.39768638968124,2.4546659128671,0.087730024396968
4.7050000000001e-05,-0.18762169012752,-0.010642848906936,95.142508627151,0.056725045487558,0.61878785832156,2.4062719437477,0.34690904779593,2.2384579465144,0.028011483429985,0.397871924153,2.4605629867274,0.087735710723865
4.7100000000001e-05,-0.18290606768395,-0.010426770483999,95.649933224733,0.057006148653392,0.62862655188404,2.4119202428591,0.34750385881505,2.2442116312699,0.028070079914401,0.39813423847389,2.4664807465746,0.08776458470642
4.7150000000001e-05,-0.17618083469539,-0.010109725587859,96.354948673723,0.057382663700839,0.63997213949958,2.4176029218615,0.34809587832647,2.2499667113131,0.02812877188294,0.39819640732749,2.4724126157446,0.087805579931924
4.7200000000001e-05,-0.16932894376234,-0.0097815460306094,97.057290248333,0.057766533076224,0.65120681871408,2.4233256464002,0.3486820061736,2.2557434380851,0.028187564667372,0.39827207591878,2.4783546809148,0.087836270890168
