time,EW,EW_br,FE,FE_br,Fy_top,J,KE,KE_br,PEW,SE,SE_br,max_disp_y,preset_ext_power,preset_ext_work_p
59.75,4.1117291049778,-0.011643115164954,0.26071019168613,0.057802859725012,98.121421888577,0.089758317996809,3.8630649497058,0.023773270187656,4.1866972340139,0.063484171909392,0.0034955867993556,0.044356405197064,0.16358757398857,4.4334477622455
60,4.1524716162202,-0.011701083713002,0.2625753613246,0.057882135172899,98.855975277209,0.091197097951926,3.9032318981815,0.024213971133144,4.2274531721707,0.062393458318805,0.0035305633295859,0.044699728997476,0.16410900325667,4.4744098344012
60.25,4.1936520599814,-0.011703495605038,0.26437949745476,0.057965809928776,99.376663817206,0.092264251112754,3.9435192670578,0.024603129320059,4.2683116838034,0.061296465886835,0.003589871974147,0.045040553718759,0.16436113553648,4.5154686017503
60.5,4.2349400487365,-0.011632324531419,0.26612826381449,0.058058899256481,99.406139779711,0.092830255521552,3.9840584053911,0.024969429588969,4.3092544041568,0.059996313242012,0.0036427929376172,0.045379567597832,0.16455623387346,4.5565832729266
60.75,4.2760453150306,-0.011545962822785,0.2678123491386,0.05816184991492,98.922870515626,0.093012195225138,4.0249638510523,0.025331046897641,4.3502707675085,0.058459632124045,0.0037014692701386,0.045718316651154,0.16493021626252,4.5977690791936
61,4.3168496423719,-0.011503670390713,0.26942290814532,0.058270654021614,98.121487484963,0.093077314135699,4.0661590432336,0.025637284809755,4.3914221448061,0.056866819342603,0.0037754506209754,0.046058647736455,0.16564279783263,4.6390907059555
61.25,4.3574454746079,-0.011503163426694,0.27096010748156,0.058380153008876,97.311055722485,0.093310273278841,4.1076151229574,0.025949175223989,4.4327943786357,0.055409543641603,0.0038372666782208,0.046401914435569,0.16672120541799,4.6806362063618
61.5,4.3980699202024,-0.011500930006093,0.27242735892811,0.058489040159437,96.765838846708,0.093854813471639,4.1491094904355,0.026152335612484,4.474464547773,0.054315514163874,0.0039137595352496,0.046748332315535,0.16806059094846,4.7224839309076
61.75,4.4389582215238,-0.011473588526532,0.27384276101839,0.058596457645129,96.562281501055,0.094638048569553,4.1906367569238,0.026304267267036,4.51647757503,0.053561035499405,0.0039619667021096,0.047096819015054,0.16949572844863,4.7646784708322
62,4.4802040432968,-0.011437996743196,0.27521023819391,0.058696465417921,96.521327316754,0.095442179746648,4.232221991806,0.026407406412728,4.5588459301784,0.053111349396295,0.00401573198272,0.047445417745721,0.17091805046013,4.8072301931958
62.25,4.5217317142749,-0.011423901451229,0.27653365329321,0.058786291401925,96.347237901964,0.095978851416747,4.2739791902229,0.026461594140182,4.6015731327802,0.052830734375781,0.0040755586664719,0.047792111212695,0.17235622692729,4.8501394778693
62.5,4.5633935084444,-0.011445535262155,0.27781360606899,0.058868616840003,95.871141165571,0.096096702509863,4.3159860285433,0.026473628728385,4.6446824759504,0.052674024308927,0.0041199585190322,0.048135649813484,0.17394323464357,4.8934269105656
62.75,4.6050935570292,-0.011487174272741,0.27906175671213,0.05894664630599,95.166096694338,0.095915943963909,4.3583227166943,0.026548105066861,4.6882272236798,0.052738315617894,0.0041351127349156,0.048476038974624,0.17579737901057,4.9371444872724
63,4.646843144194,-0.011501362081899,0.28028264127884,0.059021663295665,94.42939999493,0.095705740938514,4.4008618250847,0.026596594352457,4.7322775070869,0.053083254681894,0.0041569777403673,0.04881452818117,0.1779872701821,4.9813675684215
63.25,4.688742026357,-0.011468459566619,0.28148279739007,0.05909240048278,93.809601774617,0.095661890799174,4.4436767094361,0.026663530476901,4.7769013762946,0.053733946105418,0.0042227251012489,0.049153192100512,0.18048289390563,5.0261763389324
63.5,4.7309396772172,-0.01144213433532,0.28267042997305,0.059160352679085,93.385590533262,0.095843264331879,4.4869720882112,0.026830705046007,4.8221545344251,0.05454908008767,0.0042953855566374,0.049494351762546,0.18317272218595,5.0716332909439
63.75,4.7736090608859,-0.011480123340582,0.28385624952186,0.059229474194016,93.231830862026,0.096298702535755,4.5307253761291,0.02697808968288,4.8680739660883,0.055489046699287,0.0043997420118626,0.04984008355027,0.18595440255988,5.1177741815371
64,4.8169232068541,-0.011569983557611,0.28504472221063,0.059302344128254,93.390179272438,0.097040489237694,4.5750773242032,0.027198358511315,4.9146684926168,0.056594275279972,0.0045253057691306,0.050191942001869,0.18869405197883,5.1646052383544
64.25,4.8610266650689,-0.011650883085724,0.28623661863709,0.059380729922149,93.804352998628,0.09801983266824,4.6199488136965,0.027469700326796,4.9619142604275,0.057920167300443,0.0046357705959042,0.050550878525232,0.19127428025676,5.2121012798839
64.5,4.9060375766914,-0.011679701722255,0.28742339980493,0.059463674703276,94.399282459749,0.099204461116662,4.6651303786502,0.02764857748241,5.0097621806428,0.059597969876245,0.0047903114568071,0.050917259346564,0.19362600214898,5.2602138151846
64.75,4.9520882966759,-0.011664066776482,0.28859947424885,0.059547972741427,95.227378219532,0.10072518631355,4.7105798753791,0.02778985602164,5.0581448445516,0.061573978066504,0.0049343799855254,0.051290895292637,0.19567339449939,5.3088762397657
65,4.9993216949481,-0.011650053677032,0.28976352666176,0.059634214054956,96.418415815943,0.10270888375883,4.7562478262967,0.027940265644994,5.1069688057084,0.06385910421668,0.0051063133978471,0.051671055714596,0.19726997697672,5.3579941612002
65.25,5.0477945104646,-0.011679501347821,0.290923722044,0.059723694887686,97.94427669191,0.10490636890703,4.8021114461211,0.028138872086607,5.1561030656304,0.066273233100369,0.0052769204680985,0.052056494914691,0.19824931705225,5.4074340729538
65.5,5.0973637025866,-0.011749126170323,0.29207111870394,0.059815744229948,99.512529268367,0.10713931175695,4.8480793286413,0.028279082900534,5.2054164432602,0.068681585182776,0.0055023353732348,0.052445541446544,0.19855615211585,5.4570347565998
65.75,5.1476693026878,-0.011827485574591,0.29321134770614,0.059911188104378,100.73152555987,0.10881334583931,4.8943995332505,0.028553595369468,5.2547841423936,0.070744723469101,0.0057166491332943,0.052836288513691,0.19831223472212,5.5066433049546
66,5.198233400163,-0.011905912403804,0.2943608855229,0.060012011014882,101.33610486345,0.1095807792962,4.9410218030535,0.028898044893048,5.3040507248776,0.072366749546989,0.0059671958218941,0.05322688925822,0.19776548745988,5.5561530202273
66.25,5.2485866640003,-0.011997162163072,0.29552669987622,0.060121591821064,101.2435907123,0.10963708948495,4.9879704461163,0.029397841664148,5.3531783872416,0.073554895377732,0.0062315253675204,0.053615913896166,0.19720186804269,5.6055239396651
66.5,5.2983449649107,-0.012127662750881,0.29671100474539,0.06024138097474,100.46865005803,0.10910236721474,5.0351367684578,0.030051077283416,5.4022007432712,0.074512075800587,0.0064867309655338,0.054002678447411,0.19690046987125,5.6547867319044
66.75,5.3472612737303,-0.012293049643978,0.29792241530545,0.060373243881701,99.089361464603,0.10783489823547,5.0823517897731,0.030744249420353,5.4512174450983,0.075415367086079,0.0067330971360707,0.054387429323818,0.19712166629552,5.7040394989252
67,5.395302961988,-0.012478419273449,0.29915702952063,0.060517688139753,97.346919648479,0.10638707351887,5.1296196279138,0.031438678430404,5.5003811646757,0.07639215134139,0.0069794848636435,0.054771288549343,0.19805527604477,5.7534366167177
67.25,5.4427225843992,-0.012647923697775,0.30041119040724,0.060674180139704,95.718161161713,0.10520359842287,5.1770244380413,0.032096443801616,5.5498670001587,0.07746656420575,0.0071798554593867,0.05515593615395,0.19970985337683,5.8031572578954
67.5,5.4900410224976,-0.012763449858172,0.3016930246606,0.060842928067475,94.763000570435,0.10480587441705,5.2246955715499,0.032737367890282,5.5998214252693,0.078688007520385,0.0073478816558565,0.055543103759089,0.20184277701439,5.8533513366944
67.75,5.5378963112225,-0.012840804895303,0.30300502073212,0.061021983590938,94.813028495102,0.10565131648428,5.2725635976719,0.033238089974014,5.6503108629984,0.080138037326391,0.0075452343677344,0.055934032649265,0.20403456660838,5.9040860046472
68,5.5868111855223,-0.012922495180804,0.30435017983306,0.061208398238149,95.771569912484,0.10746338298138,5.3207550316371,0.033738962455082,5.7013002938478,0.081747171139136,0.0076736910887579,0.056329074434657,0.20587555508494,5.9553247698589
68.25,5.6370105623172,-0.013005258531918,0.30573864585263,0.061397776525618,97.186708562255,0.10966617055536,5.3691977910984,0.03420398986216,5.7526752225873,0.083494171981669,0.0078030338072132,0.05672757111845,0.20713702694128,6.0069513426121
68.5,5.6883807517251,-0.013069383595127,0.30716462083843,0.061587560729677,98.52672414715,0.11172128294965,5.4179560580296,0.034672743505641,5.8042923371617,0.085161941480792,0.007933787912233,0.057128056816176,0.20782481642679,6.0588215730331
68.75,5.7405625932554,-0.01314451734574,0.308607933272,0.061777032997715,99.444127551209,0.11321341928915,5.4670242946727,0.03504712066706,5.8560288723899,0.086528207575785,0.0080793306277148,0.057528706208149,0.20810339828379,6.110812599872
69,5.7930978076748,-0.013254778510358,0.31005338559155,0.061965096338098,99.83030613359,0.11407767171686,5.5164646790483,0.035265371522841,5.9078088920341,0.087415677431752,0.0082341178990863,0.057927859167487,0.20817989897996,6.1628480120299
69.25,5.8455485080291,-0.013363090301774,0.31149218459658,0.062152307599923,99.684854643903,0.11434172845892,5.5665013758374,0.035498091800687,5.9596085358427,0.087832092239725,0.008406058343809,0.058324424144793,0.20825794629613,6.2149027426894
69.5,5.8975877539312,-0.013422993554974,0.31291850698877,0.062338933559966,99.045249452969,0.11400586216458,5.6170081373556,0.035697780945422,6.0114554867522,0.087899038917994,0.008563391446414,0.058718029018132,0.20854964282307,6.2670036913294
69.75,5.949099924216,-0.013446030137586,0.31433097504176,0.062525495209562,98.094237046828,0.11337166821304,5.6678124557965,0.035839230270224,6.0634244866748,0.087789023293124,0.0086986385588503,0.059108920111099,0.20923181457166,6.3192263735037
70,6.0002533694591,-0.013459506617804,0.31572011147907,0.062714647595161,97.232870802736,0.11302787015905,5.7189195368692,0.036039790536615,6.1156139566939,0.087656388489646,0.0088255905237474,0.059497732121894,0.21032572439227,6.3716710658742
70.25,6.0514535556235,-0.013450429889858,0.3170771121162,0.062905964459038,96.897991616184,0.11348403844275,5.7703629353498,0.036347901753049,6.1681005142749,0.087575467592199,0.0089627828977644,0.059885286885176,0.21163343404849,6.4244159606793
70.5,6.1031506515187,-0.013383989309009,0.31839339155594,0.063100338640758,97.249500469187,0.11478559268179,5.8221936481596,0.036718617205772,6.2208973324906,0.087483047730573,0.0090924507543561,0.060272509201803,0.21283817427081,6.4774749117192
70.75,6.1555994427106,-0.013244388526803,0.31966311620171,0.063300115785899,98.047955804238,0.11646142269967,5.8743689649923,0.03697861018739,6.2739488742507,0.087278780013279,0.0092351047304616,0.060660431756324,0.21370192082243,6.5307924236058
71,6.2087367586826,-0.013034888081439,0.32088019325591,0.063505319629492,98.83590352716,0.11790811539918,5.9269010160016,0.037025633132079,6.3271668901894,0.086785706564919,0.0093580082480815,0.061050187276239,0.21419718959454,6.584279812408
71.25,6.2622539579822,-0.012754249558804,0.32204626209115,0.063716028471261,99.232865477289,0.11873903030692,5.9801258650244,0.037148690713177,6.3804806433067,0.085910928303428,0.0094640021448656,0.061442903813573,0.21448757221033,6.6378654076336
71.5,6.3157856377333,-0.012419318941856,0.32315912110878,0.063928467376749,99.107663017468,0.11888514015625,6.0336495574879,0.037001924256776,6.4338691258675,0.084741460441238,0.0096024201106858,0.061839504527444,0.21480779384088,6.69152732839
71.75,6.3690791804383,-0.01210500818223,0.32421963400458,0.064140304565401,98.567881312394,0.11850354687737,6.0877043185198,0.036941995395714,6.4873631182808,0.083365920009305,0.0097202866989114,0.062240497089047,0.21534600834642,6.7452965536634
72,6.4220660625205,-0.011893231822782,0.32522894047454,0.064350167169852,97.847329844887,0.11792145328195,6.142033781597,0.036835362099105,6.5410262189248,0.081968772689612,0.0098087560878638,0.062645861913363,0.21618684942248,6.7992381608845
72.25,6.4748349577464,-0.011781933291827,0.32618823071661,0.064554776007211,97.17901676771,0.11743985633923,6.1966285390187,0.036677960651844,6.5949304146467,0.08065031000182,0.0098670790775522,0.063055104442192,0.21731489485845,6.8534258789196
72.5,6.5275570408603,-0.011659838167918,0.32710139751901,0.064751847000414,96.702386548659,0.11722730604064,6.2515802748663,0.036519982040816,6.649136896571,0.079361480977538,0.0098779614987645,0.063467460999812,0.21865274215872,6.9079218335468
72.75,6.5804047152863,-0.011465246743908,0.32797108836735,0.064939843684359,96.424992226667,0.11729702055852,6.3067879931203,0.036251599007953,6.703686766514,0.078045653903937,0.0098831712413582,0.063882187614633,0.22010945090607,6.9627671076799
73,6.6334741301038,-0.011233537422907,0.32880205780609,0.065121555221983,96.235091935027,0.11751535949291,6.3625288317421,0.036171634758543,6.7586032644093,0.076658206780653,0.0098843658846146,0.064298841843285,0.22162870306722,7.0179843769265
73.25,6.686739852014,-0.011034612325093,0.32960014544183,0.065300278853889,95.961813540745,0.11765904899113,6.4186954113378,0.036259579624465,6.8139048986839,0.075274301199315,0.0099072198221909,0.064717482103816,0.22322790705582,7.0735914531919
73.5,6.7400891733165,-0.010925287829039,0.3303704135156,0.065477078378269,95.480059788761,0.11751924299538,6.4750734660146,0.036446505161975,6.8696235655545,0.074038628270913,0.00998493626486,0.065138734552361,0.22499977166406,7.1296199130319
73.75,6.7934311984102,-0.010948755465585,0.33111902641167,0.065655108917307,94.804111447704,0.11712579569279,6.5319243372774,0.037107848040797,6.9258155305398,0.072996639205549,0.010056675400068,0.065563701598982,0.22705346487237,7.1861265675989
74,6.8468009173115,-0.011100789478807,0.33184972485391,0.065834209061548,94.083715124737,0.11666603760227,6.5888977882828,0.037870880083256,6.9825551689911,0.072236192207757,0.010170764548639,0.065993716638719,0.22943067735177,7.243187085377
74.25,6.9003795387152,-0.011310480709925,0.33256438270506,0.066014832491183,93.511168568275,0.11643723780555,6.6465179223671,0.039114425991395,7.0399141165557,0.071665477788808,0.010259709845174,0.066429997157968,0.23206776317028,7.3008743904422
74.5,6.954435203482,-0.011503645809678,0.33326527542739,0.06620204560781,93.244432432188,0.11670534005194,6.7044392355494,0.040329308428329,7.0979392992092,0.071271155994379,0.010338067072578,0.066873299678129,0.23482526696491,7.3592360192091
74.75,7.0092457827006,-0.011672423464542,0.33395385192824,0.066402106722758,93.38632687871,0.11759185483212,6.7629122985222,0.041699042478665,7.1566406177142,0.07107084222564,0.010406630613067,0.067323695841218,0.23753960026176,7.4182816276125
75,7.0650437145997,-0.011857937717286,0.33462591876943,0.066613524499789,93.95911728432,0.11909903343799,6.8221141993502,0.043412771453592,7.2159889277351,0.071075479853657,0.010414031114244,0.067780539142474,0.24005598273732,7.4779810754873
75.25,7.1219836539038,-0.012076196078799,0.33527847747524,0.066827431792629,94.870276389538,0.12122126436716,6.8813382136324,0.044770355467019,7.2759201112923,0.071327249859462,0.010409262680011,0.068242594772381,0.24224508879381,7.5382687094287
75.5,7.1801294502584,-0.012281508634866,0.33591358524307,0.067040870664561,95.956270003477,0.12381461307786,6.9412489895985,0.046434928238923,7.3363425920594,0.071742555001693,0.010349173439682,0.068708226475927,0.24401534931676,7.5990512641925
75.75,7.2394622785895,-0.012416282263075,0.3365389500916,0.067254629945878,97.100143051834,0.12684266681372,7.0011226172984,0.047702966894733,7.3971467114913,0.072339619144713,0.010315456131788,0.069175536648506,0.24531569157296,7.6602176443038
76,7.2998925385005,-0.012502083358109,0.33716165777091,0.067471375245185,98.267441683243,0.13063610001634,7.0612280325212,0.048891434996783,7.4582138937681,0.073030100241718,0.010273776207119,0.069642441159163,0.24612806253681,7.7216481135675
76.25,7.3612438362931,-0.012614116227878,0.33777939265097,0.06768470031233,99.381062072214,0.13560040523489,7.1216905678896,0.050157174453032,7.5194259725734,0.073716015510661,0.010200300238471,0.070106761358414,0.24647285034362,7.7832232276775
76.5,7.4232123542874,-0.012753804675809,0.33839310534464,0.067889859961596,100.20440645731,0.14136415457747,7.1820973113725,0.051055776561039,7.5806794001763,0.074275715687111,0.010097148502841,0.070566446432055,0.24644387950672,7.8448378189088
76.75,7.4853680083212,-0.012841859738993,0.33900535012457,0.068084614387364,100.44861431561,0.1481245692859,7.2428451950054,0.051958964661693,7.6419068659496,0.074599052671946,0.0099578460122604,0.071019964175915,0.24623852239609,7.9064231191467
77,7.5472582732286,-0.012836097559609,0.33961975395294,0.068273397329275,100.03403046637,0.15702992058773,7.3037018831872,0.052687258783019,7.703097557463,0.074738110363367,0.0098434850192212,0.071466763230341,0.24612014575892,7.9679679526661
77.25,7.6085698402614,-0.012772659457844,0.34024211944849,0.068458983713186,99.191921486845,0.16950618974444,7.364771600026,0.053438183933214,7.7642999654649,0.0747466154,0.0097286533186559,0.071907609994289,0.24631191736464,8.0295219605565
77.5,7.6692222596365,-0.012703097236562,0.34087028755504,0.0686420983123,98.263595967063,0.17835535135598,7.4256946001227,0.053891914894109,7.8256017133593,0.074807892758622,0.0096819923943571,0.072344613172815,0.2469117286323,8.0911749163061
77.75,7.7293320814316,-0.012671007094535,0.34149545207528,0.068815948992985,97.437032228013,0.1840454251965,7.4869019587569,0.054435461810804,7.8871004955214,0.074962079928416,0.0096761779318533,0.072780867656425,0.2479033302829,8.1530267986705
78,7.7891251889589,-0.012727541159373,0.34211835084304,0.068979585558536,96.727052290451,0.18515583527838,7.5479766840667,0.054554260920477,7.9488843639002,0.075252509325239,0.0097492632639445,0.073219805499408,0.24922298246063,8.2151675877635
78.25,7.8488989352851,-0.012852513395423,0.34273547958751,0.069128850516845,96.169739710167,0.17627191760927,7.6099151935445,0.055166034774567,8.011023216271,0.075502136097272,0.0097227237836073,0.073664448714669,0.25078572870373,8.277668676659
78.5,7.9090218088916,-0.012935101822488,0.34335163668492,0.069265947878502,95.940366834929,0.17387302829602,7.6715342692134,0.055047264209424,8.0735597350221,0.076040916109792,0.0098910291004463,0.074116775182185,0.25245518382605,8.3405737907252
78.75,7.9698862381894,-0.012902847621263,0.34397061559209,0.069393280060547,96.240315369332,0.17322468500687,7.7342749463071,0.055749908525852,8.1364949174677,0.076535043935344,0.0098598018365628,0.074577353366079,0.25402989277509,8.4038844253004
79,8.0317901567354,-0.012820714050392,0.34459668293782,0.069514918700349,97.089311958833,0.17178974731896,7.7964555090759,0.055742939178266,8.1997785101481,0.07741345677244,0.010057596001684,0.075045316954991,0.25529628481893,8.4675501974996
79.25,8.0948086936988,-0.012793721409924,0.34522889031635,0.069632402521545,98.235117728636,0.16789110829563,7.859820326302,0.056824512908261,8.2633171370352,0.078125188862074,0.010020935488875,0.075518664952883,0.25611753073895,8.5314769244444
79.5,8.1587329455857,-0.012837711115347,0.34586398057532,0.069741372152526,99.251050963081,0.16245281964281,7.9229171878584,0.057460422214915,8.3270018211581,0.078853141653378,0.010100377399102,0.075994792887769,0.25650030214818,8.5955541535552
79.75,8.2231200944614,-0.012921264486861,0.34650443789148,0.069847915659921,99.750758075481,0.15558088236403,7.9863635435595,0.058111743805808,8.3907451731025,0.079190728220953,0.010058533428176,0.076471095829169,0.25660720416737,8.6596925918447
80,8.2874504430853,-0.013027427929819,0.34715144095638,0.069951974986717,99.592606625695,0.14781331343804,8.0499898823127,0.058511233309955,8.454513073671,0.079299544616754,0.010102439277594,0.07694546088688,0.25670293223509,8.723856358895
