Time,Points:0,Points:1,Points:2,Raw Length,Raw Velocity,Smoothed:0,Smoothed:1,Smoothed Length,Smoothed Velocity
26.5,64.249,-1.1145e-07,0,14.248999999999995,1.4999999999999716,64.22772960373341,-1.1182267132867796e-07,14.267356643360387,1.4207459207460431
26.75,64.624,-1.0569e-07,0,14.623999999999995,1.5,64.61059673660057,-1.051714475524538e-07,14.650223776227548,1.5314685314686471
27.0,64.999,-8.5762e-08,0,14.998999999999995,1.5,65.01094638695024,-8.538395104895614e-08,15.050573426577216,1.601398601398671
27.25,65.374,-4.6869e-08,0,15.373999999999997,1.500000000000007,65.41566666667053,-4.994469696969995e-08,15.455293706297512,1.618881118881184
27.5,65.874,7.169e-09,0,15.874,2.000000000000014,65.82708857809247,1.2390505827506528e-08,15.866715617719457,1.6456876456877794
27.75,66.249,8.3325e-08,0,16.24900000000001,1.5000000000000355,66.24492074592467,8.671462703963212e-08,16.284547785551666,1.671328671328837
28.0,66.624,1.8392e-07,0,16.624000000000024,1.5000000000000568,66.6481841491881,1.7343694638695656e-07,16.6878111888151,1.6130536130537365
28.25,66.999,2.9649e-07,0,16.99900000000004,1.500000000000071,67.0188135198175,2.675440069930228e-07,17.058440559444513,1.4825174825176504
28.5,67.374,3.9059e-07,0,17.374000000000052,1.5000000000000426,67.32592307692705,4.4297984382287004e-07,17.365550116554118,1.2284382284384208
28.75,67.624,5.7921e-07,0,17.624000000000123,1.0000000000002842,67.6251655011695,6.020359836830194e-07,17.66479254079661,1.1969696969699726
29.0,67.874,7.6333e-07,0,17.87400000000019,1.00000000000027,67.8967272727313,7.323716550116983e-07,17.936354312358436,1.0862470862472975
29.25,68.124,9.0983e-07,0,18.124000000000233,1.0000000000001705,68.14701864802267,8.323369230769725e-07,18.186645687649825,1.0011655011655591
29.5,68.499,6.5372e-07,0,18.499000000000322,1.5000000000003553,68.43460606061011,7.963461771562243e-07,18.47423310023727,1.1503496503497814
29.75,68.749,7.1001e-07,0,18.74900000000033,1.0000000000000284,68.7839650349691,6.16785454545491e-07,18.82359207459631,1.3974358974361536
30.0,69.124,4.7468e-07,0,19.124000000000404,1.5000000000002984,69.16974592075,3.890969463869695e-07,19.20937296037728,1.5431235431238832
30.25,69.624,1.05e-07,0,19.62400000000054,2.00000000000054,69.57155244755657,2.299981585081723e-07,19.61117948718388,1.6072261072263956
30.5,69.999,1.6538e-07,0,19.999000000000542,1.5000000000000142,69.99229836830251,1.8824578088579217e-07,20.031925407929826,1.6829836829837888
30.75,70.374,3.3406e-07,0,20.37400000000058,1.5000000000001563,70.39556177156595,2.928321445221621e-07,20.435188811193278,1.6130536130538076
31.0,70.749,5.6252e-07,0,20.749000000000652,1.5000000000002842,70.75803263403682,5.528153566433895e-07,20.797659673664242,1.4498834498838562
31.25,71.124,7.6514e-07,0,21.124000000000706,1.5000000000002132,71.09311421911843,8.131739976690456e-07,21.132741258745952,1.3403263403268397
31.5,71.374,9.9994e-07,0,21.374000000000816,1.0000000000004405,71.40109790210212,9.458735664336225e-07,21.44072494172967,1.2319347319348708
31.75,71.749,8.3212e-07,0,21.749000000000855,1.5000000000001563,71.70325407925833,8.771789277389796e-07,21.742881118885883,1.2086247086248534
32.0,71.999,5.9295e-07,0,21.99900000000097,1.0000000000004547,72.03658741259169,5.349434731935049e-07,22.076214452219414,1.3333333333341244
32.25,72.374,-2.6189e-08,0,22.37400000000148,1.5000000000020464,72.41450116550544,-5.77763799533832e-08,22.454128205133635,1.5116550116568845
32.5,72.874,-8.5799e-07,0,22.874000000002173,2.000000000002771,72.82679720280153,-8.03688181818229e-07,22.866424242430398,1.6491841491870503
32.75,73.249,-1.5661e-06,0,23.24900000000284,1.5000000000026716,73.23443123543557,-1.550997482517574e-06,23.27405827506512,1.6305361305388857
33.0,73.624,-2.1967e-06,0,23.62400000000337,1.5000000000021174,73.64002564103001,-2.2130076923078234e-06,23.6796526806601,1.622377622379929
33.25,73.999,-2.6717e-06,0,23.999000000003672,1.500000000001208,74.00686713287152,-2.6709668881120465e-06,24.046494172501898,1.4673659673671864
33.5,74.374,-2.9492e-06,0,24.374000000003775,1.5000000000004121,74.36875524475965,-2.9368145734267473e-06,24.40838228439013,1.4475524475529227
33.75,74.749,-3.0375e-06,0,24.749000000003786,1.5000000000000426,74.75424475524918,-3.038326386946567e-06,24.793871794879664,1.5419580419581393
34.0,75.124,-2.9885e-06,0,25.12400000000379,1.5000000000000142,75.11613286713732,-2.9879689976691748e-06,25.155759906767816,1.44755244755261
34.25,75.499,-2.8722e-06,0,25.499000000003807,1.500000000000071,75.48821911422358,-2.8713337995339694e-06,25.527846153854092,1.488344988345105
34.5,75.874,-2.7574e-06,0,25.874000000003825,1.500000000000071,75.88070163170612,-2.7628358974360607e-06,25.92032867133664,1.5699300699301943
34.75,76.249,-2.697e-06,0,26.24900000000383,1.5000000000000142,76.29066666667117,-2.715073892774054e-06,26.3302937063017,1.6398601398602324
35.0,76.749,-2.7699e-06,0,26.749000000003832,2.000000000000014,76.70208857809311,-2.7564778554780193e-06,26.741715617723642,1.6456876456877723
35.25,77.124,-2.8843e-06,0,27.12400000000385,1.500000000000071,77.12516550117007,-2.881452913753085e-06,27.164792540800622,1.6923076923079208
35.5,77.499,-3.065e-06,0,27.499000000003893,1.5000000000001705,77.51531701632159,-3.0766186480188298e-06,27.554944055952188,1.5606060606062613
35.75,77.874,-3.2726e-06,0,27.87400000000395,1.5000000000002274,77.87778787879249,-3.2813000000001946e-06,27.917414918423145,1.4498834498838278
36.0,78.249,-3.4352e-06,0,28.249000000003985,1.500000000000142,78.21549184149646,-3.4333717948719984e-06,28.25511888112715,1.3508158508160193
