time,DJ,DJ1,DJ1_br,DJ2,DJ2_br,DJ_br,EW,EW_br,FE,FE_br,Fy,J,KE,KE_br,PEW,SE,SE_br,ce_int,max_disp_y
12.75,0.0015975262291788,8.9036661810147e-05,-3.5658400966396e-06,0.0015084895673686,3.5134866840674e-06,-5.2353412572219e-08,0.2690155011357,4.5615422568387e-06,0.029234776816757,0,100.86956904002,0.0033345452715763,0.15687509669596,2.0663787516458e-05,0.27273552149162,0.10529418288242,0.0012839619947518,0,0.0019490839140979
13,0.0008562181029479,2.0498230660282e-05,-3.9418593741092e-06,0.00083571987228762,3.8174244822106e-06,-1.244348918986e-07,0.27387352041717,4.1568517886618e-06,0.031497670143082,0,97.333447695565,0.0033720488198924,0.16366803212805,2.4301227021178e-05,0.27794865034902,0.10326435609031,0.0012801751661279,0,0.002029719267918
13.25,0.0014019795649897,4.5255666174801e-05,-3.9556987653195e-06,0.0013567238988149,3.8026593946021e-06,-1.5303937071742e-07,0.27878563518681,3.7213942884804e-06,0.033765847208034,0,96.644506316925,0.0035028514402076,0.17034292996412,2.8013307189274e-05,0.28347219019995,0.10157792252046,0.0012763471993362,0,0.0021123297606585
13.5,0.0014544798688659,0.0001383419499185,-3.702723754835e-06,0.0013161379189474,3.5765385408198e-06,-1.261852140152e-07,0.28388826867183,3.2222236040499e-06,0.036154558379992,0,98.803291831731,0.0037037427731546,0.17708576572351,3.1906778711375e-05,0.2889771657585,0.099735667989258,0.0012724858984427,0,0.0021977322420426
13.75,0.00094581185479856,0.00021268175816136,-3.3618582853156e-06,0.00073313009663721,3.2764420269453e-06,-8.5416258370388e-08,0.28908048405483,2.6410100804314e-06,0.038591335175191,0,101.40572894553,0.0038833360510402,0.18387784631193,3.6133422041343e-05,0.29413747579491,0.097556056084055,0.0012680036874387,0,0.0022835008392573
14,0.00068963913495976,0.00020083555687116,-3.1030161085151e-06,0.0004888035780886,3.0392121773578e-06,-6.3803931157271e-08,0.29414159520969,1.9722066306108e-06,0.041011342870708,0,102.02337871408,0.003975409859952,0.19061247839599,4.079532498727e-05,0.29891752720816,0.095080665286699,0.0012605512302441,0,0.0023665144285992
14.25,0.00060604738823051,0.00012666689461233,-3.0120872957179e-06,0.00047938049361818,2.9209787543034e-06,-9.1108541414475e-08,0.29902235424152,1.2140204259149e-06,0.043440645530823,0,100.52455337119,0.0040075596856468,0.19727152538963,4.5971303994337e-05,0.30359934866363,0.092543284017408,0.001246766545578,0,0.0024457794072675
14.5,0.00035074947941277,8.6184677662783e-05,-3.0288280373824e-06,0.00026456480174999,2.8383962820991e-06,-1.9043175528328e-07,0.30391642134402,3.6062576913099e-07,0.045886361432804,0,98.89157684167,0.0040750633619905,0.20390611195027,5.1770319688837e-05,0.30850466840967,0.090241306122385,0.0012224444726472,0,0.0025229678404688
14.75,0.00011749720726993,0.00013465864978288,-2.9404894901447e-06,-1.7161442512949e-05,2.6199986928047e-06,-3.2049079734e-07,0.30901635599332,-6.2157849713751e-07,0.048299075653216,0,98.84345258247,0.0042336552676286,0.21048694687427,5.8357085509422e-05,0.31368785382368,0.088302584429514,0.0011806574507202,0,0.0026005682236544
15,-2.1133261273251e-05,0.00021526279729745,-2.4991827467428e-06,-0.0002363960585707,2.1555487181152e-06,-3.4363402862761e-07,0.31427064064001,-1.8346760125217e-06,0.050691448600182,0,100.05323995383,0.0044298528850462,0.21697934301922,6.6003724789097e-05,0.31891734577191,0.086490885160787,0.0011105227867778,0,0.0026798437120114
15.25,-0.00023184644518057,0.00022966947535532,-1.6403218203606e-06,-0.0004615159205359,1.5071079347741e-06,-1.3321388558642e-07,0.31944592720563,-3.463602512514e-06,0.05301184489845,0,100.89686103048,0.0045669620550058,0.22341261147729,7.5160763222892e-05,0.32395089653579,0.084531764530408,0.00099976771526542,0,0.0027605001303769
15.5,-0.00053457321541248,0.00015890959520134,-6.4123694638611e-07,-0.00069348281061382,9.2620071113385e-07,2.8496376474775e-07,0.32442946348194,-5.7346860578905e-06,0.055169318727296,0,100.5371577133,0.0046266438965416,0.2297902676461,8.6451095870588e-05,0.3287885968827,0.082461109336287,0.00084087142510612,0,0.0028417716670413
15.75,-0.00078170909245144,8.1889521855537e-05,-2.1062627763319e-08,-0.00086359861430698,8.1250467912109e-07,7.9144205135777e-07,0.32935010554233,-8.801048781128e-06,0.057119309672732,0,99.701790706434,0.0046893623838811,0.23610740544358,0.00010055665069976,0.33363343220569,0.080461834870944,0.00063864520544093,0,0.002923304930661
16,-0.00095186568054847,7.5020671500697e-05,-2.0622843919317e-07,-0.0010268863520492,1.5668413729483e-06,1.3606129337551e-06,0.33438781635015,-1.2495900612174e-05,0.058915390670563,0,99.462260776109,0.004835147354525,0.2424237007247,0.00011782142295276,0.33864192749172,0.078612875845453,0.00041658514489583,0,0.0030050532947079
16.25,-0.00112149411548,0.00012420230444703,-1.2975569893664e-06,-0.001245696419927,3.3674615455712e-06,2.0699045562049e-06,0.33955917750102,-1.6077154801612e-05,0.060589931747087,0,99.882950022286,0.0050572527061629,0.24880010331772,0.00013748008848716,0.34377394568004,0.07684317820567,0.00021601287216211,0,0.0030868369413436
16.5,-0.001261766759338,0.00015776850610694,-3.1772449463886e-06,-0.001419535265445,6.0913736585332e-06,2.9141287121447e-06,0.34473315989805,-1.8466801341672e-05,0.062161514754019,0,100.22171324482,0.0052918188569985,0.25523801208076,0.00015740402793073,0.3488908414366,0.075036838028279,8.0635247827611e-05,0,0.0031683510848238
16.75,-0.0013536834273144,0.0001416460446603,-5.8117988509531e-06,-0.0014953294719747,9.5248172211939e-06,3.7130183702408e-06,0.34983244362347,-1.9308786587176e-05,0.063725218737949,0,100.06397591681,0.0055047341897661,0.26167854676883,0.00017586648553198,0.35393985211837,0.073228348619198,2.9694276830722e-05,0,0.0032494706048584
17,-0.0014183354851845,0.0001056242559279,-9.4770752703508e-06,-0.0015239597411124,1.3695714446238e-05,4.2186391758871e-06,0.35492824679297,-2.0079378222913e-05,0.065351454638,0,99.730269528614,0.0057127676340202,0.26802268690641,0.00019514348090742,0.35899606945769,0.071563895988852,4.06392630391e-05,0,0.0033302995210934
17.25,-0.0014776950810688,8.724005063654e-05,-1.4723223829184e-05,-0.0015649351317053,1.8949018276265e-05,4.2257944470812e-06,0.36012316225981,-2.3582948993591e-05,0.067082613126509,0,99.644710738836,0.0059330464998854,0.27430176736256,0.00022324399081317,0.36415006892458,0.069972383958121,6.4954664886984e-05,0,0.0034109586381182
