time,Fx,Fy
2.0100000000001e-05,788.8824466654,1.3427868665872e-06
2.0110000000001e-05,789.26409750255,1.3442794397633e-06
2.0120000000001e-05,789.64826113636,1.3455341125734e-06
2.0130000000001e-05,790.03320421914,1.3463567754002e-06
2.0140000000001e-05,790.41695251538,1.3466807615714e-06
2.0150000000001e-05,790.79790264443,1.346589517226e-06
2.0160000000001e-05,791.17531862482,1.3462918673213e-06
2.0170000000001e-05,791.54955862609,1.3460574237456e-06
2.0180000000001e-05,791.92196117011,1.3461367700529e-06
2.0190000000001e-05,792.29442601364,1.3466878279189e-06
2.0200000000001e-05,792.66882010648,1.3477230353942e-06
2.0210000000001e-05,793.04639369639,1.3491139121413e-06
2.0220000000001e-05,793.42738874388,1.3506283202958e-06
2.0230000000001e-05,793.81096212921,1.3520002148937e-06
2.0240000000001e-05,794.19544817381,1.3530152571661e-06
2.0250000000001e-05,794.57887921043,1.3535739888937e-06
2.0260000000001e-05,794.959602264,1.3537214620385e-06
2.0270000000001e-05,795.33679953377,1.3536325731422e-06
2.0280000000001e-05,795.71074986297,1.3535513367913e-06
2.0290000000001e-05,796.08274868876,1.3537187726342e-06
2.0300000000001e-05,796.45471018325,1.3542933459121e-06
2.0310000000001e-05,796.82857440675,1.3553015065781e-06
2.0320000000001e-05,797.20570341768,1.356630978222e-06
2.0330000000001e-05,797.58645430016,1.3580632511889e-06
2.0340000000001e-05,797.9700625906,1.3593414287527e-06
2.0350000000001e-05,798.35487342371,1.3602578121663e-06
2.0360000000001e-05,798.73884969717,1.3607110496139e-06
2.0370000000001e-05,799.12020024987,1.3607462570064e-06
2.0380000000001e-05,799.4979333558,1.360540622386e-06
2.0390000000001e-05,799.87216358537,1.3603474542379e-06
2.0400000000001e-05,800.24407633656,1.3604240258758e-06
2.0410000000001e-05,800.6155604938,1.3609460722819e-06
2.0420000000001e-05,800.98862278972,1.3619595193859e-06
2.0430000000001e-05,801.36476545882,1.3633582049977e-06
2.0440000000001e-05,801.74452046673,1.364923562619e-06
2.0450000000001e-05,802.12728523125,1.3663837172828e-06
2.0460000000001e-05,802.51151124311,1.3675001611091e-06
2.0470000000001e-05,802.89518733449,1.3681380686137e-06
2.0480000000001e-05,803.27646759754,1.368308254257e-06
2.0490000000001e-05,803.65424868584,1.3681586032988e-06
2.0500000000001e-05,804.02851660801,1.3679342387718e-06
2.0510000000001e-05,804.40035448408,1.3678934536188e-06
2.0520000000001e-05,804.77160800684,1.3682369797152e-06
2.0530000000001e-05,805.14431186852,1.369036848331e-06
2.0540000000001e-05,805.52005506014,1.3702274301863e-06
2.0550000000001e-05,805.89948244655,1.3716174045442e-06
2.0560000000001e-05,806.282088181,1.3729591827882e-06
2.0570000000001e-05,806.66636621666,1.3740218882674e-06
2.0580000000001e-05,807.05027235663,1.3746681268856e-06
2.0590000000001e-05,807.43185535098,1.3748960761006e-06
2.0600000000001e-05,807.80986164782,1.3748421494597e-06
2.0610000000001e-05,808.18412606902,1.3747341647274e-06
2.0620000000001e-05,808.55562665936,1.3748272209568e-06
2.0630000000001e-05,808.92618588386,1.3753156444807e-06
2.0640000000001e-05,809.29791002516,1.3762728059419e-06
2.0650000000001e-05,809.67254001791,1.3776270222365e-06
2.0660000000001e-05,810.05091472711,1.3791795865359e-06
2.0670000000001e-05,810.43271311238,1.3806649299397e-06
