time,DJint,Fy,Jint,external_work,fracture_energy,kinetic_energy,max_d,max_disp_y,strain_energy
33,-0.0098549113168294,24.783133016192,0.0013643326524462,0.18847829018762,1.7852226325147e-06,0.15189093988647,0.019171240006806,0.0074360993284201,0.040680135307217
33.25,-0.0096141505894983,25.482800555019,0.0017226007623088,0.19100656916983,1.8964666345374e-06,0.1535814610365,0.019875289165844,0.0075571420120745,0.04149495013122
33.5,-0.0093992601769183,26.139531128504,0.0020592166605193,0.19357541287129,2.0130798777156e-06,0.15529867235943,0.020662353558782,0.0076794975009642,0.042251700730351
33.75,-0.0093261414800506,26.455117376714,0.0022522793610967,0.19612160928785,2.1207654822975e-06,0.15702895550546,0.021451274285979,0.0078017792559827,0.042933978335166
34,-0.0094129473190173,26.272054889943,0.0022790916090867,0.19858332230981,2.220633122732e-06,0.15875553480794,0.022171297793543,0.0079227471115549,0.043555880786158
34.25,-0.0095802082136117,25.666018416204,0.002216805852933,0.20092985872723,2.3198430662517e-06,0.16045495794934,0.022832114264417,0.0080417363354744,0.044155645559566
34.5,-0.0097195129317148,24.903387125343,0.0021733065808735,0.20317215584717,2.4245562344963e-06,0.16211556015533,0.023482151198997,0.0081588358707268,0.044766637037674
34.75,-0.0097723298892076,24.291909599085,0.0022074999791869,0.20535285157454,2.5379846212457e-06,0.16374504581477,0.024161566458342,0.0082747659725866,0.045411806681766
35,-0.0097609133410071,24.016646793535,0.0022976906843917,0.20752548568417,2.6841134740344e-06,0.1653487932427,0.024877852556568,0.0083905525284152,0.046120938129149
35.25,-0.0097590200327652,24.052867872147,0.0023707823501422,0.20973206112209,2.8159931463121e-06,0.16690995050373,0.025677232112581,0.008507174909789,0.046930380580715
35.5,-0.0098346652578575,24.199792561549,0.0023601797993749,0.21198800685352,2.9107441471378e-06,0.16840323574464,0.026381852311572,0.0086253441889266,0.047856513497225
35.75,-0.010004259138919,24.214842811305,0.0022524679116982,0.21428331534239,2.9725127996812e-06,0.1698255972489,0.026883447573703,0.0087454706993704,0.04888011035695
36,-0.010218497759121,23.971669720064,0.0021015896796543,0.21659976874087,3.0065116837645e-06,0.17120617790208,0.027188031049612,0.0088677634554751,0.049962904855636
36.25,-0.010380726670578,23.543538505721,0.0020094227530023,0.21893189608139,3.0413163438639e-06,0.17259028026637,0.027348821109825,0.0089923382091826,0.051074270184466
36.5,-0.010392319214159,23.153361833283,0.0020785233736086,0.22129752093128,3.1123769500754e-06,0.17401586971139,0.027512406245761,0.0091192369993111,0.052207733148667
36.75,-0.010209145728802,23.021775734508,0.0023537368219484,0.22373235048969,3.241840373913e-06,0.17549488096737,0.027848883103098,0.0092483586228762,0.053383128232334
37,-0.0098806642998149,23.222486075762,0.0027824057650802,0.22627196103136,3.4317315545456e-06,0.17701128031925,0.028461851636053,0.0093793880102448,0.054627335636957
37.25,-0.0095377232963204,23.650612685994,0.0032280117920098,0.22893169902289,3.6860374732769e-06,0.17854114956631,0.030461026710588,0.0095118166665939,0.055946544225509
37.5,-0.0093346806122234,24.119677709168,0.0035306681944158,0.23169885642914,3.9555295094372e-06,0.1800706799769,0.031692018164916,0.0096450618068385,0.057327183161527
