time,DJint,Fy,Jint,external_work,fracture_energy,kinetic_energy,max_d,max_disp_y,strain_energy
30.65625,-0.27950111376259,154.58814423886,-0.0016110396837343,7.0575666505242,0.1765903008661,6.8064741725785,1,0.035808602459337,0.17800545233914
30.90625,-0.28742323840623,156.28524699683,-0.0051009391930328,7.1855294812243,0.17832384469646,6.9226732562185,1,0.036440546973894,0.18217736863689
31.15625,-0.29486670138524,154.02016676962,-0.0079883834671917,7.3099256365128,0.18011948669176,7.0400080252769,1,0.037060328865177,0.18416469648533
31.40625,-0.30006146913507,148.79370127512,-0.0087709178262541,7.4293603211165,0.18203052708043,7.1567818198184,1,0.037669992922402,0.18666763703694
31.65625,-0.30410050666678,143.30146200103,-0.0087493817646325,7.5452078481578,0.18403761960593,7.2721185790587,1,0.038274994391628,0.19142153695145
31.90625,-0.30932235431198,140.61260637935,-0.010224877010415,7.6610495618171,0.18608075313086,7.3868881393565,1,0.038882339658018,0.19818919694432
32.03125,-0.31373438212717,140.93412714581,-0.011881748890127,7.7201397128346,0.18713172548978,7.473911273731,1,0.039188784370362,0.20211161008628
32.09375,-0.31618067729601,142.02447657054,-0.012906541532331,7.7501782410365,0.18767192032947,7.517745250097,1,0.039343064836447,0.2041433521763
32.21875,-0.31986398797769,144.38747079192,-0.015053730978385,7.8116820479595,0.1887371439295,7.5615003812193,1,0.039654189518182,0.20845453466253
32.46875,-0.32680513337954,149.99125537164,-0.018720193275979,7.940265531515,0.19079260656418,7.6494642454706,1,0.040286489333858,0.2165924289889
32.71875,-0.33355103705341,155.4796767159,-0.021080662536504,8.0731985644385,0.19281621736394,7.769110943576,1,0.04092894822763,0.22176220446209
32.96875,-0.33878367272728,157.39903710215,-0.02224142091158,8.2060202956157,0.19481734240139,7.891843122277,1,0.04157464063923,0.22168134322897
33.21875,-0.34229288333814,155.35282653596,-0.02203343449895,8.3350833449282,0.19681116036487,8.0178855708416,1,0.042216857077906,0.21663007966034
33.46875,-0.34338638132675,151.58673470323,-0.019457944710625,8.4596549267959,0.1988033450842,8.1462380820048,1,0.042852854900947,0.2085977316021
33.71875,-0.34149788856717,149.09478051921,-0.01379042032329,8.5816762068857,0.20070970824204,8.2760353573912,1,0.043483677901286,0.19957018967291
33.96875,-0.33746852694669,149.25773972698,-0.00606719881421,8.7037753053829,0.20251411485137,8.4064451490271,1,0.044111056793401,0.19050488855454
34.21875,-0.33385918794672,150.95571484171,0.00098038148802353,8.8271015326571,0.2042346537884,8.5372747026822,1,0.044735642803355,0.18099183148729
34.46875,-0.33360082150462,151.80203001209,0.0046279311656193,8.950648257555,0.205893857283,8.669077840502,1,0.045358392419221,0.16989601483459
34.71875,-0.3382753784073,150.3227281231,0.0036609198614355,9.072582677571,0.20754805829676,8.8022105259709,1,0.045982562504946,0.15746126063337
34.96875,-0.34742392122052,147.12094876898,-0.0014060725244385,9.1921766548857,0.209228643237,8.9354006025167,1,0.046613232602739,0.1458832639519
35.21875,-0.35873173083219,144.05655686262,-0.0086024763065151,9.3104914862391,0.21099682984863,9.0673275115567,1,0.047254610739091,0.13706904779494
35.46875,-0.36867235836631,142.37270395135,-0.014764700655169,9.4294244383713,0.21280098141132,9.1980928883433,1,0.047907971974866,0.13119174849196
35.71875,-0.37390633278779,141.67164630323,-0.016573248463836,9.5502159437574,0.21465065162417,9.3286792643843,1,0.04857215129181,0.1268328084477
35.96875,-0.37314825532317,140.66898519882,-0.012475814609091,9.6728531832017,0.21649293752499,9.4606348569508,1,0.049245779900103,0.12345442402073
36.21875,-0.36821364869551,138.76490279077,-0.0040712183497515,9.796851355409,0.21829710050274,9.5945661676748,1,0.04992899828283,0.12134728895081
36.46875,-0.36336312570626,136.73228334524,0.0043446005755057,9.92248091787,0.22002208098986,9.7305330710518,1,0.050623222298119,0.12062273813464
36.71875,-0.36298794303565,135.94438812808,0.0081825370196532,10.051177476715,0.22165204081742,9.8692762071229,1,0.051329460354211,0.12086015044458
