time,Fx,Fy,max_d
5.4e-06,69.925318377038,91.646087360865,0.026427601244706
5.45e-06,70.585615868777,92.505169135228,0.027088039772678
5.5e-06,71.245801243921,93.364108225775,0.027758295248241
5.55e-06,71.905874580611,94.222908215879,0.028438380902872
5.6e-06,72.565836727771,95.08157244213,0.029128308170792
5.65e-06,73.22568924009,95.940103517336,0.029828084562149
5.7e-06,73.885434668661,96.798503748475,0.030537715840641
5.75e-06,74.545076607936,97.656776334353,0.031257209499553
5.8e-06,75.204619017136,98.514926142281,0.031986573159223
5.85e-06,75.864064671662,99.372959159969,0.032725813771899
5.9e-06,76.523413133976,100.23088117881,0.033474937445573
5.95e-06,77.182660562631,101.08869718111,0.034233949825395
6e-06,77.841800776615,101.94641250169,0.035002855230178
6.05e-06,78.500827062719,102.80403416993,0.035781657738857
6.1e-06,79.159734163202,103.6615709427,0.036570361578193
6.15e-06,79.818518969161,104.5190323267,0.037368969309379
6.2e-06,80.477179661088,105.37642767502,0.038177484217855
6.25e-06,81.135713879491,106.23376579354,0.038995906683884
6.3e-06,81.794116979534,107.09105488464,0.039824233518861
6.35e-06,82.452381394004,107.9483023575,0.040662456280982
6.4e-06,83.110497472277,108.80551491582,0.04151056152696
6.45e-06,83.768455458887,109.66269906161,0.042368535206112
6.5e-06,84.426247703377,110.51986126676,0.04323636149734
6.55e-06,85.083869426216,111.3770086912,0.044114020038264
6.6e-06,85.74131686834,112.23414824142,0.045001491901159
6.65e-06,86.398588734653,113.09128348458,0.045898758854128
6.7e-06,87.055683169465,113.94841175473,0.046805802239787
6.75e-06,87.712595757544,114.80552761519,0.047722602103825
6.8e-06,88.369322779991,115.66262876785,0.048649137722529
6.85e-06,89.025862263469,116.51971543453,0.049585391960436
6.9e-06,89.682213742151,117.3767852716,0.050531352958515
6.95e-06,90.338378083648,118.23383079791,0.051487012056779
7e-06,90.994358336092,119.09084179888,0.052452362983071
7.05e-06,91.650160791593,119.94780995371,0.0534274014447
7.1e-06,92.305794826272,120.80473132043,0.054412125305733
7.15e-06,92.961270679591,121.66160450537,0.055406535029923
7.2e-06,93.616596013524,122.51842911377,0.056410634748556
7.25e-06,94.271772666878,123.3752038166,0.057424434940091
7.3e-06,94.926796095117,124.2319234069,0.058447953877054
7.35e-06,95.581658460343,125.08857825755,0.059481217205131
7.4e-06,96.236353981253,125.94515743606,0.060524256432636
7.45e-06,96.89088350978,126.80165299493,0.061577107474078
7.5e-06,97.545255715466,127.65806198465,0.062639809866422
7.55e-06,98.1994844964,128.51438492958,0.063712406677442
7.6e-06,98.853584432083,129.37062248418,0.064794945136264
7.65e-06,99.50756681574,130.22677308779,0.065887477563121
7.7e-06,100.16143791722,131.08283309688,0.066990064439541
7.75e-06,100.81519957299,131.93879891872,0.068102776492647
7.8e-06,101.46885103489,132.79466940301,0.069225696350085
7.85e-06,102.12239089038,133.65044686702,0.070358919687952
7.9e-06,102.77581823546,134.50613766167,0.071502555642301
7.95e-06,103.42913261857,135.36175243967,0.072656726608805
8e-06,104.08233369327,136.21729800384,0.073821567955457
8.05e-06,104.7354222859,137.07277217856,0.074997228830182
8.1e-06,105.38840252601,137.9281699942,0.076183873181945
8.15e-06,106.04128241859,138.78349219391,0.077381680998936
8.2e-06,106.6940714897,139.63874787573,0.078590849395615
8.25e-06,107.34677698128,140.49395065934,0.079811593347788
8.3e-06,107.99940157283,141.34911279078,0.081044146576159
8.35e-06,108.65194279262,142.20424204409,0.082288760944667
8.4e-06,109.30439875999,143.05934283289,0.083545705248843
8.45e-06,109.95677022987,143.91441944428,0.084815263522741
8.5e-06,110.60906110425,144.76947831558,0.08609773331664
8.55e-06,111.26127729723,145.62452782761,0.08739342430804
8.6e-06,111.91342507503,146.47957640212,0.08870265774945
8.65e-06,112.56550982801,147.33463075448,0.09002576710783
8.7e-06,113.217535606,148.18969552191,0.091363099330837
8.75e-06,113.86950527205,149.04477410341,0.092715016141554
8.8e-06,114.52142102351,149.89986965038,0.094081894363573
8.85e-06,115.17328507859,150.75498535852,0.095464125183552
8.9e-06,115.82510041249,151.61012399106,0.096862112751585
8.95e-06,116.47687140691,152.46528719846,0.098276272561842
9e-06,117.12860401285,153.3204753624,0.099707029706448
9.05e-06,117.78030508736,154.17568803712,0.10115481703302
9.1e-06,118.4319810293,155.03092457999,0.10262007402514
9.15e-06,119.08363635093,155.88618485329,0.10410324554754
9.2e-06,119.73527288848,156.74146999203,0.10560478139517
9.25e-06,120.38688998828,157.59678296016,0.10712513695295
9.3e-06,121.03848543552,158.45212845304,0.10866477460176
9.35e-06,121.69005657819,159.30751196796,0.11022416508546
9.4e-06,122.34160126269,160.16293839845,0.11180378808903
9.45e-06,122.99311855805,161.01841086503,0.11340413176391
9.5e-06,123.64460935911,161.87393039802,0.11502569151696
9.55e-06,124.29607659426,162.72949651924,0.11666896867161
9.6e-06,124.94752559629,163.58510832346,0.11833446941962
9.65e-06,125.59896373062,164.44076532338,0.12002270429846
9.7e-06,126.25039921439,165.29646753592,0.12173418831244
9.75e-06,126.90183963526,166.15221511099,0.12346944086826
9.8e-06,127.55329086784,167.00800810164,0.12522898573177
9.85e-06,128.20475671666,167.86384653707,0.12701335124995
9.9e-06,128.85623906029,168.71973044776,0.12882307102082
9.95e-06,129.50773793699,169.57565960479,0.1306586850303
1e-05,130.15925160112,170.431632418,0.13252074093769
1.005e-05,130.81077682251,171.28764531533,0.13440979571762
1.01e-05,131.4623094514,172.14369366402,0.1363264177531
1.015e-05,132.11384497012,172.99977316165,0.13827118894839
1.02e-05,132.76537868598,173.8558802573,0.14024470693695
1.025e-05,133.41690577665,174.71201108149,0.14224758690423
1.03e-05,134.06842175471,175.56816022104,0.14428046349301
1.035e-05,134.71992358831,176.42432092619,0.14634399234532
1.04e-05,135.37141076969,177.2804868347,0.14843885157293
1.045e-05,136.02288523522,178.13665340575,0.15056574309392
1.05e-05,136.67434975308,178.99281738592,0.15343632626796
1.055e-05,137.32580562629,179.84897484107,0.15830478970238
1.06e-05,137.9772512004,180.70511984083,0.16326580651099
1.065e-05,138.62868218764,181.56124528253,0.16832095897169
1.07e-05,139.28009347313,182.41734537483,0.17347186860948
1.075e-05,139.93148122932,183.27341783905,0.17872023477605
1.08e-05,140.58284419397,184.12946413677,0.18406782982362
1.085e-05,141.2341836848,184.98548761469,0.18951646856041
1.09e-05,141.88550271941,185.84149096295,0.19506799623504
1.095e-05,142.53680486337,186.69747474879,0.200724276714
1.1e-05,143.1880933788,187.55343748006,0.20648718692479
1.105e-05,143.83937098008,188.4093768598,0.21235862233536
1.11e-05,144.49063990915,189.26529184251,0.21834050704854
1.115e-05,145.14190177907,190.1211840593,0.22443479754376
1.12e-05,145.79315701161,190.97705721506,0.23064348000324
1.125e-05,146.44440435883,191.8329149013,0.23696856609061
1.13e-05,147.09564123461,192.68875867327,0.24341209136744
1.135e-05,147.74686505917,193.54458787573,0.24997612315736
1.14e-05,148.39807498971,194.40040111252,0.25666277418976
1.145e-05,149.04927302208,195.25619793773,0.26347422296797
1.15e-05,149.70046381813,196.11197934923,0.27041273674369
1.155e-05,150.35165340359,196.96774678754,0.27748068909461
1.16e-05,151.0028474724,197.8235005231,0.28468056740373
1.165e-05,151.6540500213,198.67923928562,0.29201497914074
1.17e-05,152.30526235475,199.53496229931,0.29948666368641
1.175e-05,152.95648240713,200.39066582742,0.30709850452401
1.18e-05,153.60770589938,201.24634055874,0.31485352395321
1.185e-05,154.25892925002,202.1019756934,0.32275493227165
1.19e-05,154.9101516039,202.95756397178,0.33080617230834
1.195e-05,155.56137416351,203.81310232324,0.33901092902532
1.2e-05,156.2125975253,204.66858831855,0.34737315334312
1.205e-05,156.86381917728,205.52401608251,0.35589774504375
1.21e-05,157.51503278868,206.37937492569,0.36458962362237
1.215e-05,158.16622927075,207.23465103912,0.37345303689645
1.22e-05,158.81739836955,208.08983016193,0.3824930454339
1.225e-05,159.46852958203,208.94489894805,0.39171546421177
1.23e-05,160.11961208989,209.79984434966,0.40112629429482
1.235e-05,160.77063422931,210.65465199072,0.41073189465275
1.24e-05,161.42158318098,211.50930492969,0.42053905414705
1.245e-05,162.07244515906,212.36378346419,0.43055495908855
1.25e-05,162.72320587551,213.21806565526,0.44078715742607
1.255e-05,163.3738508553,214.07212784568,0.45124373264145
1.26e-05,164.02436532792,214.92594471593,0.46193338666935
1.265e-05,164.67473370577,215.77948892103,0.47286523161418
1.27e-05,165.32493885415,216.63273061481,0.48404877918327
1.275e-05,165.97496137962,217.48563707669,0.49549405580972
1.28e-05,166.62477907788,218.33817241399,0.50721157384933
1.285e-05,167.27436658848,219.19029717566,0.51921226206361
1.29e-05,167.92369525093,220.04196776443,0.53150743826331
1.295e-05,168.57273313202,220.8931356736,0.54410875994508
1.3e-05,169.22144516475,221.74374665805,0.55702814861185
1.305e-05,169.86979329781,222.59373992491,0.57027897237084
1.31e-05,170.5177365248,223.44304735099,0.58387947569192
1.315e-05,171.16523067342,224.29159268913,0.59784157753916
1.32e-05,171.81222789613,225.13929074537,0.61217253166416
1.325e-05,172.45867589596,225.9860465678,0.62688273515204
1.33e-05,172.92979769319,226.44452380056,0.65748443421147
1.335e-05,173.71640381514,227.60473379331,0.65893983190287
1.34e-05,174.44790004163,228.64314166605,0.67522654212051
1.345e-05,174.91544598897,229.09535731567,0.70893717851785
1.35e-05,175.68816737669,230.22639868146,0.71050845474016
1.355e-05,176.19004709209,230.7568600913,0.74640743455305
1.36e-05,176.80335626516,231.53651376846,0.76694619864996
1.365e-05,177.470398112,232.4375468241,0.78854052151566
1.37e-05,178.14387567794,233.35421184544,0.81080045738506
1.375e-05,178.79802325741,234.22888012134,0.83342342544576
1.38e-05,180.08554198396,234.96378852039,0.85615475510757
1.385e-05,181.56969764885,236.09928452859,0.85783735273879
1.39e-05,181.65849157171,236.4000231816,0.89717558025046
1.395e-05,183.69403975199,237.89879246019,0.89841275969926
1.4e-05,183.78530795422,237.90490114047,0.93261455603721
1.405e-05,184.88120476459,239.34278852717,0.93343439900214
1.41e-05,185.76869350697,240.17048159375,0.94837244048916
1.415e-05,187.51131177253,240.8690608017,0.97166776955666
1.42e-05,186.76895602119,241.88233280694,0.97198434887373
1.425e-05,186.94336014007,243.08284109331,0.98080997896357
1.43e-05,188.50809901249,244.1395397251,0.98770149620412
1.435e-05,189.51058419113,244.14293579531,0.99656383460784
1.44e-05,190.98471941141,245.49887451441,0.9966113738731
1.445e-05,191.15733747944,246.30324644725,0.9992578446483
1.45e-05,191.64902379402,247.46998487254,1
1.455e-05,192.21361328998,248.45274587411,1
1.46e-05,192.9202768251,249.41062183588,1
1.465e-05,193.75384390706,250.16122744314,1
1.47e-05,194.65518347519,250.75155935605,1
1.475e-05,195.15142703122,251.54632177492,1
1.48e-05,195.76879157999,252.55132826621,1
1.485e-05,196.45280512122,253.4979337419,1
1.49e-05,191.72180497679,252.60546898668,1
1.495e-05,191.34056965291,253.08603371701,1
1.5e-05,191.97487512539,254.50210233166,1
1.505e-05,193.24721658108,255.80029724331,1
1.51e-05,194.10858475839,255.91316919112,1
1.515e-05,194.2478117355,255.14401872755,1
1.52e-05,193.82548588428,254.70732924501,1
1.525e-05,193.55701976649,254.8865771872,1
1.53e-05,193.12863571007,255.17124004741,1
1.535e-05,193.25041316808,255.29694502412,1
1.54e-05,193.68965396864,255.19577266376,1
1.545e-05,193.89868278442,255.0181671247,1
1.55e-05,193.89216008866,254.94594568959,1
1.555e-05,193.78538454474,254.98082908823,1
1.5575e-05,193.67185717796,254.90442155093,1
1.5625e-05,193.68908852213,255.1126085253,1
1.5675e-05,193.71688390624,255.00684218221,1
1.5725e-05,193.74442214957,254.92936506513,1
1.5775e-05,193.89194357759,254.95478425864,1
1.57875e-05,193.84014000071,254.75876243832,1
1.58125e-05,193.96087677314,254.93002327355,1
1.58375e-05,193.97943111046,254.98131099323,1
1.58875e-05,193.94786013908,255.05648655039,1
1.59375e-05,193.87876837112,255.00052877204,1
1.59875e-05,193.85303637614,254.98809970183,1
1.60125e-05,193.80979163028,254.89435388583,1
1.60625e-05,193.95689640093,255.06233989504,1
1.60875e-05,193.95374123694,254.95537581027,1
1.61375e-05,193.93401033291,254.94823254341,1
1.61875e-05,193.84739866343,254.911837021,1
1.62375e-05,193.8864924353,254.98591133538,1
1.62875e-05,194.25860061499,254.81614988722,1
1.63375e-05,190.85400379266,253.53061278112,1
1.63875e-05,190.75567631394,253.84663337355,1
1.64125e-05,191.00178650382,254.1284135262,1
1.64625e-05,191.37249566617,254.1249218217,1
1.65125e-05,191.23961085556,253.77156928997,1
1.65375e-05,191.06443515148,253.73101920741,1
1.65875e-05,190.98337543574,253.91239817994,1
1.66375e-05,190.98323493471,253.89026613198,1
1.66875e-05,190.99037318563,253.85562771491,1
1.67375e-05,190.99123249236,254.0002302402,1
1.67875e-05,190.96055495356,254.03469224052,1
1.68375e-05,191.10434910057,254.06377179124,1
1.68875e-05,191.0206611984,254.05424597651,1
1.69125e-05,190.97235209424,253.97250823741,1
1.6925e-05,191.05189192651,253.89589591334,1
1.695e-05,191.03749216168,253.95935727177,1
1.7e-05,191.06366832667,254.04223141339,1
1.705e-05,191.17852038863,254.08676513834,1
1.71e-05,191.29659830901,254.1501299316,1
1.715e-05,191.30469354552,254.15058033894,1
1.72e-05,191.23685056381,254.10441678552,1
1.725e-05,191.17302376274,254.07698088446,1
1.7275e-05,191.1269033361,254.02051265416,1
1.7325e-05,191.17632429135,254.13129507935,1
1.735e-05,191.14209437852,254.07840700598,1
1.74e-05,191.13941452795,254.14445838735,1
1.745e-05,191.13314351994,254.138756115,1
1.75e-05,191.1778769898,254.14182696652,1
1.755e-05,191.22401238598,254.13531497199,1
1.76e-05,191.23061355428,254.12810296406,1
1.765e-05,191.22261694872,254.13455393278,1
1.77e-05,191.21791277876,254.13664956968,1
1.77125e-05,191.18043382587,254.05267893776,1
1.77375e-05,191.20511953129,254.10265488552,1
1.77625e-05,191.21615627126,254.11621388515,1
1.77875e-05,191.22271349128,254.11770545279,1
1.78125e-05,191.22722129634,254.12144843935,1
1.78625e-05,191.24042304768,254.14664036242,1
1.79125e-05,191.78044932017,253.97150196626,1
1.79625e-05,191.5042574821,253.64665030631,1
1.80125e-05,191.55625036125,253.75160565307,1
1.80625e-05,191.61056280949,253.88107383192,1
1.8075e-05,191.57940264413,253.83545371698,1
1.81e-05,191.58559437567,253.87448747324,1
1.8125e-05,191.58921026829,253.86557977132,1
1.8175e-05,191.63219100438,253.85511811749,1
1.8225e-05,191.67423892204,253.83906468829,1
1.8275e-05,191.68255692956,253.82086819154,1
1.8325e-05,191.64522592838,253.80323010649,1
1.835e-05,191.61454992991,253.78561082429,1
1.83625e-05,191.60139312149,253.77676131199,1
1.8375e-05,191.60086452251,253.79343732649,1
1.84e-05,191.60545454237,253.83574714674,1
1.845e-05,191.60095122556,253.86714819066,1
1.85e-05,191.6005195008,253.863441161,1
1.855e-05,191.62335220998,253.85753791384,1
1.86e-05,191.66083940979,253.84820007854,1
1.865e-05,191.69233072477,253.83756250836,1
1.87e-05,191.69948767416,253.82785023265,1
1.8725e-05,191.68824673849,253.8153888852,1
1.8775e-05,191.67774453664,253.8385463199,1
1.88e-05,191.66130206796,253.8315498455,1
1.8825e-05,191.65494280374,253.84519299855,1
1.8875e-05,191.64878863032,253.86545353458,1
1.8925e-05,191.64804418675,253.860665437,1
1.895e-05,191.65141196353,253.85249103496,1
1.9e-05,191.67433319414,253.86124409716,1
1.905e-05,191.68375352356,253.85265030463,1
1.9075e-05,191.68112253339,253.84326336518,1
1.9125e-05,191.68108197061,253.85150251841,1
1.91375e-05,191.66872520384,253.83010102667,1
1.91625e-05,191.66965199975,253.84443914597,1
1.92125e-05,191.6622651058,253.85281095218,1
1.92375e-05,191.64968686426,253.83794247724,1
1.92875e-05,191.64430662535,253.84816924385,1
1.93e-05,191.63369228544,253.83024583866,1
1.9325e-05,191.63515191257,253.84165568781,1
1.9375e-05,191.63398851724,253.84544372199,1
1.94e-05,191.62801153822,253.83158314989,1
1.945e-05,191.636610531,253.84198579765,1
1.9475e-05,191.63591338501,253.83450648739,1
1.9525e-05,191.6466971354,253.84352513335,1
1.9575e-05,191.65255881585,253.84001870301,1
1.96e-05,191.65403410823,253.83437822079,1
1.965e-05,191.66816724724,253.8461131873,1
1.97e-05,191.681290189,253.84745114384,1
1.975e-05,191.68898435901,253.84454786361,1
1.98e-05,191.69210400784,253.85046980878,1
1.985e-05,191.69956654809,253.86155984232,1
1.99e-05,191.70478981594,253.86012000756,1
1.995e-05,191.70170647127,253.85363005036,1
2e-05,191.69547959039,253.85150244525,1
2.0025e-05,191.69207355899,253.84863803902,1
2.0075e-05,191.69350897718,253.84814333517,1
2.00875e-05,191.69196542503,253.84148244267,1
2.01125e-05,191.69600136537,253.84256771981,1
2.01625e-05,191.70117667838,253.83923977435,1
2.02125e-05,191.70191154362,253.83016210058,1
2.0225e-05,191.70038574711,253.82510596568,1
2.025e-05,191.69906151307,253.82508994859,1
2.03e-05,191.70614401856,253.8260026088,1
2.035e-05,191.6963849276,253.81286733264,1
2.04e-05,191.68583949435,253.81956119096,1
2.045e-05,191.69763585937,253.83028765905,1
2.05e-05,191.70678492268,253.81781273054,1
2.055e-05,191.70437726556,253.80665044604,1
2.06e-05,191.70202407502,253.80358990307,1
2.065e-05,191.70113332752,253.79819332306,1
2.07e-05,191.69861078823,253.79271212535,1
2.075e-05,191.6953205194,253.78929298812,1
2.08e-05,191.69378595459,253.78596859885,1
2.085e-05,191.6946676271,253.78203556256,1
2.09e-05,191.69695831572,253.77810152358,1
2.095e-05,191.69973958716,253.77496869381,1
2.1e-05,191.70256190933,253.77285816545,1
2.105e-05,191.70522180527,253.77144601983,1
2.11e-05,191.70762797305,253.77031063101,1
2.115e-05,191.70974280966,253.76906733919,1
2.12e-05,191.71159643938,253.76739847089,1
2.125e-05,191.71323638374,253.76511987597,1
2.13e-05,191.71463998138,253.76220521149,1
2.135e-05,191.71569727559,253.75874535267,1
2.14e-05,191.71626102655,253.75486764176,1
2.1425e-05,191.71632372217,253.75280066349,1
2.1475e-05,191.7159806292,253.74845195767,1
2.1525e-05,191.71505388216,253.74382452672,1
2.1575e-05,191.71361596301,253.73892356384,1
2.1625e-05,191.71170927374,253.7337767226,1
2.1675e-05,191.7093184633,253.72844650621,1
2.1725e-05,191.70638275479,253.72301606769,1
2.1775e-05,191.70282610871,253.71756386583,1
2.1825e-05,191.69859106082,253.71214620763,1
2.1875e-05,191.69366894018,253.70679663186,1
2.1925e-05,191.68811831039,253.70153763994,1
2.1975e-05,191.68206438094,253.69639396235,1
2.2025e-05,191.67567911625,253.69139942202,1
2.2075e-05,191.66915097614,253.68659672035,1
2.2125e-05,191.66265414857,253.68203161757,1
2.2175e-05,191.65632962567,253.67774798094,1
2.2225e-05,191.65028315529,253.67378800816,1
2.2275e-05,191.6445859225,253.67019270909,1
2.2325e-05,191.63927433381,253.66700040414,1
2.2375e-05,191.63435790965,253.66424431671,1
2.2425e-05,191.62982900971,253.66195018816,1
2.2475e-05,191.62566503353,253.66013569224,1
2.2525e-05,191.62182750864,253.65881087691,1
2.2575e-05,191.61826419278,253.65797766561,1
2.2625e-05,191.61491484575,253.65762825392,1
2.2675e-05,191.61172124743,253.65774218125,1
2.27e-05,191.61017012958,253.6579652085,1
2.275e-05,191.60714062096,253.65870250002,1
2.28e-05,191.60421664507,253.65977302443,1
2.285e-05,191.60143739814,253.6610945879,1
2.29e-05,191.59887059134,253.66257758962,1
2.295e-05,191.5965979332,253.66413183351,1
2.3e-05,191.59469477568,253.66566976853,1
2.305e-05,191.59320960019,253.66710806983,1
2.31e-05,191.59215145718,253.66837049832,1
2.315e-05,191.59148986207,253.66939174621,1
2.32e-05,191.59116497359,253.67011955871,1
2.325e-05,191.59110188862,253.6705138702,1
2.33e-05,191.59122313254,253.67054424815,1
2.335e-05,191.59145616506,253.67018742711,1
2.34e-05,191.59173675432,253.6694265166,1
2.345e-05,191.59200648738,253.66824767556,1
2.35e-05,191.59221701339,253.66663925575,1
2.355e-05,191.59233877697,253.66459601797,1
2.36e-05,191.59235793087,253.66211703896,1
2.365e-05,191.59227526901,253.65920440571,1
2.37e-05,191.59211184267,253.65586493065,1
2.375e-05,191.59190503433,253.65211113355,1
2.38e-05,191.59169893287,253.64796388733,1
2.385e-05,191.59153961264,253.64345361639,1
2.39e-05,191.59147105631,253.638618453,1
2.395e-05,191.59152785266,253.6335034633,1
2.4e-05,191.59172726681,253.62816126417,1
2.4025e-05,191.59188116952,253.62541936547,1
2.4075e-05,191.59228245436,253.61984369797,1
2.4125e-05,191.59278674958,253.61419523834,1
2.4175e-05,191.5933682936,253.608535562,1
2.4225e-05,191.59400749621,253.60291843263,1
2.4275e-05,191.59468692096,253.59738523702,1
2.4325e-05,191.59538549769,253.591966237,1
2.4375e-05,191.59608022798,253.58668615712,1
2.4425e-05,191.59675410756,253.58156792775,1
2.445e-05,191.59708092192,253.57907499006,1
2.45e-05,191.59771906749,253.57423597326,1
2.455e-05,191.59834927871,253.56960398636,1
2.46e-05,191.59899349939,253.56519110392,1
2.465e-05,191.59967891052,253.56100685372,1
2.47e-05,191.60043374192,253.55705635081,1
2.475e-05,191.60127845007,253.55333747647,1
2.48e-05,191.60222022975,253.54984236459,1
2.485e-05,191.60325709183,253.54656189602,1
2.49e-05,191.6043776668,253.54348580882,1
