time,Fx,Fy,max_d,max_f_nu
2.19e-05,249.61645617754,327.93587649769,1,0
2.195e-05,249.6167936266,327.93384219146,1,0
2.2e-05,249.61860139104,327.93193386629,1,0
2.205e-05,249.62173655063,327.93013233576,1,0
2.21e-05,249.62601931562,327.92841181042,1,0
2.215e-05,249.63124387928,327.92674117251,1,0
2.22e-05,249.63719832125,327.92508575678,1,0
2.225e-05,249.64368667918,327.92340945291,1,0
2.23e-05,249.65054559151,327.92167701261,1,0
2.235e-05,249.65765059542,327.91985655528,1,0
2.24e-05,249.66491180942,327.91792231264,1,0
2.245e-05,249.67226305683,327.91585755542,1,0
2.25e-05,249.67965051614,327.91365741413,1,0
2.255e-05,249.68702598564,327.91133103586,1,0
2.26e-05,249.69434661204,327.90890235537,1,0
2.265e-05,249.70157927216,327.90640881985,1,0
2.27e-05,249.70870556841,327.90389771967,1,0
2.275e-05,249.71572356861,327.90142026157,1,0
2.28e-05,249.72264464193,327.89902401319,1,0
2.285e-05,249.72948663904,327.89674468742,1,0
2.29e-05,249.73626662888,327.89459832517,1,0
2.295e-05,249.74299646188,327.89257478361,1,0
2.3e-05,249.74968271334,327.8906331474,1,0
2.305e-05,249.75633016127,327.88869938326,1,0
2.31e-05,249.76294625257,327.88666634214,1,0
2.315e-05,249.76954390313,327.88439609561,1,0
2.32e-05,249.77614138638,327.88172450885,1,0
2.325e-05,249.78276004735,327.87846782801,1,0
2.33e-05,249.78942190031,327.87443085292,1,0
2.335e-05,249.79614904128,327.86941602146,1,0
2.34e-05,249.80296533801,327.86323254609,1,0
2.345e-05,249.80989897748,327.85570472314,1,0
2.35e-05,249.81698334326,327.84667872092,1,0
2.355e-05,249.82425411621,327.83602749944,1,0
2.36e-05,249.83174230324,327.82365389137,1,0
2.365e-05,249.8394651504,327.80949215,1,0
2.37e-05,249.84741835067,327.79350835877,1,0
2.375e-05,249.85557279363,327.77570001219,1,0
2.38e-05,249.86387737451,327.75609491154,1,0
