time,Fx,tip_velocity,tip_x,tip_y,tip_z
2.375e-05,156.36318030883,1249999.9999994,40.374999999989,0.24999999999952,0
2.38e-05,156.36429267274,1682864.0022284,40.453124999989,0.28124999999946,0
2.385e-05,156.36566670768,1288470.5080048,40.515624999989,0.26562499999949,0
2.39e-05,156.3673411989,1822172.4671376,40.593749999989,0.3124999999994,0
2.395e-05,156.36935121093,1397542.4859361,40.656249999989,0.28124999999946,0
2.4e-05,156.37172929541,2000976.3241957,40.734374999989,0.34374999999934,0
2.405e-05,156.3745069969,1397542.4859363,40.796874999989,0.3124999999994,0
2.41e-05,156.37771654429,1288470.5080048,40.859374999989,0.29687499999943,0
2.415e-05,156.38139171347,2209708.6912053,40.937499999989,0.37499999999927,0
2.42e-05,156.38556643236,1767766.9529643,40.999999999989,0.43749999999915,0
2.425e-05,156.39027028928,1562499.9999993,41.078124999989,0.43749999999915,0
2.43e-05,156.39552156944,1682864.0022282,41.156249999989,0.40624999999921,0
2.435e-05,156.40132002339,2000976.3241951,41.218749999989,0.48437499999906,0
2.44e-05,156.4076423057,2000976.3241956,41.296874999989,0.42187499999918,0
2.445e-05,156.41444234352,1288470.5080048,41.359374999988,0.40624999999921,0
2.45e-05,156.4216570094,2000976.3241957,41.437499999988,0.46874999999909,0
2.455e-05,156.42921528106,1397542.4859363,41.499999999988,0.49999999999903,0
2.46e-05,156.43704766964,1593443.5979969,41.578124999988,0.48437499999906,0
2.465e-05,156.44509277728,1288470.5080048,41.640624999988,0.46874999999909,0
2.47e-05,156.45329933172,1397542.4859363,41.703124999988,0.49999999999903,0
2.475e-05,156.46162416741,1822172.4671376,41.781249999988,0.54687499999894,0
2.48e-05,156.47002832135,1397542.4859363,41.843749999988,0.57812499999888,0
2.485e-05,156.4784738891,1822172.4671375,41.921874999988,0.53124999999897,0
2.49e-05,156.48692339695,1682864.0022284,41.999999999988,0.56249999999891,0
2.495e-05,156.49534175472,1397542.4859364,42.062499999988,0.59374999999885,0
2.5e-05,156.50369929951,1562499.9999993,42.140624999988,0.59374999999885,0
2.505e-05,156.51197382591,1249999.9999994,42.203124999988,0.59374999999885,0
2.51e-05,156.52015008298,1562499.9999993,42.281249999988,0.59374999999885,0
2.515e-05,156.52821662508,1249999.9999994,42.343749999988,0.59374999999885,0
2.52e-05,156.53616135353,1822172.4671377,42.421874999988,0.64062499999876,0
2.525e-05,156.54396780903,1593443.5979969,42.499999999988,0.65624999999873,0
2.53e-05,156.55161391302,1288470.508005,42.562499999988,0.6718749999987,0
2.535e-05,156.55907364605,1682864.0022286,42.640624999988,0.70312499999864,0
2.54e-05,156.56632077664,1593443.5979968,42.718749999988,0.68749999999867,0
2.545e-05,156.57333294141,1397542.4859364,42.781249999988,0.71874999999861,0
2.55e-05,156.58009448617,1562499.9999993,42.859374999988,0.71874999999861,0
2.555e-05,156.58659733701,2000976.3241958,42.937499999988,0.78124999999849,0
2.56e-05,156.59284023005,1562499.9999993,43.015624999988,0.78124999999849,0
2.565e-05,156.5988272912,1682864.0022287,43.093749999988,0.81249999999843,0
2.57e-05,156.60456690603,1682864.0022286,43.171874999988,0.84374999999837,0
2.575e-05,156.61007117838,1682864.0022286,43.249999999988,0.87499999999831,0
2.58e-05,156.61535553012,1682864.0022286,43.328124999988,0.90624999999825,0
2.585e-05,156.62043768719,1562499.9999994,43.406249999988,0.90624999999825,0
2.59e-05,156.62533567126,1976423.537604,43.499999999988,0.93749999999819,0
2.595e-05,156.6300652368,1822172.467138,43.578124999988,0.9843749999981,0
2.6e-05,156.63463790055,1593443.5979971,43.656249999988,0.99999999999807,0
2.605e-05,156.639060795,1682864.0022285,43.734374999988,1.031249999998,0
2.61e-05,156.64333891202,1682864.0022287,43.812499999988,1.0624999999979,0
2.615e-05,156.6474792035,1767766.9529645,43.874999999987,1.1249999999978,0
2.62e-05,156.65149504266,1593443.5979971,43.953124999987,1.1406249999978,0
2.625e-05,156.65540923025,1682864.0022288,44.031249999987,1.1718749999977,0
2.63e-05,156.65925424267,1562499.9999986,44.093749999987,1.2187499999976,0
2.635e-05,156.66306952866,1593443.5979971,44.171874999987,1.2343749999976,0
2.64e-05,156.66689681496,1767766.9529645,44.234374999987,1.2968749999975,0
2.645e-05,156.6707750064,1593443.5979971,44.312499999987,1.3124999999974,0
2.65e-05,156.67473610106,1562499.9999986,44.374999999987,1.3593749999973,0
2.655e-05,156.6788027854,1593443.5979971,44.453124999987,1.3749999999973,0
2.66e-05,156.68298753816,1562499.9999988,44.515624999987,1.4218749999972,0
2.665e-05,156.68729261905,1593443.5979971,44.593749999987,1.4374999999972,0
2.67e-05,156.69171038669,1397542.4859368,44.656249999987,1.4687499999971,0
2.675e-05,156.69622377667,1682864.0022285,44.734374999987,1.4999999999971,0
2.68e-05,156.70080714698,1767766.9529646,44.796874999987,1.5624999999969,0
2.685e-05,156.70542784874,1593443.5979972,44.874999999987,1.5781249999969,0
2.69e-05,156.71004876764,1562499.9999988,44.937499999987,1.6249999999968,0
2.695e-05,156.71463178374,1593443.5979971,45.015624999987,1.6406249999968,0
2.7e-05,156.71914173475,1767766.9529646,45.078124999987,1.7031249999967,0
2.705e-05,156.72355018604,1593443.5979972,45.156249999987,1.7187499999966,0
2.71e-05,156.7278382483,1562499.9999989,45.218749999987,1.7656249999965,0
2.715e-05,156.73199789043,1682864.0022287,45.296874999987,1.7968749999965,0
2.72e-05,156.73603157282,1562499.9999989,45.359374999987,1.8437499999964,0
2.725e-05,156.73995038836,1682864.0022288,45.437499999987,1.8749999999963,0
2.73e-05,156.74377110134,1562499.9999988,45.499999999987,1.9218749999962,0
2.735e-05,156.74751250968,1593443.5979971,45.578124999987,1.9374999999962,0
2.74e-05,156.75119153436,1593443.5979971,45.656249999987,1.9531249999962,0
2.745e-05,156.75481948815,1562499.999999,45.718749999987,1.9999999999961,0
2.75e-05,156.75839911602,1822172.4671381,45.796874999987,2.046874999996,0
2.755e-05,156.76192310961,1562499.9999989,45.859374999987,2.0937499999959,0
2.76e-05,156.76537468379,1682864.0022288,45.937499999987,2.1249999999958,0
2.765e-05,156.768730374,1593443.5979973,46.015624999987,2.1406249999958,0
2.77e-05,156.77196458038,1767766.9529647,46.078124999987,2.2031249999957,0
2.775e-05,156.77505482579,1593443.5979972,46.156249999987,2.2187499999956,0
2.78e-05,156.7779864742,1593443.5979972,46.234374999987,2.2343749999956,0
2.785e-05,156.78075588139,2000976.3241956,46.296874999987,2.3124999999954,0
2.79e-05,156.78337151766,1593443.5979973,46.374999999987,2.3281249999954,0
2.795e-05,156.78585325168,1682864.0022289,46.453124999987,2.3593749999953,0
2.8e-05,156.78823041812,1767766.9529648,46.515624999987,2.4218749999952,0
2.805e-05,156.7905393351,1593443.5979972,46.593749999987,2.4374999999952,0
2.81e-05,156.79282064061,1593443.5979973,46.671874999987,2.4531249999951,0
2.815e-05,156.79511643461,1767766.9529649,46.734374999987,2.515624999995,0
2.82e-05,156.79746702976,1682864.0022288,46.812499999987,2.546874999995,0
2.825e-05,156.79990726834,1682864.0022291,46.890624999987,2.5781249999949,0
2.83e-05,156.80246276711,1767766.9529648,46.953124999987,2.6406249999948,0
2.835e-05,156.8051468569,1682864.0022289,47.031249999987,2.6718749999947,0
2.84e-05,156.80795912806,1682864.0022292,47.109374999987,2.7031249999946,0
2.845e-05,156.81088624128,1682864.0022289,47.187499999987,2.7343749999946,0
2.85e-05,156.81390507621,1682864.0022292,47.265624999987,2.7656249999945,0
2.855e-05,156.81698759948,1593443.5979973,47.343749999987,2.7812499999945,0
2.86e-05,156.82010632698,2000976.3241957,47.406249999987,2.8593749999943,0
2.865e-05,156.82323914352,1682864.0022289,47.484374999987,2.8906249999943,0
2.87e-05,156.82637255584,1682864.0022292,47.562499999987,2.9218749999942,0
2.875e-05,156.82950303852,1682864.0022289,47.640624999987,2.9531249999941,0
2.88e-05,156.83263672599,1682864.0022292,47.718749999987,2.9843749999941,0
2.885e-05,156.83578807034,1682864.0022289,47.796874999987,3.015624999994,0
2.89e-05,156.83897811,1682864.0022292,47.874999999987,3.0468749999939,0
2.895e-05,156.84223272913,2000976.3241957,47.937499999987,3.1249999999938,0
2.9e-05,156.84558090781,1682864.0022291,48.015624999987,3.1562499999937,0
2.905e-05,156.84905269047,1822172.4671383,48.093749999987,3.2031249999936,0
2.91e-05,156.85267660437,1682864.0022292,48.171874999987,3.2343749999936,0
2.915e-05,156.85647658786,1682864.0022289,48.249999999987,3.2656249999935,0
2.92e-05,156.86046902316,1822172.4671384,48.328124999987,3.3124999999934,0
2.925e-05,156.86466096088,1682864.0022292,48.406249999987,3.3437499999933,0
2.93e-05,156.86905077572,1682864.0022292,48.484374999987,3.3749999999933,0
2.935e-05,156.87363209326,1682864.0022292,48.562499999987,3.4062499999932,0
2.94e-05,156.87840088167,1822172.4671386,48.640624999987,3.4531249999931,0
2.945e-05,156.88336437776,1682864.0022291,48.718749999987,3.4843749999931,0
2.95e-05,156.88854947839,1682864.0022293,48.796874999987,3.515624999993,0
2.955e-05,156.89400784666,1682864.0022291,48.874999999987,3.5468749999929,0
2.96e-05,156.89981552204,1822172.4671384,48.953124999987,3.5937499999928,0
2.965e-05,156.9060662019,1682864.0022293,49.031249999987,3.6249999999928,0
2.97e-05,156.91285915556,1822172.4671385,49.109374999987,3.6718749999927,0
2.975e-05,156.92028433696,1682864.0022292,49.187499999987,3.7031249999926,0
2.98e-05,156.92840812266,1822172.4671384,49.265624999987,3.7499999999925,0
2.985e-05,156.93726291989,1822172.4671387,49.343749999987,3.7968749999924,0
2.99e-05,156.9468427271,1822172.4671387,49.421874999987,3.8437499999923,0
2.995e-05,156.95710498871,1682864.0022293,49.499999999987,3.8749999999923,0
3e-05,156.96797735405,1822172.4671387,49.578124999987,3.9218749999922,0
3.005e-05,156.97936679715,1682864.0022292,49.656249999987,3.9531249999921,0
3.01e-05,156.99116831377,1822172.4671385,49.734374999987,3.999999999992,0
3.015e-05,157.00327107123,1822172.4671387,49.812499999987,4.0468749999919,0
3.02e-05,157.0155611141,1682864.0022293,49.890624999987,4.0781249999919,0
3.025e-05,157.02792103949,1874999.9999997,49.984374999987,4.0781249999919,0
3.03e-05,157.04022801859,2000976.3241966,50.062499999987,4.1406249999917,0
3.035e-05,157.05235192244,1822172.4671387,50.140624999987,4.1874999999916,0
3.04e-05,157.06415509969,1822172.4671387,50.218749999987,4.2343749999915,0
3.045e-05,157.07549470692,1682864.0022293,50.296874999987,4.2656249999915,0
3.05e-05,157.08622764594,1822172.4671387,50.374999999988,4.3124999999914,0
3.055e-05,157.09621736594,1822172.4671387,50.453124999988,4.3593749999913,0
3.06e-05,157.10534124422,1682864.0022293,50.531249999988,4.3906249999912,0
3.065e-05,157.11349708651,1875000,50.624999999988,4.3906249999912,0
3.07e-05,157.12060750188,1822172.4671384,50.703124999988,4.4374999999911,0
3.075e-05,157.12662144443,1822172.4671389,50.781249999988,4.484374999991,0
3.08e-05,157.13151294641,1822172.4671387,50.859374999988,4.531249999991,0
3.085e-05,157.13527781527,1822172.4671389,50.937499999988,4.5781249999909,0
3.09e-05,157.13792961522,1822172.4671387,51.015624999988,4.6249999999908,0
3.095e-05,157.13949641535,1822172.4671389,51.093749999988,4.6718749999907,0
3.1e-05,157.14001948124,1874999.9999999,51.187499999988,4.6718749999907,0
3.105e-05,157.13955437727,2000976.324197,51.265624999988,4.7343749999905,0
3.11e-05,157.1381740187,1822172.4671388,51.343749999988,4.7812499999904,0
3.115e-05,157.13597233549,1822172.4671388,51.421874999988,4.8281249999904,0
3.12e-05,157.13306667837,1875000,51.515624999988,4.8281249999904,0
3.125e-05,157.12959714419,2000976.3241968,51.593749999988,4.8906249999902,0
3.13e-05,157.1257216871,1822172.4671389,51.671874999988,4.9374999999901,0
3.135e-05,157.12160704985,1822172.4671389,51.749999999988,4.98437499999,0
3.14e-05,157.11741683431,1875000,51.843749999988,4.98437499999,0
3.145e-05,157.11329900063,2000976.324197,51.921874999988,5.0468749999899,0
3.15e-05,157.10937540069,2000976.3241972,51.999999999988,5.1093749999898,0
3.155e-05,157.10573549766,1822172.4671389,52.078124999988,5.1562499999897,0
3.16e-05,157.10243534156,1900863.2907182,52.171874999988,5.1718749999897,0
3.165e-05,157.09950150635,1822172.4671388,52.249999999988,5.2187499999896,0
3.17e-05,157.09693846489,1822172.4671389,52.328124999988,5.2656249999895,0
3.175e-05,157.09473714028,1875000.0000001,52.421874999988,5.2656249999895,0
3.18e-05,157.09288231011,2000976.3241969,52.499999999988,5.3281249999893,0
3.185e-05,157.09135712646,1822172.4671389,52.578124999988,5.3749999999892,0
3.19e-05,157.09014402995,2000976.3241973,52.656249999988,5.4374999999891,0
3.195e-05,157.08922245386,1874999.9999997,52.749999999988,5.4374999999891,0
3.2e-05,157.08856460565,2000976.3241973,52.828124999988,5.499999999989,0
3.205e-05,157.08813105265,1822172.4671389,52.906249999989,5.5468749999889,0
3.21e-05,157.08786775618,1900863.2907177,52.999999999988,5.5312499999889,0
3.215e-05,157.08770568149,2000976.3241972,53.078124999989,5.5937499999888,0
3.22e-05,157.08756334722,2000976.3241974,53.156249999989,5.6562499999887,0
3.225e-05,157.08735189158,2000976.3241972,53.234374999989,5.7187499999886,0
3.23e-05,157.08698162269,1900863.2907186,53.328124999989,5.7343749999885,0
3.235e-05,157.08636872479,2000976.3241973,53.406249999989,5.7968749999884,0
3.24e-05,157.08544086335,1900863.2907177,53.499999999989,5.7812499999884,0
3.245e-05,157.08414082854,2209708.6912068,53.578124999989,5.8593749999883,0
3.25e-05,157.08242794606,1822172.4671393,53.656249999989,5.9062499999882,0
3.255e-05,157.08027757961,1875000,53.749999999989,5.9062499999882,0
3.26e-05,157.07767946016,2209708.691207,53.828124999989,5.984374999988,0
3.265e-05,157.0746356829,2000976.3241973,53.906249999989,6.0468749999879,0
3.27e-05,157.071159004,1900863.2907186,53.999999999989,6.0624999999879,0
3.275e-05,157.06727165559,2000976.3241973,54.078124999989,6.1249999999877,0
3.28e-05,157.0630044584,1875000,54.171874999989,6.1249999999877,0
3.285e-05,157.05839572634,2000976.3241975,54.249999999989,6.1874999999876,0
3.29e-05,157.05348943768,2000976.3241973,54.328124999989,6.2499999999875,0
3.295e-05,157.04833239992,1875000.0000003,54.421874999989,6.2499999999875,0
3.3e-05,157.04297056136,2000976.3241973,54.499999999989,6.3124999999874,0
3.305e-05,157.03744505688,1875000.0000001,54.593749999989,6.3124999999874,0
3.31e-05,157.031788843,2209708.6912071,54.67187499999,6.3906249999872,0
3.315e-05,157.0260247632,2000976.3241974,54.74999999999,6.4531249999871,0
3.32e-05,157.02016557643,1875000.0000001,54.84374999999,6.4531249999871,0
3.325e-05,157.01421598065,2000976.3241975,54.92187499999,6.5156249999869,0
3.33e-05,157.00817614029,1900863.290718,55.01562499999,6.499999999987,0
3.335e-05,157.00204585364,2209708.691207,55.09374999999,6.5781249999868,0
3.34e-05,156.99582837951,2000976.3241975,55.17187499999,6.6406249999867,0
3.345e-05,156.98953309374,1900863.2907188,55.26562499999,6.6562499999867,0
3.35e-05,156.98317649511,2209708.6912071,55.34374999999,6.7343749999865,0
3.355e-05,156.97678151481,1875000.0000001,55.43749999999,6.7343749999865,0
3.36e-05,156.9703754882,2000976.3241975,55.51562499999,6.7968749999864,0
3.365e-05,156.96398742678,1875000,55.60937499999,6.7968749999864,0
3.37e-05,156.95764532278,2209708.6912073,55.68749999999,6.8749999999862,0
3.375e-05,156.95137411796,2000976.3241976,55.76562499999,6.9374999999861,0
3.38e-05,156.9451947148,1900863.2907186,55.85937499999,6.9531249999861,0
3.385e-05,156.93912407987,2000976.3241977,55.93749999999,7.0156249999859,0
3.39e-05,156.93317618081,1976423.5376058,56.03124999999,7.0468749999859,0
3.395e-05,156.92736328953,2000976.3241977,56.109374999991,7.1093749999857,0
3.4e-05,156.9216971324,1900863.2907188,56.203124999991,7.1249999999857,0
3.405e-05,156.916189492,2000976.3241976,56.281249999991,7.1874999999856,0
3.41e-05,156.91085213712,1875000.0000001,56.374999999991,7.1874999999856,0
3.415e-05,156.90569628561,2209708.6912074,56.453124999991,7.2656249999854,0
3.42e-05,156.90073205366,1875000.0000001,56.546874999991,7.2656249999854,0
3.425e-05,156.89596838519,2209708.6912075,56.624999999991,7.3437499999853,0
3.43e-05,156.89141373767,1875000.0000003,56.718749999991,7.3437499999853,0
3.435e-05,156.88707740053,2000976.3241977,56.796874999991,7.4062499999851,0
3.44e-05,156.88297092835,1900863.2907188,56.890624999991,7.4218749999851,0
3.445e-05,156.87910898639,2000976.3241977,56.968749999991,7.484374999985,0
3.45e-05,156.87550903699,1822172.4671395,57.046874999991,7.5312499999849,0
3.455e-05,156.87218967996,1875000.0000004,57.140624999991,7.5312499999849,0
3.46e-05,156.86916791181,2209708.6912076,57.218749999991,7.6093749999847,0
3.465e-05,156.86645589442,1875000.0000003,57.312499999991,7.6093749999847,0
3.47e-05,156.86405793761,2440703.02372,57.390624999992,7.7031249999845,0
3.475e-05,156.86196833892,1875000.0000003,57.484374999992,7.7031249999845,0
3.48e-05,156.86017057225,2209708.6912075,57.562499999992,7.7812499999844,0
3.485e-05,156.85863810869,1875000.0000006,57.656249999992,7.7812499999844,0
3.49e-05,156.85733685749,2209708.6912075,57.734374999992,7.8593749999842,0
3.495e-05,156.85622882469,1875000.0000004,57.828124999992,7.8593749999842,0
3.5e-05,156.85527620125,2209708.6912075,57.906249999992,7.9374999999841,0
3.505e-05,156.85444490245,1900863.2907189,57.999999999992,7.953124999984,0
3.51e-05,156.8537067326,2209708.6912078,58.078124999992,8.0312499999839,0
3.515e-05,156.85303981993,1875000.0000009,58.171874999992,8.0312499999839,0
3.52e-05,156.85242755776,2209708.691208,58.249999999992,8.1093749999837,0
3.525e-05,156.85185673416,1875000.0000009,58.343749999992,8.1093749999837,0
3.53e-05,156.85131564442,2000976.3241984,58.421874999993,8.1718749999836,0
3.535e-05,156.85079274132,1900863.2907194,58.515624999993,8.1874999999836,0
3.54e-05,156.85027595123,2000976.3241983,58.593749999993,8.2499999999834,0
3.545e-05,156.84975242618,1900863.2907195,58.687499999993,8.2656249999834,0
3.55e-05,156.84920840521,2000976.3241983,58.765624999993,8.3281249999833,0
3.555e-05,156.84862903275,1900863.2907194,58.859374999993,8.3437499999833,0
3.56e-05,156.84799826289,2000976.3241983,58.937499999993,8.4062499999831,0
3.565e-05,156.84729915035,1875000.0000028,59.031249999993,8.4062499999831,0
3.57e-05,156.84651476978,2000976.3242021,59.109374999994,8.468749999983,0
3.575e-05,156.84562974087,1875000.0000068,59.203124999994,8.468749999983,0
3.58e-05,156.84463201919,2209708.6912115,59.281249999995,8.5468749999828,0
3.585e-05,156.84351442701,2000976.3242024,59.359374999995,8.6093749999827,0
3.59e-05,156.84227545556,1900863.2907251,59.453124999995,8.6249999999827,0
3.595e-05,156.8409191398,2000976.3242022,59.531249999996,8.6874999999826,0
3.6e-05,156.83945413104,1900863.2907254,59.624999999996,8.7031249999825,0
3.605e-05,156.83789230132,2000976.324202,59.703124999996,8.7656249999824,0
3.61e-05,156.83624723782,1900863.2907254,59.796874999997,8.7812499999824,0
3.615e-05,156.83453288743,2000976.324202,59.874999999997,8.8437499999822,0
3.62e-05,156.83276249981,1900863.2907252,59.968749999997,8.8593749999822,0
3.625e-05,156.83094795114,2209708.6912137,60.046874999998,8.9374999999821,0
3.63e-05,156.82909950276,1875000.0000125,60.140624999999,8.9374999999821,0
3.635e-05,156.82722602322,2000976.3242061,60.218749999999,8.9999999999819,0
3.64e-05,156.82533565875,1875000.0000125,60.3125,8.9999999999819,0
3.645e-05,156.8234368603,2209708.691215,60.390625000001,9.0781249999818,0
3.65e-05,156.82153956775,1875000.0000125,60.484375000001,9.0781249999818,0
3.655e-05,156.8196562543,2209708.6912147,60.562500000002,9.1562499999816,0
3.66e-05,156.81780251847,1900863.290731,60.656250000003,9.1718749999816,0
3.665e-05,156.81599702056,2000976.324206,60.734375000003,9.2343749999815,0
3.67e-05,156.81426074837,1900863.2907307,60.828125000004,9.2499999999814,0
3.675e-05,156.8126157515,2000976.3242057,60.906250000004,9.3124999999813,0
3.68e-05,156.81108351839,1875000.0000126,61.000000000005,9.3124999999813,0
3.685e-05,156.8096831144,2000976.3242061,61.078125000006,9.3749999999812,0
3.69e-05,156.8084291775,1875000.0000129,61.171875000006,9.3749999999812,0
3.695e-05,156.80732997919,2000976.3242061,61.250000000007,9.437499999981,0
3.7e-05,156.80638594869,1822172.4671484,61.328125000008,9.484374999981,0
3.705e-05,156.80558915097,1875000.0000129,61.421875000008,9.484374999981,0
3.71e-05,156.80492406239,2209708.6912149,61.500000000009,9.5624999999808,0
3.715e-05,156.80436964435,2000976.324206,61.578125000009,9.6249999999807,0
3.72e-05,156.80390236317,1875000.0000129,61.67187500001,9.6249999999807,0
3.725e-05,156.80349960855,2000976.3242058,61.750000000011,9.6874999999805,0
3.73e-05,156.80314294928,1875000.0000128,61.843750000011,9.6874999999805,0
3.735e-05,156.80282074232,2000976.3242058,61.921875000012,9.7499999999804,0
3.74e-05,156.8025296997,2000976.3242058,62.000000000013,9.8124999999803,0
3.745e-05,156.80227512543,1875000.0000128,62.093750000013,9.8124999999803,0
3.75e-05,156.80206972296,2209708.6912148,62.171875000014,9.8906249999801,0
3.755e-05,156.80193114808,1900863.2907303,62.265625000014,9.8749999999802,0
3.76e-05,156.80187873674,2209708.6912147,62.343750000015,9.95312499998,0
3.765e-05,156.80192994388,2000976.3242057,62.421875000016,10.01562499998,0
3.77e-05,156.80209695728,1875000.0000128,62.515625000016,10.01562499998,0
3.775e-05,156.80238381324,2209708.6912146,62.593750000017,10.09374999998,0
3.78e-05,156.80278429069,1875000.0000128,62.687500000018,10.09374999998,0
3.785e-05,156.80328095242,2000976.3242055,62.765625000018,10.15624999998,0
3.7900000000001e-05,156.80384581526,1875000.0000128,62.859375000019,10.15624999998,0
3.7950000000001e-05,156.80444304254,2209708.6912146,62.937500000019,10.234374999979,0
3.8000000000001e-05,156.80503361114,1875000.0000125,63.03125000002,10.234374999979,0
3.8050000000001e-05,156.80558119554,2000976.3242053,63.109375000021,10.296874999979,0
3.8100000000001e-05,156.80605785696,1875000.0000122,63.203125000021,10.296874999979,0
3.8150000000001e-05,156.80644791957,1822172.4671478,63.281250000022,10.343749999979,0
3.8200000000001e-05,156.80674886021,1822172.4671478,63.359375000022,10.390624999979,0
3.8250000000001e-05,156.80696899382,1822172.4671477,63.437500000023,10.437499999979,0
3.8300000000001e-05,156.80712278774,1900863.2907299,63.531250000024,10.421874999979,0
3.8350000000001e-05,156.8072253254,2209708.6912142,63.609375000024,10.499999999979,0
3.8400000000001e-05,156.80728751598,2000976.3242051,63.687500000025,10.562499999979,0
3.8450000000001e-05,156.80731316857,1900863.2907304,63.781250000025,10.578124999979,0
3.8500000000001e-05,156.80729829711,1822172.4671477,63.859375000026,10.624999999979,0
3.8550000000001e-05,156.80723231432,1900863.2907296,63.953125000027,10.609374999979,0
3.8600000000001e-05,156.80710032528,2209708.6912118,64.031250000027,10.687499999979,0
3.8650000000001e-05,156.80688561276,2000976.3241989,64.109375000027,10.749999999978,0
3.8700000000001e-05,156.80657157538,1875000.0000026,64.203125000027,10.749999999978,0
3.8750000000001e-05,156.80614272872,2209708.6912082,64.281250000027,10.828124999978,0
3.8800000000001e-05,156.80558477775,1900863.2907201,64.375000000028,10.812499999978,0
3.8850000000001e-05,156.80488408632,2209708.6912083,64.453125000028,10.890624999978,0
3.8900000000001e-05,156.80402701516,1976423.5376065,64.546875000028,10.859374999978,0
3.8950000000001e-05,156.80299954752,2440703.0237205,64.625000000028,10.953124999978,0
3.9000000000001e-05,156.80178741857,2000976.3241989,64.703125000028,11.015624999978,0
3.9050000000001e-05,156.80037671296,1875000.0000023,64.796875000028,11.015624999978,0
3.9100000000001e-05,156.79875471821,2000976.3241986,64.875000000028,11.078124999978,0
3.9150000000001e-05,156.7969107961,1900863.2907206,64.968750000029,11.093749999978,0
3.9200000000001e-05,156.79483712544,1874999.9999997,65.062500000029,11.093749999978,0
3.9250000000001e-05,156.79252925595,2209708.6912061,65.140625000029,11.171874999978,0
3.9300000000001e-05,156.78998640318,1900863.2907161,65.234375000028,11.156249999978,0
3.9350000000001e-05,156.78721134734,2000976.324196,65.312500000028,11.218749999977,0
3.9400000000001e-05,156.78420980706,1822172.4671379,65.390625000028,11.265624999977,0
3.9450000000001e-05,156.78098933047,1822172.4671379,65.468750000028,11.312499999977,0
3.9500000000001e-05,156.77755801331,1874999.9999983,65.562500000028,11.312499999977,0
3.9550000000001e-05,156.77392353126,2000976.324196,65.640625000028,11.374999999977,0
3.9600000000001e-05,156.77009289756,1874999.9999983,65.734375000028,11.374999999977,0
3.9650000000001e-05,156.76607302531,2000976.3241962,65.812500000028,11.437499999977,0
3.9700000000001e-05,156.76187176619,1900863.2907164,65.906250000028,11.421874999977,0
3.9750000000001e-05,156.75749886284,2000976.3241959,65.984375000028,11.484374999977,0
3.9800000000001e-05,156.75296633834,2000976.3241959,66.062500000028,11.546874999977,0
3.9850000000001e-05,156.74828819838,1874999.9999989,66.156250000028,11.546874999977,0
3.9900000000001e-05,156.74347971569,2209708.6912057,66.234375000028,11.624999999977,0
3.9950000000001e-05,156.73855676444,1874999.9999983,66.328125000028,11.624999999977,0
4.0000000000001e-05,156.73353557014,2000976.3241964,66.406250000028,11.687499999977,0
4.0050000000001e-05,156.72843293303,1900863.2907161,66.500000000028,11.671874999977,0
4.0100000000001e-05,156.72326668146,2000976.3241959,66.578125000028,11.734374999976,0
4.0150000000001e-05,156.71805600062,1874999.9999989,66.671875000028,11.734374999976,0
4.0200000000001e-05,156.71282139362,2000976.324196,66.750000000028,11.796874999976,0
4.0250000000001e-05,156.70758424718,1874999.9999983,66.843750000028,11.796874999976,0
4.0300000000001e-05,156.70236612986,2209708.6912059,66.921875000028,11.874999999976,0
4.0350000000001e-05,156.69718796838,1822172.4671379,67.000000000028,11.921874999976,0
4.0400000000001e-05,156.69206918195,1900863.2907167,67.093750000028,11.937499999976,0
4.0450000000001e-05,156.68702681441,1822172.4671377,67.171875000028,11.984374999976,0
4.0500000000001e-05,156.68207475198,1874999.9999983,67.265625000028,11.984374999976,0
4.0550000000001e-05,156.67722320419,2000976.324196,67.343750000028,12.046874999976,0
4.0600000000001e-05,156.67247865536,1900863.2907167,67.437500000027,12.031249999976,0
4.0650000000001e-05,156.66784438607,2000976.324196,67.515625000027,12.093749999976,0
4.0700000000001e-05,156.66332143708,1900863.2907161,67.609375000027,12.078124999976,0
4.0750000000001e-05,156.65890964839,2209708.6912057,67.687500000027,12.156249999976,0
4.0800000000001e-05,156.65460830295,1900863.2907161,67.781250000027,12.140624999976,0
4.0850000000001e-05,156.65041604399,2209708.6912057,67.859375000027,12.218749999975,0
4.0900000000001e-05,156.64633010425,1900863.2907167,67.953125000027,12.203124999975,0
4.0950000000001e-05,156.64234531266,2000976.324196,68.031250000027,12.265624999975,0
4.1000000000001e-05,156.63845356535,1900863.2907161,68.125000000027,12.249999999975,0
4.1050000000001e-05,156.63464427728,2000976.3241959,68.203125000027,12.312499999975,0
4.1100000000001e-05,156.63090581904,1822172.4671377,68.281250000027,12.359374999975,0
4.1150000000001e-05,156.62722738756,1900863.2907161,68.375000000027,12.343749999975,0
4.1200000000001e-05,156.62360050771,2000976.3241959,68.453125000027,12.406249999975,0
4.1250000000001e-05,156.62001957152,1822172.4671377,68.531250000027,12.453124999975,0
4.1300000000001e-05,156.61648134296,1900863.2907161,68.625000000027,12.437499999975,0
4.1350000000001e-05,156.61298384894,1682864.0022285,68.703125000027,12.468749999975,0
4.1400000000001e-05,156.60952524715,1874999.9999986,68.796875000027,12.468749999975,0
