time,Fx,Fy,external_work,fracture_energy,kinetic_energy,kinetic_energy_p,max_d,max_f_nu,strain_energy,strain_energy_p
7.65e-06,130.95739774453,171.37415202172,0.41651476507944,0,0.13851645016742,4.3134423459739e-13,0,0,0.27799787937694,8.5246781600421e-18
7.7e-06,131.81379940418,172.5045388899,0.42362555597936,0,0.14056635275473,8.0620810790981e-13,0,0,0.28304503011025,1.3736614121791e-17
7.75e-06,132.66858888923,173.62868399013,0.43080299924551,0,0.14263006883428,4.9370274672049e-13,0,0,0.28814490260405,6.3579558473973e-17
7.8e-06,133.52488905286,174.74983341202,0.43804781986412,0,0.14470749991913,4.1146681787427e-13,0,0,0.2932982208525,1.0333977797444e-16
7.85e-06,134.38568128363,175.87319781071,0.44536064104993,0,0.14679854693941,2.3914126862429e-12,0,0,0.29850571047633,6.1926904071283e-17
7.9e-06,135.25123061625,177.00081889014,0.45274151046762,0,0.14890310284925,4.6843355517884e-12,0,0,0.30376764524949,7.3471212310803e-17
7.95e-06,136.11845391679,178.13000000724,0.46018996802196,0,0.15102105993913,3.3396006534622e-12,0,0,0.30908380145486,3.3087501687807e-16
8e-06,136.98291387588,179.25651129434,0.46770559730389,0,0.15315231470999,2.1792228014378e-12,0,0,0.31445388171736,5.8301976411843e-16
8.05e-06,137.84187503113,180.37911857216,0.47528854081718,0,0.15529675862668,1.0663839294079e-11,0,0,0.31987802143034,4.1249591709587e-16
8.1e-06,138.69602519398,181.50092017828,0.48293950465678,0,0.15745428108383,2.2878214237403e-11,0,0,0.32535689564144,3.3898649505086e-16
8.15e-06,139.54866593629,182.62626281929,0.49065926795005,0,0.15962477008884,1.9734558472563e-11,0,0,0.33089135627952,1.3758655808863e-15
8.2e-06,140.4032461614,183.75630465884,0.49844816987218,0,0.16180810613537,1.121118498233e-11,0,0,0.33648195669622,2.7358681125507e-15
8.25e-06,141.26127598736,184.88754254922,0.50630604556364,0,0.16400416910384,3.7720409131249e-11,0,0,0.34212878793502,2.3800549607919e-15
8.3e-06,142.12206077052,186.01478668209,0.51423263611309,0,0.1662128407494,9.0353606436229e-11,0,0,0.34783176188117,1.5429275e-15
8.35e-06,142.98401269354,187.13588657379,0.52222804733112,0,0.16843400027908,9.6032071663415e-11,0,0.00010378763148917,0.35359103842328,4.4886518309158e-15
8.4e-06,143.84604409374,188.25384864095,0.53029280685778,0,0.17066752832959,5.8402689437647e-11,0,0.00085423484154113,0.35940716001965,1.0187451399076e-14
8.45e-06,144.7077645443,189.37433408127,0.53842747830012,4.9362737068964e-11,0.1729133051986,1.0894434282772e-10,0,0.0016513890163646,0.36528078145473,1.1114204788807e-14
8.5e-06,145.56859967114,190.50074094977,0.54663223627609,1.1979338176164e-10,0.17517120622162,2.7754088896599e-10,2.6958636080704e-05,0.0024952339003948,0.37121228058184,7.4084517549966e-15
8.55e-06,146.42716081041,191.63131839107,0.55490685266261,1.9425545346394e-10,0.17744110709903,3.6300711770631e-10,6.542315875388e-05,0.0033868719377478,0.37720165539089,1.2014104277734e-14
8.6e-06,147.28199658648,192.76094290709,0.56325113708518,5.2110997653612e-10,0.17972288652522,2.7283140650077e-10,0.00010608937809324,0.0043273861940255,0.3832488480398,2.8802835940577e-14
8.65e-06,148.13333973672,193.88589763034,0.57166540920887,1.0171499804792e-09,0.18201642536049,2.9638612307007e-10,0.00016405885912331,0.0053157944849705,0.3893541924797,3.9210558942669e-14
8.7e-06,148.98408221392,195.00717423271,0.58015051601518,1.8984137572543e-09,0.18432160488389,6.5716460177106e-10,0.00023431485967338,0.0063537860218172,0.39551852911225,3.228223545871e-14
8.75e-06,149.83849949502,196.12918152561,0.5887073251082,3.0213021377618e-09,0.18663829953528,1.0155794502888e-09,0.00032993057570231,0.007438798549829,0.40174283146329,3.2094751876365e-14
8.8e-06,150.69922727389,197.25514628292,0.59733614194627,4.3633396110878e-09,0.18896637958661,9.7692018301265e-10,0.00044215299552044,0.0085708618045104,0.40802765352544,6.2325277756293e-14
8.85e-06,151.56490788603,198.38377570419,0.60603660650663,5.7602438161814e-09,0.19130572237617,8.7938432652308e-10,0.00056958172729714,0.0097487397778011,0.4143729129999,9.9156491041987e-14
8.9e-06,152.43076708308,199.5106155232,0.61480819159986,7.2123182333578e-09,0.19365621038505,1.3277205146781e-09,0.00070223146361268,0.010972308840231,0.42077824979266,1.0482096265699e-13
8.95e-06,153.29197430813,200.63287749167,0.62365085345683,9.1678873066459e-09,0.19601772517162,2.1048513575041e-09,0.0008401305961123,0.012241821786669,0.42724363532335,9.6187056727643e-14
9e-06,154.14708600268,201.75284022872,0.63256522803973,1.2127103956252e-08,0.19839014875645,2.4637473421084e-09,0.00099544701882771,0.013555376236636,0.43376966131778,1.23565367745e-13
9.05e-06,154.99867682761,202.87607948049,0.64155219337372,1.5925352225183e-08,0.2007733635005,2.4308744468937e-09,0.0011789058771508,0.014911380857908,0.44035725057946,1.8619536989973e-13
9.1e-06,155.85078860247,204.00591634836,0.65061223161329,1.9982161207585e-08,0.20316725147861,2.7909785114314e-09,0.0013860714411193,0.016311080745665,0.44700708106234,2.3234143943246e-13
9.15e-06,156.70571630172,205.13955904761,0.65974521832217,2.4647747810225e-08,0.20557169511111,3.7375014462701e-09,0.0016030802004823,0.017757203670352,0.45371928894243,2.4672392950462e-13
