time,Fx,Fy,external_work,fracture_energy,kinetic_energy,kinetic_energy_p,max_d,max_f_nu,strain_energy,strain_energy_p
5.4250000000001e-05,242.51760012281,317.66688296508,11.550508092235,0.63578674702263,9.2734673156552,0.035859050442069,1,0,1.4511469805622,0.055830547137931
5.4300000000001e-05,242.60585012754,317.76917733511,11.570203921661,0.63603015210095,9.2940663069309,0.035893664471566,1,0,1.4497666770886,0.056105028745103
5.4350000000001e-05,242.66215274749,317.84020222225,11.58992777577,0.63623807852633,9.3147267965094,0.035927963036485,1,0,1.4483649547424,0.05638035312854
5.4400000000001e-05,242.64204019368,317.82067321629,11.609669239473,0.636437560826,9.3354102367872,0.035960668145137,1,0,1.446970667559,0.056656564911255
5.4450000000001e-05,242.54881871465,317.74354214536,11.629436132971,0.63662255054942,9.3561598875037,0.035988011728581,1,0,1.445537049057,0.056933661449456
5.4500000000001e-05,242.42328188938,317.68866873745,11.649246102685,0.63675610594999,9.3769687302931,0.036007364934161,1,0,1.444085984198,0.057211583047044
5.4550000000001e-05,242.30835288751,317.69784486745,11.669111249285,0.63690843441386,9.3978119702656,0.036020331942905,1,0,1.4426521638212,0.057490250742316
5.4600000000001e-05,242.22366538584,317.73568189364,11.689031242204,0.63710878209138,9.4186740429745,0.036033016877414,1,0,1.4412543630654,0.057769623388476
5.4650000000001e-05,242.16845158069,317.73057866462,11.708999813567,0.63733486263899,9.4395761297889,0.036052540346942,1,0,1.4398690562363,0.058049731063727
5.4700000000001e-05,242.14020832171,317.64953985355,11.729016044624,0.63757222148402,9.4604830227804,0.036082036695861,1,0,1.4385294854761,0.058330659679398
5.4750000000001e-05,242.14389453623,317.53129191939,11.749088921328,0.63779312278059,9.4814056101868,0.036118498547357,1,0,1.4372240476822,0.058612497675576
5.4800000000001e-05,242.1821994576,317.44871869415,11.769231161841,0.63797212425151,9.5023452383365,0.036155189720187,1,0,1.4359558293373,0.058895282082026
5.4850000000001e-05,242.24161140141,317.44264619045,11.7894486128,0.63815848323673,9.5233171004152,0.036185665313874,1,0,1.4347337805938,0.059178978676983
5.4900000000001e-05,242.29447285842,317.49270458106,11.809736058866,0.63834757521586,9.5443402005828,0.036206313402392,1,0,1.4335458194498,0.059463503663023
5.4950000000001e-05,242.31877910977,317.54799840053,11.83008342538,0.63855937627057,9.5653812309169,0.036217339857735,1,0,1.4324157140851,0.05974876563741
5.5000000000001e-05,242.31630163818,317.57928105269,11.85048459665,0.63877634175697,9.5864718099784,0.036222423414667,1,0,1.4312944094572,0.060034699009912
5.5050000000001e-05,242.30943253526,317.59816285283,11.870939396622,0.63899160991326,9.6076261033871,0.036226882895929,1,0,1.4301577465925,0.060321275736421
5.5100000000001e-05,242.31863258901,317.62985773495,11.891448919596,0.6391751778348,9.6288276148186,0.036235983708333,1,0,1.4290173001844,0.060608503357631
5.5150000000001e-05,242.34266512908,317.6765523082,11.912011192163,0.63936944202832,9.6500445334163,0.036254529431613,1,0,1.4279014210717,0.06089642353014
5.5200000000001e-05,242.3611421596,317.71441145792,11.932621829754,0.63956026724873,9.6712934006702,0.036285963661909,1,0,1.4267898547471,0.061185112635743
5.5250000000001e-05,242.35587283619,317.72502005304,11.953278703195,0.63971091703085,9.6925927748714,0.036329974161585,1,0,1.4256658485063,0.061474670454392
5.5300000000001e-05,242.32828083655,317.72055104233,11.973985052741,0.63985745846847,9.7139140032649,0.036380775511665,1,0,1.4245645211989,0.061765184404294
5.5350000000001e-05,242.29494123119,317.72816164685,11.994745749619,0.64003545441499,9.7352990598887,0.036428368553211,1,0,1.4234524159357,0.062056679143313
5.5400000000001e-05,242.2669263788,317.74698358212,12.01555952215,0.64026270898966,9.7567010538562,0.036463128033774,1,0,1.4223862766549,0.062349085311494
5.5450000000001e-05,242.23607401502,317.72771130393,12.036417180704,0.64044668815772,9.7781701084978,0.036481869591851,1,0,1.4213173315986,0.062642261042086
5.5500000000001e-05,242.18396311772,317.6074412738,12.057310590777,0.64060988368927,9.7996571447299,0.036491038116426,1,0,1.4202837319209,0.062936067611506
5.5550000000001e-05,242.1049189286,317.3754566255,12.078245055002,0.64077173188349,9.8211655589479,0.036503561792721,1,0,1.4192729370957,0.063230457203001
5.5600000000001e-05,242.01863269015,317.10748171781,12.099243556567,0.64097567639816,9.8426557019679,0.036531231550423,1,0,1.4183346543833,0.063525512093291
5.5650000000001e-05,241.95788184444,316.92861541983,12.120337909243,0.64117742530013,9.864181290433,0.036577826354311,1,0,1.417439824284,0.063821401345946
5.5700000000001e-05,241.94236400565,316.92962958995,12.141552015492,0.64137100514051,9.8857371457379,0.036636990477153,1,0,1.4166194597379,0.064118278076867
5.5750000000001e-05,241.96417183875,317.10525636233,12.162889078313,0.64155537026807,9.9073041969502,0.036696378039535,1,0,1.415902577953,0.064416185384212
5.5800000000001e-05,241.99859993372,317.36358177111,12.184332308378,0.6417338585285,9.9289312976269,0.036746034139244,1,0,1.4152312915153,0.064715036028483
5.5850000000001e-05,242.02806607535,317.59239734314,12.20585738942,0.64192490972826,9.95064576453,0.036784903891772,1,0,1.4145581412263,0.065014679429198
5.5900000000001e-05,242.05415198098,317.72298623207,12.227445143374,0.64214338211807,9.9723909678099,0.036820178759855,1,0,1.4139200016986,0.065315006785215
5.5950000000001e-05,242.08657316677,317.74528605627,12.249085556065,0.64236893250402,9.9941994233588,0.036860568143977,1,0,1.4132662682816,0.065616018586171
