time,DJint,Jint,tip,tip_adv,tip_cum
121,8.2759403999408,8.3662665336552,30,0.5,30.5
122,8.2705361505285,8.3260808907315,30.5,0.5,31
123,8.329627974446,8.3317049772731,31,0.5,31.5
124,8.4252514684929,8.3980052069696,31.5,0.5,32
125,8.52504433209,8.5047268041951,32,0.5,32.5
126,8.6067247166994,8.6081134930291,32.5,0.5,33
127,8.656307948904,8.6654050914696,33,0.5,33.5
128,8.6655975513607,8.6587569698888,33.5,0.5,34
129,8.6334049127945,8.6031065716229,34,0.5,34.5
130,8.5641789980795,8.5269159328689,34.5,0.5,35
131,8.4717973351139,8.4505093592204,35,0.5,35.5
132,8.3839321657486,8.3867933869846,35.5,0.5,36
133,8.3335996577446,8.3472527418772,36,0.5,36.5
134,8.3433688984832,8.3464010781115,36.5,0.5,37
135,8.4093750264701,8.3934006347886,37,0.5,37.5
136,8.5024149751847,8.4784070775269,37.5,0.5,38
137,8.5788498388123,8.571068673305,38,0.5,38.5
138,8.5934421701495,8.6255167380444,38.5,0.5,39
139,8.5418545946887,8.6094662500145,39,0.5,39.5
140,8.4683646662405,8.5291237845833,39.5,0.5,40
141,8.4000255145886,8.4225117960465,40,0.5,40.5
142,8.3333581928139,8.3419436138415,40.5,0.5,41
143,8.2805300018126,8.3097499640417,41,0.5,41.5
144,8.2768905624404,8.3103040592857,41.5,0.5,42
145,8.3353632735487,8.3376347611238,42,0.5,42.5
146,8.43118727132,8.4039995619485,42.5,0.5,43
147,8.5499304698476,8.5160766624319,43,0.5,43.5
148,8.6605978250602,8.6472538991476,43.5,0.5,44
149,8.6962416861167,8.7228018810104,44,0.5,44.5
150,8.6351280456395,8.6813846122894,44.5,0.5,45
151,8.5205288566817,8.5433639891684,45,0.5,45.5
152,8.4009953272603,8.3920851918672,45.5,0.5,46
153,8.3040173043084,8.2981709582891,46,0.5,46.5
154,8.251772553312,8.2746794694871,46.5,0.5,47
155,8.2622982436264,8.2968948223972,47,0.5,47.5
156,8.335540823654,8.3463442827019,47.5,0.5,48
157,8.446962497268,8.4256254561058,48,0.5,48.5
158,8.5513482211398,8.5284637271421,48.5,0.5,49
159,8.6022275009579,8.608863222982,49,0.5,49.5
160,8.5878010589085,8.6125188607338,49.5,0.5,50
