time,DJint,DJint_2,DJint_box,DJint_box_2,Jint,Jint_box,bot_react,external_work,fracture_energy,kinetic_energy,strain_energy,top_react
38.274999999999,0.0030010152739106,0.00010699168052911,0.0030761088108274,4.3493383132384e-05,0.0030197708272994,0.0030782655311136,-50.765796286515,0.09616545343907,0.04886239984769,0.0035241495543314,0.025828023851427,50.765796286495
38.299999999999,0.0030112507707147,9.3969319333148e-05,0.0030773655147111,4.0112527216092e-05,0.0030299330124046,0.0030796575031432,-50.839906157007,0.096241815862521,0.048933576416643,0.0035247410460605,0.025831068763596,50.839906156987
38.324999999999,0.003021323249171,8.2749329887209e-05,0.0030785233902842,3.8468827557047e-05,0.0030399579901238,0.0030809621224239,-50.911720304564,0.096318432988106,0.049004823001816,0.0035255121920794,0.025834161070605,50.911720304544
38.349999999999,0.0030313091919092,7.3213274583241e-05,0.0030796582667993,3.8437483088495e-05,0.0030499018343281,0.0030822343281371,-50.98118490714,0.096395303638004,0.049076009551644,0.0035264498294853,0.025837282842734,50.98118490712
38.374999999999,0.0030412398059698,6.2704027902753e-05,0.003080811532091,3.7355101078197e-05,0.0030598033539882,0.0030835228271005,-51.04824689241,0.096472426459444,0.049147129285951,0.003527619706845,0.025840492549654,51.048246892391
38.399999999999,0.0030511222184435,5.1991421074853e-05,0.0030820143635624,3.5974716724832e-05,0.0030696751963963,0.0030848642400912,-51.112854538601,0.096549799926626,0.04921819430576,0.003529031460894,0.0258437611675,51.112854538581
38.424999999999,0.0030609590029212,4.3532318356928e-05,0.0030832886719573,3.6732462824767e-05,0.0030795202444085,0.0030862809264876,-51.174958000923,0.096627422343936,0.049289254510688,0.0035305732523073,0.02584724403018,51.174958000904
38.449999999999,0.003070781824899,3.3500372258349e-05,0.0030846662577279,3.5789398982835e-05,0.0030893542029451,0.0030877890799646,-51.234511797745,0.096705291856199,0.049360362774425,0.0035322923014253,0.025850782311326,51.234511797726
38.474999999999,0.003080648462375,2.2097798673453e-05,0.0030861936435533,3.334574847859e-05,0.0030991749238501,0.0030893758468113,-51.291472999702,0.096783406453495,0.04943145355402,0.0035342958431686,0.02585421939499,51.291472999682
38.499999999999,0.0030903866108458,1.4502127181927e-05,0.0030876985626166,3.4579510531534e-05,0.0031088306603638,0.0030908902311098,-51.345803117647,0.096861763981389,0.049502480777624,0.0035364046698528,0.02585785094742,51.345803117626
38.524999999999,0.0030997954396435,4.275577482211e-06,0.0030889979403683,3.3042929654226e-05,0.0031181710360544,0.0030922004488069,-51.397468963395,0.096940362153643,0.04957343844656,0.003538642097491,0.025861624522806,51.397468963374
38.549999999999,0.0031091324325335,-8.4860239327175e-06,0.0030903662017755,2.8816616440414e-05,0.0031274477113573,0.0030935760235267,-51.446443465988,0.097019198567372,0.049644383623792,0.0035411911347822,0.0258653913582,51.446443465967
38.574999999999,0.0031184035191406,-1.5183022894215e-05,0.003091808534459,3.0491305157584e-05,0.0031366866046009,0.0030950431076484,-51.492706334919,0.0970982707203,0.049715405226758,0.0035438338682641,0.025869353310856,51.492706334897
38.599999999999,0.0031275529543952,-2.3681168274806e-05,0.0030932569006335,3.0202338033104e-05,0.0031458542947947,0.0030965569873893,-51.536244568444,0.097177576029708,0.049786396290217,0.003546563571472,0.025873349193848,51.536244568422
38.624999999999,0.003136573097196,-3.4993413886423e-05,0.0030947025511243,2.6939805220754e-05,0.0031549230664406,0.0030980898286818,-51.577053868839,0.097257111855737,0.04985732903634,0.0035496205418256,0.025877271523167,51.577053868816
38.649999999999,0.0031456070767508,-4.1108983493469e-05,0.0030963056358387,2.8707084835533e-05,0.003163951305788,0.003099717979127,-51.61513898559,0.097336875525997,0.049928236485079,0.003552769322709,0.025881442234603,51.615138985567
38.674999999999,0.0031546170150975,-4.9025005854281e-05,0.0030980444068345,2.8494730962773e-05,0.0031728530180137,0.003101372435557,-51.650512992573,0.097416864358451,0.049999101045634,0.0035559687135034,0.025885769920704,51.650512992549
38.699999999999,0.0031635161785723,-6.1000339134499e-05,0.0030998284573355,2.403872793631e-05,0.0031816358105623,0.0031030578961038,-51.683197560456,0.09749707568536,0.050069988226894,0.0035594816463132,0.025890037936643,51.683197560432
38.724999999999,0.0031718290056459,-7.540345034284e-05,0.0031011627892451,1.6978046273916e-05,0.0031903029290414,0.0031047588198575,-51.713222775621,0.097577506876968,0.05014093629083,0.0035630245627322,0.025894489776439,51.713222775596
38.749999999999,0.0031787240478875,-9.2450433044151e-05,0.0031012037382879,7.1090072221276e-06,0.0031987347128395,0.0031063438509319,-51.740626674712,0.097658155363996,0.050211820252892,0.0035665043006912,0.025899110515978,51.740626674686
38.774999999999,0.0031846046920344,-9.5196722094044e-05,0.0031003594563553,1.1380794265316e-05,0.0032069572921285,0.0031078442651393,-51.765454571055,0.097739018658254,0.050282643400633,0.0035703459240684,0.025903593388929,51.765454571028
38.799999999999,0.0031914507160772,-9.0151178638562e-05,0.0031006170764235,2.3284766743789e-05,0.0032153013857462,0.0031095983764364,-51.78775819996,0.097820094370738,0.05035346725424,0.0035743509859873,0.025908296223508,51.787758199932
38.824999999999,0.0031993155675034,-9.3673255101073e-05,0.003102022344907,2.6466416202187e-05,0.0032234369669485,0.0031112685678879,-51.807594715757,0.097901380226633,0.050424296901617,0.00357843204031,0.025913076347478,51.807594715727
38.849999999999,0.003207096299473,-0.00010354461230236,0.0031034501253457,2.3159283248544e-05,0.003231211888163,0.0031126805040421,-51.825025580272,0.09798287407678,0.050495175389235,0.0035827533475319,0.025917828530883,51.825025580242
38.874999999999,0.0032145340291311,-0.00010950201027301,0.0031046239837494,2.3646598132337e-05,0.0032388447221897,0.0031140351238316,-51.840115387086,0.098064573905298,0.050566010093842,0.0035871380344399,0.0259227100262,51.840115387055
38.899999999999,0.0032219290805827,-0.0001180924836839,0.0031058412443494,2.1394482732641e-05,0.003246531089571,0.0031155249043792,-51.852930668085,0.098146477833176,0.050636812220526,0.0035916509391404,0.025927657075894,51.852930668053
38.924999999999,0.0032293225202639,-0.00012565508850002,0.0031071433973924,2.0072493442089e-05,0.003254205756823,0.0031170848504609,-51.863538728547,0.098228584117824,0.050707599284796,0.0035963776092641,0.025932666052643,51.863538728514
38.949999999999,0.003236718800094,-0.00013036964733517,0.0031085228584264,2.1512225805004e-05,0.00326188775666,0.0031187217443088,-51.872006553849,0.098310891148705,0.050778377039543,0.0036011063377095,0.025937882114071,51.872006553815
38.974999999999,0.003244061891155,-0.00014067512364794,0.003109898500251,1.729424101862e-05,0.0032695249892404,0.0031203581538916,-51.878399824416,0.098393397439317,0.050849238422886,0.0036060289811549,0.025943091061224,51.878399824381
38.999999999999,0.0032513288500529,-0.00014859864505474,0.0031112275554229,1.5413893025904e-05,0.003277052575826,0.0031219091271414,-51.882782070818,0.098476101615895,0.050920064514931,0.0036111528395916,0.025948245434935,51.882782070782
39.024999999999,0.0032585536588382,-0.00015314068837452,0.0031125411150158,1.6883638012157e-05,0.0032844680681066,0.0031233690616032,-51.88521398334,0.098559002403305,0.050990837748992,0.0036161906970619,0.025953678517125,51.885213983304
39.049999999999,0.0032661282060645,-0.00016376841912809,0.003114235817175,1.2240606166826e-05,0.0032918286239672,0.0031247995891726,-51.885752892782,0.098642098608654,0.051061598047471,0.0036214292032819,0.025959118770436,51.885752892745
39.074999999999,0.0032788519087647,-0.00017745740293536,0.0031211074346733,4.5125039308144e-06,0.0032999868148555,0.0031270493526065,-51.884452416192,0.098725389103165,0.051132387616776,0.003626834653496,0.025964624279413,51.884452416156
39.099999999999,0.0032881243091108,-0.00018009912231872,0.0031245406205834,7.816511663375e-06,0.0033066840332647,0.0031278445670954,-51.881362263541,0.098808872802882,0.051203254249031,0.0036321656797868,0.025970302798408,51.881362263504
39.124999999999,0.0032946938322144,-0.00018973073854371,0.0031252742827427,4.1263990433395e-06,0.0033136137506532,0.00312886889912,-51.876528184694,0.098892548648714,0.051274047753956,0.0036376946517681,0.025975917181454,51.876528184658
39.149999999999,0.0033014774556921,-0.00020107624235982,0.0031262333006998,-1.2807972164803e-06,0.0033207563235771,0.0031301103216846,-51.869992033239,0.098976415586296,0.051344848481365,0.003643656232524,0.025981439062906,51.869992033202
39.174999999999,0.0033084314530916,-0.00020001796533573,0.0031273902983031,5.7042200076274e-06,0.0033281359337744,0.0031316090827267,-51.861791920096,0.099060472546069,0.051415660531633,0.0036494873320319,0.02598726939366,51.861791920059
39.199999999999,0.0033173667361806,-0.00020820515347319,0.0031305646993976,3.4225819233061e-06,0.0033366387567335,0.0031342595844697,-51.851962430067,0.099144718423903,0.051486421879401,0.0036553002142511,0.025993233490482,51.85196243003
39.224999999999,0.0033252787411199,-0.00022282000287329,0.0031327479992116,-5.3123030429663e-06,0.0033436470330112,0.0031354398354676,-51.840534866365,0.099229152062498,0.051557300657131,0.0036615936400591,0.025998999173728,51.840534866327
39.249999999999,0.0033316834542517,-0.00022499511017568,0.0031334550858909,-1.6334160735257e-06,0.0033499897069648,0.0031359773776716,-51.827537507209,0.099313772233741,0.051628198579994,0.0036678908448033,0.026004841016108,51.827537507171
39.274999999999,0.0033382687092287,-0.0002267286314993,0.0031343882874415,2.4525144424277e-06,0.0033568275407463,0.0031370471397895,-51.812995849436,0.099398577622126,0.051699017087518,0.0036739548526319,0.026011077870762,51.812995849397
