time,x,y,crack_length,vel_direct,vel_filtered
25.175,10.034,-1.0052e-17,0.02200000000000026,1.63599999999986e-17,1.6359999999998662e-17
25.2,10.034,-9.5859e-18,0.02200000000000026,1.8644000000001036e-17,1.8644000000001036e-17
25.225,10.034,-9.0783e-18,0.02200000000000026,2.030399999999828e-17,2.030399999999828e-17
25.25,10.034,-8.5489e-18,0.02200000000000026,2.1176000000001253e-17,2.1176000000001253e-17
25.275,10.034,-7.9671e-18,0.02200000000000026,2.32720000000013e-17,2.32720000000013e-17
25.3,10.034,-7.3414e-18,0.02200000000000026,2.5027999999997852e-17,2.5027999999997852e-17
25.325,10.034,-6.6724e-18,0.02200000000000026,2.6760000000001525e-17,2.6760000000001556e-17
25.35,10.034,-5.9421e-18,0.02200000000000026,2.9211999999997505e-17,2.9211999999997505e-17
25.375,10.034,-5.1338e-18,0.02200000000000026,3.233200000000183e-17,3.233200000000186e-17
25.4,10.034,-4.2727e-18,0.02200000000000026,3.444400000000196e-17,3.444400000000196e-17
25.425,10.034,-3.3857e-18,0.02200000000000026,3.547999999999699e-17,3.5479999999997004e-17
25.45,10.034,-2.4545e-18,0.02200000000000026,3.7248000000002124e-17,3.7248000000002136e-17
25.475,10.034,-1.511e-18,0.02200000000000026,3.7739999999996775e-17,3.773999999999678e-17
25.5,10.034,-5.902e-19,0.02200000000000026,3.68320000000021e-17,3.6832000000002116e-17
25.525,10.035,2.7932000000000004e-19,0.022999999999999705,0.03999999999998011,0.03999999999998011
25.55,10.035,1.0614e-18,0.022999999999999705,3.1283199999997335e-17,3.128319999999734e-17
25.575,10.035,1.7279e-18,0.022999999999999705,2.6660000000001518e-17,2.6660000000001527e-17
25.6,10.035,2.3014e-18,0.022999999999999705,2.293999999999804e-17,2.2939999999998046e-17
25.625,10.035,2.7842e-18,0.022999999999999705,1.9312000000001106e-17,1.9312000000001122e-17
25.65,10.035,3.1862e-18,0.022999999999999705,1.608000000000091e-17,1.608000000000091e-17
25.675,10.035,3.5175e-18,0.022999999999999705,1.3251999999998868e-17,1.3251999999998883e-17
25.7,10.035,3.8005e-18,0.022999999999999705,1.1320000000000642e-17,1.1320000000000642e-17
25.725,10.035,4.0322e-18,0.022999999999999705,9.267999999999213e-18,9.267999999999213e-18
25.75,10.035,4.2056e-18,0.022999999999999705,6.936000000000401e-18,6.936000000000401e-18
25.775,10.035,4.3644e-18,0.022999999999999705,6.352000000000341e-18,6.352000000000341e-18
25.8,10.035,4.5458e-18,0.022999999999999705,7.255999999999398e-18,7.255999999999398e-18
25.825,10.035,4.7685e-18,0.022999999999999705,8.90800000000049e-18,8.90800000000049e-18
25.85,10.035,5.0359e-18,0.022999999999999705,1.0695999999999112e-17,1.0695999999999112e-17
25.875,10.035,5.3486e-18,0.022999999999999705,1.2508000000000706e-17,1.2508000000000736e-17
25.9,10.035,5.6888e-18,0.022999999999999705,1.360800000000077e-17,1.360800000000077e-17
25.925,10.035,6.0048e-18,0.022999999999999705,1.263999999999891e-17,1.263999999999891e-17
25.95,10.035,6.2837e-18,0.022999999999999705,1.1156000000000639e-17,1.1156000000000639e-17
25.975,10.035,6.5503e-18,0.022999999999999705,1.0663999999999083e-17,1.0663999999999083e-17
26.0,10.035,6.8068e-18,0.022999999999999705,1.026000000000059e-17,1.026000000000062e-17
26.025,10.035,7.0336e-18,0.022999999999999705,9.072000000000494e-18,9.072000000000494e-18
26.05,10.035,7.204e-18,0.022999999999999705,6.81599999999943e-18,6.81599999999943e-18
26.075,10.035,7.2973e-18,0.022999999999999705,3.732000000000247e-18,3.732000000000247e-18
26.1,10.035,7.2976e-18,0.022999999999999705,1.1999999999995523e-20,1.1999999999995523e-20
26.125,10.036,7.2314e-18,0.02399999999999915,0.03999999999998011,0.03999999999998011
26.15,10.036,7.1189e-18,0.02399999999999915,4.500000000000255e-18,4.500000000000255e-18
26.175,10.036,6.9161e-18,0.02399999999999915,8.111999999999316e-18,8.111999999999316e-18
26.2,10.036,6.5713e-18,0.02399999999999915,1.379200000000078e-17,1.379200000000081e-17
26.225,10.036,6.0972e-18,0.02399999999999915,1.896399999999837e-17,1.896399999999837e-17
26.25,10.036,5.5202e-18,0.02399999999999915,2.3080000000001316e-17,2.3080000000001316e-17
26.275,10.036,4.8863e-18,0.02399999999999915,2.5356000000001448e-17,2.535600000000148e-17
26.3,10.036,4.2137e-18,0.02399999999999915,2.69039999999977e-17,2.69039999999977e-17
26.325,10.036,3.4734e-18,0.02399999999999915,2.9612000000001676e-17,2.9612000000001676e-17
26.35,10.036,2.6612e-18,0.02399999999999915,3.248799999999724e-17,3.248799999999725e-17
26.375,10.036,1.7846e-18,0.02399999999999915,3.5064000000001994e-17,3.5064000000002007e-17
26.4,10.036,8.286500000000001e-19,0.02399999999999915,3.823800000000217e-17,3.823800000000219e-17
26.425,10.036,-1.8583000000000002e-19,0.02399999999999915,4.057919999999655e-17,4.057919999999656e-17
26.45,10.036,-1.2599e-18,0.02399999999999915,4.296280000000244e-17,4.296280000000245e-17
26.475,10.036,-2.385e-18,0.02399999999999915,4.5003999999996165e-17,4.5003999999996184e-17
26.5,10.036,-3.566e-18,0.02399999999999915,4.724000000000269e-17,4.724000000000272e-17
26.525,10.036,-4.8047e-18,0.02399999999999915,4.9548000000002824e-17,4.9548000000002824e-17
26.55,10.036,-6.0856e-18,0.02399999999999915,5.1235999999995625e-17,5.1235999999995656e-17
26.575,10.036,-7.3516e-18,0.02399999999999915,5.064000000000288e-17,5.064000000000291e-17
26.6,10.036,-8.5237e-18,0.02399999999999915,4.6883999999996004e-17,4.6883999999996004e-17
26.625,10.036,-9.5458e-18,0.02399999999999915,4.088400000000233e-17,4.088400000000233e-17
26.65,10.036,-1.0398e-17,0.02399999999999915,3.4088000000001904e-17,3.4088000000001904e-17
26.675,10.036,-1.1088e-17,0.02399999999999915,2.7599999999997653e-17,2.7599999999997715e-17
26.7,10.036,-1.1618e-17,0.02399999999999915,2.1200000000001184e-17,2.1200000000001184e-17
26.725,10.036,-1.2022e-17,0.02399999999999915,1.6159999999998635e-17,1.6159999999998635e-17
26.75,10.036,-1.2297e-17,0.02399999999999915,1.1000000000000644e-17,1.1000000000000644e-17
26.775,10.036,-1.2395e-17,0.02399999999999915,3.920000000000245e-18,3.920000000000245e-18
26.8,10.036,-1.2312e-17,0.02399999999999915,3.319999999999727e-18,3.319999999999727e-18
26.825,10.036,-1.2096e-17,0.02399999999999915,8.640000000000532e-18,8.640000000000532e-18
26.85,10.036,-1.1791e-17,0.02399999999999915,1.2199999999998941e-17,1.2199999999998941e-17
26.875,10.036,-1.1415e-17,0.02399999999999915,1.504000000000086e-17,1.504000000000086e-17
26.9,10.036,-1.0937e-17,0.02399999999999915,1.912000000000109e-17,1.912000000000109e-17
26.925,10.036,-1.0391e-17,0.02399999999999915,2.183999999999814e-17,2.18399999999982e-17
26.95,10.036,-9.8153e-18,0.02399999999999915,2.3028000000001277e-17,2.3028000000001277e-17
26.975,10.037,-9.1954e-18,0.025000000000000373,0.04000000000004547,0.04000000000004547
27.0,10.037,-8.4796e-18,0.025000000000000373,2.8632000000001584e-17,2.8632000000001584e-17
27.025,10.037,-7.6617e-18,0.025000000000000373,3.2716000000001896e-17,3.2716000000001896e-17
27.05,10.037,-6.7651e-18,0.025000000000000373,3.5863999999996924e-17,3.5863999999996955e-17
27.075,10.037,-5.8176e-18,0.025000000000000373,3.790000000000218e-17,3.790000000000218e-17
27.1,10.037,-4.8749e-18,0.025000000000000373,3.770799999999677e-17,3.77079999999968e-17
27.125,10.037,-3.9298e-18,0.025000000000000373,3.780400000000217e-17,3.780400000000217e-17
27.15,10.037,-2.8931e-18,0.025000000000000373,4.1468000000002343e-17,4.1468000000002356e-17
27.175,10.037,-1.8752e-18,0.025000000000000373,4.0715999999996535e-17,4.071599999999655e-17
27.2,10.037,-9.426800000000001e-19,0.025000000000000373,3.730080000000211e-17,3.730080000000213e-17
27.225,10.037,5.4881e-20,0.025000000000000373,3.99024399999966e-17,3.990243999999662e-17
27.25,10.037,1.2431e-18,0.025000000000000373,4.75287600000027e-17,4.752876000000271e-17
27.275,10.037,2.5636e-18,0.025000000000000373,5.2820000000003e-17,5.282000000000302e-17
27.3,10.037,3.883e-18,0.025000000000000373,5.2775999999995504e-17,5.2775999999995535e-17
27.325,10.037,5.149e-18,0.025000000000000373,5.064000000000288e-17,5.064000000000288e-17
27.35,10.037,6.3754e-18,0.025000000000000373,4.905599999999581e-17,4.905599999999584e-17
27.375,10.037,7.6471e-18,0.025000000000000373,5.086800000000289e-17,5.086800000000292e-17
27.4,10.037,9.0383e-18,0.025000000000000373,5.56480000000032e-17,5.56480000000032e-17
27.425,10.037,1.0545e-17,0.025000000000000373,6.026799999999485e-17,6.026799999999492e-17
27.45,10.037,1.211e-17,0.025000000000000373,6.260000000000352e-17,6.260000000000352e-17
27.475,10.037,1.3657e-17,0.025000000000000373,6.187999999999477e-17,6.187999999999483e-17
27.5,10.037,1.5138e-17,0.025000000000000373,5.924000000000337e-17,5.924000000000337e-17
27.525,10.037,1.6517e-17,0.025000000000000373,5.516000000000308e-17,5.516000000000308e-17
27.55,10.037,1.7801e-17,0.025000000000000373,5.135999999999563e-17,5.135999999999563e-17
27.575,10.037,1.9009e-17,0.025000000000000373,4.832000000000281e-17,4.832000000000281e-17
27.6,10.037,2.0175e-17,0.025000000000000373,4.6639999999995955e-17,4.6639999999995955e-17
27.625,10.037,2.129e-17,0.025000000000000373,4.460000000000256e-17,4.460000000000268e-17
27.65,10.037,2.2327e-17,0.025000000000000373,4.148000000000242e-17,4.148000000000242e-17
27.675,10.037,2.3292e-17,0.025000000000000373,3.859999999999661e-17,3.859999999999661e-17
27.7,10.037,2.416e-17,0.025000000000000373,3.4720000000002046e-17,3.4720000000002046e-17
27.725,10.037,2.4907e-17,0.025000000000000373,2.987999999999736e-17,2.987999999999736e-17
