time,DJ1,DJ2,DJint,EW,FE,Fy_top,J,KE,PEW,SE,max_disp_y,preset_ext_power,preset_ext_work_p
30.5,0.021210397186249,-0.028036239995081,-0.0068258428088316,0.00021027077109218,0.34285017300675,-161.70814480882,0.0024591070697469,0.2399276104514,0.49622052658931,0.4073895271144,0.0038879343495781,0,0
30.75,0.022985791261679,-0.029190018372998,-0.0062042271113185,0.00032842803731854,0.3440338335482,-171.48283306725,0.0024739718153949,0.2214690388238,0.49622076942807,0.42441365057549,0.004018795096573,0,0
31,0.025783614921358,-0.02869450819636,-0.0029108932750017,0.00040523858279154,0.34492650911182,-174.70004270167,0.003902386961692,0.20164643051819,0.49622091837255,0.44300673691828,0.0041395493948443,0,0
31.25,0.029146273781566,-0.028163180056732,0.00098309372483454,0.0004315904794119,0.34560723786656,-172.2130196663,0.006504731587548,0.18067080161471,0.49622096880547,0.46234531891765,0.0042463338607125,0,0
31.5,0.031168146628241,-0.027827051344533,0.0033410952837087,0.00041041394432342,0.34610394020567,-167.16449263158,0.0083462480184859,0.16077991648684,0.49622091729608,0.47900184023635,0.0043296218774641,0,0
31.75,0.03682253370464,-0.029326731419268,0.0074958022853721,0.00034489737158892,0.34648157246573,-163.54086156482,0.014267232369159,0.14591822394042,0.49622075943819,0.48869176706246,0.0043831696915214,0,0
32,0.04151485249001,-0.030114122849453,0.011400729640557,0.00022011734159534,0.34682046865714,-164.39986940517,0.020506286057324,0.13980825550873,0.4962204912651,0.48899209031462,0.0044013752270299,0,0
32.25,0.043927298960178,-0.029871864495631,0.014055434464547,5.7119954893881e-06,0.34719222955526,-170.478513805,0.025180462959988,0.14348440806764,0.49622011385935,0.48008131705374,0.0043815411479637,0,0
32.5,0.056386474156834,-0.028439955491909,0.027946518664925,-0.00031712558891673,0.34756759761248,-179.89470141099,0.039953797916506,0.15557452326141,0.49621963745617,0.46414270289243,0.0043265311589716,0,0
32.75,0.061613846839553,-0.026884756410431,0.034729090429123,-0.00073624017564808,0.34792641857957,-189.22330305309,0.046748271013258,0.17263971776949,0.49621908120035,0.44512311366317,0.0042509915088245,0,0
33,0.064027361384209,-0.02634400621567,0.037683355168539,-0.0012160294538832,0.348286596976,-195.44479920491,0.050054994537447,0.19058598905163,0.49621846813932,0.4265949303236,0.0043648311108028,0,0
